順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"38","↓10","0","28","9432","ＮＴＴ","東Ｐ","171.8","+3.0","+1.78","1","26,343","-6,438","-19.6%","0","14.2","1.41","3.14"
"39","↑5","1","44","8766","東京海上","東Ｐ","7,879","-44","-0.56","0","26,024","+1,162","+4.7%","1","17.9","1.81","3.11"
"40","↑52","1","92","7267","ホンダ","東Ｐ","1,612.0","-83.0","-4.90","0","24,946","+14,896","+148.2%","1","15.7","0.51","4.34"
"41","↑8","1","49","6503","三菱電","東Ｐ","5,086","-299","-5.55","0","24,537","+2,356","+10.6%","1","21.0","2.28","1.18"
"42","↓13","0","29","7013","ＩＨＩ","東Ｐ","2,636.5","-94.0","-3.44","0","22,982","-9,280","-28.8%","0","16.3","4.01","0.87"
"43","↓12","0","31","5401","日本製鉄","東Ｐ","679.1","-18.4","-2.64","0","22,185","-8,568","-27.9%","0","12.2","0.63","3.53"
"44","↑14","2","58","6762","ＴＤＫ","東Ｐ","2,773.5","-207.0","-6.95","0","22,141","+2,334","+11.8%","2","23.4","2.29","1.44"
"45","↓4","0","41","6752","パナＨＤ","東Ｐ","4,161","-260","-5.88","0","21,818","-3,812","-14.9%","0","21.6","1.80","1.30"
"46","↑194","1","240","7966","リンテック","東Ｐ","5,140","-340","-6.20","0","21,409","+17,981","+524.5%","1","15.8","1.18","2.33"
"47","↓11","0","36","6861","キーエンス","東Ｐ","77,160","-1,730","-2.19","0","21,321","-6,964","-24.6%","0","－","5.27","0.71"
"48","↑6","1","54","5713","住友鉱","東Ｐ","9,812","-127","-1.28","1","20,532","-12","-0.1%","0","12.2","1.24","2.11"
"49","↑13","1","62","6954","ファナック","東Ｐ","5,803","-208","-3.46","0","20,223","+2,864","+16.5%","1","27.2","2.85","－"
"50","↓2","0","48","1357","日経Ｄインバ","東Ｅ","2,799","+80","+2.94","1","20,149","-2,736","-12.0%","0","－","－","－"
"51","↑24","1","75","8308","りそなＨＤ","東Ｐ","2,491.5","-51.0","-2.01","0","19,947","+6,971","+53.7%","1","16.9","1.85","1.49"
"52","↑9","1","61","2914","ＪＴ","東Ｐ","6,662","-74","-1.10","0","19,518","+1,562","+8.7%","1","18.4","2.69","4.08"
"53","→","0","53","8031","三井物","東Ｐ","5,080","-19","-0.37","0","19,291","-1,446","-7.0%","0","15.6","1.60","2.76"
"54","↑13","1","67","7735","スクリン","東Ｐ","13,265","-250","-1.85","0","18,291","+2,943","+19.2%","1","21.8","5.05","1.38"
"55","↑71","1","126","9843","ニトリＨＤ","東Ｐ","3,385.0","+169.0","+5.25","1","18,084","+10,965","+154.0%","1","21.0","1.90","0.95"
"56","↑71","1","127","7201","日産自","東Ｐ","303.3","-13.3","-4.20","0","17,468","+10,355","+145.6%","1","53.0","0.22","－"
"57","↑3","1","60","8136","サンリオ","東Ｐ","1,251.5","-12.0","-0.95","0","17,454","-1,684","-8.8%","0","23.8","9.30","1.28"
"58","↑41","1","99","8591","オリックス","東Ｐ","6,035","-166","-2.68","0","17,371","+8,018","+85.7%","1","12.3","1.39","3.10"
"59","↓16","0","43","9501","東電ＨＤ","東Ｐ","557.8","-6.2","-1.10","0","16,462","-8,665","-34.5%","0","－","0.37","－"
"60","↓5","0","55","9101","郵船","東Ｐ","7,312","-108","-1.46","0","15,576","-4,796","-23.5%","0","12.3","0.95","3.28"
"61","↑15","1","76","8053","住友商","東Ｐ","1,847.0","-24.5","-1.31","0","15,300","+2,456","+19.1%","1","13.9","1.84","2.17"
"62","↑27","1","89","4661","ＯＬＣ","東Ｐ","3,183.0","+91.0","+2.94","1","14,916","+4,595","+44.5%","1","45.9","4.63","0.50"
"63","↓11","0","52","7741","ＨＯＹＡ","東Ｐ","23,365","-780","-3.23","0","14,801","-6,325","-29.9%","0","－","7.67","－"
"64","↑4","2","68","1605","ＩＮＰＥＸ","東Ｐ","3,833","+45","+1.19","3","14,434","-890","-5.8%","0","8.7","0.87","2.92"
"65","↓8","0","57","581A","ＧＯ","東Ｇ","3,485","-25","-0.71","1","13,948","-6,381","-31.4%","0","25.4","11.42","－"
"66","↑80","1","146","1360","日経ベア２","東Ｅ","68.7","+2.0","+3.00","1","13,665","+7,665","+127.8%","1","－","－","－"
"67","↑27","1","94","6301","コマツ","東Ｐ","7,415","-161","-2.13","0","13,467","+3,624","+36.8%","1","18.8","1.87","2.56"
"68","↓29","0","39","6701","ＮＥＣ","東Ｐ","4,569","-41","-0.89","1","13,296","-13,479","-50.3%","0","－","2.71","0.88"
"69","↓39","0","30","336A","ダイナマップ","東Ｇ","1,371","-78","-5.38","0","13,287","-18,106","-57.7%","0","－","5.13","－"
"70","↑89","2","159","7272","ヤマハ発","東Ｐ","1,731.0","-117.5","-6.36","0","13,162","+7,734","+142.5%","1","9.9","1.34","2.89"
"71","↑14","4","85","4588","オンコリス","東Ｇ","5,490","+540","+10.91","1","12,795","+1,704","+15.4%","3","－","49.75","－"
"72","↑7","2","79","6506","安川電","東Ｐ","4,470","-191","-4.10","0","12,774","+241","+1.9%","2","24.7","2.39","1.61"
"73","↓3","0","70","8002","丸紅","東Ｐ","5,096","-50","-0.97","0","12,667","-1,809","-12.5%","0","14.3","1.85","2.26"
"74","↓23","0","51","9104","商船三井","東Ｐ","7,102","-62","-0.87","0","12,667","-8,776","-40.9%","0","10.2","0.82","2.89"
"75","↓33","0","42","7936","アシックス","東Ｐ","4,072","-92","-2.21","1","12,593","-12,644","-50.1%","0","24.1","8.05","1.08"
"76","↓20","0","56","1321","野村日経平均","東Ｅ","67,650","-1,050","-1.53","0","12,492","-7,851","-38.6%","0","－","－","－"
"77","↓30","0","47","9697","カプコン","東Ｐ","4,362","+52","+1.21","0","12,484","-10,511","-45.7%","0","31.5","6.37","1.05"
"78","↑34","3","112","7261","マツダ","東Ｐ","1,104.5","-57.5","-4.95","0","12,179","+3,686","+43.4%","3","7.7","0.36","4.98"
"79","↓8","0","71","3110","日東紡","東Ｐ","2,936","-179","-5.75","0","11,680","-2,484","-17.5%","0","26.7","3.02","0.95"
"80","↓14","0","66","6367","ダイキン","東Ｐ","20,500","-160","-0.77","0","11,291","-4,550","-28.7%","0","20.5","1.91","1.76"
"81","↑141","2","222","1801","大成建","東Ｐ","13,125","+300","+2.34","2","11,185","+7,359","+192.3%","1","14.2","2.29","2.90"
"82","↑92","1","174","7270","ＳＵＢＡＲＵ","東Ｐ","2,552.0","-88.5","-3.35","0","10,867","+6,005","+123.5%","1","13.7","0.64","4.55"
"83","↑50","1","133","8604","野村","東Ｐ","1,647.5","-8.5","-0.51","1","10,581","+3,829","+56.7%","1","－","1.26","－"
"84","↓19","0","65","6963","ローム","東Ｐ","4,904","-339","-6.47","0","10,564","-5,488","-34.2%","0","65.3","2.45","1.02"
"85","↑29","1","114","6361","荏原","東Ｐ","4,436","-162","-3.52","0","10,468","+2,121","+25.4%","1","20.3","3.80","1.49"
"86","↑56","1","142","3038","神戸物産","東Ｐ","3,111.0","+126.0","+4.22","1","10,240","+3,952","+62.8%","1","23.4","4.11","1.03"
"87","↓37","0","50","6594","ニデック","東Ｐ","2,745","-67","-2.38","0","10,219","-11,955","-53.9%","0","－","1.79","－"
"88","↑2","1","90","7182","ゆうちょ銀","東Ｐ","3,290.0","-51.0","-1.53","0","10,215","-20","-0.2%","0","17.8","1.27","2.83"
"89","↓16","0","73","6871","日本マイクロ","東Ｐ","12,350","-570","-4.41","0","10,044","-3,335","-24.9%","0","20.8","5.24","1.44"
"90","↓8","0","82","6273","ＳＭＣ","東Ｐ","66,010","-2,580","-3.76","0","9,917","-1,497","-13.1%","0","24.3","1.91","1.51"
"91","↑60","1","151","5108","ブリヂストン","東Ｐ","3,797","-123","-3.14","0","9,914","+4,171","+72.6%","1","13.8","1.24","3.29"
"92","↓28","0","64","4519","中外薬","東Ｐ","6,548","-16","-0.24","1","9,897","-6,225","-38.6%","0","－","5.31","2.02"
"93","↑35","1","128","5411","ＪＦＥ","東Ｐ","1,826.0","-46.0","-2.46","0","9,835","+2,850","+40.8%","1","7.7","0.44","4.38"
"94","↑11","1","105","8267","イオン","東Ｐ","1,416.0","+27.0","+1.94","1","9,822","+1,041","+11.9%","1","53.7","3.24","1.06"
"95","↓23","0","72","7832","バンナムＨＤ","東Ｐ","5,355","+11","+0.21","1","9,692","-4,310","-30.8%","0","26.4","3.88","－"
"96","↑13","3","109","9434","ＳＢ","東Ｐ","241.1","+2.5","+1.05","1","9,588","+989","+11.5%","1","21.0","4.38","3.65"
"97","↓17","0","80","7751","キヤノン","東Ｐ","4,382","-120","-2.67","0","9,438","-2,620","-21.7%","0","10.8","1.05","3.65"
"98","↑42","1","140","5334","特殊陶","東Ｐ","7,428","-654","-8.09","0","9,421","+3,043","+47.7%","1","13.8","1.71","2.83"
"99","↑63","1","162","7826","フルヤ金属","東Ｐ","10,490","-350","-3.23","0","9,288","+3,944","+73.8%","1","14.6","3.29","1.72"
"100","↑53","1","153","6902","デンソー","東Ｐ","1,887.0","-40.0","-2.08","0","9,223","+3,592","+63.8%","1","12.4","0.93","3.92"
"101","↑19","2","120","4901","富士フイルム","東Ｐ","3,213.0","-26.0","-0.80","1","9,218","+1,510","+19.6%","2","13.7","0.99","2.33"
"102","↓6","0","96","8630","ＳＯＭＰＯ","東Ｐ","6,666","-116","-1.71","0","9,208","-451","-4.7%","0","12.0","1.11","3.00"
"103","↓12","0","91","9433","ＫＤＤＩ","東Ｐ","2,985.5","+24.5","+0.83","1","9,202","-958","-9.4%","0","15.5","2.21","2.81"
"104","↓6","0","98","3653","モルフォ","東Ｇ","1,315","+89","+7.26","1","9,157","-336","-3.5%","0","－","2.30","－"
"105","↓2","0","103","4568","第一三共","東Ｐ","2,754.5","+19.0","+0.69","1","9,148","+170","+1.9%","1","20.0","2.94","3.63"
"106","↑129","1","235","1812","鹿島","東Ｐ","5,088","+72","+1.44","2","9,011","+5,386","+148.6%","1","13.8","1.71","2.87"
"107","↓3","0","104","8015","豊田通商","東Ｐ","7,459","-221","-2.88","0","8,834","-7","-0.1%","0","16.3","2.70","1.68"
"108","↓31","0","77","3103","ユニチカ","東Ｓ","1,413","-11","-0.77","0","8,826","-3,946","-30.9%","0","17.2","2.43","－"
"109","↓25","0","84","6326","クボタ","東Ｐ","2,783.5","-133.5","-4.58","0","8,808","-2,284","-20.6%","0","10.8","1.12","1.87"
"110","↓65","0","45","3563","Ｆ＆ＬＣ","東Ｐ","5,687","-31","-0.54","1","8,799","-15,611","-64.0%","0","41.0","10.37","0.35"
"111","↓18","0","93","4502","武田","東Ｐ","5,767","-10","-0.17","0","8,737","-1,149","-11.6%","0","55.5","1.22","3.54"
"112","↑1","1","113","8473","ＳＢＩ","東Ｐ","3,354.0","-10.0","-0.30","1","8,688","+260","+3.1%","1","－","1.16","－"
"113","↓35","0","78","6702","富士通","東Ｐ","3,769","-62","-1.62","1","8,666","-3,994","-31.5%","0","21.0","3.20","1.46"
"114","↑31","1","145","6971","京セラ","東Ｐ","3,399.0","-145.0","-4.09","0","8,590","+2,552","+42.3%","1","27.1","1.31","1.65"
"115","↑35","2","150","4385","メルカリ","東Ｐ","4,116","-224","-5.16","0","8,517","+2,702","+46.5%","1","－","4.90","－"
"116","↑39","1","155","7269","スズキ","東Ｐ","1,983.5","-71.5","-3.48","0","8,496","+2,944","+53.0%","1","9.1","1.08","2.57"
"117","↑99","2","216","8050","セイコーＧ","東Ｐ","9,270","-1,710","-15.57","0","8,491","+4,616","+119.1%","2","27.1","3.99","1.13"
"118","↑43","1","161","5020","ＥＮＥＯＳ","東Ｐ","1,399.0","+30.0","+2.19","2","8,437","+3,084","+57.6%","1","8.9","0.99","2.43"
"119","↑201","1","320","1329","ｉＳ日経","東Ｅ","6,771","-99","-1.44","0","8,432","+6,002","+247.0%","1","－","－","－"
"120","↓33","0","87","3350","メタプラ","東Ｓ","246","-25","-9.23","0","8,357","-2,264","-21.3%","0","－","0.93","－"
"121","↑82","1","203","8830","住友不","東Ｐ","3,240.0","+29.0","+0.90","1","8,315","+4,203","+102.2%","1","13.4","1.17","1.60"
"122","↓41","0","81","8725","ＭＳ＆ＡＤ","東Ｐ","5,074","-75","-1.46","1","8,311","-3,709","-30.9%","0","17.0","1.09","3.35"
"123","↓6","0","117","1579","日経ブル２","東Ｅ","729.9","-22.5","-2.99","0","8,285","+295","+3.7%","1","－","－","－"
"124","↓38","0","86","7532","パンパシＨＤ","東Ｐ","775.1","+5.7","+0.74","1","8,224","-2,727","-24.9%","0","21.2","3.32","1.29"
"125","↓42","0","83","9107","川崎汽","東Ｐ","3,430.0","+5.0","+0.15","0","8,011","-3,217","-28.7%","0","15.1","1.17","3.50"
"126","↓15","0","111","6526","ソシオネクス","東Ｐ","1,906.5","-90.0","-4.51","0","7,875","-618","-7.3%","0","33.4","2.60","2.62"
"127","↓11","0","116","1458","楽天Ｗブル","東Ｅ","80,710","-2,420","-2.91","0","7,811","-194","-2.4%","0","－","－","－"
"128","↓33","0","95","200A","野村日半導","東Ｅ","4,394","-139","-3.07","0","7,780","-1,995","-20.4%","0","－","－","－"
"129","↑25","1","154","485A","ＰｏｗｅｒＸ","東Ｇ","1,825","-8","-0.44","0","7,745","+2,159","+38.7%","1","169","32.80","－"
"130","↑28","1","158","8802","菱地所","東Ｐ","3,668.0","+4.0","+0.11","1","7,554","+2,101","+38.5%","1","18.7","1.62","1.34"
"131","↑7","1","138","7453","良品計画","東Ｐ","4,134","-89","-2.11","0","7,547","+1,052","+16.2%","1","32.8","5.53","0.77"
"132","↓8","0","124","4755","楽天グループ","東Ｐ","734.7","-7.5","-1.01","1","7,489","+171","+2.3%","1","－","1.75","－"
"133","↓10","0","123","6890","フェローテク","東Ｓ","9,130","-510","-5.29","0","7,470","+103","+1.4%","1","10.3","1.52","2.92"
"134","↓27","0","107","5711","三菱マ","東Ｐ","5,097","-164","-3.12","0","7,457","-1,275","-14.6%","0","4.8","0.86","2.28"
"135","↓61","0","74","7014","名村造","東Ｓ","4,880","-200","-3.94","0","7,410","-5,707","-43.5%","0","15.4","2.46","1.23"
"136","↑64","1","200","1803","清水建","東Ｐ","2,459.5","+42.5","+1.76","2","7,385","+3,253","+78.7%","1","10.1","1.64","3.13"
"137","↓27","0","110","3382","セブン＆アイ","東Ｐ","2,051.0","+11.5","+0.56","1","7,370","-1,133","-13.3%","0","16.7","1.26","2.93"
"138","↑106","1","244","5110","住友ゴ","東Ｐ","1,982.0","-103.5","-4.96","0","7,281","+3,872","+113.6%","1","9.5","0.69","4.24"
"139","↓21","0","118","8309","三井住友トラ","東Ｐ","1,757.0","-25.0","-1.40","0","7,196","-751","-9.5%","0","12.7","1.32","2.70"
"140","↓6","0","134","6479","ミネベア","東Ｐ","3,357.0","-111.0","-3.20","0","7,061","+358","+5.3%","1","15.5","1.45","1.79"
"141","↓72","0","69","2802","味の素","東Ｐ","5,079","-140","-2.68","0","6,979","-7,736","-52.6%","0","39.1","6.24","0.98"
"142","↑122","1","264","5105","ＴＯＹＯ","東Ｐ","3,545","-177","-4.76","0","6,821","+3,749","+122.0%","1","7.0","0.79","3.81"
"143","↑99","1","242","5019","出光興産","東Ｐ","1,549.5","+50.5","+3.37","2","6,676","+3,258","+95.3%","1","24.8","1.13","2.32"
"144","↑38","1","182","6178","日本郵政","東Ｐ","2,445.0","-52.0","-2.08","0","6,436","+1,809","+39.1%","1","17.6","0.67","2.45"
"145","↑36","1","181","6504","富士電機","東Ｐ","12,720","-675","-5.04","0","6,385","+1,654","+35.0%","1","16.7","2.35","－"
"146","↑60","1","206","6988","日東電","東Ｐ","3,184.0","-195.0","-5.77","0","6,331","+2,281","+56.3%","1","14.8","1.83","2.01"
"147","↑19","2","166","9020","ＪＲ東日本","東Ｐ","3,506.0","+28.0","+0.81","2","6,308","+1,120","+21.6%","1","15.5","1.29","2.40"
"148","↓40","0","108","7003","三井Ｅ＆Ｓ","東Ｐ","4,432","-68","-1.51","0","6,302","-2,370","-27.3%","0","14.4","2.00","1.35"
"149","↓34","0","115","8750","第一ライフ","東Ｐ","1,830.0","-38.0","-2.03","0","6,235","-2,075","-25.0%","0","12.9","1.44","3.93"
"150","↓48","0","102","8801","三井不","東Ｐ","1,502.5","+9.5","+0.64","1","6,229","-2,760","-30.7%","0","14.2","1.25","2.46"
"151","↑66","1","217","1802","大林組","東Ｐ","3,048.0","+30.0","+0.99","2","6,218","+2,344","+60.5%","1","13.3","1.68","3.08"
"152","↑38","1","190","4052","フィーチャ","東Ｇ","887","+52","+6.23","0","6,015","+1,560","+35.0%","1","117","7.13","－"
"153","↓47","0","106","5344","ＭＡＲＵＷＡ","東Ｐ","56,690","-1,780","-3.04","0","5,998","-2,751","-31.4%","0","－","4.62","0.19"
"154","↓29","0","125","4684","オービック","東Ｐ","4,905","+2","+0.04","1","5,974","-1,320","-18.1%","0","25.7","4.27","1.92"
"155","↓24","0","131","8729","ソニーＦＧ","東Ｐ","162.9","+1.1","+0.68","1","5,871","-960","-14.1%","0","47.5","1.25","4.91"
"156","↑99","1","255","5201","ＡＧＣ","東Ｐ","5,487","-183","-3.23","0","5,845","+2,663","+83.7%","1","15.1","0.76","3.83"
"157","↑21","1","178","5101","浜ゴム","東Ｐ","6,771","-339","-4.77","0","5,817","+1,068","+22.5%","1","9.1","0.95","3.29"
"158","↑38","2","196","4667","アイサンテク","東Ｓ","3,375","+220","+6.97","2","5,787","+1,467","+34.0%","1","32.6","2.85","1.33"
"159","↑29","1","188","4506","住友ファーマ","東Ｐ","1,614.5","-4.0","-0.25","1","5,782","+1,279","+28.4%","1","9.4","1.77","－"
"160","↑9","3","169","1911","住友林","東Ｐ","1,277.5","-7.5","-0.58","1","5,773","+785","+15.7%","3","13.1","0.72","3.91"
"161","↑16","1","177","6324","ハーモニック","東Ｐ","5,720","-250","-4.19","0","5,630","+851","+17.8%","1","90.3","6.65","0.35"
"162","↓74","0","88","4307","野村総研","東Ｐ","4,957","+7","+0.14","1","5,613","-4,878","-46.5%","0","23.3","7.43","1.69"
"163","↑238","1","401","7762","シチズン","東Ｐ","2,321","-321","-12.15","0","5,605","+3,873","+223.6%","1","17.7","1.90","2.28"
"164","↓23","0","141","6383","ダイフク","東Ｐ","5,563","-249","-4.28","0","5,565","-730","-11.6%","0","23.9","4.13","1.62"
"165","↑69","1","234","3099","三越伊勢丹","東Ｐ","3,119.0","-88.0","-2.74","0","5,564","+1,938","+53.4%","1","17.2","1.81","2.56"
"166","↓34","0","132","6269","三井海洋","東Ｐ","9,531","-189","-1.94","0","5,549","-1,220","-18.0%","0","11.2","2.44","2.10"
"167","↑1","2","168","6305","日立建機","東Ｐ","5,753","-273","-4.53","0","5,504","+398","+7.8%","1","14.3","1.30","3.30"
"168","↓24","0","144","3659","ネクソン","東Ｐ","3,111.0","+60.0","+1.97","1","5,479","-611","-10.0%","0","－","2.25","15.27"
"169","↑57","3","226","7202","いすゞ","東Ｐ","2,132.5","-92.0","-4.14","0","5,465","+1,666","+43.9%","1","9.2","0.97","4.41"
"170","↓51","0","119","9503","関西電","東Ｐ","2,942.5","-23.0","-0.78","0","5,446","-2,288","-29.6%","0","10.6","0.92","2.72"
"171","↑82","1","253","6141","ＤＭＧ森精機","東Ｐ","2,756.0","-172.5","-5.89","0","5,425","+2,227","+69.6%","1","27.8","1.22","3.81"
"172","↓37","0","135","4543","テルモ","東Ｐ","2,314.5","-59.0","-2.49","1","5,412","-1,268","-19.0%","0","17.7","2.05","1.56"
"173","↓8","0","165","3697","ＳＨＩＦＴ","東Ｐ","856.2","+3.3","+0.39","1","5,402","+182","+3.5%","3","－","5.75","0.48"
"174","↓17","0","157","4005","住友化","東Ｐ","568.0","-22.4","-3.79","0","5,359","-107","-2.0%","0","13.5","0.86","2.82"
"175","↓5","0","170","4503","アステラス","東Ｐ","2,281.5","-21.5","-0.93","2","5,224","+241","+4.8%","1","13.6","2.11","3.51"
"176","↓46","0","130","6613","ＱＤレーザ","東Ｇ","1,933","-171","-8.13","0","5,215","-1,674","-24.3%","0","184","16.59","－"
"177","↓6","0","171","4689","ラインヤフー","東Ｐ","529.7","+8.2","+1.57","1","5,214","+238","+4.8%","1","－","1.21","2.08"
"178","↑2","1","180","1928","積水ハウス","東Ｐ","3,302.0","-38.0","-1.14","0","5,157","+423","+8.9%","1","9.8","0.99","4.39"
"179","↓32","0","147","2502","アサヒ","東Ｐ","1,627.0","-1.0","-0.06","1","5,094","-886","-14.8%","0","12.3","0.75","3.50"
"180","↓37","0","143","543A","ＡＲＣＨＩＯ","東Ｐ","272","-4","-1.45","0","5,092","-1,159","-18.5%","0","2.3","0.74","2.94"
"181","↓80","0","101","6227","ＡＩメカ","東Ｓ","6,500","-90","-1.37","0","5,087","-4,089","-44.6%","0","24.6","8.44","0.34"
"182","↓45","0","137","4578","大塚ＨＤ","東Ｐ","11,815","+85","+0.72","1","5,034","-1,564","-23.7%","0","17.5","1.91","1.69"
"183","↓31","0","152","6315","ＴＯＷＡ","東Ｐ","2,195","-114","-4.94","0","5,029","-641","-11.3%","0","23.5","2.18","1.09"
"184","NEW","0","","1330","上場日経平均","東Ｅ","67,780","-1,020","-1.48","0","5,023","","","0","－","－","－"
"185","↓63","0","122","9766","コナミＧ","東Ｐ","20,880","+105","+0.51","1","5,007","-2,463","-33.0%","0","28.0","4.88","1.07"
"186","NEW","0","","2624","ｉＦ日経年４","東Ｅ","6,580","-77","-1.16","0","4,987","","","0","－","－","－"
"187","↓51","0","136","6787","メイコー","東Ｐ","18,720","-1,210","-6.07","0","4,970","-1,629","-24.7%","0","18.0","3.72","0.85"
"188","↑69","1","257","6481","ＴＨＫ","東Ｐ","6,032","-476","-7.31","0","4,861","+1,706","+54.1%","1","12.3","2.45","3.23"
"189","↑78","2","267","6770","アルプスアル","東Ｐ","2,081.0","-175.5","-7.78","0","4,778","+1,721","+56.3%","2","13.4","0.90","3.08"
"190","↑18","2","208","9022","ＪＲ東海","東Ｐ","3,832","+37","+0.97","1","4,774","+750","+18.6%","1","8.1","0.70","0.84"
"191","↑18","1","209","4440","ヴィッツ","東Ｓ","2,014","+400","+24.78","2","4,701","+682","+17.0%","1","17.9","2.53","0.89"
