順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"128","↑60","1","188","6532","ベイカレント","東Ｐ","7,730","+393","+5.36","1","7,095","+936","+15.2%","4","23.6","10.34","1.68"
"129","↑104","2","233","5332","ＴＯＴＯ","東Ｐ","5,666","-107","-1.85","0","7,033","+2,303","+48.7%","2","20.3","1.74","2.12"
"130","↑32","3","162","6178","日本郵政","東Ｐ","2,506.0","+37.0","+1.50","1","7,028","-455","-6.1%","0","18.0","0.69","2.39"
"131","↓27","0","104","9766","コナミＧ","東Ｐ","21,620","+890","+4.29","3","7,022","-5,334","-43.2%","0","29.0","5.05","1.04"
"132","↓50","0","82","5020","ＥＮＥＯＳ","東Ｐ","1,444.5","+3.5","+0.24","1","6,985","-8,732","-55.6%","0","9.2","1.02","2.35"
"133","↓23","0","110","6326","クボタ","東Ｐ","2,783.0","0.0","0.00%","2","6,952","-4,257","-38.0%","0","10.8","1.12","1.87"
"134","↑139","2","273","338A","ゼンムテック","東Ｇ","3,175","-80","-2.46","0","6,794","+3,018","+79.9%","2","28.7","11.34","－"
"135","↓34","0","101","7453","良品計画","東Ｐ","4,081","+76","+1.90","2","6,788","-6,208","-47.8%","0","32.3","5.46","0.78"
"136","↑13","1","149","1928","積水ハウス","東Ｐ","3,369.0","+8.0","+0.24","1","6,602","-1,608","-19.6%","0","9.8","0.97","4.30"
"137","↓28","0","109","7269","スズキ","東Ｐ","2,052.5","+5.5","+0.27","0","6,526","-4,877","-42.8%","0","9.4","1.12","2.48"
"138","↓20","0","118","7751","キヤノン","東Ｐ","4,448","+68","+1.55","4","6,518","-3,576","-35.4%","0","10.9","1.06","3.60"
"139","↑5","1","144","5334","特殊陶","東Ｐ","7,229","+24","+0.33","2","6,501","-2,017","-23.7%","0","13.4","1.66","2.90"
"140","↑13","1","153","8473","ＳＢＩ","東Ｐ","3,318.0","+56.0","+1.72","1","6,433","-1,675","-20.7%","0","－","1.15","－"
"141","↓27","0","114","7270","ＳＵＢＡＲＵ","東Ｐ","2,643.0","+23.5","+0.90","0","6,388","-4,357","-40.5%","0","14.1","0.66","4.39"
"142","↓44","0","98","8331","千葉銀","東Ｐ","2,758.0","+29.0","+1.06","1","6,339","-7,227","-53.3%","0","17.8","1.48","2.32"
"143","↓51","0","92","215A","タイミー","東Ｇ","1,378","+78","+6.00","1","6,148","-8,151","-57.0%","0","21.3","8.08","－"
"144","↓12","0","132","6890","フェローテク","東Ｓ","8,630","+10","+0.12","1","6,065","-3,083","-33.7%","0","9.7","1.44","3.09"
"145","↓5","0","140","4911","資生堂","東Ｐ","3,478.0","+74.0","+2.17","0","6,063","-2,730","-31.0%","0","33.1","2.18","1.73"
"146","↓3","0","143","5333","ＮＧＫ","東Ｐ","5,051","+50","+1.00","2","6,018","-2,515","-29.5%","0","17.3","1.76","2.10"
"147","↑42","1","189","4203","住友ベ","東Ｐ","7,792","+204","+2.69","2","6,017","-107","-1.7%","0","24.0","1.90","1.54"
"148","↓3","0","145","4689","ラインヤフー","東Ｐ","559.0","+14.6","+2.68","0","6,005","-2,459","-29.1%","0","－","1.28","1.97"
"149","↓32","0","117","7014","名村造","東Ｓ","4,765","+185","+4.04","2","5,960","-4,313","-42.0%","0","15.1","2.40","1.26"
"150","↑61","1","211","4704","トレンド","東Ｐ","6,094","+281","+4.83","3","5,929","+655","+12.4%","4","25.8","6.84","－"
"151","↓14","0","137","5711","三菱マ","東Ｐ","5,021","-1","-0.02","1","5,910","-3,073","-34.2%","0","4.7","0.85","2.31"
"152","↓31","0","121","5019","出光興産","東Ｐ","1,629.5","-18.5","-1.12","0","5,818","-3,945","-40.4%","0","26.0","1.19","2.21"
"153","↓12","0","141","6479","ミネベア","東Ｐ","3,395.0","+4.0","+0.12","1","5,765","-3,004","-34.3%","0","15.7","1.47","1.77"
"154","↑38","1","192","3103","ユニチカ","東Ｓ","1,387","-83","-5.65","0","5,615","-425","-7.0%","0","16.9","2.39","－"
"155","↑51","1","206","9506","東北電","東Ｐ","1,429.0","+11.5","+0.81","1","5,566","+32","+0.6%","1","－","0.63","2.80"
"156","↑65","1","221","6481","ＴＨＫ","東Ｐ","5,877","+3","+0.05","2","5,534","+488","+9.7%","1","12.0","2.39","3.32"
"157","↑10","2","167","9020","ＪＲ東日本","東Ｐ","3,579.0","+86.0","+2.46","1","5,533","-1,744","-24.0%","0","15.8","1.32","2.35"
"158","↓23","0","135","7272","ヤマハ発","東Ｐ","1,764.5","+33.0","+1.91","1","5,492","-3,506","-39.0%","0","10.1","1.37","2.83"
"159","↑83","2","242","9021","ＪＲ西日本","東Ｐ","3,072.0","+74.0","+2.47","2","5,405","+916","+20.4%","2","14.0","1.14","3.17"
"160","↑19","2","179","2503","キリンＨＤ","東Ｐ","2,820.5","+45.5","+1.64","1","5,403","-1,052","-16.3%","0","14.0","1.64","2.69"
"161","↓30","0","131","7186","横浜ＦＧ","東Ｐ","1,924.0","+25.0","+1.32","1","5,366","-3,813","-41.5%","0","16.5","1.46","2.44"
"162","↓39","0","123","5105","ＴＯＹＯ","東Ｐ","3,702.0","+9.0","+0.24","0","5,318","-4,409","-45.3%","0","7.4","0.83","3.65"
"163","↓39","0","124","1911","住友林","東Ｐ","1,253.0","+35.0","+2.87","1","5,313","-4,413","-45.4%","0","12.8","0.70","3.99"
"164","↑35","1","199","7826","フルヤ金属","東Ｐ","10,150","-180","-1.74","1","5,306","-605","-10.2%","0","14.1","3.19","1.77"
"165","↑5","1","170","2502","アサヒ","東Ｐ","1,614.5","+28.0","+1.76","3","5,301","-1,717","-24.5%","0","12.2","0.74","3.53"
"166","↑74","2","240","4980","デクセリ","東Ｐ","2,851.5","-13.5","-0.47","0","5,263","+661","+14.4%","2","17.4","4.29","2.24"
"167","↓56","0","111","4503","アステラス","東Ｐ","2,283.5","+43.0","+1.92","3","5,216","-5,946","-53.3%","0","13.6","2.11","3.50"
"168","↑25","1","193","6504","富士電機","東Ｐ","12,575","-75","-0.59","2","5,178","-862","-14.3%","0","16.5","2.32","－"
"169","↓31","0","138","9735","セコム","東Ｐ","6,453","+117","+1.85","3","5,147","-3,772","-42.3%","0","24.2","1.96","1.86"
"170","↑16","5","186","4186","東応化","東Ｐ","7,909","-145","-1.80","1","5,122","-1,082","-17.4%","0","22.3","3.83","1.01"
"171","↑23","2","194","4385","メルカリ","東Ｐ","3,884","+58","+1.52","1","5,115","-884","-14.7%","0","－","4.62","－"
"172","↓56","0","116","1812","鹿島","東Ｐ","4,943","+46","+0.94","2","5,092","-5,294","-51.0%","0","13.4","1.66","2.95"
"173","↓44","0","129","7201","日産自","東Ｐ","312.5","+0.8","+0.26","0","5,005","-4,329","-46.4%","0","54.6","0.22","－"
"174","↑38","2","212","4751","サイバー","東Ｐ","1,260.5","+29.0","+2.35","1","4,946","-268","-5.1%","0","15.6","3.12","1.59"
"175","↓25","0","150","6315","ＴＯＷＡ","東Ｐ","2,104","-12","-0.57","1","4,921","-3,273","-39.9%","0","22.6","2.09","1.14"
"176","↑182","1","358","186A","アストロＨＤ","東Ｇ","1,029","+19","+1.88","2","4,920","+2,358","+92.0%","1","－","11.38","－"
"177","NEW","0","","604A","ビーエイブル","東Ｓ","1,255","+80","+6.81","0","4,917","","","0","13.6","1.72","1.59"
"178","↓36","0","142","7911","ＴＯＰＰＡＮ","東Ｐ","4,672","-53","-1.12","1","4,901","-3,798","-43.7%","0","23.6","0.94","1.24"
"179","↓25","0","154","7003","三井Ｅ＆Ｓ","東Ｐ","4,216","+71","+1.71","2","4,872","-3,131","-39.1%","0","13.7","1.90","1.42"
"180","↓32","0","148","4452","花王","東Ｐ","3,468.0","+81.0","+2.39","1","4,862","-3,365","-40.9%","0","23.2","2.80","2.25"
"181","↑115","1","296","5344","ＭＡＲＵＷＡ","東Ｐ","52,840","-1,620","-2.97","0","4,796","+1,245","+35.1%","1","－","4.31","0.21"
"182","↑25","2","207","9508","九州電","東Ｐ","2,169.0","-10.5","-0.48","0","4,794","-703","-12.8%","0","8.3","1.04","2.31"
"183","↑25","1","208","7261","マツダ","東Ｐ","1,151.5","+11.5","+1.01","0","4,727","-728","-13.3%","0","8.1","0.38","4.78"
"184","↑59","1","243","4506","住友ファーマ","東Ｐ","1,574.0","+47.0","+3.08","1","4,696","+217","+4.8%","1","9.2","1.73","－"
"185","↓27","0","158","5411","ＪＦＥ","東Ｐ","1,825.0","+5.0","+0.27","2","4,651","-2,981","-39.1%","0","7.7","0.44","4.38"
"186","↓64","0","122","8802","菱地所","東Ｐ","3,645.0","+43.0","+1.19","1","4,643","-5,088","-52.3%","0","18.6","1.61","1.34"
"187","↓97","0","90","4052","フィーチャ","東Ｇ","940","-178","-15.92","1","4,642","-9,765","-67.8%","0","125","7.56","－"
"188","↑16","2","204","5201","ＡＧＣ","東Ｐ","5,573","+36","+0.65","2","4,606","-1,049","-18.5%","0","15.4","0.77","3.77"
"189","↓7","0","182","2768","双日","東Ｐ","5,806","+67","+1.17","2","4,559","-1,724","-27.4%","0","9.3","1.06","3.10"
"190","↑102","1","292","8304","あおぞら銀","東Ｐ","3,537.0","+80.0","+2.31","1","4,555","+931","+25.7%","1","18.1","0.98","2.83"
"191","↑46","2","237","6590","芝浦","東Ｐ","3,605","-185","-4.88","0","4,542","-151","-3.2%","0","19.9","4.41","1.78"
