順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"46","↑2","1","48","9432","ＮＴＴ","東Ｐ","147.6","-1.4","-0.94","0","29,294","+2,691","+10.1%","1","12.3","1.24","3.66"
"47","↓12","0","35","6963","ローム","東Ｐ","5,600","+44","+0.79","0","27,895","-9,129","-24.7%","0","74.5","2.85","0.89"
"48","↑22","3","70","6273","ＳＭＣ","東Ｐ","75,570","+3,550","+4.93","3","27,548","+10,183","+58.6%","1","27.9","2.25","1.32"
"49","↓10","0","39","6367","ダイキン","東Ｐ","25,110","-65","-0.26","2","27,292","-5,000","-15.5%","0","25.1","2.15","1.43"
"50","↓3","0","47","1321","野村日経平均","東Ｅ","71,120","+840","+1.20","3","25,616","-2,316","-8.3%","0","－","－","－"
"51","↓9","0","42","7013","ＩＨＩ","東Ｐ","2,810.5","-2.5","-0.09","2","24,831","-6,536","-20.8%","0","18.1","4.57","0.82"
"52","↓23","0","29","7741","ＨＯＹＡ","東Ｐ","24,975","+195","+0.79","0","24,822","-20,527","-45.3%","0","－","8.19","－"
"53","↑53","1","106","6590","芝浦","東Ｐ","5,790","+490","+9.25","1","24,564","+13,172","+115.6%","1","31.9","6.84","1.11"
"54","↑8","1","62","6701","ＮＥＣ","東Ｐ","4,333","-53","-1.21","0","23,339","+4,223","+22.1%","1","－","2.62","0.92"
"55","↑6","1","61","9433","ＫＤＤＩ","東Ｐ","2,790.5","-14.5","-0.52","0","23,100","+3,841","+19.9%","1","－","2.03","3.01"
"56","↑3","1","59","6503","三菱電","東Ｐ","5,827","+44","+0.76","0","23,071","+3,645","+18.8%","1","25.1","2.66","1.03"
"57","↑304","1","361","7211","三菱自","東Ｐ","361.8","+31.2","+9.44","2","23,059","+20,486","+796.2%","1","19.4","0.53","2.76"
"58","↑2","1","60","6971","京セラ","東Ｐ","3,720","-6","-0.16","0","22,897","+3,511","+18.1%","1","34.3","1.45","1.51"
"59","↓6","0","53","6301","コマツ","東Ｐ","6,395","0","0.00%","2","22,426","+1,121","+5.3%","2","17.9","1.62","2.97"
"60","↓5","0","55","200A","野村日半導","東Ｅ","5,490","+62","+1.14","0","22,278","+1,558","+7.5%","1","－","－","－"
"61","↑3","1","64","2914","ＪＴ","東Ｐ","6,117","-69","-1.12","0","22,092","+3,178","+16.8%","1","19.1","2.66","3.96"
"62","↑15","1","77","7453","良品計画","東Ｐ","3,623","-129","-3.44","0","21,763","+5,773","+36.1%","1","28.7","4.85","0.88"
"63","↓6","0","57","2802","味の素","東Ｐ","5,731","+10","+0.17","0","21,756","+1,572","+7.8%","1","45.6","7.10","0.87"
"64","↓15","0","49","8136","サンリオ","東Ｐ","1,142.5","+12.0","+1.06","1","21,267","-5,098","-19.3%","0","21.7","8.89","1.40"
"65","↓25","0","40","6871","日本マイクロ","東Ｐ","16,700","+350","+2.14","0","20,674","-11,616","-36.0%","0","－","8.75","－"
"66","↑13","2","79","8630","ＳＯＭＰＯ","東Ｐ","6,513","-132","-1.99","0","20,511","+5,033","+32.5%","1","11.8","1.12","3.07"
"67","↑7","1","74","4519","中外薬","東Ｐ","7,389","+30","+0.41","2","19,643","+3,315","+20.3%","1","－","6.37","1.79"
"68","↓12","0","56","8725","ＭＳ＆ＡＤ","東Ｐ","4,428","-77","-1.71","0","19,430","-762","-3.8%","0","15.0","0.99","3.84"
"69","↑31","2","100","278A","テラドローン","東Ｇ","10,860","+1,360","+14.32","3","19,238","+7,263","+60.7%","2","－","23.70","－"
"70","↓7","0","63","7267","ホンダ","東Ｐ","1,495.5","-6.5","-0.43","2","18,786","-147","-0.8%","0","22.4","0.49","4.68"
"71","↑2","1","73","8591","オリックス","東Ｐ","6,469","+20","+0.31","0","18,330","+1,310","+7.7%","1","13.4","1.58","2.90"
"72","↑20","1","92","8002","丸紅","東Ｐ","4,879","-45","-0.91","0","17,560","+4,421","+33.6%","1","13.7","1.82","2.36"
"73","↑26","1","99","8053","住友商","東Ｐ","1,555.5","-10.0","-0.64","0","17,421","+5,431","+45.3%","1","11.7","1.59","2.57"
"74","↑17","3","91","8267","イオン","東Ｐ","1,377.0","-37.5","-2.65","1","17,246","+3,973","+29.9%","1","52.2","3.15","1.09"
"75","↓25","0","50","8308","りそなＨＤ","東Ｐ","2,335.5","-29.0","-1.23","0","17,220","-6,372","-27.0%","0","16.9","1.80","1.58"
"76","↓11","0","65","7269","スズキ","東Ｐ","2,036.0","+8.5","+0.42","2","16,783","-1,879","-10.1%","0","10.3","1.16","2.50"
"77","↑3","1","80","1579","日経ブル２","東Ｅ","818.8","+15.7","+1.95","0","16,734","+1,351","+8.8%","1","－","－","－"
"78","↑5","1","83","4502","武田","東Ｐ","5,359","-39","-0.72","1","16,715","+1,732","+11.6%","1","51.5","1.15","3.81"
"79","↓11","0","68","1360","日経ベア２","東Ｅ","64.9","-1.5","-2.26","1","16,706","-845","-4.8%","0","－","－","－"
"80","↓14","0","66","6361","荏原","東Ｐ","6,127","+268","+4.57","3","16,544","-1,590","-8.8%","0","28.1","5.39","1.08"
"81","↑17","1","98","4568","第一三共","東Ｐ","2,730.5","-2.5","-0.09","0","16,479","+4,454","+37.0%","1","19.1","2.99","3.66"
"82","↓15","0","67","1458","楽天Ｗブル","東Ｅ","90,620","+1,960","+2.21","0","16,356","-1,426","-8.0%","0","－","－","－"
"83","↑29","1","112","8015","豊田通商","東Ｐ","6,034","-76","-1.24","0","16,322","+5,372","+49.1%","1","14.1","1.79","2.07"
"84","↓6","0","78","9501","東電ＨＤ","東Ｐ","480.4","+1.3","+0.27","1","16,312","+692","+4.4%","1","－","0.32","－"
"85","↑10","2","95","8750","第一ライフ","東Ｐ","1,861.0","-16.0","-0.85","0","16,139","+3,692","+29.7%","1","13.1","1.58","3.87"
"86","↓1","0","85","7182","ゆうちょ銀","東Ｐ","3,261.0","-28.0","-0.85","0","16,065","+1,630","+11.3%","1","17.6","1.26","2.85"
"87","↓36","0","51","5713","住友鉱","東Ｐ","7,275","+85","+1.18","3","15,625","-7,890","-33.6%","0","14.1","0.94","2.85"
"88","↑28","1","116","7751","キヤノン","東Ｐ","4,340","+36","+0.84","2","15,120","+4,322","+40.0%","1","11.1","1.07","3.69"
"89","↓8","0","81","8309","三井住友トラ","東Ｐ","6,558","-19","-0.29","0","15,092","-276","-1.8%","0","11.9","1.27","2.90"
"90","↑29","2","119","2644","ＧＸ半導日株","東Ｅ","4,851","+116","+2.45","0","14,985","+4,302","+40.3%","2","－","－","－"
"91","↓22","0","69","9434","ＳＢ","東Ｐ","211.4","-3.0","-1.40","0","14,859","-2,529","-14.5%","0","18.4","3.84","4.16"
"92","↓16","0","76","6702","富士通","東Ｐ","3,347.0","-45.0","-1.33","0","14,680","-1,353","-8.4%","0","18.7","2.87","1.64"
"93","↑36","2","129","9021","ＪＲ西日本","東Ｐ","2,886.5","-19.5","-0.67","0","14,489","+4,610","+46.7%","2","13.1","1.09","3.38"
"94","↑20","1","114","4578","大塚ＨＤ","東Ｐ","11,185","+115","+1.04","2","14,424","+3,537","+32.5%","1","22.2","1.89","1.25"
"95","↓8","0","87","2502","アサヒ","東Ｐ","1,581.0","-45.5","-2.80","0","14,383","+500","+3.6%","1","11.9","0.77","3.61"
"96","↑9","1","105","9104","商船三井","東Ｐ","5,324","-154","-2.81","0","14,186","+2,784","+24.4%","1","10.8","0.64","3.85"
"97","↑25","1","122","5401","日本製鉄","東Ｐ","550.2","-5.8","-1.04","0","13,897","+3,364","+31.9%","1","13.1","0.52","4.36"
"98","↓14","0","84","9101","郵船","東Ｐ","5,286","-135","-2.49","0","13,801","-755","-5.2%","0","10.9","0.69","3.78"
"99","↓28","0","71","1605","ＩＮＰＥＸ","東Ｐ","3,361.0","-66.0","-1.93","0","13,529","-3,769","-21.8%","0","9.8","0.80","3.21"
"100","↓14","0","86","8604","野村","東Ｐ","1,543.0","+17.0","+1.11","1","13,484","-650","-4.6%","0","－","1.20","－"
"101","↓11","0","90","6479","ミネベア","東Ｐ","4,381","+11","+0.25","0","13,157","-527","-3.9%","0","21.2","1.96","1.37"
"102","↓5","0","97","5333","ＮＧＫ","東Ｐ","7,061","+10","+0.14","0","13,121","+1,038","+8.6%","1","24.2","2.46","1.50"
"103","↑1","1","104","6324","ハーモニック","東Ｐ","7,880","+370","+4.93","3","13,068","+1,658","+14.5%","1","165","9.28","0.25"
"104","↑33","1","137","7936","アシックス","東Ｐ","4,579","-29","-0.63","0","12,979","+3,632","+38.9%","1","29.5","10.27","0.83"
"105","↓4","0","101","4901","富士フイルム","東Ｐ","3,586.0","+26.0","+0.73","2","12,952","+1,000","+8.4%","1","15.3","1.12","2.09"
"106","↑19","1","125","4503","アステラス","東Ｐ","2,142.0","+4.5","+0.21","3","12,823","+2,605","+25.5%","1","12.8","2.10","3.73"
"107","↑136","1","243","6890","フェローテク","東Ｓ","9,090","+760","+9.12","3","12,823","+8,211","+178.0%","1","－","1.84","2.93"
"108","↓20","0","88","6178","日本郵政","東Ｐ","2,319.5","-41.0","-1.74","0","12,625","-1,134","-8.2%","0","16.7","0.65","2.59"
"109","↑104","2","213","268A","リガクＨＤ","東Ｐ","2,456","+243","+10.98","2","12,536","+7,046","+128.3%","1","44.5","6.36","0.77"
"110","↑11","2","121","8473","ＳＢＩ","東Ｐ","2,800.0","+98.0","+3.63","1","12,428","+1,828","+17.2%","1","－","1.01","－"
"111","↑6","1","117","9502","中部電","東Ｐ","3,208.0","-42.0","-1.29","0","12,420","+1,705","+15.9%","1","－","0.77","2.18"
"112","↓37","0","75","3110","日東紡","東Ｐ","3,445","-35","-1.01","0","12,161","-4,052","-25.0%","0","36.9","3.61","0.81"
"113","↑62","1","175","7729","東京精","東Ｐ","18,905","+800","+4.42","0","11,944","+5,080","+74.0%","1","27.4","4.02","1.46"
"114","↑18","3","132","4385","メルカリ","東Ｐ","4,785","+168","+3.64","1","11,936","+2,212","+22.7%","1","－","6.58","－"
"115","↑13","2","128","9107","川崎汽","東Ｐ","2,526.5","-54.5","-2.11","0","11,761","+1,746","+17.4%","1","16.1","0.85","4.75"
"116","↑45","1","161","4186","東応化","東Ｐ","10,365","+240","+2.37","0","11,694","+4,238","+56.8%","1","35.5","5.29","0.77"
"117","↑10","1","127","2503","キリンＨＤ","東Ｐ","2,837.0","-83.5","-2.86","0","11,519","+1,334","+13.1%","1","14.5","1.72","2.68"
"118","→","0","118","5108","ブリヂストン","東Ｐ","3,569.0","-3.0","-0.08","1","11,452","+763","+7.1%","1","13.1","1.21","3.50"
"119","↓16","0","103","8802","菱地所","東Ｐ","4,179","-18","-0.43","2","11,431","-5","-0.0%","0","21.4","1.87","1.17"
"120","↓26","0","94","4755","楽天グループ","東Ｐ","803.2","-3.5","-0.43","0","11,325","-1,267","-10.1%","0","－","1.94","－"
"121","↓25","0","96","8830","住友不","東Ｐ","3,762","-33","-0.87","1","11,256","-1,019","-8.3%","0","15.6","1.41","1.38"
"122","↓29","0","93","6787","メイコー","東Ｐ","26,160","+360","+1.40","2","11,245","-1,432","-11.3%","0","25.2","5.20","0.61"
"123","↑10","2","133","7201","日産自","東Ｐ","310.5","+6.0","+1.97","1","11,148","+1,444","+14.9%","2","54.3","0.23","－"
"124","↑10","2","134","6532","ベイカレント","東Ｐ","6,692","+22","+0.33","2","10,993","+1,524","+16.1%","1","20.5","8.44","1.94"
"125","↓18","0","107","4661","ＯＬＣ","東Ｐ","2,615.0","+12.0","+0.46","1","10,989","-390","-3.4%","0","37.7","3.90","0.61"
"126","→","0","126","6902","デンソー","東Ｐ","1,933.5","+5.5","+0.29","2","10,837","+647","+6.3%","1","12.7","0.88","3.83"
"127","↑12","2","139","9020","ＪＲ東日本","東Ｐ","3,478.0","-39.0","-1.11","0","10,833","+1,666","+18.2%","2","15.4","1.29","2.42"
"128","↑133","2","261","3350","メタプラ","東Ｓ","248","+10","+4.20","0","10,711","+6,438","+150.7%","2","－","0.79","－"
"129","↓21","0","108","1801","大成建","東Ｐ","13,950","-100","-0.71","0","10,605","-760","-6.7%","0","15.1","2.40","2.72"
"130","↓20","0","110","4452","花王","東Ｐ","3,219.0","-61.0","-1.86","0","10,552","-795","-7.0%","0","22.4","2.72","2.42"
"131","↑35","1","166","5334","特殊陶","東Ｐ","10,425","-60","-0.57","0","10,415","+3,116","+42.7%","1","19.4","2.65","2.01"
"132","↓12","0","120","4307","野村総研","東Ｐ","4,979","-39","-0.78","0","10,371","-231","-2.2%","0","23.4","6.42","1.69"
"133","↑26","1","159","4543","テルモ","東Ｐ","2,189.0","-38.5","-1.73","1","10,170","+2,591","+34.2%","1","19.5","2.04","1.64"
"134","↑6","2","140","7832","バンナムＨＤ","東Ｐ","4,017","-26","-0.64","0","10,001","+933","+10.3%","1","19.8","2.99","－"
"135","↓53","0","82","5711","三菱マ","東Ｐ","4,087","+127","+3.21","1","9,955","-5,100","-33.9%","0","10.9","0.73","2.84"
"136","↑35","1","171","1812","鹿島","東Ｐ","5,760","-55","-0.95","0","9,883","+2,890","+41.3%","1","15.6","1.87","2.53"
"137","↓35","0","102","8801","三井不","東Ｐ","1,511.0","-11.0","-0.72","2","9,872","-1,900","-16.1%","0","14.3","1.24","2.45"
"138","↑5","2","143","1928","積水ハウス","東Ｐ","3,455.0","-20.0","-0.58","1","9,842","+1,001","+11.3%","2","10.3","1.04","4.20"
"139","↑26","2","165","6645","オムロン","東Ｐ","6,010","+144","+2.45","0","9,830","+2,482","+33.8%","1","43.0","1.41","1.83"
"140","↑130","1","270","6278","ユニオンツル","東Ｐ","20,970","+1,790","+9.33","3","9,819","+5,705","+138.7%","1","43.0","4.96","0.62"
"141","↑22","1","163","6988","日東電","東Ｐ","3,193.0","+63.0","+2.01","2","9,739","+2,347","+31.8%","1","15.1","1.86","2.00"
"142","↓7","0","135","9735","セコム","東Ｐ","6,622","-78","-1.16","0","9,446","0","0.0%","0","25.1","2.02","1.81"
"143","↑84","1","227","584A","ＬｉＮＫＸ","東Ｇ","3,910","-180","-4.40","0","9,365","+4,325","+85.8%","1","116","17.41","－"
"144","↑34","2","178","6481","ＴＨＫ","東Ｐ","7,688","+284","+3.84","0","9,304","+2,530","+37.3%","2","38.0","3.41","2.39"
"145","↑1","1","146","9766","コナミＧ","東Ｐ","18,530","+10","+0.05","1","9,288","+711","+8.3%","1","24.9","4.45","1.21"
"146","↓35","0","111","485A","ＰｏｗｅｒＸ","東Ｇ","1,857","-143","-7.15","0","9,148","-1,843","-16.8%","0","170","30.46","－"
"147","↑297","2","444","6432","竹内製作所","東Ｐ","7,130","+50","+0.71","3","8,745","+6,951","+387.5%","1","12.7","1.77","3.09"
"148","↑9","2","157","8331","千葉銀","東Ｐ","2,753.5","+24.0","+0.88","1","8,513","+804","+10.4%","2","17.8","1.51","2.32"
"149","↑71","2","220","3905","データセク","東Ｇ","2,871","-54","-1.85","0","8,283","+2,930","+54.7%","2","10.5","4.94","－"
"150","↓41","0","109","1306","野村東証指数","東Ｅ","422.1","+3.0","+0.72","1","8,280","-3,079","-27.1%","0","－","－","－"
"151","↑18","1","169","7270","ＳＵＢＡＲＵ","東Ｐ","2,492.5","+4.0","+0.16","2","8,277","+1,122","+15.7%","1","13.5","0.63","4.65"
"152","↓1","0","151","5332","ＴＯＴＯ","東Ｐ","8,059","-60","-0.74","0","8,252","+93","+1.1%","1","28.8","2.51","1.49"
"153","↓17","0","136","6504","富士電機","東Ｐ","13,030","+55","+0.42","0","8,240","-1,168","-12.4%","0","18.1","2.38","－"
"154","↑1","1","155","5201","ＡＧＣ","東Ｐ","6,426","-53","-0.82","0","8,202","+367","+4.7%","1","17.7","0.91","3.27"
"155","↓42","0","113","9022","ＪＲ東海","東Ｐ","3,621.0","-38.0","-1.04","0","8,197","-2,727","-25.0%","0","7.7","0.68","0.88"
"156","↑26","3","182","4684","オービック","東Ｐ","4,161","+45","+1.09","1","8,131","+1,525","+23.1%","1","21.9","3.48","2.26"
"157","↓42","0","115","6315","ＴＯＷＡ","東Ｐ","3,130","+137","+4.58","3","8,108","-2,767","-25.4%","0","33.5","3.33","0.77"
"158","↓5","0","153","8697","日本取引所","東Ｐ","2,176.5","+54.5","+2.57","1","8,086","+120","+1.5%","2","28.6","6.42","2.80"
"159","↓28","0","131","7003","三井Ｅ＆Ｓ","東Ｐ","4,579","+102","+2.28","2","8,030","-1,702","-17.5%","0","15.4","2.02","1.31"
"160","↓16","0","144","8601","大和","東Ｐ","1,768.5","+29.0","+1.67","1","8,029","-762","-8.7%","0","－","1.39","－"
"161","↓23","0","138","7532","パンパシＨＤ","東Ｐ","850.4","-20.5","-2.35","0","7,953","-1,274","-13.8%","0","24.0","3.75","1.00"
"162","↓20","0","142","6594","ニデック","東Ｐ","2,660","+47","+1.80","2","7,933","-930","-10.5%","0","－","1.73","－"
"163","↑46","2","209","6841","横河電","東Ｐ","5,559","+120","+2.21","2","7,842","+2,222","+39.5%","1","23.8","2.68","1.65"
"164","↑27","1","191","3099","三越伊勢丹","東Ｐ","3,841","-2","-0.05","0","7,521","+1,122","+17.5%","1","21.8","2.16","2.08"
"165","↑8","1","173","6383","ダイフク","東Ｐ","6,867","+101","+1.49","3","7,482","+520","+7.5%","1","31.6","5.51","1.19"
"166","↑19","2","185","8729","ソニーＦＧ","東Ｐ","149.3","+1.5","+1.01","1","7,441","+949","+14.6%","1","－","1.59","5.36"
"167","↑32","1","199","1802","大林組","東Ｐ","3,225.0","-24.0","-0.74","0","7,423","+1,418","+23.6%","1","14.1","1.76","2.91"
"168","↓12","0","156","5020","ＥＮＥＯＳ","東Ｐ","1,252.0","-4.0","-0.32","0","7,336","-407","-5.3%","0","8.0","0.99","2.72"
"169","↓7","0","162","4911","資生堂","東Ｐ","2,755.0","+5.5","+0.20","2","7,297","-142","-1.9%","0","26.2","1.81","2.18"
"170","↑13","3","183","3064","モノタロウ","東Ｐ","1,972.0","-3.0","-0.15","0","7,294","+693","+10.5%","3","26.8","8.42","1.88"
"171","↑70","1","241","6856","堀場製","東Ｐ","27,800","+1,340","+5.06","3","7,206","+2,514","+53.6%","1","24.1","3.40","1.76"
"172","↑31","1","203","6965","ホトニクス","東Ｐ","2,508.5","+87.0","+3.59","3","7,190","+1,442","+25.1%","1","44.2","2.26","1.51"
"173","↓25","0","148","6326","クボタ","東Ｐ","2,713.5","-11.0","-0.40","0","7,174","-1,237","-14.7%","0","14.5","1.14","1.92"
"174","↑18","1","192","1925","大和ハウス","東Ｐ","4,506","-14","-0.31","2","7,170","+830","+13.1%","1","12.3","0.96","3.91"
"175","↓45","0","130","7186","横浜ＦＧ","東Ｐ","1,870.0","-15.5","-0.82","1","7,148","-2,704","-27.4%","0","16.1","1.48","2.51"
"176","↑66","3","242","7649","スギＨＤ","東Ｐ","2,922.0","-256.0","-8.06","0","7,097","+2,419","+51.7%","3","16.1","1.80","1.20"
"177","↓5","0","172","5411","ＪＦＥ","東Ｐ","1,623.0","+3.0","+0.19","1","6,967","-12","-0.2%","0","6.9","0.39","4.93"
"178","↑48","1","226","4980","デクセリ","東Ｐ","4,139","+117","+2.91","3","6,953","+1,879","+37.0%","1","25.2","6.34","1.55"
"179","↓38","0","141","3407","旭化成","東Ｐ","1,842.0","-9.0","-0.49","1","6,941","-2,014","-22.5%","0","15.5","1.19","2.39"
"180","↓22","0","158","7911","ＴＯＰＰＡＮ","東Ｐ","5,201","-46","-0.88","0","6,934","-673","-8.8%","0","26.5","1.09","1.12"
"181","↑31","1","212","7733","オリンパス","東Ｐ","1,753.5","+12.5","+0.72","1","6,919","+1,405","+25.5%","1","18.2","2.29","1.71"
"182","↑12","2","194","6134","ＦＵＪＩ","東Ｐ","8,248","+478","+6.15","3","6,856","+596","+9.5%","2","22.0","3.12","2.30"
"183","↓4","0","179","9202","ＡＮＡＨＤ","東Ｐ","3,016.0","-37.0","-1.21","1","6,823","+92","+1.4%","1","14.0","1.01","1.99"
"184","↓39","0","145","3563","Ｆ＆ＬＣ","東Ｐ","4,806","-44","-0.91","1","6,805","-1,940","-22.2%","0","36.4","9.52","0.42"
"185","↓113","0","72","3391","ツルハＨＤ","東Ｐ","2,257.0","-103.5","-4.38","0","6,773","-10,424","-60.6%","0","24.6","1.17","2.13"
"186","↓34","0","152","9201","ＪＡＬ","東Ｐ","2,944.5","-39.0","-1.31","1","6,676","-1,292","-16.2%","0","11.5","0.98","3.26"
"187","↓10","0","177","9843","ニトリＨＤ","東Ｐ","2,380.0","-46.0","-1.90","0","6,644","-152","-2.2%","0","14.8","1.36","1.34"
"188","↓20","0","168","5631","日製鋼","東Ｐ","7,815","-125","-1.57","1","6,616","-657","-9.0%","0","30.3","2.71","1.18"
"189","↑67","2","256","3402","東レ","東Ｐ","1,142.5","-3.5","-0.31","1","6,577","+2,221","+51.0%","2","18.5","0.92","2.28"
"190","↓1","0","189","5076","インフロニア","東Ｐ","2,844.5","-63.0","-2.17","0","6,546","+133","+2.1%","3","12.4","1.41","3.52"
"191","↓21","0","170","4523","エーザイ","東Ｐ","4,296","+10","+0.23","1","6,504","-532","-7.6%","0","23.2","1.35","3.72"
