順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"20","↑1","1","21","5801","古河電","東Ｐ","3,520.0","-69.0","-1.92","1","69,639","+9,182","+15.2%","1","30.2","5.94","0.62"
"21","↑4","1","25","7203","トヨタ","東Ｐ","2,839.0","+33.0","+1.18","1","58,001","+1,993","+3.6%","1","11.2","0.84","3.52"
"22","↑6","1","28","7735","スクリン","東Ｐ","18,160","+405","+2.28","1","56,532","+11,393","+25.2%","1","31.2","7.06","0.96"
"23","→","0","23","6723","ルネサス","東Ｐ","4,381","-88","-1.97","1","55,943","-1,133","-2.0%","0","－","3.13","－"
"24","↑8","2","32","6752","パナＨＤ","東Ｐ","4,173","-246","-5.57","0","55,602","+13,319","+31.5%","2","23.2","1.87","1.29"
"25","↑15","1","40","6098","リクルート","東Ｐ","12,660","+310","+2.51","2","50,216","+19,735","+64.7%","1","28.2","11.11","0.21"
"26","→","0","26","7011","三菱重","東Ｐ","3,746","-12","-0.32","1","47,689","-3,097","-6.1%","0","33.1","4.08","0.77"
"27","↑18","1","45","5706","三井金属","東Ｐ","34,390","-890","-2.52","1","47,160","+19,532","+70.7%","1","26.2","4.78","0.81"
"28","↑7","1","35","6758","ソニーＧ","東Ｐ","3,383.0","+42.0","+1.26","2","46,290","+10,051","+27.7%","1","17.1","2.45","1.03"
"29","↑12","2","41","8136","サンリオ","東Ｐ","1,200.0","+39.0","+3.36","2","45,985","+16,629","+56.6%","2","22.8","9.34","1.33"
"30","↓12","0","18","7453","良品計画","東Ｐ","4,310","+77","+1.82","0","45,911","-24,680","-35.0%","0","34.2","5.77","0.74"
"31","→","0","31","5802","住友電","東Ｐ","2,458.5","-27.5","-1.11","1","45,246","+2,956","+7.0%","1","24.0","2.80","1.59"
"32","↓10","0","22","4063","信越化","東Ｐ","7,471","+131","+1.78","1","44,099","-15,864","-26.5%","0","－","3.10","－"
"33","↓9","0","24","7974","任天堂","東Ｐ","7,050","-56","-0.79","0","42,125","-14,915","-26.1%","0","26.2","2.75","2.30"
"34","↓4","0","30","6501","日立","東Ｐ","4,802","+86","+1.82","2","41,868","-2,257","-5.1%","0","25.3","3.27","－"
"35","↓2","0","33","1357","日経Ｄインバ","東Ｅ","2,711","-45","-1.63","0","41,395","+4,327","+11.7%","1","－","－","－"
"36","↑17","1","53","9432","ＮＴＴ","東Ｐ","150.2","+1.1","+0.74","0","41,362","+16,946","+69.4%","1","12.5","1.26","3.60"
"37","↓8","0","29","6762","ＴＤＫ","東Ｐ","3,234.0","+31.0","+0.97","1","41,211","-3,677","-8.2%","0","27.3","2.81","1.24"
"38","→","0","38","7012","川重","東Ｐ","2,690.0","-26.5","-0.98","1","40,136","+5,835","+17.0%","1","20.4","2.56","1.49"
"39","↑42","1","81","6701","ＮＥＣ","東Ｐ","4,463","+124","+2.86","2","36,131","+21,491","+146.8%","1","－","2.69","0.90"
"40","↓13","0","27","6861","キーエンス","東Ｐ","75,390","-1,310","-1.71","0","35,544","-12,212","-25.6%","0","－","5.27","0.73"
"41","↓5","0","36","6954","ファナック","東Ｐ","6,839","-118","-1.70","1","34,015","-1,230","-3.5%","0","34.5","3.42","－"
"42","↑68","2","110","4661","ＯＬＣ","東Ｐ","2,745.0","+95.0","+3.58","2","33,011","+22,907","+226.7%","1","39.6","4.09","0.58"
"43","↑6","1","49","6963","ローム","東Ｐ","5,208","-35","-0.67","1","30,834","+4,953","+19.1%","1","69.3","2.65","0.96"
"44","↑21","1","65","8031","三井物","東Ｐ","4,698","+118","+2.58","2","30,373","+12,730","+72.2%","1","14.5","1.52","2.98"
"45","↑48","1","93","7267","ホンダ","東Ｐ","1,513.5","+18.5","+1.24","2","30,252","+17,344","+134.4%","1","22.7","0.50","4.63"
"46","↓2","0","44","6503","三菱電","東Ｐ","5,592","-55","-0.97","1","29,346","+1,362","+4.9%","2","24.1","2.55","1.07"
"47","↓10","0","37","4004","レゾナック","東Ｐ","15,415","+85","+0.55","1","28,934","-5,454","-15.9%","0","36.2","3.93","0.42"
"48","↓6","0","42","8766","東京海上","東Ｐ","7,720","+107","+1.41","2","28,398","-915","-3.1%","0","17.7","1.84","3.17"
"49","↓3","0","46","8058","三菱商","東Ｐ","4,496","+56","+1.26","2","26,894","-705","-2.6%","0","15.0","1.74","2.78"
"50","↑45","1","95","9434","ＳＢ","東Ｐ","218.8","+4.2","+1.96","2","26,279","+13,782","+110.3%","1","19.0","3.97","4.02"
"51","↑3","1","54","6273","ＳＭＣ","東Ｐ","72,660","-1,160","-1.57","1","25,636","+3,453","+15.6%","1","26.9","2.16","1.38"
"52","↑3","1","55","8001","伊藤忠","東Ｐ","1,904.0","+26.5","+1.41","2","25,142","+3,338","+15.3%","1","14.0","2.02","2.31"
"53","↓19","0","34","7013","ＩＨＩ","東Ｐ","2,815.0","+2.5","+0.09","2","24,322","-12,202","-33.4%","0","18.1","4.58","0.82"
"54","↑53","1","107","1605","ＩＮＰＥＸ","東Ｐ","3,524.0","+133.0","+3.92","2","24,297","+13,720","+129.7%","1","10.2","0.84","3.06"
"55","↑3","1","58","7741","ＨＯＹＡ","東Ｐ","25,570","+90","+0.35","0","23,955","+4,369","+22.3%","1","－","8.38","－"
"56","↓13","0","43","6526","ソシオネクス","東Ｐ","2,587.0","-90.0","-3.36","1","23,698","-4,898","-17.1%","0","45.3","3.41","1.93"
"57","↓9","0","48","6367","ダイキン","東Ｐ","24,900","-90","-0.36","1","22,333","-3,553","-13.7%","0","24.9","2.13","1.45"
"58","↑1","2","59","200A","野村日半導","東Ｅ","5,220","+95","+1.85","1","21,931","+2,408","+12.3%","1","－","－","－"
"59","↓2","0","57","2914","ＪＴ","東Ｐ","6,116","+15","+0.25","2","21,368","+1,706","+8.7%","1","19.0","2.66","3.96"
"60","↑41","1","101","5713","住友鉱","東Ｐ","7,329","+173","+2.42","1","21,274","+9,696","+83.7%","1","14.2","0.95","2.82"
"61","↑45","1","106","1360","日経ベア２","東Ｅ","66.5","-1.2","-1.77","0","21,259","+10,517","+97.9%","1","－","－","－"
"62","↓15","0","47","1321","野村日経平均","東Ｅ","70,050","+540","+0.78","1","21,176","-5,082","-19.4%","0","－","－","－"
"63","↓11","0","52","7936","アシックス","東Ｐ","4,922","+36","+0.74","0","20,962","-3,800","-15.3%","0","31.7","11.04","0.77"
"64","↑27","1","91","9501","東電ＨＤ","東Ｐ","503.1","+17.8","+3.67","2","20,865","+7,839","+60.2%","1","－","0.34","－"
"65","↑5","2","70","6702","富士通","東Ｐ","3,378.0","+70.0","+2.12","2","19,830","+3,239","+19.5%","2","18.9","2.89","1.63"
"66","↑6","2","72","8750","第一ライフ","東Ｐ","1,856.0","+28.0","+1.53","1","19,696","+3,973","+25.3%","1","13.0","1.57","3.88"
"67","↑7","2","74","7182","ゆうちょ銀","東Ｐ","3,304.0","+5.0","+0.15","0","19,526","+3,930","+25.2%","1","17.8","1.28","2.81"
"68","↑28","1","96","6361","荏原","東Ｐ","5,881","-27","-0.46","1","19,439","+7,003","+56.3%","1","27.0","5.17","1.12"
"69","↑10","1","79","9433","ＫＤＤＩ","東Ｐ","2,835.0","+25.5","+0.91","2","19,236","+4,533","+30.8%","1","－","2.07","2.96"
"70","↑20","1","90","4502","武田","東Ｐ","5,327","+9","+0.17","1","19,184","+6,134","+47.0%","1","51.2","1.14","3.83"
"71","↑9","2","80","5401","日本製鉄","東Ｐ","567.6","+7.6","+1.36","0","19,126","+4,479","+30.6%","2","13.5","0.54","4.23"
"72","↑65","2","137","8729","ソニーＦＧ","東Ｐ","155.0","+4.1","+2.72","2","18,724","+10,457","+126.5%","2","－","1.65","5.16"
"73","↓34","0","39","6227","ＡＩメカ","東Ｓ","8,100","+310","+3.98","0","18,326","-13,815","-43.0%","0","49.5","11.24","0.21"
"74","↓6","0","68","8053","住友商","東Ｐ","1,563.0","+7.5","+0.48","2","17,976","+657","+3.8%","1","11.8","1.60","2.56"
"75","↓8","0","67","6971","京セラ","東Ｐ","3,660.0","+23.0","+0.63","1","17,958","+618","+3.6%","1","33.7","1.42","1.53"
"76","↓26","0","50","6871","日本マイクロ","東Ｐ","16,530","-20","-0.12","1","17,305","-7,936","-31.4%","0","－","8.66","－"
"77","↓11","0","66","8308","りそなＨＤ","東Ｐ","2,370.0","+7.5","+0.32","0","17,052","-514","-2.9%","0","17.1","1.83","1.56"
"78","↑4","2","82","6324","ハーモニック","東Ｐ","7,540","+300","+4.14","1","16,767","+2,235","+15.4%","2","158","8.88","0.27"
"79","↓15","0","64","6590","芝浦","東Ｐ","5,420","-210","-3.73","0","16,368","-1,376","-7.8%","0","29.9","6.40","1.18"
"80","↓29","0","51","3382","セブン＆アイ","東Ｐ","1,994.5","-18.5","-0.92","0","16,359","-8,724","-34.8%","0","16.6","1.25","3.01"
"81","↓19","0","62","2802","味の素","東Ｐ","5,656","+41","+0.73","1","15,910","-2,371","-13.0%","0","45.0","7.00","0.88"
"82","↓11","0","71","6301","コマツ","東Ｐ","6,366","-37","-0.58","0","15,895","-65","-0.4%","0","17.8","1.62","2.98"
"83","↑9","1","92","7751","キヤノン","東Ｐ","4,388","+76","+1.76","1","15,260","+2,272","+17.5%","1","11.2","1.09","3.65"
"84","↓15","0","69","8630","ＳＯＭＰＯ","東Ｐ","6,584","+106","+1.64","2","15,218","-1,777","-10.5%","0","12.0","1.13","3.04"
"85","↓10","0","75","8591","オリックス","東Ｐ","6,430","+39","+0.61","1","15,130","-273","-1.8%","0","13.3","1.57","2.91"
"86","↓26","0","60","6323","ローツェ","東Ｐ","4,492","-192","-4.10","0","15,121","-4,222","-21.8%","0","28.0","5.70","0.45"
"87","↓2","0","85","3110","日東紡","東Ｐ","3,430","+30","+0.88","1","15,074","+1,214","+8.8%","2","36.7","3.60","0.82"
"88","↑6","1","94","8725","ＭＳ＆ＡＤ","東Ｐ","4,513","+82","+1.85","2","15,049","+2,391","+18.9%","1","15.3","1.01","3.77"
"89","↑54","1","143","9101","郵船","東Ｐ","5,506","+187","+3.52","2","14,900","+6,891","+86.0%","1","11.4","0.72","3.63"
"90","↑62","1","152","5334","特殊陶","東Ｐ","10,000","-245","-2.39","0","14,580","+7,158","+96.4%","1","18.6","2.54","2.10"
"91","↑17","2","108","6902","デンソー","東Ｐ","1,941.5","+16.0","+0.83","1","14,556","+4,164","+40.1%","1","12.7","0.89","3.81"
"92","↑48","1","140","6890","フェローテク","東Ｓ","8,100","-330","-3.91","1","14,510","+6,324","+77.3%","1","－","1.64","3.29"
"93","↑52","1","145","4901","富士フイルム","東Ｐ","3,648.0","+82.0","+2.30","1","14,495","+6,671","+85.3%","1","15.6","1.14","2.06"
"94","↑48","1","142","5108","ブリヂストン","東Ｐ","3,647.0","+68.0","+1.90","2","14,419","+6,302","+77.6%","1","13.3","1.23","3.43"
"95","↓18","0","77","4519","中外薬","東Ｐ","7,241","+11","+0.15","1","14,336","-501","-3.4%","0","－","6.25","1.82"
"96","↑24","2","120","6594","ニデック","東Ｐ","2,608","-37","-1.40","0","14,256","+4,994","+53.9%","2","－","1.70","－"
"97","↑36","1","133","4307","野村総研","東Ｐ","5,063","+26","+0.52","0","14,060","+5,556","+65.3%","1","23.8","6.53","1.66"
"98","↑7","1","105","8309","三井住友トラ","東Ｐ","6,654","+22","+0.33","0","14,050","+3,198","+29.5%","1","12.1","1.29","2.86"
"99","↓26","0","73","6479","ミネベア","東Ｐ","4,151","-15","-0.36","1","13,976","-1,685","-10.8%","0","20.1","1.85","1.45"
"100","↑122","1","222","4911","資生堂","東Ｐ","2,943.0","+143.0","+5.11","2","13,945","+9,224","+195.4%","1","28.0","1.94","2.04"
"101","↓4","0","97","4568","第一三共","東Ｐ","2,679.5","-12.0","-0.45","1","13,576","+1,436","+11.8%","1","18.8","2.93","3.73"
"102","↑46","2","148","1615","野村東証銀行","東Ｅ","750.2","-12.7","-1.66","0","13,481","+5,768","+74.8%","2","－","－","－"
"103","↑54","1","157","9022","ＪＲ東海","東Ｐ","3,709.0","+52.0","+1.42","2","13,360","+6,200","+86.6%","1","7.9","0.70","0.86"
"104","↑8","2","112","6988","日東電","東Ｐ","3,324.0","+103.0","+3.20","1","13,271","+3,372","+34.1%","2","15.7","1.92","1.93"
"105","↓16","0","89","3563","Ｆ＆ＬＣ","東Ｐ","5,250","+172","+3.39","0","13,110","-83","-0.6%","0","39.8","10.40","0.38"
"106","↓23","0","83","8002","丸紅","東Ｐ","4,920","+58","+1.19","2","12,900","-1,485","-10.3%","0","13.8","1.83","2.34"
"107","↑23","1","130","9104","商船三井","東Ｐ","5,500","+160","+3.00","2","12,891","+4,301","+50.1%","1","11.1","0.66","3.73"
"108","↑11","1","119","8473","ＳＢＩ","東Ｐ","2,817.5","+27.5","+0.99","1","12,782","+3,495","+37.6%","1","－","1.01","－"
"109","↓22","0","87","7269","スズキ","東Ｐ","2,017.0","-12.5","-0.62","0","12,720","-808","-6.0%","0","10.2","1.15","2.53"
"110","↓11","0","99","9021","ＪＲ西日本","東Ｐ","2,991.0","+29.0","+0.98","0","12,497","+802","+6.9%","1","13.6","1.13","3.26"
"111","↑2","2","113","4755","楽天グループ","東Ｐ","803.7","+5.6","+0.70","1","12,495","+2,745","+28.2%","1","－","1.94","－"
"112","↑9","1","121","4503","アステラス","東Ｐ","2,146.0","+25.0","+1.18","1","12,442","+3,315","+36.3%","1","12.8","2.10","3.73"
"113","↑48","1","161","5201","ＡＧＣ","東Ｐ","6,422","+83","+1.31","1","12,224","+5,272","+75.8%","1","17.7","0.91","3.27"
"114","↑4","1","118","9107","川崎汽","東Ｐ","2,657.0","+120.0","+4.73","2","12,039","+2,734","+29.4%","1","16.9","0.89","4.52"
"115","↓17","0","98","5333","ＮＧＫ","東Ｐ","6,617","-47","-0.71","1","11,917","+183","+1.6%","1","22.7","2.30","1.60"
"116","↑22","1","138","8801","三井不","東Ｐ","1,543.0","+26.0","+1.71","2","11,863","+3,606","+43.7%","1","14.6","1.27","2.40"
"117","↓41","0","76","9502","中部電","東Ｐ","3,001.0","+9.5","+0.32","1","11,812","-3,285","-21.8%","0","－","0.72","2.33"
"118","↑71","1","189","5711","三菱マ","東Ｐ","4,160","+113","+2.79","1","11,568","+5,879","+103.3%","1","11.1","0.74","2.79"
"119","↓56","0","63","6315","ＴＯＷＡ","東Ｐ","3,200","+45","+1.43","1","11,556","-6,425","-35.7%","0","34.3","3.40","0.75"
"120","↓59","0","61","8267","イオン","東Ｐ","1,412.0","+8.5","+0.61","0","11,501","-6,834","-37.3%","0","53.5","3.23","1.06"
"121","↑229","2","350","4443","Ｓａｎｓａｎ","東Ｐ","1,850","+155","+9.14","1","11,439","+8,867","+344.8%","2","24.9","11.59","0.27"
"122","↓5","0","117","6504","富士電機","東Ｐ","12,760","-60","-0.47","1","11,430","+2,078","+22.2%","2","17.7","2.33","－"
"123","↑88","1","211","4523","エーザイ","東Ｐ","4,376","+133","+3.13","1","11,269","+6,177","+121.3%","1","23.6","1.37","3.66"
"124","↑5","1","129","4186","東応化","東Ｐ","10,670","+320","+3.09","1","11,220","+2,495","+28.6%","1","36.6","5.44","0.75"
"125","↓3","0","122","2503","キリンＨＤ","東Ｐ","2,862.5","+30.5","+1.08","2","11,217","+2,113","+23.2%","1","14.6","1.73","2.66"
"126","↓38","0","88","8604","野村","東Ｐ","1,553.0","+10.5","+0.68","1","11,210","-2,072","-15.6%","0","－","1.21","－"
"127","↓11","0","116","8802","菱地所","東Ｐ","4,206","+65","+1.57","1","11,175","+1,745","+18.5%","1","21.5","1.88","1.17"
"128","↓25","0","103","6178","日本郵政","東Ｐ","2,353.0","+20.0","+0.86","2","11,169","-7","-0.1%","0","16.9","0.66","2.55"
"129","↑36","2","165","3407","旭化成","東Ｐ","1,867.0","+51.5","+2.84","1","11,003","+4,129","+60.1%","1","15.7","1.20","2.36"
"130","↓52","0","78","1579","日経ブル２","東Ｅ","797.7","+12.7","+1.62","1","10,869","-3,911","-26.5%","0","－","－","－"
"131","↓75","0","56","278A","テラドローン","東Ｇ","10,700","-700","-6.14","0","10,752","-9,509","-46.9%","0","－","23.35","－"
"132","↓21","0","111","6532","ベイカレント","東Ｐ","6,848","+137","+2.04","1","10,648","+653","+6.5%","1","21.0","8.64","1.90"
"133","↓47","0","86","1458","楽天Ｗブル","東Ｅ","88,010","+1,220","+1.41","1","10,527","-3,228","-23.5%","0","－","－","－"
"134","↑72","1","206","7832","バンナムＨＤ","東Ｐ","4,143","+78","+1.92","2","10,439","+5,217","+99.9%","1","20.4","3.09","－"
"135","↓26","0","109","4578","大塚ＨＤ","東Ｐ","11,000","+40","+0.36","1","10,246","+33","+0.3%","1","21.8","1.86","1.27"
"136","↓22","0","114","8015","豊田通商","東Ｐ","6,065","+11","+0.18","0","10,231","+492","+5.1%","1","14.2","1.80","2.06"
"137","↑7","2","144","6814","古野電","東Ｐ","7,220","-170","-2.30","0","10,064","+2,144","+27.1%","2","17.6","2.49","2.22"
"138","↓10","0","128","5332","ＴＯＴＯ","東Ｐ","7,973","+85","+1.08","1","10,004","+1,181","+13.4%","2","28.5","2.48","1.51"
"139","↓16","0","123","2502","アサヒ","東Ｐ","1,604.5","+3.0","+0.19","0","9,968","+867","+9.5%","1","12.1","0.78","3.55"
"140","↓16","0","124","9020","ＪＲ東日本","東Ｐ","3,564.0","+33.0","+0.93","0","9,849","+935","+10.5%","1","15.8","1.32","2.36"
"141","↑91","2","232","2413","エムスリー","東Ｐ","1,945.0","+70.5","+3.76","2","9,493","+5,006","+111.6%","1","24.5","3.18","－"
"142","↑68","1","210","6113","アマダ","東Ｐ","2,866.0","-80.5","-2.73","0","9,292","+4,190","+82.1%","1","26.2","1.66","2.23"
"143","↓39","0","104","6787","メイコー","東Ｐ","25,720","-160","-0.62","1","9,116","-1,761","-16.2%","0","24.7","5.11","0.62"
"144","↑10","1","154","6481","ＴＨＫ","東Ｐ","7,222","-68","-0.93","1","9,095","+1,780","+24.3%","1","35.7","3.20","2.55"
"145","↑63","1","208","7911","ＴＯＰＰＡＮ","東Ｐ","4,909","-239","-4.64","0","9,070","+3,871","+74.5%","1","25.0","1.03","1.18"
"146","↑3","1","149","1928","積水ハウス","東Ｐ","3,508.0","+36.0","+1.04","2","8,989","+1,324","+17.3%","1","10.4","1.05","4.13"
"147","↑13","2","160","3099","三越伊勢丹","東Ｐ","4,025","+41","+1.03","0","8,972","+1,963","+28.0%","1","22.8","2.27","1.99"
"148","↑47","1","195","6326","クボタ","東Ｐ","2,738.5","+35.0","+1.29","2","8,971","+3,344","+59.4%","1","14.7","1.15","1.90"
"149","↑1","1","150","1812","鹿島","東Ｐ","5,559","-68","-1.21","1","8,938","+1,320","+17.3%","1","15.1","1.81","2.63"
"150","↑54","2","204","5101","浜ゴム","東Ｐ","7,632","+189","+2.54","1","8,832","+3,556","+67.4%","1","11.0","1.15","2.25"
"151","↓17","0","134","1925","大和ハウス","東Ｐ","4,594","+53","+1.17","2","8,691","+254","+3.0%","2","12.5","0.98","3.83"
"152","↑28","1","180","5411","ＪＦＥ","東Ｐ","1,666.0","+39.5","+2.43","2","8,496","+2,481","+41.2%","1","7.1","0.40","4.80"
"153","↑30","2","183","5631","日製鋼","東Ｐ","7,700","-127","-1.62","0","8,486","+2,605","+44.3%","1","29.8","2.67","1.19"
"154","↑40","2","194","6268","ナブテスコ","東Ｐ","5,175","+86","+1.69","1","8,466","+2,833","+50.3%","1","32.6","2.21","1.58"
"155","↓40","0","115","2644","ＧＸ半導日株","東Ｅ","4,739","+11","+0.23","1","8,336","-1,161","-12.2%","0","－","－","－"
"156","↓5","0","151","4452","花王","東Ｐ","3,279.0","+56.0","+1.74","2","8,108","+545","+7.2%","1","22.8","2.77","2.38"
"157","↑22","2","179","4005","住友化","東Ｐ","535.6","+16.6","+3.20","1","8,015","+1,818","+29.3%","2","12.6","0.88","2.99"
"158","↓27","0","131","7729","東京精","東Ｐ","18,325","-490","-2.60","0","7,751","-822","-9.6%","0","26.6","3.89","1.51"
"159","↑17","1","176","8601","大和","東Ｐ","1,802.0","+25.0","+1.41","1","7,560","+1,282","+20.4%","1","－","1.42","－"
"160","↓19","0","141","6383","ダイフク","東Ｐ","6,602","-70","-1.05","1","7,432","-735","-9.0%","0","30.3","5.30","1.24"
"161","↑5","2","166","9503","関西電","東Ｐ","2,307.0","+54.5","+2.42","2","7,360","+548","+8.0%","2","8.3","0.74","3.47"
"162","↑54","2","216","3046","ＪＩＮＳＨＤ","東Ｐ","6,030","-210","-3.37","1","7,302","+2,474","+51.2%","2","16.3","3.94","1.91"
"163","↓8","0","155","9735","セコム","東Ｐ","6,634","+12","+0.18","2","7,262","+37","+0.5%","1","25.1","2.02","1.81"
"164","↑3","1","167","4543","テルモ","東Ｐ","2,233.0","+19.5","+0.88","0","7,207","+578","+8.7%","1","19.9","2.08","1.61"
"165","↑48","1","213","9843","ニトリＨＤ","東Ｐ","2,452.5","+55.5","+2.32","2","7,185","+2,118","+41.8%","1","15.2","1.40","1.30"
"166","↓2","0","164","7309","シマノ","東Ｐ","17,675","+145","+0.83","0","7,079","+196","+2.8%","2","35.8","1.73","2.05"
"167","↑2","2","169","6134","ＦＵＪＩ","東Ｐ","7,664","-174","-2.22","1","7,058","+474","+7.2%","1","20.4","2.90","2.48"
"168","↑2","2","170","7733","オリンパス","東Ｐ","1,794.0","+18.5","+1.04","0","7,024","+577","+8.9%","1","18.6","2.35","1.67"
"169","↑229","1","398","4324","電通グループ","東Ｐ","3,443.0","+87.0","+2.59","2","6,981","+4,912","+237.4%","1","12.8","2.14","－"
"170","↓24","0","146","6965","ホトニクス","東Ｐ","2,437.0","-16.0","-0.65","1","6,974","-806","-10.4%","0","43.0","2.19","1.56"
"171","↑15","1","186","6278","ユニオンツル","東Ｐ","20,840","+130","+0.63","1","6,916","+1,111","+19.1%","1","42.7","4.93","0.62"
"172","↑43","2","215","7581","サイゼリヤ","東Ｐ","5,840","+10","+0.17","0","6,855","+1,861","+37.3%","2","24.3","2.28","0.51"
"173","↓14","0","159","9201","ＪＡＬ","東Ｐ","2,929.5","+12.0","+0.41","2","6,802","-226","-3.2%","0","11.4","0.98","3.28"
"174","↑8","2","182","7261","マツダ","東Ｐ","1,092.5","-8.5","-0.77","1","6,793","+908","+15.4%","2","7.7","0.36","5.03"
"175","↑22","1","197","4385","メルカリ","東Ｐ","4,771","+59","+1.25","1","6,743","+1,167","+20.9%","1","－","6.56","－"
"176","↑68","2","244","8593","三菱ＨＣキャ","東Ｐ","1,399.0","+21.0","+1.52","2","6,650","+2,444","+58.1%","1","12.6","1.01","3.65"
"177","↑44","1","221","4188","三菱ケミＧ","東Ｐ","1,203.0","+41.5","+3.57","2","6,590","+1,843","+38.8%","1","12.9","0.93","2.66"
"178","↓25","0","153","6645","オムロン","東Ｐ","5,632","+9","+0.16","1","6,548","-821","-11.1%","0","40.3","1.32","1.95"
"179","↓16","0","163","7532","パンパシＨＤ","東Ｐ","874.0","+1.3","+0.15","0","6,529","-370","-5.4%","0","24.6","3.85","0.97"
"180","↑18","2","198","7220","武蔵精密","東Ｐ","3,365","-225","-6.27","0","6,509","+1,013","+18.4%","2","33.9","1.81","1.19"
"181","↓34","0","147","8830","住友不","東Ｐ","3,813","+46","+1.22","2","6,484","-1,242","-16.1%","0","15.8","1.43","1.36"
"182","↓10","0","172","6728","アルバック","東Ｐ","9,877","-95","-0.95","0","6,447","+74","+1.2%","2","26.3","2.12","1.54"
"183","↑13","1","196","5020","ＥＮＥＯＳ","東Ｐ","1,264.5","+10.0","+0.80","2","6,322","+708","+12.6%","1","8.1","1.00","2.69"
"184","↓22","0","162","268A","リガクＨＤ","東Ｐ","2,393","-27","-1.12","1","6,275","-659","-9.5%","0","43.4","6.20","0.79"
"185","↓50","0","135","1801","大成建","東Ｐ","13,520","-80","-0.59","1","6,237","-2,080","-25.0%","0","14.6","2.32","2.81"
"186","↓59","0","127","7201","日産自","東Ｐ","305.1","0.0","0.00%","1","6,232","-2,638","-29.7%","0","53.3","0.22","－"
"187","↑48","1","235","7701","島津","東Ｐ","4,216","+46","+1.10","1","6,209","+1,832","+41.9%","1","22.1","2.16","1.66"
"188","↓13","0","175","9766","コナミＧ","東Ｐ","18,540","+5","+0.03","0","6,206","-74","-1.2%","0","24.9","4.45","1.21"
"189","↑58","1","247","7550","ゼンショＨＤ","東Ｐ","9,206","+222","+2.47","2","6,203","+2,099","+51.1%","1","30.4","5.53","0.87"
"190","↑55","2","245","3349","コスモス薬品","東Ｐ","6,553","+184","+2.89","2","6,192","+2,059","+49.8%","2","16.9","1.83","1.28"
"191","↓3","0","188","3350","メタプラ","東Ｓ","245","+11","+4.70","1","6,176","+456","+8.0%","1","－","0.78","－"
