順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"31","↑1","1","32","3436","ＳＵＭＣＯ","東Ｐ","3,144.0","+22.0","+0.70","1","33,951","-8,489","-20.0%","0","－","1.94","－"
"32","↓8","0","24","6861","キーエンス","東Ｐ","77,870","-150","-0.19","1","33,218","-25,605","-43.5%","0","－","5.32","0.71"
"33","↓4","0","29","6723","ルネサス","東Ｐ","3,287.0","+76.0","+2.37","1","32,551","-15,869","-32.8%","0","－","2.11","－"
"34","↑24","2","58","8591","オリックス","東Ｐ","6,351","+65","+1.03","1","30,817","+4,433","+16.8%","2","13.1","1.47","2.95"
"35","↓2","0","33","9432","ＮＴＴ","東Ｐ","172.8","-2.4","-1.37","0","30,717","-11,641","-27.5%","0","14.3","1.42","3.12"
"36","↑4","4","40","8001","伊藤忠","東Ｐ","2,214.0","+57.0","+2.64","1","29,588","-7,038","-19.2%","0","16.3","2.29","1.99"
"37","↑22","1","59","8308","りそなＨＤ","東Ｐ","2,552.0","+34.5","+1.37","1","27,569","+1,438","+5.5%","3","17.3","1.89","1.45"
"38","↓15","0","23","6501","日立","東Ｐ","5,331","-4","-0.07","1","27,359","-34,183","-55.5%","0","26.4","3.61","－"
"39","↓3","0","36","5802","住友電","東Ｐ","2,112.5","-43.0","-1.99","1","26,951","-14,362","-34.8%","0","19.4","2.32","1.85"
"40","↑10","1","50","9501","東電ＨＤ","東Ｐ","568.1","+4.0","+0.71","1","26,054","-3,724","-12.5%","0","－","0.38","－"
"41","↑6","3","47","7741","ＨＯＹＡ","東Ｐ","24,465","+45","+0.18","1","26,017","-6,354","-19.6%","0","－","8.04","－"
"42","↑15","1","57","8136","サンリオ","東Ｐ","1,289.0","-16.0","-1.23","0","25,335","-1,503","-5.6%","0","24.5","9.58","1.24"
"43","↓9","0","34","5713","住友鉱","東Ｐ","10,155","+120","+1.20","1","24,329","-17,260","-41.5%","0","12.6","1.28","2.04"
"44","↓3","0","41","6954","ファナック","東Ｐ","5,755","+30","+0.52","1","23,368","-13,131","-36.0%","0","27.1","2.84","－"
"45","↑15","4","60","336A","ダイナマップ","東Ｇ","1,779","+300","+20.28","0","22,114","-3,344","-13.1%","0","－","6.65","－"
"46","→","0","46","6701","ＮＥＣ","東Ｐ","4,705","-70","-1.47","1","22,037","-10,823","-32.9%","0","－","2.79","0.85"
"47","↑7","4","54","1605","ＩＮＰＥＸ","東Ｐ","3,899","-152","-3.75","0","21,566","-6,912","-24.3%","0","8.9","0.89","2.87"
"48","↑13","2","61","9101","郵船","東Ｐ","7,320","+223","+3.14","1","21,438","-2,599","-10.8%","0","12.3","0.95","3.28"
"49","↑97","1","146","6330","東洋エンジ","東Ｐ","2,621","+122","+4.88","1","21,260","+10,942","+106.0%","1","25.6","3.95","0.95"
"50","↑14","1","64","4004","レゾナック","東Ｐ","15,450","+20","+0.13","1","21,143","-2,095","-9.0%","0","26.1","3.72","0.42"
"51","↑2","1","53","3103","ユニチカ","東Ｓ","1,457","+20","+1.39","2","20,974","-7,506","-26.4%","0","17.7","2.51","－"
"52","↓8","0","44","7013","ＩＨＩ","東Ｐ","2,643.0","+43.0","+1.65","1","20,677","-14,194","-40.7%","0","16.3","4.02","0.87"
"53","↓16","0","37","6503","三菱電","東Ｐ","5,327","+51","+0.97","1","20,650","-19,265","-48.3%","0","22.0","2.39","1.13"
"54","↑32","1","86","7735","スクリン","東Ｐ","12,990","-155","-1.18","1","20,424","+1,917","+10.4%","2","21.4","4.94","1.41"
"55","↓12","0","43","6752","パナＨＤ","東Ｐ","4,198","-98","-2.28","1","20,386","-15,005","-42.4%","0","21.8","1.81","1.29"
"56","↑120","2","176","4440","ヴィッツ","東Ｓ","2,085","+247","+13.44","0","20,063","+11,604","+137.2%","2","18.5","2.62","0.86"
"57","↓29","0","28","4063","信越化","東Ｐ","5,858","-12","-0.20","1","19,745","-29,787","-60.1%","0","20.3","2.34","1.98"
"58","↓20","0","38","7012","川重","東Ｐ","2,453.5","+25.0","+1.03","1","19,718","-19,974","-50.3%","0","18.6","2.42","1.63"
"59","↑21","1","80","9503","関西電","東Ｐ","3,026.0","+123.0","+4.24","1","19,051","+37","+0.2%","2","10.9","0.95","2.64"
"60","↓8","0","52","7267","ホンダ","東Ｐ","1,718.0","+26.0","+1.54","1","18,883","-9,770","-34.1%","0","16.7","0.54","4.07"
"61","↓19","0","42","6762","ＴＤＫ","東Ｐ","2,841.0","-43.0","-1.49","1","18,793","-17,024","-47.5%","0","24.0","2.35","1.41"
"62","↓14","0","48","1321","野村日経平均","東Ｅ","66,500","-20","-0.03","1","18,076","-12,064","-40.0%","0","－","－","－"
"63","↓7","0","56","9104","商船三井","東Ｐ","7,187","+149","+2.12","1","17,956","-9,253","-34.0%","0","10.3","0.83","2.85"
"64","↓2","0","62","8053","住友商","東Ｐ","1,841.0","+53.0","+2.96","1","17,882","-6,038","-25.2%","0","13.8","1.84","2.17"
"65","↑57","4","122","4661","ＯＬＣ","東Ｐ","3,109.0","+106.0","+3.53","1","17,560","+3,958","+29.1%","4","44.8","4.52","0.51"
"66","↓15","0","51","7936","アシックス","東Ｐ","4,195","-18","-0.43","1","17,490","-12,214","-41.1%","0","24.8","8.29","1.05"
"67","→","0","67","1357","日経Ｄインバ","東Ｅ","2,904","+2","+0.07","0","17,027","-4,895","-22.3%","0","－","－","－"
"68","↑7","1","75","8002","丸紅","東Ｐ","5,206","+116","+2.28","1","16,984","-3,274","-16.2%","0","14.6","1.89","2.21"
"69","↑76","1","145","4684","オービック","東Ｐ","5,071","+148","+3.01","1","16,872","+6,501","+62.7%","3","26.6","4.42","1.85"
"70","↑90","2","160","9843","ニトリＨＤ","東Ｐ","3,264.0","+243.0","+8.04","3","15,797","+6,409","+68.3%","2","20.3","1.83","0.98"
"71","↓2","0","69","8725","ＭＳ＆ＡＤ","東Ｐ","5,216","+81","+1.58","1","15,777","-5,646","-26.4%","0","17.6","1.12","3.26"
"72","↑6","1","78","6326","クボタ","東Ｐ","3,041.0","+89.5","+3.03","1","15,586","-3,964","-20.3%","0","11.9","1.23","1.71"
"73","↓24","0","49","8309","三井住友トラ","東Ｐ","1,793.5","+18.5","+1.04","1","15,499","-14,552","-48.4%","0","13.0","1.35","2.65"
"74","↑37","5","111","9706","日本空港ビル","東Ｐ","5,651","-99","-1.72","1","15,017","+964","+6.9%","5","21.7","2.45","1.68"
"75","↓4","0","71","7966","リンテック","東Ｐ","5,340","-10","-0.19","1","14,725","-6,536","-30.7%","0","16.4","1.23","2.25"
"76","↑3","1","79","7182","ゆうちょ銀","東Ｐ","3,412.0","+25.0","+0.74","1","14,665","-4,866","-24.9%","0","18.4","1.32","2.73"
"77","↑43","1","120","3563","Ｆ＆ＬＣ","東Ｐ","5,906","-94","-1.57","0","14,504","+883","+6.5%","3","42.6","10.77","0.34"
"78","NEW","0","","6730","アクセル","東Ｓ","1,295","+92","+7.65","0","14,003","","","0","15.7","1.00","3.17"
"79","↓7","0","72","9433","ＫＤＤＩ","東Ｐ","2,978.5","-7.5","-0.25","1","13,530","-7,664","-36.2%","0","15.5","2.21","2.82"
"80","↓6","0","74","8604","野村","東Ｐ","1,639.0","+30.5","+1.90","1","13,526","-7,175","-34.7%","0","－","1.25","－"
"81","↓26","0","55","5711","三菱マ","東Ｐ","5,396","+51","+0.95","1","13,323","-14,379","-51.9%","0","5.0","0.91","2.15"
"82","↑112","1","194","7003","三井Ｅ＆Ｓ","東Ｐ","4,175","+61","+1.48","2","13,204","+5,444","+70.2%","1","13.6","1.88","1.44"
"83","↑33","3","116","7453","良品計画","東Ｐ","4,166","-84","-1.98","1","13,053","-708","-5.1%","0","33.0","5.57","0.77"
"84","↓16","0","68","4502","武田","東Ｐ","5,899","+75","+1.29","1","12,944","-8,620","-40.0%","0","56.8","1.25","3.46"
"85","↑100","1","185","6522","アスタリスク","東Ｇ","1,618","+253","+18.53","1","12,940","+4,844","+59.8%","1","－","7.03","－"
"86","↓10","0","76","6273","ＳＭＣ","東Ｐ","66,730","+230","+0.35","1","12,860","-7,287","-36.2%","0","24.5","1.93","1.50"
"87","↓10","0","77","6301","コマツ","東Ｐ","7,528","+128","+1.73","1","12,828","-6,754","-34.5%","0","19.1","1.90","2.52"
"88","↓15","0","73","2914","ＪＴ","東Ｐ","6,945","-58","-0.83","0","12,727","-7,994","-38.6%","0","19.1","2.81","3.92"
"89","↓24","0","65","6506","安川電","東Ｐ","4,501","+26","+0.58","1","12,565","-10,435","-45.4%","0","24.8","2.41","1.60"
"90","↑5","1","95","6361","荏原","東Ｐ","4,410","+50","+1.15","1","12,164","-3,925","-24.4%","0","20.2","3.78","1.50"
"91","↑101","1","192","5333","ＮＧＫ","東Ｐ","5,121","-23","-0.45","1","12,134","+4,223","+53.4%","4","17.6","1.78","2.07"
"92","↓29","0","63","6702","富士通","東Ｐ","3,801","0","0.00%","1","11,776","-11,975","-50.4%","0","21.2","3.23","1.45"
"93","↓12","0","81","4568","第一三共","東Ｐ","2,844.0","-39.0","-1.35","0","11,370","-7,639","-40.2%","0","20.6","3.04","3.52"
"94","↑86","1","180","7826","フルヤ金属","東Ｐ","10,400","+730","+7.55","1","11,188","+2,984","+36.4%","4","14.5","3.27","1.73"
"95","↑2","2","97","581A","ＧＯ","東Ｇ","3,805","-130","-3.30","1","11,146","-4,596","-29.2%","0","27.8","12.47","－"
"96","↑61","1","157","3110","日東紡","東Ｐ","2,975","-165","-5.25","0","11,068","+1,479","+15.4%","1","27.1","3.06","0.94"
"97","↓31","0","66","6367","ダイキン","東Ｐ","20,835","+65","+0.31","2","10,544","-11,903","-53.0%","0","20.9","1.94","1.73"
"98","↑2","2","100","9107","川崎汽","東Ｐ","3,437.0","+91.0","+2.72","1","10,536","-5,046","-32.4%","0","15.1","1.17","3.49"
"99","↓1","0","98","5020","ＥＮＥＯＳ","東Ｐ","1,378.0","+33.0","+2.45","1","10,384","-5,260","-33.6%","0","8.8","0.98","2.47"
"100","↑18","2","118","8802","菱地所","東Ｐ","3,716","-57","-1.51","1","10,366","-3,302","-24.2%","0","18.9","1.64","1.32"
"101","↑71","1","172","6305","日立建機","東Ｐ","6,040","+226","+3.89","1","10,315","+1,570","+18.0%","3","15.3","1.40","3.15"
"102","↑28","1","130","4005","住友化","東Ｐ","624.7","+7.4","+1.20","1","10,288","-2,387","-18.8%","0","14.8","0.94","2.56"
"103","↓19","0","84","7201","日産自","東Ｐ","318.1","+0.5","+0.16","1","10,215","-8,635","-45.8%","0","55.6","0.23","－"
"104","↓8","0","96","4519","中外薬","東Ｐ","6,851","+19","+0.28","1","10,207","-5,870","-36.5%","0","－","5.56","1.93"
"105","↑21","1","126","6963","ローム","東Ｐ","4,727","+58","+1.24","1","10,179","-3,186","-23.8%","0","62.9","2.36","1.06"
"106","↓36","0","70","7269","スズキ","東Ｐ","2,116.5","-5.5","-0.26","1","10,050","-11,287","-52.9%","0","9.7","1.15","2.41"
"107","↓2","0","105","8801","三井不","東Ｐ","1,518.0","+3.0","+0.20","1","9,928","-4,749","-32.4%","0","14.3","1.26","2.44"
"108","↑113","4","221","4667","アイサンテク","東Ｓ","3,635","+490","+15.58","0","9,795","+3,408","+53.4%","4","35.2","3.06","1.24"
"109","↑39","2","148","6383","ダイフク","東Ｐ","5,612","+55","+0.99","1","9,715","-567","-5.5%","0","24.1","4.16","1.60"
"110","↑19","1","129","8267","イオン","東Ｐ","1,385.5","+27.0","+1.99","1","9,666","-3,272","-25.3%","0","52.5","3.17","1.08"
"111","↑71","1","182","8729","ソニーＦＧ","東Ｐ","163.2","+4.2","+2.64","1","9,645","+1,475","+18.1%","1","47.6","1.25","4.90"
"112","↓2","0","110","1579","日経ブル２","東Ｅ","705.8","-1.2","-0.17","1","9,635","-4,482","-31.7%","0","－","－","－"
"113","↓24","0","89","8015","豊田通商","東Ｐ","7,663","+125","+1.66","1","9,602","-8,416","-46.7%","0","16.7","2.78","1.63"
"114","↓12","0","102","3382","セブン＆アイ","東Ｐ","2,053.0","+6.5","+0.32","0","9,580","-5,703","-37.3%","0","16.7","1.26","2.92"
"115","↑18","2","133","4506","住友ファーマ","東Ｐ","1,673.0","+39.5","+2.42","0","9,541","-2,298","-19.4%","0","9.7","1.84","－"
"116","↓29","0","87","9434","ＳＢ","東Ｐ","238.6","-2.7","-1.12","0","9,438","-8,973","-48.7%","0","20.7","4.33","3.69"
"117","↓34","0","83","5411","ＪＦＥ","東Ｐ","1,887.5","+34.0","+1.83","1","9,314","-9,597","-50.7%","0","8.0","0.46","4.24"
"118","↓36","0","82","7532","パンパシＨＤ","東Ｐ","761.1","-7.9","-1.03","0","9,302","-9,615","-50.8%","0","20.8","3.26","1.31"
"119","↓5","0","114","8473","ＳＢＩ","東Ｐ","3,273.0","+46.0","+1.43","1","9,297","-4,545","-32.8%","0","－","1.13","－"
"120","↓30","0","90","4755","楽天グループ","東Ｐ","735.0","+8.3","+1.14","1","9,070","-8,357","-48.0%","0","－","1.75","－"
"121","↑63","1","184","6526","ソシオネクス","東Ｐ","1,937.0","-0.5","-0.03","1","8,757","+616","+7.6%","2","34.0","2.64","2.58"
"122","↓28","0","94","7832","バンナムＨＤ","東Ｐ","5,620","-21","-0.37","1","8,752","-7,425","-45.9%","0","27.7","4.07","－"
"123","↓35","0","88","8750","第一ライフ","東Ｐ","1,888.5","+42.5","+2.30","1","8,745","-9,519","-52.1%","0","13.3","1.49","3.81"
"124","↓31","0","93","4578","大塚ＨＤ","東Ｐ","12,270","+80","+0.66","1","8,696","-7,971","-47.8%","0","18.1","1.99","1.63"
"125","↑44","1","169","6890","フェローテク","東Ｓ","8,890","+10","+0.11","1","8,674","-163","-1.8%","0","10.0","1.48","3.00"
"126","↓35","0","91","6971","京セラ","東Ｐ","3,499.0","-22.0","-0.62","1","8,660","-8,499","-49.5%","0","28.1","1.35","1.60"
"127","↓14","0","113","8630","ＳＯＭＰＯ","東Ｐ","6,885","+17","+0.25","1","8,614","-5,354","-38.3%","0","12.5","1.15","2.90"
"128","↓1","0","127","6871","日本マイクロ","東Ｐ","11,800","-100","-0.84","1","8,611","-4,706","-35.3%","0","19.9","5.01","1.51"
"129","↑142","1","271","4082","稀元素","東Ｐ","2,605","+131","+5.30","1","8,572","+3,824","+80.5%","1","42.0","1.62","1.15"
"130","↑9","2","139","3099","三越伊勢丹","東Ｐ","3,213.0","-95.0","-2.87","1","8,470","-2,668","-24.0%","0","17.7","1.87","2.49"
"131","↓32","0","99","2802","味の素","東Ｐ","5,197","-28","-0.54","1","8,366","-7,266","-46.5%","0","40.1","6.39","0.96"
"132","↑29","1","161","8830","住友不","東Ｐ","3,263.0","-37.0","-1.12","1","8,351","-1,028","-11.0%","0","13.5","1.18","1.59"
"133","↓14","0","119","3350","メタプラ","東Ｓ","280","-20","-6.67","1","8,326","-5,313","-39.0%","0","－","1.05","－"
"134","↓49","0","85","6178","日本郵政","東Ｐ","2,546.5","+29.5","+1.17","1","8,115","-10,672","-56.8%","0","18.3","0.70","2.36"
"135","↓23","0","112","7751","キヤノン","東Ｐ","4,663","-16","-0.34","1","8,101","-5,884","-42.1%","0","11.5","1.12","3.43"
"136","↓15","0","121","7272","ヤマハ発","東Ｐ","1,907.0","+11.0","+0.58","1","8,039","-5,564","-40.9%","0","10.9","1.48","2.62"
"137","↓31","0","106","4689","ラインヤフー","東Ｐ","533.4","-1.0","-0.19","1","7,960","-6,348","-44.4%","0","－","1.22","2.06"
"138","↓46","0","92","4901","富士フイルム","東Ｐ","3,325.0","-21.0","-0.63","1","7,876","-9,189","-53.8%","0","14.2","1.02","2.26"
"139","↓24","0","115","5108","ブリヂストン","東Ｐ","4,079","-19","-0.46","1","7,753","-6,008","-43.7%","0","14.8","1.33","3.06"
"140","↑114","1","254","6590","芝浦","東Ｐ","3,800","-30","-0.78","1","7,753","+2,335","+43.1%","2","21.0","4.65","1.68"
"141","↓5","0","136","4911","資生堂","東Ｐ","3,411.0","-72.0","-2.07","1","7,733","-3,814","-33.0%","0","32.5","2.14","1.76"
"142","↓19","0","123","1306","野村東証指数","東Ｅ","427.8","+3.3","+0.78","1","7,659","-5,925","-43.6%","0","－","－","－"
"143","↓3","0","140","1458","楽天Ｗブル","東Ｅ","78,010","-40","-0.05","1","7,636","-3,485","-31.3%","0","－","－","－"
"144","↓43","0","101","6902","デンソー","東Ｐ","1,934.0","+12.0","+0.62","1","7,543","-7,856","-51.0%","0","12.7","0.95","3.83"
"145","↑18","1","163","1812","鹿島","東Ｐ","4,937","+56","+1.15","1","7,221","-1,969","-21.4%","0","13.3","1.66","2.96"
"146","↑111","1","257","5838","楽天銀","東Ｐ","6,483","+195","+3.10","1","7,213","+1,857","+34.7%","3","12.8","2.88","－"
"147","↑46","1","193","2768","双日","東Ｐ","5,780","+121","+2.14","1","7,198","-675","-8.6%","0","9.3","1.05","3.11"
"148","↓24","0","124","7261","マツダ","東Ｐ","1,214.5","-3.0","-0.25","1","7,189","-6,276","-46.6%","0","8.5","0.40","4.53"
"149","↓32","0","117","3086","Ｊフロント","東Ｐ","2,732.0","-59.5","-2.13","1","7,063","-6,676","-48.6%","0","23.0","1.63","2.05"
"150","↓41","0","109","4385","メルカリ","東Ｐ","4,335","+85","+2.00","1","7,003","-7,117","-50.4%","0","－","5.16","－"
"151","↑45","1","196","5631","日製鋼","東Ｐ","7,265","+204","+2.89","1","6,971","-661","-8.7%","0","28.2","2.50","1.27"
"152","↑12","4","164","9020","ＪＲ東日本","東Ｐ","3,544.0","-1.0","-0.03","1","6,856","-2,220","-24.5%","0","15.7","1.31","2.37"
"153","↓49","0","104","5334","特殊陶","東Ｐ","7,907","-63","-0.79","1","6,809","-7,958","-53.9%","0","14.7","1.82","2.66"
"154","↓51","0","103","4503","アステラス","東Ｐ","2,420.5","+31.0","+1.30","1","6,765","-8,433","-55.5%","0","14.5","2.23","3.31"
"155","↓17","0","138","7270","ＳＵＢＡＲＵ","東Ｐ","2,668.0","+2.0","+0.08","1","6,755","-4,541","-40.2%","0","14.3","0.67","4.35"
"156","↑330","1","486","1615","野村東証銀行","東Ｅ","788.4","+15.6","+2.02","1","6,723","+4,731","+237.5%","1","－","－","－"
"157","↑137","2","294","3038","神戸物産","東Ｐ","2,903.5","+93.0","+3.31","1","6,703","+2,520","+60.2%","2","21.8","3.84","1.10"
"158","↓7","0","151","6532","ベイカレント","東Ｐ","7,844","-42","-0.53","1","6,627","-3,371","-33.7%","0","24.0","10.49","1.66"
"159","↑36","1","195","4186","東応化","東Ｐ","8,129","-30","-0.37","1","6,594","-1,155","-14.9%","0","22.9","3.93","0.98"
"160","↑52","1","212","7014","名村造","東Ｓ","4,580","+95","+2.12","2","6,523","-240","-3.5%","0","14.5","2.31","1.31"
"161","↓33","0","128","2502","アサヒ","東Ｐ","1,649.0","-11.0","-0.66","1","6,464","-6,693","-50.9%","0","12.4","0.76","3.46"
"162","↑266","2","428","6996","ニチコン","東Ｐ","2,492","-109","-4.19","1","6,417","+3,981","+163.4%","2","25.0","1.34","1.57"
"163","↑10","2","173","8304","あおぞら銀","東Ｐ","3,410.0","+6.0","+0.18","1","6,350","-2,266","-26.3%","0","17.5","0.95","2.93"
"164","↓29","0","135","4307","野村総研","東Ｐ","5,184","+44","+0.86","1","6,323","-5,225","-45.2%","0","24.4","7.77","1.62"
"165","→","0","165","4183","三井化学","東Ｐ","2,308.5","+64.5","+2.87","1","6,306","-2,669","-29.7%","0","18.5","0.96","3.25"
"166","↑119","1","285","4052","フィーチャ","東Ｇ","865","+150","+20.98","2","6,293","+1,880","+42.6%","1","115","6.96","－"
"167","↓36","0","131","9502","中部電","東Ｐ","2,974.0","+86.0","+2.98","1","6,260","-6,081","-49.3%","0","14.0","0.71","2.35"
"168","→","0","168","7733","オリンパス","東Ｐ","2,066.5","-19.0","-0.91","1","6,209","-2,641","-29.8%","0","21.5","2.94","1.45"
"169","↓11","0","158","8601","大和","東Ｐ","1,854.0","+35.5","+1.95","1","6,185","-3,241","-34.4%","0","－","1.43","2.37"
"170","↑34","1","204","6834","精工技研","東Ｓ","4,630","-410","-8.13","1","6,153","-960","-13.5%","0","22.5","5.81","0.65"
"171","↓37","0","134","5332","ＴＯＴＯ","東Ｐ","5,909","+13","+0.22","1","5,917","-5,659","-48.9%","0","21.1","1.81","2.03"
"172","↑15","1","187","7911","ＴＯＰＰＡＮ","東Ｐ","5,038","+114","+2.32","2","5,917","-2,094","-26.1%","0","25.5","1.02","1.15"
"173","↑10","1","183","6787","メイコー","東Ｐ","17,560","-840","-4.57","0","5,788","-2,381","-29.1%","0","16.9","3.49","0.91"
"174","↓20","0","154","2503","キリンＨＤ","東Ｐ","2,953.0","-21.5","-0.72","1","5,778","-4,020","-41.0%","0","14.7","1.72","2.57"
"175","↑36","1","211","1360","日経ベア２","東Ｅ","71.2","0.0","0.00%","0","5,758","-1,014","-15.0%","0","－","－","－"
"176","↑23","1","199","485A","ＰｏｗｅｒＸ","東Ｇ","1,686","+12","+0.72","1","5,663","-1,827","-24.4%","0","156","30.30","－"
"177","↑11","1","188","6315","ＴＯＷＡ","東Ｐ","2,215","+22","+1.00","1","5,610","-2,395","-29.9%","0","23.7","2.20","1.08"
"178","↓34","0","144","9202","ＡＮＡＨＤ","東Ｐ","2,985.0","+42.0","+1.43","1","5,582","-4,839","-46.4%","0","13.8","1.08","2.01"
"179","↑11","2","190","5101","浜ゴム","東Ｐ","7,046","+6","+0.09","1","5,554","-2,405","-30.2%","0","9.5","0.99","3.16"
"180","↑6","3","186","6841","横河電","東Ｐ","4,692","-162","-3.34","1","5,506","-2,536","-31.5%","0","20.1","2.32","1.96"
"181","↑26","1","207","9508","九州電","東Ｐ","2,209.0","+86.0","+4.05","1","5,502","-1,442","-20.8%","0","8.4","1.06","2.26"
"182","↓35","0","147","6269","三井海洋","東Ｐ","9,340","+120","+1.30","1","5,478","-4,816","-46.8%","0","11.0","2.39","2.14"
"183","↓58","0","125","4188","三菱ケミＧ","東Ｐ","1,275.0","+7.5","+0.59","1","5,459","-7,924","-59.2%","0","13.6","0.95","2.51"
"184","↓34","0","150","1801","大成建","東Ｐ","12,795","+190","+1.51","1","5,429","-4,669","-46.2%","0","13.8","2.23","2.97"
"185","↑6","2","191","5831","しずおかＦＧ","東Ｐ","3,656.0","+17.0","+0.47","1","5,410","-2,509","-31.7%","0","16.6","1.49","2.95"
"186","↓20","0","166","6504","富士電機","東Ｐ","12,825","-180","-1.38","1","5,235","-3,678","-41.3%","0","16.8","2.37","－"
"187","↓50","0","137","1925","大和ハウス","東Ｐ","4,756","+6","+0.13","0","5,202","-6,170","-54.3%","0","11.1","1.01","3.74"
"188","↑156","1","344","6613","ＱＤレーザ","東Ｇ","1,790","-123","-6.43","0","5,156","+1,827","+54.9%","1","170","15.36","－"
"189","↓82","0","107","4151","協和キリン","東Ｐ","2,425.5","+35.5","+1.49","1","5,090","-9,137","-64.2%","0","16.9","1.39","2.89"
"190","↑19","1","209","2413","エムスリー","東Ｐ","1,760.0","-22.5","-1.26","1","5,056","-1,823","-26.5%","0","22.1","2.89","－"
