順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"33","↓6","0","27","6501","日立","東Ｐ","4,850","-4","-0.08","0","34,546","-6,493","-15.8%","0","25.5","3.30","－"
"34","↑4","1","38","6752","パナＨＤ","東Ｐ","3,883","-133","-3.31","0","34,329","+1,244","+3.8%","1","21.6","1.74","1.39"
"35","↓12","0","23","7974","任天堂","東Ｐ","6,969","-32","-0.46","0","34,322","-12,691","-27.0%","0","25.9","2.72","2.32"
"36","↑4","2","40","1357","日経Ｄインバ","東Ｅ","2,945","+153","+5.48","1","31,677","+3,674","+13.1%","1","－","－","－"
"37","↑12","1","49","6954","ファナック","東Ｐ","6,624","-314","-4.53","0","31,568","+7,716","+32.3%","1","33.4","3.31","－"
"38","↓1","0","37","6506","安川電","東Ｐ","5,117","-218","-4.09","0","30,901","-2,430","-7.3%","0","28.2","2.74","1.41"
"39","↓3","0","36","2914","ＪＴ","東Ｐ","6,461","+92","+1.44","1","29,802","-4,814","-13.9%","0","20.1","2.81","3.75"
"40","↓15","0","25","5802","住友電","東Ｐ","2,469.0","-43.0","-1.71","0","29,280","-13,619","-31.7%","0","24.1","2.81","1.58"
"41","↓10","0","31","7012","川重","東Ｐ","2,785.5","+4.5","+0.16","0","28,636","-8,245","-22.4%","0","22.1","2.77","1.44"
"42","↓1","0","41","9432","ＮＴＴ","東Ｐ","151.3","+1.6","+1.07","1","27,563","+513","+1.9%","1","12.6","1.27","3.57"
"43","↓4","0","39","8031","三井物","東Ｐ","4,966","-4","-0.08","0","26,607","-2,977","-10.1%","0","15.3","1.61","2.82"
"44","↑2","1","46","6367","ダイキン","東Ｐ","23,880","-235","-0.97","0","26,576","+1,218","+4.8%","1","23.9","2.05","1.51"
"45","↑23","2","68","1605","ＩＮＰＥＸ","東Ｐ","3,761.0","+64.0","+1.73","0","25,299","+7,668","+43.5%","3","10.9","0.89","2.87"
"46","↓24","0","22","593A","ティアフォー","東Ｇ","1,102","-138","-11.13","0","24,314","-23,124","-48.7%","0","－","6.09","－"
"47","↑11","1","58","8725","ＭＳ＆ＡＤ","東Ｐ","4,898","+25","+0.51","0","23,626","+3,270","+16.1%","1","16.6","1.10","3.47"
"48","↓5","0","43","5706","三井金属","東Ｐ","31,910","-1,990","-5.87","0","23,211","-3,685","-13.7%","0","24.3","4.43","0.88"
"49","↑11","1","60","6762","ＴＤＫ","東Ｐ","3,021.0","-95.0","-3.05","0","22,908","+2,985","+15.0%","1","25.5","2.62","1.32"
"50","↓2","0","48","8308","りそなＨＤ","東Ｐ","2,365.5","+15.5","+0.66","0","22,131","-1,984","-8.2%","0","17.1","1.83","1.56"
"51","↑8","3","59","3382","セブン＆アイ","東Ｐ","2,146.0","+66.0","+3.17","1","21,907","+1,981","+9.9%","3","17.8","1.34","2.80"
"52","↑33","1","85","200A","野村日半導","東Ｅ","4,571","-317","-6.49","0","21,552","+7,447","+52.8%","1","－","－","－"
"53","↑277","2","330","6999","ＫＯＡ","東Ｐ","2,782","+288","+11.55","1","21,508","+18,964","+745.4%","2","13.4","1.14","2.26"
"54","↑32","1","86","1321","野村日経平均","東Ｅ","66,880","-1,820","-2.65","0","21,402","+7,593","+55.0%","1","－","－","－"
"55","→","0","55","4004","レゾナック","東Ｐ","14,505","-890","-5.78","0","21,309","+48","+0.2%","1","35.2","3.82","0.45"
"56","↓11","0","45","5713","住友鉱","東Ｐ","7,460","-442","-5.59","0","21,177","-4,317","-16.9%","0","14.4","0.97","2.77"
"57","↑5","2","62","4519","中外薬","東Ｐ","7,416","+204","+2.83","1","20,958","+2,091","+11.1%","3","－","6.40","1.78"
"58","↓8","0","50","8750","第一ライフ","東Ｐ","1,925.0","+19.5","+1.02","1","20,564","-3,229","-13.6%","0","13.5","1.63","3.74"
"59","↑18","1","77","4502","武田","東Ｐ","5,648","+143","+2.60","1","20,377","+4,302","+26.8%","1","54.3","1.21","3.61"
"60","↓18","0","42","278A","テラドローン","東Ｇ","12,690","-1,080","-7.84","1","20,324","-6,605","-24.5%","0","－","27.84","－"
"61","↓9","0","52","8001","伊藤忠","東Ｐ","1,957.5","-13.5","-0.68","0","19,980","-2,673","-11.8%","0","14.4","2.08","2.25"
"62","↑35","2","97","9101","郵船","東Ｐ","5,946","+129","+2.22","1","19,376","+6,989","+56.4%","1","12.3","0.78","3.36"
"63","↓9","0","54","7182","ゆうちょ銀","東Ｐ","3,442.0","-5.0","-0.15","0","19,280","-2,471","-11.4%","0","18.6","1.33","2.70"
"64","↑16","1","80","8136","サンリオ","東Ｐ","1,159.5","+16.5","+1.44","2","19,243","+3,641","+23.3%","1","22.0","9.02","1.38"
"65","↓1","0","64","9433","ＫＤＤＩ","東Ｐ","2,922.5","+52.0","+1.81","2","19,112","+267","+1.4%","1","－","2.13","2.87"
"66","↓15","0","51","6503","三菱電","東Ｐ","5,650","-96","-1.67","0","18,901","-4,155","-18.0%","0","24.3","2.58","1.06"
"67","↓14","0","53","8002","丸紅","東Ｐ","5,370","-14","-0.26","0","18,288","-3,470","-15.9%","0","15.1","2.00","2.14"
"68","↑3","1","71","6963","ローム","東Ｐ","4,688","-175","-3.60","0","18,175","+965","+5.6%","1","62.4","2.39","1.07"
"69","↓4","0","65","2802","味の素","東Ｐ","5,096","-6","-0.12","1","16,742","-2,058","-10.9%","0","40.5","6.31","0.98"
"70","↓4","0","66","6871","日本マイクロ","東Ｐ","15,360","-1,010","-6.17","0","16,433","-1,786","-9.8%","0","－","8.05","－"
"71","↓4","0","67","8591","オリックス","東Ｐ","6,535","-82","-1.24","0","16,276","-1,845","-10.2%","0","13.5","1.60","2.87"
"72","↑1","1","73","8630","ＳＯＭＰＯ","東Ｐ","7,051","+105","+1.51","2","16,210","-905","-5.3%","0","12.8","1.22","2.84"
"73","↑9","1","82","7267","ホンダ","東Ｐ","1,536.0","-30.5","-1.95","0","15,358","+734","+5.0%","1","23.0","0.51","4.56"
"74","↓18","0","56","8309","三井住友トラ","東Ｐ","6,812","-33","-0.48","0","15,347","-5,720","-27.2%","0","12.3","1.32","2.79"
"75","↑9","1","84","6273","ＳＭＣ","東Ｐ","70,970","-1,990","-2.73","0","15,195","+852","+5.9%","1","26.2","2.11","1.41"
"76","↑2","3","78","8604","野村","東Ｐ","1,600.0","-24.5","-1.51","0","15,166","-878","-5.5%","0","－","1.25","－"
"77","↑11","3","88","6178","日本郵政","東Ｐ","2,485.5","+25.0","+1.02","1","15,075","+1,561","+11.6%","3","17.9","0.70","2.41"
"78","↓9","0","69","8802","菱地所","東Ｐ","3,990","-70","-1.72","1","15,030","-2,503","-14.3%","0","20.4","1.78","1.23"
"79","↓7","0","72","9501","東電ＨＤ","東Ｐ","516.7","+0.1","+0.02","0","14,780","-2,391","-13.9%","0","－","0.35","－"
"80","↓17","0","63","7741","ＨＯＹＡ","東Ｐ","24,560","-280","-1.13","0","14,778","-4,088","-21.7%","0","－","8.05","－"
"81","↓24","0","57","6702","富士通","東Ｐ","3,279.0","+35.0","+1.08","1","14,307","-6,716","-31.9%","0","18.3","2.81","1.68"
"82","↓12","0","70","6526","ソシオネクス","東Ｐ","2,392.5","-81.0","-3.27","0","14,201","-3,283","-18.8%","0","41.9","3.15","2.09"
"83","→","0","83","8053","住友商","東Ｐ","1,604.0","-25.0","-1.53","0","14,121","-347","-2.4%","0","12.1","1.64","2.49"
"84","↓37","0","47","6701","ＮＥＣ","東Ｐ","4,249","+9","+0.21","1","13,873","-10,952","-44.1%","0","－","2.57","0.94"
"85","↑29","1","114","7269","スズキ","東Ｐ","1,968.5","-75.5","-3.69","0","13,421","+3,228","+31.7%","1","10.0","1.12","2.59"
"86","↓12","0","74","6301","コマツ","東Ｐ","6,642","+20","+0.30","0","13,414","-3,297","-19.7%","0","18.6","1.69","2.86"
"87","↑15","1","102","4661","ＯＬＣ","東Ｐ","2,682.5","+52.5","+2.00","2","13,199","+1,531","+13.1%","1","38.7","4.00","0.60"
"88","↑4","2","92","8015","豊田通商","東Ｐ","6,425","-169","-2.56","0","13,125","+154","+1.2%","1","15.1","1.91","1.95"
"89","↑21","1","110","4568","第一三共","東Ｐ","2,799.5","+44.5","+1.62","2","13,118","+2,326","+21.6%","1","19.6","3.06","3.57"
"90","↓11","0","79","7453","良品計画","東Ｐ","4,202","-22","-0.52","0","13,108","-2,916","-18.2%","0","33.3","5.62","0.76"
"91","↑5","1","96","5108","ブリヂストン","東Ｐ","3,716","-31","-0.83","0","12,774","+352","+2.8%","1","13.6","1.26","3.36"
"92","↑19","2","111","4578","大塚ＨＤ","東Ｐ","11,155","+240","+2.20","2","12,621","+1,839","+17.1%","3","22.1","1.89","1.26"
"93","↑28","1","121","1579","日経ブル２","東Ｅ","721.1","-40.0","-5.26","0","12,526","+3,058","+32.3%","1","－","－","－"
"94","↓7","0","87","9434","ＳＢ","東Ｐ","221.6","+2.1","+0.96","1","12,502","-1,090","-8.0%","0","19.3","4.02","3.97"
"95","↓19","0","76","6361","荏原","東Ｐ","5,681","-71","-1.23","0","12,434","-3,712","-23.0%","0","26.0","5.00","1.16"
"96","↑11","1","107","3110","日東紡","東Ｐ","3,195","-45","-1.39","0","12,291","+1,186","+10.7%","1","34.2","3.35","0.88"
"97","↓3","0","94","7936","アシックス","東Ｐ","4,793","-69","-1.42","0","12,286","-153","-1.2%","0","30.9","10.75","0.79"
"98","↓23","0","75","6971","京セラ","東Ｐ","3,689","-26","-0.70","1","12,277","-4,039","-24.8%","0","34.0","1.43","1.52"
"99","↓6","0","93","7751","キヤノン","東Ｐ","4,526","-3","-0.07","1","11,953","-934","-7.2%","0","11.5","1.12","3.54"
"100","↑17","1","117","1458","楽天Ｗブル","東Ｅ","79,600","-4,560","-5.42","0","11,941","+2,120","+21.6%","1","－","－","－"
"101","↑18","2","119","9022","ＪＲ東海","東Ｐ","3,892","+62","+1.62","2","11,760","+1,980","+20.2%","3","8.3","0.73","0.82"
"102","↑20","1","122","9104","商船三井","東Ｐ","5,843","+48","+0.83","1","11,353","+1,996","+21.3%","1","11.8","0.70","3.51"
"103","↓5","0","98","6315","ＴＯＷＡ","東Ｐ","2,854","-151","-5.02","0","11,242","-940","-7.7%","0","30.6","3.03","0.84"
"104","↑87","2","191","7261","マツダ","東Ｐ","1,123.0","-36.0","-3.11","0","11,121","+5,806","+109.2%","1","7.9","0.37","4.90"
"105","↑30","2","135","9107","川崎汽","東Ｐ","2,806.0","+16.0","+0.57","0","11,058","+2,761","+33.3%","1","12.6","0.94","4.28"
"106","↑112","1","218","7003","三井Ｅ＆Ｓ","東Ｐ","4,877","+137","+2.89","1","11,026","+6,459","+141.4%","1","16.4","2.15","1.23"
"107","↑45","1","152","6532","ベイカレント","東Ｐ","6,522","+292","+4.69","2","10,913","+3,789","+53.2%","1","20.1","8.78","1.99"
"108","↓18","0","90","6594","ニデック","東Ｐ","2,549","-7","-0.27","0","10,904","-2,207","-16.8%","0","－","1.66","－"
"109","↑9","2","118","3099","三越伊勢丹","東Ｐ","3,634.0","-34.0","-0.93","1","10,774","+966","+9.8%","3","20.6","2.05","2.20"
"110","↓11","0","99","8830","住友不","東Ｐ","3,680.0","-15.0","-0.41","1","10,695","-1,277","-10.7%","0","15.2","1.38","1.41"
"111","↑12","2","123","5020","ＥＮＥＯＳ","東Ｐ","1,320.0","-17.0","-1.27","0","10,664","+1,405","+15.2%","1","8.5","1.04","2.58"
"112","↑32","2","144","6988","日東電","東Ｐ","3,322.0","+4.0","+0.12","0","10,580","+3,062","+40.7%","1","15.6","1.92","1.93"
"113","↓24","0","89","6323","ローツェ","東Ｐ","4,395","-233","-5.03","0","10,535","-2,648","-20.1%","0","27.4","5.58","0.46"
"114","↓2","0","112","6902","デンソー","東Ｐ","1,977.0","-16.0","-0.80","0","10,309","-150","-1.4%","0","13.0","0.90","3.74"
"115","↓6","0","109","8267","イオン","東Ｐ","1,339.0","+6.0","+0.45","1","10,161","-749","-6.9%","0","50.8","3.07","1.12"
"116","↓3","0","113","4503","アステラス","東Ｐ","2,166.5","+5.5","+0.25","2","10,071","-196","-1.9%","0","12.9","2.12","3.69"
"117","↑44","1","161","7201","日産自","東Ｐ","322.2","-10.1","-3.04","0","10,059","+3,703","+58.3%","1","56.3","0.23","－"
"118","↑46","1","164","9201","ＪＡＬ","東Ｐ","2,787.0","-62.0","-2.18","0","9,954","+3,644","+57.7%","1","10.9","0.93","3.44"
"119","↑10","1","129","6590","芝浦","東Ｐ","5,060","-350","-6.47","0","9,817","+1,083","+12.4%","1","27.9","5.97","1.26"
"120","↑40","2","160","9602","東宝","東Ｐ","1,446.5","+88.0","+6.48","2","9,769","+3,279","+50.5%","3","29.4","2.40","1.52"
"121","↓13","0","108","2502","アサヒ","東Ｐ","1,648.0","+16.5","+1.01","2","9,682","-1,269","-11.6%","0","12.4","0.80","3.46"
"122","↓41","0","81","581A","ＧＯ","東Ｇ","2,998","-132","-4.22","0","9,634","-5,068","-34.5%","0","21.8","9.79","－"
"123","↑2","1","125","5334","特殊陶","東Ｐ","9,438","-290","-2.98","0","9,620","+463","+5.1%","1","17.5","2.40","2.23"
"124","↑23","1","147","7270","ＳＵＢＡＲＵ","東Ｐ","2,557.0","-54.5","-2.09","0","9,586","+2,186","+29.5%","1","13.9","0.65","4.54"
"125","↓30","0","95","8801","三井不","東Ｐ","1,550.0","0.0","0.00%","2","9,574","-2,852","-23.0%","0","14.6","1.27","2.39"
"126","↓20","0","106","1360","日経ベア２","東Ｅ","72.2","+3.6","+5.25","1","9,509","-1,791","-15.8%","0","－","－","－"
"127","↓12","0","115","6504","富士電機","東Ｐ","12,925","-255","-1.93","0","9,427","-554","-5.6%","0","18.0","2.36","－"
"128","↑83","1","211","9202","ＡＮＡＨＤ","東Ｐ","2,951.0","-42.0","-1.40","0","9,389","+4,649","+98.1%","1","13.7","0.99","2.03"
"129","↑3","1","132","9020","ＪＲ東日本","東Ｐ","3,632.0","+66.0","+1.85","1","9,369","+1,027","+12.3%","1","16.1","1.35","2.31"
"130","↓26","0","104","8473","ＳＢＩ","東Ｐ","2,823.5","-71.5","-2.47","0","9,232","-2,140","-18.8%","0","－","1.02","－"
"131","↑46","2","177","7211","三菱自","東Ｐ","347.0","-25.1","-6.75","0","8,978","+3,131","+53.5%","3","18.6","0.51","2.88"
"132","↑55","1","187","4188","三菱ケミＧ","東Ｐ","1,189.0","-27.0","-2.22","0","8,756","+3,242","+58.8%","1","12.7","0.92","2.69"
"133","NEW","0","","1518","三井松島ＨＤ","東Ｐ","2,241","+288","+14.75","0","8,547","","","0","9.7","1.49","5.80"
"134","↑2","1","136","4901","富士フイルム","東Ｐ","3,626.0","-32.0","-0.87","0","8,523","+249","+3.0%","1","15.5","1.13","2.07"
"135","↑95","1","230","5110","住友ゴ","東Ｐ","2,139.5","-107.5","-4.78","0","8,499","+4,141","+95.0%","1","10.2","0.77","3.93"
"136","↑1","1","137","6383","ダイフク","東Ｐ","6,202","-122","-1.93","0","8,390","+275","+3.4%","1","28.5","4.98","1.32"
"137","↑21","1","158","4452","花王","東Ｐ","3,223.0","-1.0","-0.03","2","8,333","+1,760","+26.8%","1","22.4","2.72","2.42"
"138","↑51","1","189","6787","メイコー","東Ｐ","23,100","-720","-3.02","0","8,220","+2,803","+51.7%","1","22.2","4.59","0.69"
"139","↑34","1","173","8697","日本取引所","東Ｐ","2,222.0","-35.0","-1.55","0","8,090","+2,102","+35.1%","1","29.2","6.56","2.75"
"140","↑9","1","149","5411","ＪＦＥ","東Ｐ","1,726.0","-3.0","-0.17","0","7,993","+741","+10.2%","1","7.3","0.42","4.63"
"141","↓14","0","127","485A","ＰｏｗｅｒＸ","東Ｇ","1,860","-113","-5.73","0","7,987","-811","-9.2%","0","170","30.54","－"
"142","↑185","2","327","6522","アスタリスク","東Ｇ","1,690","+60","+3.68","0","7,960","+5,387","+209.4%","2","209","7.16","－"
"143","↓27","0","116","8729","ソニーＦＧ","東Ｐ","154.3","-3.5","-2.22","0","7,955","-2,011","-20.2%","0","－","1.65","5.18"
"144","↓83","0","61","6227","ＡＩメカ","東Ｓ","7,020","-220","-3.04","0","7,924","-11,673","-59.6%","0","42.9","9.75","0.24"
"145","↑90","2","235","1320","ｉＦ日経年１","東Ｅ","66,660","-1,720","-2.52","0","7,784","+3,553","+84.0%","3","－","－","－"
"146","↑32","1","178","4385","メルカリ","東Ｐ","4,250","-194","-4.37","0","7,772","+1,973","+34.0%","1","－","5.84","－"
"147","↑60","1","207","9502","中部電","東Ｐ","2,999.5","+45.0","+1.52","1","7,764","+2,899","+59.6%","1","－","0.72","2.33"
"148","↓15","0","133","6479","ミネベア","東Ｐ","3,879","-92","-2.32","0","7,753","-560","-6.7%","0","18.8","1.73","1.55"
"149","↑6","2","155","4755","楽天グループ","東Ｐ","785.6","-12.0","-1.50","0","7,708","+909","+13.4%","1","－","1.90","－"
"150","↑120","1","270","6269","三井海洋","東Ｐ","10,500","+290","+2.84","2","7,696","+4,177","+118.7%","1","12.4","2.96","1.90"
"151","↓31","0","120","9766","コナミＧ","東Ｐ","18,320","+75","+0.41","1","7,619","-1,912","-20.1%","0","24.6","4.40","1.22"
"152","↓6","0","146","1928","積水ハウス","東Ｐ","3,536.0","+22.0","+0.63","2","7,590","+172","+2.3%","1","10.5","1.06","4.10"
"153","↑14","1","167","9024","西武ＨＤ","東Ｐ","3,560.0","+30.0","+0.85","2","7,544","+1,307","+21.0%","1","33.5","1.59","1.18"
"154","↑21","2","175","2503","キリンＨＤ","東Ｐ","2,908.0","+14.0","+0.48","2","7,436","+1,537","+26.1%","1","14.9","1.76","2.61"
"155","↑47","1","202","7014","名村造","東Ｓ","4,285","+45","+1.06","0","7,396","+2,361","+46.9%","1","13.5","2.18","1.40"
"156","↑86","1","242","6481","ＴＨＫ","東Ｐ","6,854","-301","-4.21","0","7,381","+3,243","+78.4%","1","33.8","3.04","2.68"
"157","↓27","0","130","4307","野村総研","東Ｐ","4,935","+32","+0.65","2","7,269","-1,449","-16.6%","0","23.2","6.37","1.70"
"158","↑37","1","195","3697","ＳＨＩＦＴ","東Ｐ","807.0","+61.2","+8.21","1","7,164","+1,986","+38.4%","1","－","5.42","0.51"
"159","↓59","0","100","2354","ＹＥデジタル","東Ｓ","1,600","+160","+11.11","0","7,137","-4,812","-40.3%","0","18.0","3.78","1.88"
"160","↓34","0","126","4911","資生堂","東Ｐ","3,045.0","-61.0","-1.96","0","7,108","-2,039","-22.3%","0","29.0","2.01","1.97"
"161","↓20","0","141","6326","クボタ","東Ｐ","2,797.0","+0.5","+0.02","0","7,025","-590","-7.7%","0","15.0","1.17","1.86"
"162","↑7","2","169","4733","ＯＢＣ","東Ｐ","7,638","+623","+8.88","1","7,000","+850","+13.8%","1","29.7","3.40","1.70"
"163","↓25","0","138","4186","東応化","東Ｐ","10,050","-530","-5.01","0","6,982","-932","-11.8%","0","34.4","5.13","0.80"
"164","↓8","0","156","9735","セコム","東Ｐ","6,802","+120","+1.80","1","6,909","+307","+4.7%","1","25.8","2.07","1.76"
"165","↓31","0","134","1925","大和ハウス","東Ｐ","4,579","+13","+0.28","1","6,880","-1,424","-17.1%","0","12.5","0.98","3.84"
"166","↓27","0","139","7186","横浜ＦＧ","東Ｐ","1,951.5","+10.5","+0.54","0","6,760","-1,107","-14.1%","0","16.8","1.55","2.41"
"167","↑32","1","199","5101","浜ゴム","東Ｐ","7,345","-431","-5.54","0","6,743","+1,638","+32.1%","1","10.6","1.11","2.34"
"168","↑20","1","188","4523","エーザイ","東Ｐ","4,656","+74","+1.62","1","6,694","+1,205","+22.0%","1","25.1","1.46","3.44"
"169","↓64","0","105","5253","カバー","東Ｇ","1,350","-195","-12.62","0","6,692","-4,643","-41.0%","0","17.6","4.31","－"
"170","↓67","0","103","3563","Ｆ＆ＬＣ","東Ｐ","5,428","-5","-0.09","0","6,658","-4,921","-42.5%","0","41.1","10.76","0.37"
"171","↓1","0","170","7729","東京精","東Ｐ","17,520","-925","-5.01","0","6,595","+470","+7.7%","1","25.4","3.72","1.58"
"172","↑21","2","193","2644","ＧＸ半導日株","東Ｅ","4,252","-227","-5.07","0","6,574","+1,329","+25.3%","1","－","－","－"
"173","↑11","2","184","9503","関西電","東Ｐ","2,366.5","+4.5","+0.19","0","6,554","+950","+17.0%","1","8.5","0.76","3.38"
"174","↑16","2","190","6965","ホトニクス","東Ｐ","2,360.0","-63.5","-2.62","0","6,520","+1,164","+21.7%","1","41.6","2.12","1.61"
"175","↓44","0","131","9697","カプコン","東Ｐ","3,364.0","+7.0","+0.21","2","6,505","-1,887","-22.5%","0","24.3","5.26","1.37"
"176","↓85","0","91","4684","オービック","東Ｐ","4,192","+31","+0.75","2","6,502","-6,498","-50.0%","0","22.0","3.67","2.24"
"177","↑92","2","269","5830","いよぎんＨＤ","東Ｐ","3,556.0","+23.0","+0.65","0","6,363","+2,796","+78.4%","3","13.3","1.16","2.25"
"178","↑5","1","183","3407","旭化成","東Ｐ","1,845.5","-21.0","-1.13","0","6,310","+673","+11.9%","1","15.5","1.19","2.38"
"179","↓39","0","140","5333","ＮＧＫ","東Ｐ","6,085","-128","-2.06","0","6,156","-1,510","-19.7%","0","20.9","2.12","1.74"
"180","↓9","0","171","9021","ＪＲ西日本","東Ｐ","2,975.0","+53.5","+1.83","2","6,132","+45","+0.7%","1","13.5","1.12","3.28"
"181","↓36","0","145","6324","ハーモニック","東Ｐ","6,560","-310","-4.51","0","6,067","-1,423","-19.0%","0","137","7.73","0.30"
"182","↑34","2","216","4021","日産化","東Ｐ","7,621","-215","-2.74","0","6,021","+1,334","+28.5%","3","19.8","3.99","2.78"
"183","↓17","0","166","1802","大林組","東Ｐ","3,284.0","+12.0","+0.37","1","6,019","-232","-3.7%","0","14.4","1.79","2.86"
"184","↑12","2","196","7532","パンパシＨＤ","東Ｐ","862.7","+6.5","+0.76","2","5,961","+788","+15.2%","1","24.3","3.80","0.99"
"185","↓42","0","143","4543","テルモ","東Ｐ","2,164.5","+6.5","+0.30","1","5,815","-1,727","-22.9%","0","19.3","2.02","1.66"
"186","↓23","0","163","1801","大成建","東Ｐ","13,675","-145","-1.05","0","5,738","-580","-9.2%","0","14.8","2.35","2.78"
"187","↑37","1","224","9531","東ガス","東Ｐ","6,226","+66","+1.07","1","5,737","+1,303","+29.4%","1","15.0","1.20","1.93"
"188","↓40","0","148","9843","ニトリＨＤ","東Ｐ","2,407.0","+17.0","+0.71","2","5,717","-1,599","-21.9%","0","14.9","1.38","1.33"
"189","↓65","0","124","7581","サイゼリヤ","東Ｐ","7,430","+10","+0.13","0","5,675","-3,533","-38.4%","0","30.9","2.79","0.47"
"190","↓10","0","180","5201","ＡＧＣ","東Ｐ","6,187","-128","-2.03","0","5,634","-105","-1.8%","0","17.1","0.88","3.39"
"191","↑47","2","238","5019","出光興産","東Ｐ","1,333.5","+8.5","+0.64","0","5,594","+1,432","+34.4%","1","21.3","0.83","2.70"
