順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"33","↓19","0","14","7735","スクリン","東Ｐ","12,295","-305","-2.42","0","48,486","-51,506","-51.5%","0","20.2","4.68","1.49"
"34","↑97","2","131","7003","三井Ｅ＆Ｓ","東Ｐ","4,419","-449","-9.22","0","47,696","+36,998","+345.8%","2","14.4","1.99","1.36"
"35","↓22","0","13","5801","古河電","東Ｐ","3,224.0","+79.0","+2.51","0","45,064","-73,373","-62.0%","0","27.7","5.44","0.68"
"36","↓19","0","17","4063","信越化","東Ｐ","5,820","+20","+0.34","0","43,194","-46,660","-51.9%","0","20.1","2.32","1.99"
"37","↑4","1","41","200A","野村日半導","東Ｅ","4,271","-48","-1.11","0","38,555","-375","-1.0%","0","－","－","－"
"38","↓16","0","22","2914","ＪＴ","東Ｐ","6,999","-136","-1.91","0","34,407","-42,515","-55.3%","0","19.3","2.83","3.89"
"39","↑16","1","55","8766","東京海上","東Ｐ","7,869","-245","-3.02","0","34,266","+5,345","+18.5%","1","18.0","1.88","3.11"
"40","↓9","0","31","9432","ＮＴＴ","東Ｐ","151.8","-0.6","-0.39","1","34,214","-13,570","-28.4%","0","12.6","1.27","3.56"
"41","↓6","0","35","6098","リクルート","東Ｐ","12,350","-200","-1.59","1","32,929","-10,122","-23.5%","0","27.5","10.84","0.21"
"42","↑20","1","62","6367","ダイキン","東Ｐ","23,375","+80","+0.34","1","31,379","+5,025","+19.1%","2","23.4","2.00","1.54"
"43","↑30","1","73","8308","りそなＨＤ","東Ｐ","2,248.0","+56.5","+2.58","2","31,075","+9,858","+46.5%","1","15.3","1.68","1.65"
"44","↓5","0","39","7013","ＩＨＩ","東Ｐ","2,783.5","-44.0","-1.56","0","30,378","-9,504","-23.8%","0","17.9","4.52","0.83"
"45","↓17","0","28","4004","レゾナック","東Ｐ","14,010","+285","+2.08","0","29,348","-25,102","-46.1%","0","34.0","3.69","0.46"
"46","↑24","2","70","8031","三井物","東Ｐ","4,870","-67","-1.36","0","28,455","+4,883","+20.7%","2","15.0","1.57","2.87"
"47","↓5","0","42","7741","ＨＯＹＡ","東Ｐ","25,185","+510","+2.07","0","27,594","-11,061","-28.6%","0","－","8.30","－"
"48","↓19","0","29","1357","日経Ｄインバ","東Ｅ","2,997","+71","+2.43","1","27,543","-24,377","-47.0%","0","－","－","－"
"49","↓24","0","25","5706","三井金属","東Ｐ","30,740","-210","-0.68","0","27,241","-33,845","-55.4%","0","23.4","4.27","0.91"
"50","↓7","0","43","6506","安川電","東Ｐ","4,955","+88","+1.81","0","26,878","-10,978","-29.0%","0","27.3","2.65","1.45"
"51","↓19","0","32","6702","富士通","東Ｐ","3,493.0","-166.0","-4.54","1","26,652","-18,893","-41.5%","0","19.5","2.98","1.57"
"52","↓26","0","26","4661","ＯＬＣ","東Ｐ","3,106.0","-61.0","-1.93","0","25,346","-32,964","-56.5%","0","44.8","4.51","0.52"
"53","↑15","2","68","8001","伊藤忠","東Ｐ","1,986.5","-27.5","-1.37","0","24,924","-71","-0.3%","0","14.6","2.05","2.21"
"54","↓16","0","38","6701","ＮＥＣ","東Ｐ","4,726","-14","-0.30","1","23,702","-16,422","-40.9%","0","－","2.81","0.85"
"55","↑10","1","65","7267","ホンダ","東Ｐ","1,562.5","-63.0","-3.88","0","23,644","-2,307","-8.9%","0","23.4","0.51","4.48"
"56","↓9","0","47","7012","川重","東Ｐ","2,701.0","-62.0","-2.24","0","23,638","-9,463","-28.6%","0","21.4","2.69","1.48"
"57","↑9","1","66","5401","日本製鉄","東Ｐ","646.2","-3.4","-0.52","2","23,584","-2,205","-8.6%","0","15.4","0.61","3.71"
"58","↑77","1","135","7269","スズキ","東Ｐ","1,938.5","-147.5","-7.07","0","23,276","+12,752","+121.2%","2","9.8","1.11","2.63"
"59","↓14","0","45","6504","富士電機","東Ｐ","14,175","-110","-0.77","0","22,384","-13,446","-37.5%","0","18.6","2.62","－"
"60","↑58","2","118","8802","菱地所","東Ｐ","3,693","-200","-5.14","0","21,353","+9,445","+79.3%","2","18.9","1.65","1.33"
"61","↑6","1","67","9501","東電ＨＤ","東Ｐ","528.4","+8.4","+1.62","2","21,336","-4,137","-16.2%","0","－","0.35","－"
"62","↓29","0","33","8053","住友商","東Ｐ","1,654.0","-16.0","-0.96","0","21,302","-23,061","-52.0%","0","12.4","1.66","2.42"
"63","↓2","0","61","9433","ＫＤＤＩ","東Ｐ","2,887.5","-33.5","-1.15","1","21,179","-5,276","-19.9%","0","－","2.10","2.91"
"64","↓20","0","44","5713","住友鉱","東Ｐ","7,991","-194","-2.37","0","21,047","-15,832","-42.9%","0","15.4","1.03","2.59"
"65","↓15","0","50","6971","京セラ","東Ｐ","3,544.0","-147.0","-3.98","0","20,544","-10,217","-33.2%","0","28.8","1.38","1.58"
"66","↑40","3","106","4578","大塚ＨＤ","東Ｐ","11,490","+390","+3.51","2","20,455","+7,063","+52.7%","2","17.0","1.86","1.74"
"67","↓9","0","58","6526","ソシオネクス","東Ｐ","2,040.0","+127.5","+6.67","2","20,337","-8,026","-28.3%","0","35.8","2.78","2.45"
"68","↓17","0","51","4502","武田","東Ｐ","5,383","-130","-2.36","1","20,014","-10,705","-34.8%","0","51.8","1.14","3.79"
"69","↓33","0","36","6902","デンソー","東Ｐ","1,928.0","-39.5","-2.01","1","19,916","-22,714","-53.3%","0","12.7","0.95","3.84"
"70","↓6","0","64","7182","ゆうちょ銀","東Ｐ","3,118.0","+7.0","+0.23","0","19,883","-6,324","-24.1%","0","16.8","1.21","2.98"
"71","↑36","2","107","5332","ＴＯＴＯ","東Ｐ","6,144","-866","-12.35","0","19,728","+6,338","+47.3%","2","22.0","1.89","1.95"
"72","↑183","3","255","4203","住友ベ","東Ｐ","7,286","+773","+11.87","4","19,398","+14,443","+291.5%","5","22.4","1.78","1.65"
"73","↓10","0","63","7751","キヤノン","東Ｐ","4,430","+2","+0.05","1","19,391","-6,819","-26.0%","0","11.1","1.08","3.61"
"74","↓37","0","37","4568","第一三共","東Ｐ","2,554.5","-13.0","-0.51","1","19,008","-22,664","-54.4%","0","18.5","2.73","3.91"
"75","↓21","0","54","8136","サンリオ","東Ｐ","1,294.0","+21.5","+1.69","1","18,948","-10,100","-34.8%","0","24.6","10.07","1.24"
"76","↑22","1","98","4519","中外薬","東Ｐ","6,678","-254","-3.66","0","18,913","+4,266","+29.1%","2","－","5.42","1.98"
"77","↓28","0","49","6963","ローム","東Ｐ","4,321","-10","-0.23","0","18,895","-12,338","-39.5%","0","57.5","2.20","1.16"
"78","↑4","2","82","9101","郵船","東Ｐ","6,012","-98","-1.60","0","18,798","+1,756","+10.3%","2","10.1","0.79","3.33"
"79","↓8","0","71","6301","コマツ","東Ｐ","6,752","-242","-3.46","0","18,652","-4,874","-20.7%","0","17.2","1.71","2.81"
"80","↓2","0","78","8591","オリックス","東Ｐ","6,345","-65","-1.01","0","18,334","-237","-1.3%","0","13.1","1.55","2.95"
"81","↑61","1","142","9020","ＪＲ東日本","東Ｐ","3,431.0","-245.0","-6.66","0","18,034","+7,919","+78.3%","2","15.2","1.27","2.45"
"82","↑19","1","101","8630","ＳＯＭＰＯ","東Ｐ","6,864","-249","-3.50","0","17,797","+4,013","+29.1%","2","12.5","1.18","2.91"
"83","↓26","0","57","6871","日本マイクロ","東Ｐ","13,910","+330","+2.43","0","17,513","-11,080","-38.8%","0","－","7.29","－"
"84","↓32","0","52","1321","野村日経平均","東Ｅ","65,890","-670","-1.01","0","17,128","-12,844","-42.9%","0","－","－","－"
"85","↓37","0","48","8473","ＳＢＩ","東Ｐ","2,946.5","-91.5","-3.01","0","17,107","-15,789","-48.0%","0","－","1.02","－"
"86","↑22","2","108","5334","特殊陶","東Ｐ","9,755","+340","+3.61","0","16,995","+4,146","+32.3%","2","18.1","2.24","2.15"
"87","↑7","1","94","8725","ＭＳ＆ＡＤ","東Ｐ","4,805","-119","-2.42","0","16,203","+990","+6.5%","1","16.3","1.08","3.54"
"88","↓32","0","56","8015","豊田通商","東Ｐ","6,638","-84","-1.25","0","16,173","-12,728","-44.0%","0","14.5","2.41","1.88"
"89","↑41","1","130","8801","三井不","東Ｐ","1,492.0","-68.0","-4.36","0","16,127","+5,384","+50.1%","1","14.1","1.23","2.48"
"90","↑1","2","91","6323","ローツェ","東Ｐ","3,978","-11","-0.28","0","15,902","-191","-1.2%","0","24.8","5.05","0.50"
"91","↓14","0","77","8309","三井住友トラ","東Ｐ","1,619.5","-34.5","-2.09","0","15,880","-3,081","-16.2%","0","11.7","1.22","2.93"
"92","↑19","1","111","3382","セブン＆アイ","東Ｐ","2,068.5","-40.5","-1.92","1","15,378","+2,899","+23.2%","1","17.2","1.30","2.90"
"93","↑98","1","191","9843","ニトリＨＤ","東Ｐ","2,646.0","+107.5","+4.23","1","15,318","+8,274","+117.5%","2","16.4","1.51","1.21"
"94","↑159","2","253","7202","いすゞ","東Ｐ","2,298.0","-104.5","-4.35","0","15,285","+10,241","+203.0%","2","9.9","1.05","4.09"
"95","↓21","0","74","6315","ＴＯＷＡ","東Ｐ","2,737","+89","+3.36","0","14,875","-5,968","-28.6%","0","29.3","2.91","0.88"
"96","↓27","0","69","8604","野村","東Ｐ","1,500.5","-19.5","-1.28","0","14,293","-10,181","-41.6%","0","－","1.14","－"
"97","↑84","2","181","6135","牧野フ","東Ｐ","14,760","+840","+6.03","1","14,115","+6,689","+90.1%","2","15.6","1.29","2.30"
"98","↓45","0","53","4307","野村総研","東Ｐ","4,669","-17","-0.36","1","14,022","-15,571","-52.6%","0","22.0","7.00","1.80"
"99","↑11","1","110","7453","良品計画","東Ｐ","4,210","+33","+0.79","2","13,824","+1,096","+8.6%","1","33.4","5.63","0.76"
"100","↑9","2","109","9104","商船三井","東Ｐ","5,776","-118","-2.00","0","13,819","+1,016","+7.9%","2","8.3","0.69","3.55"
"101","↓18","0","83","6273","ＳＭＣ","東Ｐ","71,130","+650","+0.92","0","13,280","-3,486","-20.8%","0","26.3","2.11","1.41"
"102","↓7","0","95","8267","イオン","東Ｐ","1,362.0","-2.0","-0.15","1","13,223","-1,763","-11.8%","0","51.6","3.12","1.10"
"103","↓43","0","60","2802","味の素","東Ｐ","4,889","-76","-1.53","0","13,050","-14,625","-52.8%","0","38.9","6.05","1.02"
"104","↑15","1","119","8750","第一ライフ","東Ｐ","1,877.0","-41.5","-2.16","0","12,864","+1,083","+9.2%","1","13.2","1.59","3.84"
"105","↓18","0","87","5108","ブリヂストン","東Ｐ","3,901","-64","-1.61","1","12,836","-3,425","-21.1%","0","14.3","1.32","3.20"
"106","↑28","1","134","4901","富士フイルム","東Ｐ","3,778","+6","+0.16","2","12,790","+2,257","+21.4%","2","16.1","1.18","1.99"
"107","↑57","1","164","1605","ＩＮＰＥＸ","東Ｐ","3,521.0","-106.0","-2.92","0","12,506","+3,884","+45.0%","1","10.2","0.84","3.07"
"108","↓19","0","89","9434","ＳＢ","東Ｐ","223.4","0.0","0.00%","1","12,439","-3,777","-23.3%","0","19.4","4.06","3.94"
"109","↑23","2","132","9962","ミスミＧ","東Ｐ","3,952","+91","+2.36","0","12,357","+1,748","+16.5%","2","23.3","2.71","1.50"
"110","↓30","0","80","3407","旭化成","東Ｐ","1,638.5","-84.0","-4.88","1","12,132","-5,843","-32.5%","0","13.8","1.04","2.69"
"111","↓18","0","93","7201","日産自","東Ｐ","327.1","-9.1","-2.71","1","12,075","-3,722","-23.6%","0","57.2","0.24","－"
"112","↑26","1","138","9022","ＪＲ東海","東Ｐ","3,914","-74","-1.86","1","11,627","+1,331","+12.9%","2","8.3","0.72","0.82"
"113","→","0","113","4503","アステラス","東Ｐ","2,181.0","-21.0","-0.95","1","11,479","-764","-6.2%","0","13.0","2.14","3.67"
"114","↓11","0","103","7270","ＳＵＢＡＲＵ","東Ｐ","2,611.5","-104.0","-3.83","0","11,478","-2,242","-16.3%","0","14.2","0.66","4.44"
"115","↑75","1","190","5201","ＡＧＣ","東Ｐ","6,036","-43","-0.71","0","11,436","+4,356","+61.5%","2","16.6","0.86","3.48"
"116","↓26","0","90","1579","日経ブル２","東Ｅ","698.8","-14.1","-1.98","0","11,383","-4,748","-29.4%","0","－","－","－"
"117","↓21","0","96","5333","ＮＧＫ","東Ｐ","5,512","-82","-1.47","0","11,282","-3,498","-23.7%","0","18.9","1.92","1.92"
"118","↑56","2","174","6268","ナブテスコ","東Ｐ","4,778","+85","+1.81","0","10,995","+3,269","+42.3%","2","23.2","1.97","1.72"
"119","↑137","3","256","8304","あおぞら銀","東Ｐ","3,233.0","+195.0","+6.42","2","10,770","+5,827","+117.9%","2","16.6","0.90","3.09"
"120","↑80","3","200","9024","西武ＨＤ","東Ｐ","3,451.0","-111.0","-3.12","0","10,731","+3,956","+58.4%","2","32.5","1.53","1.22"
"121","↑27","1","148","1928","積水ハウス","東Ｐ","3,370.0","-118.0","-3.38","0","10,715","+976","+10.0%","1","10.0","1.01","4.30"
"122","↑65","1","187","9503","関西電","東Ｐ","2,462.5","+22.0","+0.90","2","10,554","+3,330","+46.1%","2","8.9","0.77","3.25"
"123","↓26","0","97","6305","日立建機","東Ｐ","5,249","-145","-2.69","1","10,531","-4,249","-28.7%","0","13.3","1.21","3.62"
"124","↓49","0","75","6890","フェローテク","東Ｓ","8,210","-90","-1.08","0","10,503","-10,078","-49.0%","0","－","1.71","3.25"
"125","↓23","0","102","6988","日東電","東Ｐ","3,352.0","+27.0","+0.81","1","10,391","-3,353","-24.4%","0","15.7","1.94","1.91"
"126","↓38","0","88","9697","カプコン","東Ｐ","3,876","-88","-2.22","1","10,387","-5,860","-36.1%","0","28.0","5.66","1.19"
"127","↓10","0","117","6479","ミネベア","東Ｐ","3,744","+42","+1.13","0","10,223","-1,746","-14.6%","0","18.1","1.67","1.60"
"128","↓47","0","81","3110","日東紡","東Ｐ","2,795","-5","-0.18","0","10,163","-6,971","-40.7%","0","29.9","2.93","1.00"
"129","↑96","1","225","9201","ＪＡＬ","東Ｐ","2,965.5","+22.5","+0.76","2","9,771","+3,950","+67.9%","1","11.6","0.88","3.24"
"130","↑13","2","143","8601","大和","東Ｐ","1,809.0","+2.0","+0.11","2","9,708","-314","-3.1%","0","－","1.40","－"
"131","↓5","0","126","6594","ニデック","東Ｐ","2,682","+91","+3.51","0","9,609","-1,290","-11.8%","0","－","1.75","－"
"132","↑137","3","269","1540","純金信託","東Ｅ","19,185","-535","-2.71","0","9,484","+4,898","+106.8%","3","－","－","－"
"133","↓11","0","122","2768","双日","東Ｐ","5,181","-200","-3.72","0","9,462","-1,836","-16.3%","0","8.3","0.94","3.47"
"134","↓11","0","123","2502","アサヒ","東Ｐ","1,649.0","-17.5","-1.05","1","9,424","-1,834","-16.3%","0","12.4","0.80","3.46"
"135","↑19","1","154","7936","アシックス","東Ｐ","4,730","-24","-0.50","1","9,354","-37","-0.4%","0","30.5","10.61","0.80"
"136","↑33","2","169","6134","ＦＵＪＩ","東Ｐ","7,395","+65","+0.89","0","9,147","+1,128","+14.1%","2","14.8","2.68","2.57"
"137","↑187","1","324","5214","日電硝","東Ｐ","4,391","-932","-17.51","0","9,128","+5,629","+160.9%","1","21.6","0.65","3.64"
"138","↓53","0","85","1306","野村東証指数","東Ｅ","412.1","-5.1","-1.22","0","9,056","-7,330","-44.7%","0","－","－","－"
"139","↓14","0","125","6324","ハーモニック","東Ｐ","6,370","+230","+3.75","0","8,998","-2,047","-18.5%","0","133","7.50","0.31"
"140","↑306","2","446","6952","カシオ","東Ｐ","2,164.5","+400.0","+22.67","1","8,937","+6,813","+320.8%","2","20.2","2.01","－"
"141","↑20","1","161","6178","日本郵政","東Ｐ","2,331.5","-50.5","-2.12","0","8,891","+154","+1.8%","1","16.8","0.66","2.57"
"142","↓56","0","86","1360","日経ベア２","東Ｅ","73.7","+1.9","+2.65","1","8,788","-7,526","-46.1%","0","－","－","－"
"143","↑6","1","149","9107","川崎汽","東Ｐ","2,866.5","+16.5","+0.58","1","8,768","-909","-9.4%","0","12.9","0.96","4.19"
"144","↓72","0","72","9766","コナミＧ","東Ｐ","20,570","-70","-0.34","1","8,719","-13,281","-60.4%","0","27.6","4.81","1.09"
"145","↑157","1","302","3038","神戸物産","東Ｐ","2,846.0","+95.0","+3.45","1","8,675","+4,830","+125.6%","2","21.4","3.76","1.12"
"146","↓34","0","112","278A","テラドローン","東Ｇ","11,950","+1,410","+13.38","4","8,586","-3,729","-30.3%","0","－","26.22","－"
"147","↓48","0","99","1458","楽天Ｗブル","東Ｅ","77,150","-1,700","-2.16","0","8,568","-5,865","-40.6%","0","－","－","－"
"148","↑30","1","178","7261","マツダ","東Ｐ","1,140.5","-36.0","-3.06","1","8,549","+934","+12.3%","1","8.0","0.38","4.82"
"149","↑11","3","160","4755","楽天グループ","東Ｐ","839.9","+6.3","+0.76","1","8,488","-270","-3.1%","0","－","2.03","－"
"150","↑22","4","172","4689","ラインヤフー","東Ｐ","442.3","-4.5","-1.01","2","8,410","+507","+6.4%","2","－","1.01","2.49"
"151","→","0","151","7832","バンナムＨＤ","東Ｐ","4,521","-88","-1.91","1","8,398","-1,178","-12.3%","0","22.3","3.37","－"
"152","↑97","1","249","9202","ＡＮＡＨＤ","東Ｐ","3,146.0","+30.0","+0.96","2","8,347","+3,209","+62.5%","1","14.6","1.14","1.91"
"153","↓77","0","76","6361","荏原","東Ｐ","5,534","-24","-0.43","0","8,304","-11,184","-57.4%","0","25.4","4.87","1.19"
"154","↓30","0","124","6383","ダイフク","東Ｐ","5,892","-91","-1.52","0","8,241","-2,851","-25.7%","0","27.1","4.73","1.39"
"155","↑113","2","268","5631","日製鋼","東Ｐ","7,544","+54","+0.72","0","8,177","+3,578","+77.8%","2","29.2","2.60","1.22"
"156","→","0","156","4523","エーザイ","東Ｐ","4,641","-187","-3.87","1","8,115","-901","-10.0%","0","25.1","1.45","3.45"
"157","↓42","0","115","1803","清水建","東Ｐ","2,354.0","-25.5","-1.07","0","7,943","-4,113","-34.1%","0","9.7","1.58","3.27"
"158","↑68","1","226","1812","鹿島","東Ｐ","5,246","-137","-2.55","0","7,908","+2,105","+36.3%","1","14.2","1.70","2.78"
"159","↓55","0","104","4188","三菱ケミＧ","東Ｐ","1,122.0","-66.0","-5.56","0","7,905","-5,709","-41.9%","0","12.0","0.84","2.85"
"160","↓40","0","120","7259","アイシン","東Ｐ","2,146.5","-77.0","-3.46","1","7,882","-3,835","-32.7%","0","10.0","0.71","3.49"
"161","↓32","0","129","9502","中部電","東Ｐ","2,695.5","-91.5","-3.28","0","7,881","-2,956","-27.3%","0","12.7","0.64","2.60"
"162","↓62","0","100","5344","ＭＡＲＵＷＡ","東Ｐ","55,940","+400","+0.72","0","7,753","-6,306","-44.9%","0","－","4.56","0.20"
"163","↑65","2","228","7014","名村造","東Ｓ","4,125","-215","-4.95","0","7,671","+1,920","+33.4%","2","13.0","2.10","1.45"
"164","↓48","0","116","5411","ＪＦＥ","東Ｐ","1,796.5","-21.0","-1.16","1","7,570","-4,475","-37.2%","0","7.6","0.44","4.45"
"165","↑99","2","264","4506","住友ファーマ","東Ｐ","1,280.0","+32.0","+2.56","1","7,407","+2,772","+59.8%","2","7.5","1.41","－"
"166","↑14","2","180","8593","三菱ＨＣキャ","東Ｐ","1,428.5","-44.5","-3.02","0","7,390","-50","-0.7%","0","12.8","1.03","3.57"
"167","↑66","2","233","6508","明電舎","東Ｐ","10,650","+1,030","+10.71","0","7,377","+1,754","+31.2%","2","19.3","2.72","－"
"168","↓5","0","163","3231","野村不ＨＤ","東Ｐ","900.6","-19.4","-2.11","1","7,364","-1,261","-14.6%","0","9.0","0.96","4.89"
"169","↓2","0","167","2503","キリンＨＤ","東Ｐ","2,907.0","-46.0","-1.56","1","7,296","-1,254","-14.7%","0","14.8","1.76","2.61"
"170","↓8","0","162","1925","大和ハウス","東Ｐ","4,563","-115","-2.46","1","7,161","-1,469","-17.0%","0","12.4","0.98","3.86"
"171","↑56","1","227","6326","クボタ","東Ｐ","2,741.5","-4.0","-0.15","2","7,107","+1,334","+23.1%","2","14.7","1.15","1.90"
"172","↑38","1","210","9735","セコム","東Ｐ","6,826","-56","-0.81","1","7,051","+600","+9.3%","2","25.9","2.08","1.76"
"173","↑70","1","243","9021","ＪＲ西日本","東Ｐ","2,962.5","-38.5","-1.28","1","7,035","+1,775","+33.7%","1","13.5","1.12","3.29"
"174","↓24","0","150","6590","芝浦","東Ｐ","4,500","+115","+2.62","0","6,920","-2,665","-27.8%","0","24.8","5.31","1.42"
"175","↑14","1","189","4452","花王","東Ｐ","3,193.0","-75.0","-2.29","1","6,895","-237","-3.3%","0","22.2","2.69","2.44"
"176","↓1","0","175","543A","ＡＲＣＨＩＯ","東Ｐ","263","-4","-1.50","1","6,888","-828","-10.7%","0","9.7","1.48","3.04"
"177","↑38","1","215","5020","ＥＮＥＯＳ","東Ｐ","1,298.0","-29.5","-2.22","0","6,823","+636","+10.3%","2","8.3","1.03","2.62"
"178","↑5","2","183","8830","住友不","東Ｐ","3,492.0","-111.0","-3.08","0","6,689","-720","-9.7%","0","14.5","1.31","1.49"
"179","↑115","3","294","5844","京都ＦＧ","東Ｐ","4,481","+44","+0.99","2","6,586","+2,542","+62.9%","2","24.3","0.91","2.34"
"180","↓53","0","127","2875","東洋水","東Ｐ","10,065","-300","-2.89","1","6,574","-4,294","-39.5%","0","14.9","1.82","2.19"
"181","↓60","0","121","2413","エムスリー","東Ｐ","1,768.0","-13.5","-0.76","1","6,517","-4,852","-42.7%","0","22.3","2.89","－"
"182","↑138","1","320","4204","積水化","東Ｐ","2,584.5","-80.5","-3.02","0","6,493","+2,912","+81.3%","2","13.7","1.23","3.13"
"183","↓39","0","144","6787","メイコー","東Ｐ","21,160","+480","+2.32","0","6,489","-3,499","-35.0%","0","20.4","4.21","0.76"
"184","↓105","0","79","8303","ＳＢＩ新生銀","東Ｐ","1,464.0","-27.0","-1.81","0","6,488","-11,832","-64.6%","0","－","1.06","－"
"185","↓38","0","147","7729","東京精","東Ｐ","17,175","+15","+0.09","0","6,310","-3,491","-35.6%","0","24.9","3.65","1.61"
"186","↑13","1","199","4684","オービック","東Ｐ","4,421","-104","-2.30","1","6,276","-505","-7.4%","0","23.2","3.87","2.13"
"187","↓95","0","92","6754","アンリツ","東Ｐ","3,507.0","-57.0","-1.60","0","6,263","-9,686","-60.7%","0","29.9","3.37","1.43"
"188","↑23","1","211","7186","横浜ＦＧ","東Ｐ","1,816.5","-22.5","-1.22","0","6,189","-234","-3.6%","0","15.7","1.44","2.59"
"189","↑12","1","201","1801","大成建","東Ｐ","12,930","-135","-1.03","0","6,180","-567","-8.4%","0","14.0","2.22","2.94"
"190","↓20","0","170","4543","テルモ","東Ｐ","2,310.0","-14.0","-0.60","1","6,166","-1,828","-22.9%","0","20.6","2.15","1.56"
"191","↓52","0","139","4911","資生堂","東Ｐ","3,163.0","+9.0","+0.29","1","6,138","-4,126","-40.2%","0","30.1","2.08","1.90"
