順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"27","↓2","0","25","6723","ルネサス","東Ｐ","3,172.0","+2.0","+0.06","2","47,172","-17,168","-26.7%","0","－","2.27","－"
"28","↑4","2","32","5802","住友電","東Ｐ","2,092.5","+20.5","+0.99","2","45,276","-9,610","-17.5%","0","20.4","2.38","1.86"
"29","→","0","29","4063","信越化","東Ｐ","5,761","+71","+1.25","3","45,230","-11,795","-20.7%","0","20.3","2.34","2.01"
"30","↓2","0","28","5801","古河電","東Ｐ","2,775.0","+2.5","+0.09","1","44,398","-12,783","-22.4%","0","23.8","4.68","0.79"
"31","↑4","2","35","6954","ファナック","東Ｐ","6,597","+134","+2.07","2","43,133","-8,931","-17.2%","0","33.3","3.30","－"
"32","↓1","0","31","7011","三菱重","東Ｐ","3,738","-2","-0.05","2","42,107","-13,633","-24.5%","0","33.1","4.07","0.78"
"33","↑15","1","48","5706","三井金属","東Ｐ","27,045","+1,380","+5.38","2","40,765","+5,401","+15.3%","4","20.6","3.76","1.04"
"34","↑33","1","67","8308","りそなＨＤ","東Ｐ","2,178.5","-67.0","-2.98","0","39,344","+15,355","+64.0%","3","15.8","1.68","1.70"
"35","↑11","1","46","6752","パナＨＤ","東Ｐ","3,561.0","+54.0","+1.54","2","38,834","+1,793","+4.8%","3","18.5","1.54","1.52"
"36","↓3","0","33","6702","富士通","東Ｐ","3,897","+53","+1.38","0","38,184","-16,045","-29.6%","0","21.8","3.32","1.41"
"37","↑141","2","178","1803","清水建","東Ｐ","2,308.5","-83.0","-3.47","1","37,440","+29,230","+356.0%","2","9.5","1.54","3.34"
"38","↓11","0","27","6098","リクルート","東Ｐ","12,910","-190","-1.45","0","37,414","-21,391","-36.4%","0","28.8","11.33","0.20"
"39","→","0","39","6762","ＴＤＫ","東Ｐ","2,807.0","+61.0","+2.22","1","37,178","-12,150","-24.6%","0","23.7","2.44","1.43"
"40","→","0","40","8136","サンリオ","東Ｐ","1,356.0","+13.0","+0.97","0","36,564","-11,588","-24.1%","0","25.8","10.55","1.18"
"41","↑16","2","57","200A","野村日半導","東Ｅ","3,740","+91","+2.49","2","34,105","+7,347","+27.5%","2","－","－","－"
"42","↑33","1","75","6526","ソシオネクス","東Ｐ","1,896.0","-127.0","-6.28","0","31,468","+10,771","+52.0%","3","33.3","2.59","2.64"
"43","↑4","2","47","2914","ＪＴ","東Ｐ","6,665","-116","-1.71","0","31,261","-4,894","-13.5%","0","18.4","2.69","4.08"
"44","↑5","1","49","6503","三菱電","東Ｐ","5,311","+139","+2.69","2","30,447","-4,763","-13.5%","0","22.9","2.42","1.13"
"45","↓1","0","44","8766","東京海上","東Ｐ","8,214","-179","-2.13","0","30,361","-10,116","-25.0%","0","18.8","1.96","2.98"
"46","↓23","0","23","9432","ＮＴＴ","東Ｐ","158.4","-1.9","-1.19","0","30,109","-38,539","-56.1%","0","13.2","1.33","3.41"
"47","↓13","0","34","5401","日本製鉄","東Ｐ","658.4","-14.4","-2.14","0","29,841","-24,185","-44.8%","0","15.6","0.62","3.65"
"48","↑31","1","79","9501","東電ＨＤ","東Ｐ","525.6","-8.1","-1.52","0","29,213","+9,419","+47.6%","1","－","0.35","－"
"49","↓4","0","45","6506","安川電","東Ｐ","4,535","-94","-2.03","2","27,651","-10,975","-28.4%","0","25.0","2.42","1.59"
"50","↓9","0","41","4004","レゾナック","東Ｐ","12,020","-225","-1.84","0","27,568","-20,050","-42.1%","0","29.2","3.17","0.54"
"51","↓9","0","42","7267","ホンダ","東Ｐ","1,668.5","-20.0","-1.18","0","25,931","-18,989","-42.3%","0","25.0","0.55","4.20"
"52","↑8","4","60","9433","ＫＤＤＩ","東Ｐ","3,041.0","-67.0","-2.16","0","25,363","-330","-1.3%","0","－","2.22","2.76"
"53","↑6","1","59","1321","野村日経平均","東Ｅ","63,970","+290","+0.46","2","24,962","-825","-3.2%","0","－","－","－"
"54","↑10","1","64","6963","ローム","東Ｐ","3,885","-40","-1.02","2","24,788","-59","-0.2%","0","51.7","1.98","1.29"
"55","↓2","0","53","4661","ＯＬＣ","東Ｐ","2,924.0","-106.0","-3.50","0","24,624","-5,083","-17.1%","0","42.1","4.36","0.55"
"56","↑25","1","81","6971","京セラ","東Ｐ","3,550.0","-63.0","-1.74","0","24,148","+4,885","+25.4%","4","28.8","1.39","1.58"
"57","↓7","0","50","6367","ダイキン","東Ｐ","23,670","-180","-0.75","0","24,087","-10,390","-30.1%","0","23.7","2.03","1.52"
"58","↓3","0","55","7013","ＩＨＩ","東Ｐ","2,763.5","+8.5","+0.31","3","23,929","-5,217","-17.9%","0","17.8","4.49","0.83"
"59","↓29","0","30","6301","コマツ","東Ｐ","7,083","-182","-2.51","0","23,390","-32,705","-58.3%","0","18.1","1.80","2.68"
"60","↑43","2","103","8604","野村","東Ｐ","1,471.0","-101.5","-6.45","0","22,903","+7,501","+48.7%","3","－","1.12","－"
"61","↑87","1","148","9502","中部電","東Ｐ","2,705.5","-110.5","-3.92","0","22,084","+11,373","+106.2%","1","12.8","0.64","2.59"
"62","↓8","0","54","8058","三菱商","東Ｐ","4,794","-25","-0.52","0","21,902","-7,652","-25.9%","0","16.0","1.86","2.61"
"63","↑8","4","71","1360","日経ベア２","東Ｅ","78.5","-0.8","-1.01","0","21,299","-1,050","-4.7%","0","－","－","－"
"64","↓40","0","24","9697","カプコン","東Ｐ","4,108","-121","-2.86","0","20,934","-43,925","-67.7%","0","29.6","6.00","1.12"
"65","↑15","3","80","6361","荏原","東Ｐ","4,974","+103","+2.11","2","20,750","+1,486","+7.7%","3","22.8","4.38","1.33"
"66","↑20","2","86","6871","日本マイクロ","東Ｐ","11,810","+560","+4.98","1","19,852","+2,202","+12.5%","3","－","6.19","－"
"67","↑3","1","70","8591","オリックス","東Ｐ","6,326","-170","-2.62","0","19,836","-2,655","-11.8%","0","13.1","1.55","2.96"
"68","↑24","1","92","7751","キヤノン","東Ｐ","4,548","-87","-1.88","0","19,168","+2,018","+11.8%","1","11.4","1.11","3.52"
"69","↓17","0","52","8001","伊藤忠","東Ｐ","2,029.0","-14.0","-0.69","0","19,058","-10,738","-36.0%","0","14.9","2.15","2.17"
"70","NEW","0","","4722","フューチャー","東Ｐ","2,445","+63","+2.64","0","19,016","","","0","18.4","3.27","0.98"
"71","↓3","0","68","4502","武田","東Ｐ","5,707","-140","-2.39","0","18,592","-5,055","-21.4%","0","54.9","1.21","3.57"
"72","↓16","0","56","7182","ゆうちょ銀","東Ｐ","3,118.0","-98.0","-3.05","0","18,155","-8,781","-32.6%","0","16.8","1.21","2.98"
"73","↓8","0","65","7012","川重","東Ｐ","2,665.0","-9.5","-0.36","0","17,715","-7,120","-28.7%","0","21.2","2.65","1.50"
"74","↑3","2","77","5713","住友鉱","東Ｐ","7,407","+92","+1.26","2","17,192","-3,174","-15.6%","0","14.3","0.96","2.79"
"75","↓2","0","73","8031","三井物","東Ｐ","4,905","-13","-0.26","0","17,171","-4,682","-21.4%","0","15.1","1.59","2.85"
"76","↓14","0","62","5108","ブリヂストン","東Ｐ","4,054","-66","-1.60","0","16,936","-8,392","-33.1%","0","14.8","1.37","3.08"
"77","↑57","1","134","6504","富士電機","東Ｐ","12,620","+575","+4.77","2","16,641","+4,760","+40.1%","1","16.5","2.33","－"
"78","↑16","1","94","4307","野村総研","東Ｐ","5,552","+59","+1.07","0","16,539","-353","-2.1%","0","26.1","8.32","1.51"
"79","↑17","3","96","1579","日経ブル２","東Ｅ","659.0","+7.0","+1.07","2","16,523","-148","-0.9%","0","－","－","－"
"80","↓17","0","63","6594","ニデック","東Ｐ","2,475","-92","-3.58","0","16,513","-8,660","-34.4%","0","－","1.61","－"
"81","↑34","1","115","8015","豊田通商","東Ｐ","6,566","-11","-0.17","0","16,148","+2,035","+14.4%","1","15.4","1.95","1.90"
"82","↓31","0","51","9766","コナミＧ","東Ｐ","21,825","-880","-3.88","0","16,105","-14,424","-47.2%","0","29.3","5.10","1.03"
"83","↓11","0","72","3382","セブン＆アイ","東Ｐ","2,240.0","-16.0","-0.71","0","16,025","-6,144","-27.7%","0","18.6","1.40","2.68"
"84","↓10","0","74","8725","ＭＳ＆ＡＤ","東Ｐ","4,980","-70","-1.39","0","15,791","-5,741","-26.7%","0","16.9","1.12","3.41"
"85","↑70","1","155","4186","東応化","東Ｐ","8,371","+15","+0.18","2","15,591","+5,784","+59.0%","3","23.6","4.27","0.96"
"86","↓25","0","61","6902","デンソー","東Ｐ","2,197.0","-11.0","-0.50","0","15,473","-10,080","-39.4%","0","14.4","1.00","3.37"
"87","↓21","0","66","8267","イオン","東Ｐ","1,420.0","-19.5","-1.35","0","15,216","-8,924","-37.0%","0","53.8","3.25","1.06"
"88","↑2","1","90","7741","ＨＯＹＡ","東Ｐ","23,955","+190","+0.80","0","15,106","-2,134","-12.4%","0","－","7.85","－"
"89","↓2","0","87","8750","第一ライフ","東Ｐ","1,898.5","-37.5","-1.94","0","14,963","-2,561","-14.6%","0","13.3","1.61","3.79"
"90","↑14","1","104","6890","フェローテク","東Ｓ","7,210","-40","-0.55","2","14,791","-610","-4.0%","0","－","1.50","3.70"
"91","↑132","2","223","6586","マキタ","東Ｐ","5,297","-598","-10.14","0","14,768","+8,725","+144.4%","3","16.9","1.36","－"
"92","↓14","0","78","9434","ＳＢ","東Ｐ","231.5","-4.4","-1.87","0","14,027","-6,098","-30.3%","0","20.1","4.20","3.80"
"93","↑7","2","100","7453","良品計画","東Ｐ","4,226","-188","-4.26","0","13,710","-1,736","-11.2%","0","33.5","5.65","0.76"
"94","↑18","2","112","1928","積水ハウス","東Ｐ","3,583.0","-167.0","-4.45","0","13,700","-672","-4.7%","0","10.7","1.08","4.05"
"95","↑41","1","136","6532","ベイカレント","東Ｐ","7,310","-96","-1.30","0","13,525","+1,913","+16.5%","1","22.5","9.84","1.78"
"96","↑2","2","98","8630","ＳＯＭＰＯ","東Ｐ","7,211","-150","-2.04","0","13,325","-2,381","-15.2%","0","13.1","1.24","2.77"
"97","↑19","1","116","4519","中外薬","東Ｐ","7,075","+6","+0.08","0","12,823","-1,283","-9.1%","0","－","5.74","1.87"
"98","↓29","0","69","3110","日東紡","東Ｐ","2,578","-44","-1.68","1","12,310","-11,122","-47.5%","0","27.6","2.70","1.09"
"99","↑3","3","102","8801","三井不","東Ｐ","1,614.0","-13.0","-0.80","0","12,084","-3,326","-21.6%","0","15.2","1.33","2.29"
"100","↑82","1","182","2767","円谷フィＨＤ","東Ｐ","2,434","+104","+4.46","0","12,027","+4,152","+52.7%","1","10.1","2.48","5.75"
"101","↑10","3","111","1458","楽天Ｗブル","東Ｅ","72,800","+650","+0.90","2","11,980","-2,470","-17.1%","0","－","－","－"
"102","↑41","2","143","9202","ＡＮＡＨＤ","東Ｐ","3,138.0","-83.0","-2.58","0","11,906","+670","+6.0%","2","14.6","1.14","1.91"
"103","↓45","0","58","8002","丸紅","東Ｐ","5,192","-13","-0.25","2","11,763","-14,568","-55.3%","0","14.6","1.94","2.21"
"104","↑2","3","106","4503","アステラス","東Ｐ","2,295.0","-0.5","-0.02","0","11,710","-3,559","-23.3%","0","13.7","2.25","3.49"
"105","↓16","0","89","6323","ローツェ","東Ｐ","3,397.0","-53.0","-1.54","2","11,385","-5,958","-34.4%","0","21.2","4.31","0.59"
"106","↓30","0","76","2802","味の素","東Ｐ","4,835","-12","-0.25","2","11,324","-9,237","-44.9%","0","38.5","5.99","1.03"
"107","↑28","1","135","4578","大塚ＨＤ","東Ｐ","11,345","-160","-1.39","0","11,249","-500","-4.3%","0","22.5","1.92","1.23"
"108","↓24","0","84","8309","三井住友トラ","東Ｐ","1,669.5","-41.0","-2.40","0","11,069","-6,752","-37.9%","0","12.1","1.29","2.85"
"109","↓24","0","85","2502","アサヒ","東Ｐ","1,756.5","-20.0","-1.13","0","11,005","-6,665","-37.7%","0","13.2","0.86","3.25"
"110","↓28","0","82","5344","ＭＡＲＵＷＡ","東Ｐ","52,860","+2,580","+5.13","2","10,944","-7,284","-40.0%","0","－","4.31","0.21"
"111","↓12","0","99","8053","住友商","東Ｐ","1,591.0","-8.0","-0.50","0","10,937","-4,658","-29.9%","0","12.0","1.63","2.51"
"112","↓74","0","38","543A","ＡＲＣＨＩＯ","東Ｐ","272","-8","-2.86","1","10,880","-39,992","-78.6%","0","10.0","1.53","2.94"
"113","↑13","1","126","6315","ＴＯＷＡ","東Ｐ","2,322","+15","+0.65","2","10,656","-2,387","-18.3%","0","24.9","2.47","1.03"
"114","↑27","1","141","5333","ＮＧＫ","東Ｐ","5,254","+74","+1.43","2","10,620","-687","-6.1%","0","18.0","1.83","2.02"
"115","↓24","0","91","7270","ＳＵＢＡＲＵ","東Ｐ","2,818.5","-30.0","-1.05","0","10,591","-6,567","-38.3%","0","15.3","0.71","4.12"
"116","↑12","1","128","4568","第一三共","東Ｐ","2,879.0","-7.5","-0.26","0","10,411","-2,477","-19.2%","0","20.1","3.15","3.47"
"117","↑14","2","131","4911","資生堂","東Ｐ","3,374.0","-107.0","-3.07","0","10,262","-2,191","-17.6%","0","32.1","2.22","1.78"
"118","↑1","4","119","3563","Ｆ＆ＬＣ","東Ｐ","5,715","-131","-2.24","0","10,261","-3,335","-24.5%","0","43.3","11.32","0.35"
"119","↑261","1","380","6101","ツガミ","東Ｐ","5,500","-390","-6.62","0","10,152","+7,074","+229.8%","1","15.1","2.94","1.78"
"120","↑29","1","149","7269","スズキ","東Ｐ","2,146.0","+0.5","+0.02","0","10,018","-611","-5.7%","0","10.9","1.22","2.38"
"121","↓14","0","107","6988","日東電","東Ｐ","3,447.0","-102.0","-2.87","0","9,997","-5,029","-33.5%","0","16.1","2.00","1.86"
"122","↓2","0","120","4901","富士フイルム","東Ｐ","3,812","-54","-1.40","0","9,958","-3,506","-26.0%","0","16.3","1.19","1.97"
"123","↓35","0","88","7201","日産自","東Ｐ","355.1","-3.1","-0.87","0","9,921","-7,443","-42.9%","0","62.1","0.26","－"
"124","↑16","1","140","1605","ＩＮＰＥＸ","東Ｐ","3,623.0","+7.0","+0.19","0","9,875","-1,488","-13.1%","0","10.5","0.86","2.98"
"125","↑29","1","154","1944","きんでん","東Ｐ","7,194","-8","-0.11","1","9,788","-438","-4.3%","0","16.9","2.73","3.34"
"126","↑34","1","160","2503","キリンＨＤ","東Ｐ","3,083.0","-50.0","-1.60","0","9,704","+289","+3.1%","3","15.7","1.86","2.47"
"127","↓13","0","114","9022","ＪＲ東海","東Ｐ","4,162","-81","-1.91","0","9,520","-4,681","-33.0%","0","8.8","0.78","0.77"
"128","↑11","2","139","6787","メイコー","東Ｐ","18,790","+340","+1.84","1","9,467","-1,916","-16.8%","0","18.1","3.74","0.85"
"129","↑38","2","167","8473","ＳＢＩ","東Ｐ","2,828.5","-23.5","-0.82","0","9,368","+275","+3.0%","3","－","1.02","－"
"130","↑32","1","162","7729","東京精","東Ｐ","15,365","+605","+4.10","2","9,335","-7","-0.1%","0","22.3","3.26","1.80"
"131","↓14","0","117","7261","マツダ","東Ｐ","1,221.0","+2.5","+0.21","0","9,309","-4,628","-33.2%","0","8.6","0.40","4.50"
"132","↑12","1","144","6324","ハーモニック","東Ｐ","5,500","+60","+1.10","2","9,171","-2,061","-18.3%","0","115","6.48","0.36"
"133","↓6","0","127","6178","日本郵政","東Ｐ","2,422.0","-60.0","-2.42","0","9,132","-3,813","-29.5%","0","17.4","0.68","2.48"
"134","↓24","0","110","8697","日本取引所","東Ｐ","2,158.5","-131.5","-5.74","0","9,124","-5,528","-37.7%","0","22.3","6.85","3.57"
"135","↓12","0","123","9020","ＪＲ東日本","東Ｐ","3,811","-124","-3.15","0","8,996","-4,267","-32.2%","0","16.9","1.41","2.20"
"136","↑123","2","259","9531","東ガス","東Ｐ","6,251","-39","-0.62","0","8,991","+3,971","+79.1%","2","15.1","1.20","1.92"
"137","↑31","1","168","6590","芝浦","東Ｐ","3,995","-110","-2.68","1","8,925","-160","-1.8%","0","22.0","4.72","1.60"
"138","↑9","2","147","4684","オービック","東Ｐ","4,739","-13","-0.27","0","8,800","-2,070","-19.0%","0","24.9","4.14","1.98"
"139","↑7","1","146","7936","アシックス","東Ｐ","4,857","+57","+1.19","2","8,741","-2,167","-19.9%","0","31.3","10.89","0.78"
"140","↑32","3","172","1812","鹿島","東Ｐ","5,382","-15","-0.28","2","8,733","-39","-0.4%","0","14.5","1.75","2.71"
"141","↓28","0","113","9104","商船三井","東Ｐ","5,917","-36","-0.60","0","8,726","-5,629","-39.2%","0","12.0","0.71","3.46"
"142","↓33","0","109","7532","パンパシＨＤ","東Ｐ","938.7","-25.9","-2.69","0","8,428","-6,245","-42.6%","0","26.5","4.14","0.91"
"143","↓60","0","83","5334","特殊陶","東Ｐ","8,895","-183","-2.02","0","8,386","-9,687","-53.6%","0","16.5","2.26","2.36"
"144","↓39","0","105","5411","ＪＦＥ","東Ｐ","1,857.0","-10.5","-0.56","0","8,284","-7,035","-45.9%","0","7.9","0.45","4.31"
"145","↓37","0","108","9101","郵船","東Ｐ","6,104","-37","-0.60","0","8,207","-6,612","-44.6%","0","10.3","0.80","3.28"
"146","↑13","1","159","9107","川崎汽","東Ｐ","2,856.5","+1.5","+0.05","0","8,145","-1,368","-14.4%","0","12.8","0.96","4.20"
"147","↑24","1","171","9602","東宝","東Ｐ","1,588.0","-10.5","-0.66","0","8,137","-666","-7.6%","0","32.2","2.64","1.39"
"148","↓15","0","133","6383","ダイフク","東Ｐ","5,679","-74","-1.29","2","8,105","-3,884","-32.4%","0","26.1","4.56","1.44"
"149","↑51","3","200","1801","大成建","東Ｐ","13,065","+30","+0.23","1","8,019","+654","+8.9%","3","14.1","2.25","2.91"
"150","↓28","0","122","2644","ＧＸ半導日株","東Ｅ","3,528","+59","+1.70","2","7,962","-5,365","-40.3%","0","－","－","－"
"151","↓50","0","101","7003","三井Ｅ＆Ｓ","東Ｐ","4,723","+110","+2.38","1","7,948","-7,484","-48.5%","0","15.9","2.08","1.27"
"152","↑4","1","156","6479","ミネベア","東Ｐ","3,503.0","-42.0","-1.18","2","7,862","-1,799","-18.6%","0","16.9","1.56","1.71"
"153","↓56","0","97","7832","バンナムＨＤ","東Ｐ","4,749","+2","+0.04","0","7,815","-8,091","-50.9%","0","23.4","3.54","－"
"154","↓59","0","95","6273","ＳＭＣ","東Ｐ","66,450","+1,520","+2.34","2","7,722","-9,125","-54.2%","0","24.6","1.98","1.50"
"155","↑34","2","189","1802","大林組","東Ｐ","3,225.0","-38.0","-1.16","0","7,603","-32","-0.4%","0","14.1","1.76","2.91"
"156","↓32","0","124","4523","エーザイ","東Ｐ","5,024","-86","-1.68","0","7,602","-5,556","-42.2%","0","27.1","1.58","3.18"
"157","↓19","0","138","4543","テルモ","東Ｐ","2,411.5","+29.0","+1.22","0","7,577","-3,891","-33.9%","0","21.5","2.24","1.49"
"158","↓28","0","130","3697","ＳＨＩＦＴ","東Ｐ","917.5","-32.5","-3.42","0","7,471","-5,098","-40.6%","0","－","6.17","0.45"
"159","↑38","1","197","3407","旭化成","東Ｐ","1,809.0","-21.5","-1.17","0","7,399","-21","-0.3%","0","15.2","1.17","2.43"
"160","↓28","0","132","1942","関電工","東Ｐ","5,465","-131","-2.34","1","7,320","-4,993","-40.6%","0","16.7","2.79","2.38"
"161","↑42","5","203","6113","アマダ","東Ｐ","2,619.0","-9.0","-0.34","2","7,290","+36","+0.5%","3","23.9","1.52","2.44"
"162","↑181","2","343","6961","エンプラス","東Ｐ","10,210","-660","-6.07","1","7,220","+3,716","+106.1%","2","18.5","1.43","0.88"
"163","↓13","0","150","1925","大和ハウス","東Ｐ","4,823","-86","-1.75","0","7,179","-3,222","-31.0%","0","13.2","1.03","3.65"
"164","↓46","0","118","7272","ヤマハ発","東Ｐ","1,393.5","-15.5","-1.10","0","6,922","-6,797","-49.5%","0","13.5","1.16","3.59"
"165","↓20","0","145","8802","菱地所","東Ｐ","4,067","-33","-0.80","0","6,752","-4,405","-39.5%","0","20.8","1.82","1.20"
"166","↑27","1","193","6227","ＡＩメカ","東Ｓ","5,660","+210","+3.85","2","6,711","-846","-11.2%","0","34.6","7.86","0.30"
"167","↑3","1","170","4755","楽天グループ","東Ｐ","837.0","-3.4","-0.40","0","6,577","-2,364","-26.4%","0","－","2.03","－"
"168","↓39","0","129","4452","花王","東Ｐ","3,384.0","-35.0","-1.02","0","6,539","-6,074","-48.2%","0","23.5","2.85","2.30"
"169","↓4","0","165","8601","大和","東Ｐ","1,800.5","-38.0","-2.07","0","6,505","-2,733","-29.6%","0","－","1.42","－"
"170","↓4","0","166","5332","ＴＯＴＯ","東Ｐ","6,743","+36","+0.54","2","6,427","-2,682","-29.4%","0","24.1","2.10","1.78"
"171","↓19","0","152","8729","ソニーＦＧ","東Ｐ","159.2","-0.8","-0.50","0","6,401","-3,976","-38.3%","0","－","1.70","5.03"
"172","↓21","0","151","9843","ニトリＨＤ","東Ｐ","2,624.0","-107.0","-3.92","0","6,396","-3,991","-38.4%","0","16.3","1.50","1.22"
"173","↓52","0","121","7581","サイゼリヤ","東Ｐ","8,080","-230","-2.77","0","6,358","-7,041","-52.5%","0","33.7","3.04","0.43"
"174","↓81","0","93","7309","シマノ","東Ｐ","20,960","-105","-0.50","0","6,318","-10,734","-62.9%","0","41.4","2.04","1.73"
"175","↑27","3","202","2413","エムスリー","東Ｐ","1,926.0","-58.0","-2.92","0","6,250","-1,004","-13.8%","0","24.3","3.15","－"
"176","↓7","0","169","6965","ホトニクス","東Ｐ","2,146.0","-7.5","-0.35","2","6,230","-2,853","-31.4%","0","37.8","1.93","1.77"
"177","↑50","2","227","4980","デクセリ","東Ｐ","3,124.0","-11.0","-0.35","2","6,108","+168","+2.8%","3","19.0","4.79","2.05"
"178","↑42","1","220","3099","三越伊勢丹","東Ｐ","3,586.0","-43.0","-1.18","0","6,106","-155","-2.5%","0","20.3","2.02","2.23"
"179","↑184","1","363","9532","大ガス","東Ｐ","5,479","-137","-2.44","0","6,059","+2,819","+87.0%","3","14.4","1.14","2.37"
"180","↑82","2","262","6754","アンリツ","東Ｐ","3,562.0","+124.0","+3.61","2","5,860","+986","+20.2%","2","30.4","3.42","1.40"
"181","↑41","1","222","5020","ＥＮＥＯＳ","東Ｐ","1,303.5","-7.0","-0.53","0","5,850","-336","-5.4%","0","8.4","1.03","2.61"
"182","↓24","0","158","9201","ＪＡＬ","東Ｐ","2,964.0","-84.0","-2.76","0","5,845","-3,681","-38.6%","0","11.6","0.99","3.24"
"183","↓46","0","137","6305","日立建機","東Ｐ","5,641","+28","+0.50","0","5,767","-5,842","-50.3%","0","14.3","1.30","3.37"
"184","↓31","0","153","6326","クボタ","東Ｐ","2,764.5","-53.0","-1.88","0","5,736","-4,552","-44.2%","0","14.8","1.16","1.88"
"185","↑16","1","201","9503","関西電","東Ｐ","2,444.0","-21.0","-0.85","0","5,661","-1,622","-22.3%","0","8.8","0.79","3.27"
"186","↑2","1","188","5201","ＡＧＣ","東Ｐ","5,956","-104","-1.72","1","5,650","-1,986","-26.0%","0","16.4","0.85","3.53"
"187","↑73","1","260","3659","ネクソン","東Ｐ","2,598.5","+8.0","+0.31","0","5,648","+645","+12.9%","2","－","1.92","2.31"
"188","↓25","0","163","9735","セコム","東Ｐ","7,050","-122","-1.70","0","5,607","-3,725","-39.9%","0","26.7","2.15","1.70"
"189","↓64","0","125","604A","ビーエイブル","東Ｓ","1,078","-238","-18.09","0","5,484","-7,577","-58.0%","0","15.0","1.89","1.86"
"190","↑76","1","266","6368","オルガノ","東Ｐ","13,485","+1,065","+8.57","2","5,413","+711","+15.1%","2","20.7","4.34","1.63"
