順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"57","↓4","0","53","7735","スクリン","東Ｐ","12,165","+60","+0.50","2","15,851","-1,424","-8.2%","0","20.0","4.63","1.50"
"58","↑46","1","104","6273","ＳＭＣ","東Ｐ","66,730","-650","-0.96","0","14,886","+6,174","+70.9%","1","24.5","1.93","1.50"
"59","↑2","2","61","6871","日本マイクロ","東Ｐ","12,430","+250","+2.05","2","14,668","-46","-0.3%","0","21.0","5.28","1.43"
"60","↑67","1","127","8604","野村","東Ｐ","1,643.5","-31.5","-1.88","0","14,410","+7,290","+102.4%","1","－","1.25","－"
"61","↑1","1","62","7741","ＨＯＹＡ","東Ｐ","22,340","-90","-0.40","2","13,896","-735","-5.0%","0","－","7.34","－"
"62","↑15","1","77","2914","ＪＴ","東Ｐ","6,796","+33","+0.49","0","13,766","+1,863","+15.7%","1","18.7","2.75","4.00"
"63","↓12","0","51","6954","ファナック","東Ｐ","5,733","-43","-0.74","0","13,599","-4,029","-22.9%","0","26.9","2.81","－"
"64","↓7","0","57","9501","東電ＨＤ","東Ｐ","530.0","-8.1","-1.51","0","13,237","-2,222","-14.4%","0","－","0.36","－"
"65","↓17","0","48","1321","野村日経平均","東Ｅ","65,860","0","0.00%","2","13,193","-5,490","-29.4%","0","－","－","－"
"66","↓3","0","63","7936","アシックス","東Ｐ","4,106","+35","+0.86","0","13,163","-476","-3.5%","0","24.3","8.12","1.07"
"67","↓2","0","65","3110","日東紡","東Ｐ","2,888","+37","+1.30","2","12,424","-1,155","-8.5%","0","26.3","2.97","0.97"
"68","↑30","1","98","8591","オリックス","東Ｐ","6,118","-34","-0.55","0","12,356","+3,403","+38.0%","1","12.5","1.41","3.06"
"69","↓9","0","60","5713","住友鉱","東Ｐ","9,493","-51","-0.53","0","12,345","-2,764","-18.3%","0","11.8","1.20","2.18"
"70","↑2","1","72","593A","ティアフォー","東Ｇ","2,049","-89","-4.16","0","12,343","-383","-3.0%","0","－","13.29","－"
"71","↑20","1","91","8750","第一ライフ","東Ｐ","1,898.0","-17.0","-0.89","0","12,311","+2,855","+30.2%","1","13.3","1.50","3.79"
"72","↓5","0","67","4588","オンコリス","東Ｇ","6,370","+210","+3.41","0","11,977","-1,446","-10.8%","0","－","57.72","－"
"73","↓2","0","71","9433","ＫＤＤＩ","東Ｐ","3,049.0","-21.0","-0.68","0","11,971","-952","-7.4%","0","15.9","2.26","2.76"
"74","↓8","0","66","7182","ゆうちょ銀","東Ｐ","3,268.0","-31.0","-0.94","0","11,689","-1,770","-13.2%","0","17.6","1.26","2.85"
"75","↑12","2","87","5401","日本製鉄","東Ｐ","679.0","-5.1","-0.75","0","11,493","+1,492","+14.9%","1","12.2","0.63","3.53"
"76","↓32","0","44","1605","ＩＮＰＥＸ","東Ｐ","3,950","-30","-0.75","0","11,482","-8,333","-42.1%","0","8.9","0.89","2.84"
"77","↑19","1","96","6367","ダイキン","東Ｐ","20,495","-195","-0.94","0","11,239","+2,130","+23.4%","1","20.5","1.91","1.76"
"78","↑181","1","259","4440","ヴィッツ","東Ｓ","2,199","+64","+3.00","1","11,061","+7,861","+245.7%","1","19.5","2.76","0.82"
"79","↓10","0","69","6762","ＴＤＫ","東Ｐ","2,846.5","+30.0","+1.07","0","10,984","-2,098","-16.0%","0","24.0","2.35","1.41"
"80","↓16","0","64","3563","Ｆ＆ＬＣ","東Ｐ","4,935","-201","-3.91","0","10,795","-2,841","-20.8%","0","35.6","9.00","0.41"
"81","↑8","1","89","6506","安川電","東Ｐ","4,301","+2","+0.05","0","10,518","+597","+6.0%","1","23.7","2.30","1.67"
"82","↑10","1","92","1360","日経ベア２","東Ｅ","72.5","0.0","0.00%","0","10,296","+874","+9.3%","1","－","－","－"
"83","↑33","1","116","6301","コマツ","東Ｐ","7,059","-80","-1.12","0","10,173","+2,275","+28.8%","1","17.9","1.78","2.69"
"84","↑66","2","150","4704","トレンド","東Ｐ","6,328","+259","+4.27","0","10,163","+4,234","+71.4%","5","26.8","7.10","－"
"85","↑15","1","100","8630","ＳＯＭＰＯ","東Ｐ","6,826","-142","-2.04","0","10,100","+1,192","+13.4%","1","12.3","1.14","2.93"
"86","↓30","0","56","9104","商船三井","東Ｐ","7,025","-84","-1.18","0","10,009","-5,838","-36.8%","0","10.1","0.81","2.92"
"87","↑16","1","103","8053","住友商","東Ｐ","1,766.5","-44.0","-2.43","0","9,866","+1,132","+13.0%","1","13.2","1.76","2.26"
"88","↓30","0","58","9101","郵船","東Ｐ","7,237","-100","-1.36","0","9,770","-5,593","-36.4%","0","12.2","0.94","3.32"
"89","↓9","0","80","1579","日経ブル２","東Ｅ","689.7","+0.3","+0.04","2","9,573","-1,731","-15.3%","0","－","－","－"
"90","↑18","1","108","8015","豊田通商","東Ｐ","7,340","-167","-2.22","0","9,254","+1,106","+13.6%","1","16.0","2.66","1.70"
"91","↓12","0","79","2802","味の素","東Ｐ","4,881","-39","-0.79","2","9,150","-2,239","-19.7%","0","37.6","6.00","1.02"
"92","↑30","1","122","6526","ソシオネクス","東Ｐ","1,886.5","+27.0","+1.45","0","8,829","+1,537","+21.1%","1","33.1","2.57","2.65"
"93","↑19","1","112","3382","セブン＆アイ","東Ｐ","2,038.0","+0.5","+0.02","0","8,702","+660","+8.2%","1","16.6","1.25","2.94"
"94","↓6","0","88","9107","川崎汽","東Ｐ","3,390.0","-39.0","-1.14","0","8,593","-1,329","-13.4%","0","14.9","1.16","3.54"
"95","↓19","0","76","6963","ローム","東Ｐ","4,496","+59","+1.33","2","8,556","-3,538","-29.3%","0","59.9","2.24","1.11"
"96","↓11","0","85","7267","ホンダ","東Ｐ","1,671.0","-8.0","-0.48","0","8,528","-1,621","-16.0%","0","16.3","0.53","4.19"
"97","↑12","2","109","5631","日製鋼","東Ｐ","7,188","-57","-0.79","0","8,388","+245","+3.0%","1","27.9","2.48","1.28"
"98","↑34","1","132","5020","ＥＮＥＯＳ","東Ｐ","1,403.5","-34.5","-2.40","0","8,237","+1,252","+17.9%","1","9.0","0.99","2.42"
"99","↑27","1","126","4519","中外薬","東Ｐ","6,502","+88","+1.37","3","8,185","+1,059","+14.9%","1","－","5.28","2.03"
"100","↑24","1","124","6902","デンソー","東Ｐ","1,914.5","+3.5","+0.18","1","8,110","+904","+12.5%","1","12.6","0.94","3.87"
"101","↓15","0","86","6971","京セラ","東Ｐ","3,543.0","+23.0","+0.65","1","8,033","-2,014","-20.0%","0","28.3","1.36","1.58"
"102","↑4","2","106","1458","楽天Ｗブル","東Ｅ","76,260","-40","-0.05","2","7,921","-689","-8.0%","0","－","－","－"
"103","↑2","1","105","8309","三井住友トラ","東Ｐ","1,782.0","-16.5","-0.92","0","7,828","-802","-9.3%","0","12.9","1.34","2.67"
"104","↑19","1","123","8801","三井不","東Ｐ","1,473.5","-22.5","-1.50","0","7,687","+433","+6.0%","1","13.9","1.22","2.51"
"105","↓22","0","83","5108","ブリヂストン","東Ｐ","3,741","+2","+0.05","1","7,589","-2,981","-28.2%","0","13.6","1.22","3.34"
"106","↑47","1","153","6479","ミネベア","東Ｐ","3,440.0","+53.0","+1.56","2","7,589","+1,824","+31.6%","1","15.9","1.49","1.74"
"107","↑4","3","111","3659","ネクソン","東Ｐ","3,159.0","+22.0","+0.70","0","7,530","-531","-6.6%","0","－","2.29","15.04"
"108","↓35","0","73","4661","ＯＬＣ","東Ｐ","3,066.0","-46.0","-1.48","0","7,307","-5,355","-42.3%","0","44.2","4.46","0.52"
"109","↑39","1","148","4689","ラインヤフー","東Ｐ","564.6","+5.6","+1.00","0","7,267","+1,262","+21.0%","1","－","1.29","1.95"
"110","↓29","0","81","4307","野村総研","東Ｐ","5,155","-51","-0.98","0","7,012","-3,625","-34.1%","0","24.2","7.73","1.63"
"111","↑312","1","423","618A","コンペイトウ","東Ｇ","1,663","+43","+2.65","1","6,953","+5,284","+316.6%","1","14.6","12.14","－"
"112","↑9","3","121","6227","ＡＩメカ","東Ｓ","5,290","-160","-2.94","2","6,929","-491","-6.6%","0","20.1","6.87","0.42"
"113","↑1","3","114","200A","野村日半導","東Ｅ","4,118","+20","+0.49","2","6,916","-1,104","-13.8%","0","－","－","－"
"114","↓32","0","82","3038","神戸物産","東Ｐ","3,181.0","+14.0","+0.44","0","6,831","-3,786","-35.7%","0","23.9","4.03","1.01"
"115","↓40","0","75","4568","第一三共","東Ｐ","2,843.5","-2.0","-0.07","0","6,806","-5,452","-44.5%","0","20.6","3.04","3.52"
"116","↓46","0","70","7832","バンナムＨＤ","東Ｐ","5,539","-78","-1.39","0","6,794","-6,192","-47.7%","0","27.3","4.01","－"
"117","↑105","1","222","1803","清水建","東Ｐ","2,318.0","-60.0","-2.52","0","6,714","+2,822","+72.5%","1","9.5","1.55","3.32"
"118","↓19","0","99","9697","カプコン","東Ｐ","4,360","+3","+0.07","0","6,712","-2,216","-24.8%","0","31.4","6.37","1.06"
"119","↑175","1","294","5301","東海カーボン","東Ｐ","1,980.0","+37.0","+1.90","1","6,636","+4,016","+153.3%","1","18.2","1.25","2.02"
"120","↑47","1","167","4503","アステラス","東Ｐ","2,327.0","+34.5","+1.50","0","6,600","+1,384","+26.5%","1","13.9","2.15","3.44"
"121","↑65","1","186","8802","菱地所","東Ｐ","3,556.0","-88.0","-2.41","0","6,575","+1,932","+41.6%","1","18.1","1.57","1.38"
"122","↓48","0","74","9502","中部電","東Ｐ","2,893.0","+8.0","+0.28","1","6,521","-5,943","-47.7%","0","13.7","0.69","2.42"
"123","↓8","0","115","9843","ニトリＨＤ","東Ｐ","3,179.0","-79.0","-2.42","0","6,498","-1,433","-18.1%","0","19.7","1.78","1.01"
"124","↓30","0","94","8267","イオン","東Ｐ","1,354.5","-11.5","-0.84","0","6,461","-2,778","-30.1%","0","51.4","3.10","1.11"
"125","↑94","1","219","4901","富士フイルム","東Ｐ","3,231.0","-29.0","-0.89","0","6,456","+2,546","+65.1%","1","13.8","0.99","2.32"
"126","↓25","0","101","7532","パンパシＨＤ","東Ｐ","728.3","-6.3","-0.86","0","6,421","-2,432","-27.5%","0","19.9","3.12","1.37"
"127","↓2","0","125","8729","ソニーＦＧ","東Ｐ","163.4","-0.4","-0.24","0","6,293","-881","-12.3%","0","47.6","1.25","4.90"
"128","↑51","1","179","7003","三井Ｅ＆Ｓ","東Ｐ","4,183","-23","-0.55","0","6,276","+1,404","+28.8%","1","13.6","1.89","1.43"
"129","↑86","1","215","8601","大和","東Ｐ","1,836.0","-37.0","-1.98","0","6,128","+2,169","+54.8%","1","－","1.42","2.40"
"130","↓17","0","113","4578","大塚ＨＤ","東Ｐ","11,440","+175","+1.55","3","6,101","-1,931","-24.0%","0","16.9","1.85","1.75"
"131","↑9","2","140","8473","ＳＢＩ","東Ｐ","3,288.0","-39.0","-1.17","0","6,019","-414","-6.4%","0","－","1.14","－"
"132","↓4","0","128","6532","ベイカレント","東Ｐ","7,720","+29","+0.38","0","5,984","-1,111","-15.7%","0","23.6","10.32","1.68"
"133","↓38","0","95","4684","オービック","東Ｐ","5,084","0","0.00%","0","5,966","-3,179","-34.8%","0","26.6","4.43","1.85"
"134","↑15","1","149","7014","名村造","東Ｓ","4,745","-5","-0.11","0","5,908","-52","-0.9%","0","15.0","2.39","1.26"
"135","↑16","1","151","5711","三菱マ","東Ｐ","4,926","-95","-1.89","0","5,862","-48","-0.8%","0","4.6","0.83","2.35"
"136","↑70","1","206","8050","セイコーＧ","東Ｐ","9,630","+380","+4.11","0","5,831","+1,743","+42.6%","1","28.1","4.14","1.09"
"137","↓27","0","110","4755","楽天グループ","東Ｐ","733.6","-0.2","-0.03","0","5,745","-2,317","-28.7%","0","－","1.75","－"
"138","↓18","0","120","6361","荏原","東Ｐ","4,264","+19","+0.45","3","5,738","-1,715","-23.0%","0","19.5","3.65","1.55"
"139","↓89","0","50","1801","大成建","東Ｐ","12,235","-190","-1.53","0","5,636","-12,471","-68.9%","0","13.2","2.14","3.11"
"140","↓7","0","133","6326","クボタ","東Ｐ","2,781.0","+8.0","+0.29","3","5,606","-1,346","-19.4%","0","10.8","1.12","1.87"
"141","↓4","0","137","7269","スズキ","東Ｐ","2,034.5","-10.5","-0.51","0","5,586","-940","-14.4%","0","9.3","1.11","2.51"
"142","↑5","2","147","4203","住友ベ","東Ｐ","7,793","+16","+0.21","0","5,565","-452","-7.5%","0","24.0","1.90","1.54"
"143","↑9","1","152","5019","出光興産","東Ｐ","1,591.0","-47.0","-2.87","0","5,495","-323","-5.6%","0","25.4","1.16","2.26"
"144","↓14","0","130","6178","日本郵政","東Ｐ","2,483.0","-24.5","-0.98","0","5,481","-1,547","-22.0%","0","17.9","0.68","2.42"
"145","↓1","0","144","6890","フェローテク","東Ｓ","8,800","+200","+2.33","2","5,365","-700","-11.5%","0","9.9","1.47","3.03"
"146","↓11","0","135","7453","良品計画","東Ｐ","4,000","-55","-1.36","0","5,358","-1,430","-21.1%","0","31.7","5.35","0.80"
"147","↓28","0","119","1306","野村東証指数","東Ｅ","421.3","-2.0","-0.47","0","5,344","-2,230","-29.4%","0","－","－","－"
"148","↓3","0","145","4911","資生堂","東Ｐ","3,476.0","+20.0","+0.58","0","5,218","-845","-13.9%","0","33.1","2.18","1.73"
"149","↓59","0","90","9503","関西電","東Ｐ","2,943.0","-55.5","-1.85","0","5,162","-4,554","-46.9%","0","10.6","0.92","2.72"
"150","↑181","1","331","9962","ミスミＧ","東Ｐ","3,534.0","+52.0","+1.49","2","5,074","+2,835","+126.6%","1","20.6","2.41","1.68"
"151","↑45","1","196","3692","ＦＦＲＩ","東Ｇ","7,110","+160","+2.30","0","5,024","+668","+15.3%","1","49.6","14.97","0.25"
"152","↑20","1","172","1812","鹿島","東Ｐ","4,874","-69","-1.40","0","5,009","-83","-1.6%","0","13.2","1.64","3.00"
"153","↑45","2","198","543A","ＡＲＣＨＩＯ","東Ｐ","269","-5","-1.82","0","4,972","+695","+16.2%","1","2.3","0.74","2.97"
"154","↑106","1","260","4507","塩野義","東Ｐ","2,918.5","+64.5","+2.26","4","4,957","+1,776","+55.8%","1","11.8","1.40","2.60"
"155","↑56","2","211","2737","トーメンデバ","東Ｐ","36,950","+3,350","+9.97","1","4,905","+898","+22.4%","1","8.4","3.56","4.44"
"156","↑14","6","170","4186","東応化","東Ｐ","8,011","+105","+1.33","2","4,883","-239","-4.7%","0","22.6","3.88","1.00"
"157","↓21","0","136","1928","積水ハウス","東Ｐ","3,344.0","-22.0","-0.65","0","4,855","-1,747","-26.5%","0","9.7","0.96","4.34"
"158","↑27","1","185","5411","ＪＦＥ","東Ｐ","1,825.0","-4.0","-0.22","0","4,837","+186","+4.0%","1","7.7","0.44","4.38"
"159","↓21","0","138","7751","キヤノン","東Ｐ","4,431","-19","-0.43","0","4,833","-1,685","-25.9%","0","10.9","1.06","3.61"
"160","↓58","0","102","6113","アマダ","東Ｐ","2,332.5","+18.5","+0.80","3","4,817","-3,937","-45.0%","0","21.0","1.33","2.74"
"161","↓22","0","139","5334","特殊陶","東Ｐ","7,234","+73","+1.02","3","4,784","-1,717","-26.4%","0","13.4","1.66","2.90"
"162","↓33","0","129","5332","ＴＯＴＯ","東Ｐ","5,647","-48","-0.84","1","4,780","-2,253","-32.0%","0","20.2","1.73","2.13"
"163","↓3","0","160","2503","キリンＨＤ","東Ｐ","2,831.0","+10.0","+0.35","0","4,763","-640","-11.8%","0","14.0","1.65","2.68"
"164","↑28","1","192","8830","住友不","東Ｐ","3,162.0","-64.0","-1.98","0","4,701","+164","+3.6%","1","13.1","1.14","1.64"
"165","↓11","0","154","3103","ユニチカ","東Ｓ","1,362","-18","-1.30","1","4,695","-920","-16.4%","0","16.6","2.34","－"
"166","↑69","2","235","6674","ＧＳユアサ","東Ｐ","5,226","+126","+2.47","0","4,691","+1,060","+29.2%","3","13.3","1.33","1.88"
"167","↑168","2","335","3349","コスモス薬品","東Ｐ","6,607","-91","-1.36","0","4,685","+2,492","+113.6%","3","17.1","1.85","1.27"
"168","↓26","0","142","8331","千葉銀","東Ｐ","2,720.5","-50.0","-1.80","0","4,645","-1,694","-26.7%","0","17.5","1.46","2.35"
"169","NEW","0","","2641","ＧＸリー日株","東Ｅ","4,475","-16","-0.36","0","4,536","","","0","－","－","－"
"170","↓24","0","146","5333","ＮＧＫ","東Ｐ","5,075","+25","+0.50","0","4,536","-1,482","-24.6%","0","17.4","1.77","2.09"
"171","↓14","0","157","9020","ＪＲ東日本","東Ｐ","3,543.0","-46.0","-1.28","0","4,500","-1,033","-18.7%","0","15.7","1.31","2.37"
"172","↑1","1","173","7201","日産自","東Ｐ","313.5","+0.3","+0.10","0","4,467","-538","-10.7%","0","54.8","0.22","－"
"173","↓12","0","161","7186","横浜ＦＧ","東Ｐ","1,897.5","-35.0","-1.81","0","4,435","-931","-17.3%","0","16.3","1.44","2.48"
"174","↑42","2","216","3350","メタプラ","東Ｓ","252","+5","+2.02","2","4,422","+485","+12.3%","2","－","0.95","－"
"175","↓10","0","165","2502","アサヒ","東Ｐ","1,621.5","+8.0","+0.50","0","4,393","-908","-17.1%","0","12.2","0.74","3.52"
"176","↓59","0","117","3444","菊池製作","東Ｓ","1,225","+77","+6.71","0","4,303","-3,461","-44.6%","0","108","2.62","0.82"
"177","↓9","0","168","6504","富士電機","東Ｐ","12,595","-55","-0.43","3","4,244","-934","-18.0%","0","16.5","2.33","－"
"178","↑2","1","180","4452","花王","東Ｐ","3,444.0","-11.0","-0.32","0","4,227","-635","-13.1%","0","23.1","2.78","2.26"
"179","↑8","1","187","4052","フィーチャ","東Ｇ","947","+9","+0.96","2","4,217","-425","-9.2%","0","125","7.62","－"
"180","↓5","0","175","6315","ＴＯＷＡ","東Ｐ","2,127","+22","+1.05","2","4,152","-769","-15.6%","0","22.8","2.11","1.13"
"181","↓38","0","143","215A","タイミー","東Ｇ","1,322","-58","-4.20","0","4,151","-1,997","-32.5%","0","20.4","7.75","－"
"182","↑68","1","250","3407","旭化成","東Ｐ","1,560.0","+5.0","+0.32","0","4,145","+784","+23.3%","1","13.0","0.98","2.82"
"183","↑78","1","261","1925","大和ハウス","東Ｐ","4,588","-63","-1.35","0","4,126","+948","+29.8%","1","10.7","0.98","3.88"
"184","↑5","1","189","2768","双日","東Ｐ","5,722","-88","-1.51","0","4,124","-435","-9.5%","0","9.2","1.04","3.15"
"185","↑41","1","226","9022","ＪＲ東海","東Ｐ","3,839","-28","-0.72","0","4,123","+334","+8.8%","1","8.2","0.70","0.83"
"186","↓55","0","131","9766","コナミＧ","東Ｐ","21,290","-270","-1.25","0","4,115","-2,907","-41.4%","0","28.6","4.98","1.05"
"187","↑122","1","309","6753","シャープ","東Ｐ","668.8","-19.7","-2.86","0","4,088","+1,660","+68.4%","1","17.4","1.48","－"
"188","↑6","1","194","6645","オムロン","東Ｐ","5,916","-78","-1.30","0","4,085","-391","-8.7%","0","28.7","1.40","1.86"
"189","↓130","0","59","6191","エアトリ","東Ｐ","1,642","-23","-1.38","0","4,014","-11,108","-73.5%","0","16.7","1.93","9.74"
"190","↑15","1","205","8354","ふくおかＦＧ","東Ｐ","7,745","-92","-1.17","0","4,012","-94","-2.3%","0","14.6","1.30","2.71"
"191","↑45","1","236","6269","三井海洋","東Ｐ","9,121","+31","+0.34","0","4,004","+383","+10.6%","1","10.8","2.33","2.19"
"192","↑93","1","285","8697","日本取引所","東Ｐ","2,198.0","-17.5","-0.79","0","3,991","+1,222","+44.1%","1","22.7","6.97","3.50"
