順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"25","↓6","0","19","9983","ファストリ","東Ｐ","77,630","-420","-0.54","0","52,417","-11,316","-17.8%","0","47.6","8.73","0.82"
"26","↑9","2","35","6954","ファナック","東Ｐ","6,522","-198","-2.95","0","51,751","+13,002","+33.6%","2","30.7","3.22","－"
"27","↑1","1","28","7203","トヨタ","東Ｐ","2,984.5","-15.0","-0.50","0","50,560","+2,454","+5.1%","1","10.9","0.95","3.35"
"28","↑175","2","203","3099","三越伊勢丹","東Ｐ","3,694.0","+17.0","+0.46","2","48,397","+43,207","+832.5%","2","20.4","2.15","2.17"
"29","↑17","4","46","6871","日本マイクロ","東Ｐ","14,390","+440","+3.15","1","46,841","+24,314","+107.9%","2","24.3","6.11","1.24"
"30","↓15","0","15","8136","サンリオ","東Ｐ","1,225.5","+34.5","+2.90","1","46,104","-55,434","-54.6%","0","23.3","9.11","1.31"
"31","↑1","2","32","7013","ＩＨＩ","東Ｐ","2,973.0","+76.5","+2.64","0","46,007","+2,995","+7.0%","2","18.3","4.52","0.77"
"32","↑24","1","56","8766","東京海上","東Ｐ","7,644","-107","-1.38","0","44,085","+23,494","+114.1%","1","17.4","1.76","3.21"
"33","↓7","0","26","6501","日立","東Ｐ","5,708","+39","+0.69","0","42,804","-6,299","-12.8%","0","28.3","3.87","－"
"34","↓4","0","30","6758","ソニーＧ","東Ｐ","3,702","-60","-1.59","0","42,307","-2,534","-5.7%","0","17.9","2.59","0.95"
"35","↑46","1","81","3103","ユニチカ","東Ｓ","1,346","+244","+22.14","1","38,866","+25,665","+194.4%","1","16.4","2.31","－"
"36","↓9","0","27","5713","住友鉱","東Ｐ","9,823","+139","+1.44","1","37,592","-11,223","-23.0%","0","12.2","1.24","2.11"
"37","↓1","0","36","7735","スクリン","東Ｐ","14,185","+440","+3.20","0","37,549","-136","-0.4%","0","23.3","5.40","1.29"
"38","↓5","0","33","6861","キーエンス","東Ｐ","86,330","-870","-1.00","0","37,101","-5,704","-13.3%","0","－","5.90","0.64"
"39","↑3","1","42","6723","ルネサス","東Ｐ","3,755","-51","-1.34","0","35,559","+8,103","+29.5%","2","－","2.41","－"
"40","↑129","4","169","7911","ＴＯＰＰＡＮ","東Ｐ","5,424","+506","+10.29","1","33,422","+26,681","+395.8%","4","27.5","1.10","1.07"
"41","↓1","0","40","9432","ＮＴＴ","東Ｐ","160.1","+1.7","+1.07","1","31,956","+770","+2.5%","2","13.3","1.32","3.37"
"42","↓4","0","38","6367","ダイキン","東Ｐ","21,430","-140","-0.65","1","30,579","-1,673","-5.2%","0","21.5","2.00","1.68"
"43","↓6","0","37","7012","川重","東Ｐ","2,819.0","+44.0","+1.59","0","29,554","-4,554","-13.4%","0","21.4","2.78","1.42"
"44","↑43","1","87","6273","ＳＭＣ","東Ｐ","77,100","-1,220","-1.56","0","27,926","+15,625","+127.0%","1","28.4","2.24","1.30"
"45","↓11","0","34","6752","パナＨＤ","東Ｐ","4,698","+124","+2.71","0","27,188","-15,015","-35.6%","0","24.4","2.03","1.15"
"46","↑2","1","48","1357","日経Ｄインバ","東Ｅ","2,584","-59","-2.23","0","26,629","+4,365","+19.6%","1","－","－","－"
"47","↑5","1","52","5401","日本製鉄","東Ｐ","679.0","-11.9","-1.72","0","25,659","+4,272","+20.0%","1","12.2","0.63","3.53"
"48","↓9","0","39","4063","信越化","東Ｐ","6,374","-36","-0.56","0","24,184","-7,408","-23.4%","0","22.0","2.54","1.82"
"49","↑20","2","69","6762","ＴＤＫ","東Ｐ","3,248.0","+134.0","+4.30","4","23,138","+7,357","+46.6%","2","27.4","2.68","1.23"
"50","↑16","2","66","8308","りそなＨＤ","東Ｐ","2,445.5","+101.5","+4.33","2","22,228","+5,185","+30.4%","2","16.6","1.82","1.51"
"51","↑9","2","60","6506","安川電","東Ｐ","5,471","+17","+0.31","0","21,868","+2,556","+13.2%","2","30.2","2.93","1.32"
"52","↓8","0","44","3110","日東紡","東Ｐ","3,220","+170","+5.57","0","21,766","-3,701","-14.5%","0","29.3","3.31","0.87"
"53","↑235","1","288","6141","ＤＭＧ森精機","東Ｐ","3,279.0","-382.0","-10.43","0","21,732","+18,327","+538.2%","1","29.8","1.31","3.20"
"54","↓5","0","49","8058","三菱商","東Ｐ","4,848","-8","-0.16","0","21,440","-727","-3.3%","0","16.1","1.84","2.58"
"55","↑29","1","84","7182","ゆうちょ銀","東Ｐ","3,212.0","+70.0","+2.23","2","21,390","+8,726","+68.9%","1","17.3","1.24","2.90"
"56","↓27","0","29","4755","楽天グループ","東Ｐ","761.0","+16.0","+2.15","1","21,384","-26,505","-55.3%","0","－","1.81","－"
"57","→","0","57","6503","三菱電","東Ｐ","5,997","+105","+1.78","1","21,074","+493","+2.4%","2","24.8","2.69","1.00"
"58","↑31","2","89","6526","ソシオネクス","東Ｐ","1,990.5","+27.0","+1.38","4","20,302","+8,111","+66.5%","2","34.9","2.72","2.51"
"59","↓16","0","43","4901","富士フイルム","東Ｐ","3,286.0","+88.0","+2.75","3","19,106","-7,164","-27.3%","0","14.0","1.01","2.28"
"60","↑26","1","86","1321","野村日経平均","東Ｅ","70,740","+800","+1.14","1","18,429","+6,076","+49.2%","1","－","－","－"
"61","↑80","3","141","6902","デンソー","東Ｐ","1,909.5","-31.0","-1.60","0","18,364","+10,006","+119.7%","3","12.5","0.94","3.88"
"62","↓8","0","54","2802","味の素","東Ｐ","5,638","+182","+3.34","0","17,979","-2,832","-13.6%","0","43.5","6.94","0.89"
"63","↓22","0","41","6701","ＮＥＣ","東Ｐ","4,917","+4","+0.08","0","16,823","-12,557","-42.7%","0","－","2.92","0.81"
"64","↓9","0","55","9433","ＫＤＤＩ","東Ｐ","2,833.5","+0.5","+0.02","0","16,765","-3,877","-18.8%","0","14.7","2.10","2.96"
"65","↓4","0","61","5108","ブリヂストン","東Ｐ","4,121","-108","-2.55","0","16,588","-2,719","-14.1%","0","15.0","1.35","3.03"
"66","↑4","1","70","7832","バンナムＨＤ","東Ｐ","5,261","-101","-1.88","0","16,199","+554","+3.5%","1","26.0","3.81","－"
"67","↑1","1","68","8591","オリックス","東Ｐ","6,385","+34","+0.54","0","16,117","-247","-1.5%","0","13.1","1.48","2.93"
"68","↑11","2","79","9501","東電ＨＤ","東Ｐ","520.2","+3.6","+0.70","1","15,894","+1,635","+11.5%","2","－","0.35","－"
"69","↑5","2","74","8001","伊藤忠","東Ｐ","2,067.5","-28.5","-1.36","0","15,730","+822","+5.5%","2","15.2","2.14","2.13"
"70","↓5","0","65","8031","三井物","東Ｐ","4,906","+6","+0.12","0","15,551","-1,952","-11.2%","0","15.1","1.55","2.85"
"71","↓26","0","45","7936","アシックス","東Ｐ","4,775","-21","-0.44","1","15,314","-7,822","-33.8%","0","30.8","10.71","0.80"
"72","→","0","72","8002","丸紅","東Ｐ","4,984","-32","-0.64","0","14,939","-361","-2.4%","0","14.0","1.82","2.31"
"73","↓11","0","62","2914","ＪＴ","東Ｐ","7,062","+36","+0.51","1","14,627","-4,471","-23.4%","0","19.5","2.85","3.85"
"74","↑40","2","114","9434","ＳＢ","東Ｐ","233.4","+4.1","+1.79","2","14,594","+4,293","+41.7%","2","20.3","4.24","3.77"
"75","↑96","2","171","5411","ＪＦＥ","東Ｐ","1,799.5","-23.0","-1.26","0","14,578","+7,947","+119.8%","2","7.6","0.43","4.45"
"76","↑16","1","92","4751","サイバー","東Ｐ","1,261.0","+13.5","+1.08","2","14,394","+2,301","+19.0%","1","15.6","3.12","1.59"
"77","↓27","0","50","7267","ホンダ","東Ｐ","1,652.5","-12.0","-0.72","1","14,231","-7,354","-34.1%","0","16.1","0.52","4.24"
"78","↑5","3","83","8309","三井住友トラ","東Ｐ","1,753.0","+48.0","+2.82","2","14,042","+1,104","+8.5%","5","12.7","1.32","2.71"
"79","↓15","0","64","6702","富士通","東Ｐ","3,745","+44","+1.19","1","14,005","-3,776","-21.2%","0","20.9","3.19","1.47"
"80","↓3","0","77","6361","荏原","東Ｐ","5,903","+180","+3.15","4","13,930","-471","-3.3%","0","27.0","5.19","1.12"
"81","↓34","0","47","1605","ＩＮＰＥＸ","東Ｐ","3,715","-2","-0.05","0","13,846","-8,627","-38.4%","0","8.5","0.85","3.01"
"82","↑57","1","139","6645","オムロン","東Ｐ","6,992","+142","+2.07","1","13,573","+5,052","+59.3%","1","33.9","1.65","1.57"
"83","↓8","0","75","7741","ＨＯＹＡ","東Ｐ","26,560","+550","+2.11","1","13,437","-1,299","-8.8%","0","－","8.75","－"
"84","↓17","0","67","6834","精工技研","東Ｓ","24,650","+950","+4.01","0","13,420","-3,566","-21.0%","0","24.0","6.19","0.61"
"85","↑23","1","108","6315","ＴＯＷＡ","東Ｐ","2,498","-43","-1.69","0","13,129","+2,511","+23.6%","1","26.8","2.48","0.96"
"86","↓1","0","85","9104","商船三井","東Ｐ","6,287","+121","+1.96","1","13,123","+704","+5.7%","1","9.0","0.73","3.26"
"87","↑64","2","151","4186","東応化","東Ｐ","9,736","+400","+4.28","4","12,924","+5,203","+67.4%","2","27.4","4.71","0.82"
"88","↑23","1","111","4452","花王","東Ｐ","3,565.0","-124.0","-3.36","0","12,911","+2,467","+23.6%","1","23.9","2.88","2.19"
"89","↑8","2","97","4661","ＯＬＣ","東Ｐ","3,005.0","+22.0","+0.74","1","12,676","+1,306","+11.5%","2","43.3","4.37","0.53"
"90","↑38","2","128","200A","野村日半導","東Ｅ","4,573","+125","+2.81","1","12,510","+3,031","+32.0%","2","－","－","－"
"91","↓18","0","73","8015","豊田通商","東Ｐ","7,225","+21","+0.29","1","12,379","-2,860","-18.8%","0","15.8","2.62","1.73"
"92","↓1","0","91","6323","ローツェ","東Ｐ","4,271","+171","+4.17","1","12,207","+100","+0.8%","2","26.6","5.42","0.47"
"93","↑5","1","98","8725","ＭＳ＆ＡＤ","東Ｐ","4,854","-1","-0.02","0","12,119","+832","+7.4%","1","16.4","1.08","3.50"
"94","↑8","1","102","4519","中外薬","東Ｐ","7,185","+1","+0.01","0","11,851","+947","+8.7%","1","－","5.83","1.84"
"95","↑79","1","174","6330","東洋エンジ","東Ｐ","2,488","+218","+9.60","1","11,837","+5,293","+80.9%","1","24.3","3.75","1.00"
"96","↓16","0","80","6963","ローム","東Ｐ","4,872","+79","+1.65","1","11,765","-1,593","-11.9%","0","64.9","2.43","1.03"
"97","↑21","1","118","9101","郵船","東Ｐ","6,199","+71","+1.16","1","11,661","+1,802","+18.3%","1","10.4","0.80","3.87"
"98","↑61","1","159","1458","楽天Ｗブル","東Ｅ","88,720","+1,950","+2.25","1","11,457","+4,331","+60.8%","1","－","－","－"
"99","↓48","0","51","1812","鹿島","東Ｐ","4,890","+22","+0.45","2","11,063","-10,422","-48.5%","0","13.2","1.64","2.99"
"100","↓10","0","90","4502","武田","東Ｐ","5,554","-8","-0.14","1","10,961","-1,162","-9.6%","0","53.4","1.17","3.67"
"101","↑141","2","242","543A","ＡＲＣＨＩＯ","東Ｐ","272","+1","+0.37","1","10,895","+6,721","+161.0%","1","2.3","0.74","2.94"
"102","↑31","2","133","6971","京セラ","東Ｐ","3,914","+124","+3.27","1","10,832","+1,928","+21.7%","2","31.5","1.52","1.43"
"103","↓21","0","82","6301","コマツ","東Ｐ","7,337","-12","-0.16","1","10,777","-2,211","-17.0%","0","18.7","1.85","2.59"
"104","↑5","3","109","8630","ＳＯＭＰＯ","東Ｐ","7,043","+59","+0.84","2","10,687","+77","+0.7%","3","12.8","1.21","2.84"
"105","↓46","0","59","5711","三菱マ","東Ｐ","5,291","+1","+0.02","0","10,628","-8,734","-45.1%","0","4.9","0.89","2.19"
"106","↑42","1","148","1579","日経ブル２","東Ｅ","802.7","+17.8","+2.27","1","10,467","+2,489","+31.2%","1","－","－","－"
"107","↓13","0","94","4543","テルモ","東Ｐ","2,625.0","+26.5","+1.02","0","10,359","-1,522","-12.8%","0","20.1","2.33","1.37"
"108","↓20","0","88","8053","住友商","東Ｐ","1,778.0","-3.5","-0.20","1","10,122","-2,098","-17.2%","0","13.3","1.77","2.25"
"109","↑113","1","222","6965","ホトニクス","東Ｐ","2,545.5","+95.5","+3.90","1","9,996","+5,379","+116.5%","1","41.9","2.31","1.49"
"110","↓17","0","93","3563","Ｆ＆ＬＣ","東Ｐ","5,773","+3","+0.05","1","9,909","-1,997","-16.8%","0","41.6","10.53","0.35"
"111","↑1","3","112","9107","川崎汽","東Ｐ","2,895.5","+24.5","+0.85","1","9,767","-606","-5.8%","0","12.8","1.00","4.14"
"112","↑14","2","126","7270","ＳＵＢＡＲＵ","東Ｐ","2,566.5","-16.0","-0.62","1","9,671","+125","+1.3%","2","13.9","0.65","4.52"
"113","↑11","1","124","9843","ニトリＨＤ","東Ｐ","2,960.0","+18.5","+0.63","1","9,593","-13","-0.1%","0","18.4","1.66","1.08"
"114","↓8","0","106","8750","第一ライフ","東Ｐ","1,889.0","+12.0","+0.64","0","9,458","-1,278","-11.9%","0","13.3","1.49","3.81"
"115","↑61","1","176","6383","ダイフク","東Ｐ","6,350","+160","+2.58","4","9,450","+3,029","+47.2%","1","27.3","4.71","1.42"
"116","↓17","0","99","3382","セブン＆アイ","東Ｐ","2,054.0","-6.5","-0.32","1","9,445","-1,726","-15.5%","0","15.7","1.18","2.92"
"117","↓10","0","107","8267","イオン","東Ｐ","1,394.0","+0.5","+0.04","0","9,397","-1,256","-11.8%","0","52.9","3.19","1.08"
"118","↑22","2","140","4911","資生堂","東Ｐ","3,536.0","+57.0","+1.64","1","9,245","+795","+9.4%","2","33.6","2.22","1.70"
"119","↓4","0","115","7272","ヤマハ発","東Ｐ","1,899.5","-0.5","-0.03","1","9,245","-969","-9.5%","0","10.8","1.47","2.63"
"120","↑24","2","144","2502","アサヒ","東Ｐ","1,691.0","+12.0","+0.71","2","9,195","+1,192","+14.9%","2","12.7","0.82","3.37"
"121","↑105","2","226","9502","中部電","東Ｐ","2,828.5","+99.5","+3.65","2","9,174","+4,642","+102.4%","2","13.4","0.67","2.47"
"122","↑10","2","132","4307","野村総研","東Ｐ","4,985","+3","+0.06","1","8,956","-107","-1.2%","0","23.4","7.47","1.69"
"123","↓22","0","101","7751","キヤノン","東Ｐ","4,582","+18","+0.39","1","8,903","-2,146","-19.4%","0","11.4","1.11","3.49"
"124","↑28","1","152","8604","野村","東Ｐ","1,581.0","+15.0","+0.96","2","8,847","+1,300","+17.2%","1","－","1.21","－"
"125","↓21","0","104","6407","ＣＫＤ","東Ｐ","6,280","+110","+1.78","0","8,758","-2,059","-19.0%","0","22.1","2.62","1.78"
"126","↑174","2","300","4588","オンコリス","東Ｇ","3,370","+500","+17.42","2","8,742","+5,550","+173.9%","2","－","30.38","－"
"127","↑38","1","165","268A","リガクＨＤ","東Ｐ","2,173","+87","+4.17","0","8,699","+1,833","+26.7%","1","39.4","5.52","0.87"
"128","↓12","0","116","7201","日産自","東Ｐ","330.5","-5.6","-1.67","1","8,644","-1,408","-14.0%","0","57.8","0.24","－"
"129","↑35","1","164","6481","ＴＨＫ","東Ｐ","7,470","+226","+3.12","0","8,616","+1,686","+24.3%","1","15.3","3.03","2.61"
"130","↓59","0","71","8801","三井不","東Ｐ","1,456.5","+5.0","+0.34","2","8,563","-6,927","-44.7%","0","13.8","1.21","2.54"
"131","↑98","5","229","3197","すかいらーく","東Ｐ","3,232.0","+32.0","+1.00","1","8,559","+4,070","+90.7%","5","35.9","3.77","0.84"
"132","↑82","2","214","5333","ＮＧＫ","東Ｐ","6,023","+260","+4.51","4","8,512","+3,693","+76.6%","1","20.7","2.10","1.76"
"133","↓38","0","95","6787","メイコー","東Ｐ","18,750","+780","+4.34","0","8,472","-3,399","-28.6%","0","18.0","3.73","0.85"
"134","↑24","1","158","9697","カプコン","東Ｐ","4,019","-128","-3.09","0","8,442","+1,314","+18.4%","1","29.0","5.87","1.14"
"135","↓12","0","123","4578","大塚ＨＤ","東Ｐ","12,390","+140","+1.14","1","8,362","-1,332","-13.7%","0","18.3","2.01","1.61"
"136","↓11","0","125","1360","日経ベア２","東Ｅ","63.4","-1.5","-2.31","0","8,171","-1,381","-14.5%","0","－","－","－"
"137","↑1","3","138","6890","フェローテク","東Ｓ","9,150","+210","+2.35","1","8,127","-414","-4.8%","0","－","1.90","2.91"
"138","↓80","0","58","8802","菱地所","東Ｐ","3,713.0","+29.0","+0.79","2","8,121","-12,415","-60.5%","0","19.0","1.64","1.32"
"139","↓36","0","103","4568","第一三共","東Ｐ","2,779.5","-25.5","-0.91","0","8,080","-2,822","-25.9%","0","20.2","2.97","3.60"
"140","↓87","0","53","2413","エムスリー","東Ｐ","1,620.5","-11.0","-0.67","0","7,956","-13,385","-62.7%","0","20.4","2.66","－"
"141","↑9","1","150","7733","オリンパス","東Ｐ","2,063.5","-12.0","-0.58","0","7,925","+1","+0.0%","1","21.4","2.93","1.45"
"142","↑5","2","147","6504","富士電機","東Ｐ","14,975","+485","+3.35","1","7,899","-83","-1.0%","0","19.6","2.76","－"
"143","↓24","0","119","7269","スズキ","東Ｐ","2,005.0","-1.0","-0.05","1","7,889","-1,939","-19.7%","0","9.2","1.09","2.54"
"144","↓39","0","105","7453","良品計画","東Ｐ","4,490","-5","-0.11","1","7,768","-2,970","-27.7%","0","35.6","6.01","0.71"
"145","↓25","0","120","278A","テラドローン","東Ｇ","12,120","-640","-5.02","0","7,759","-2,063","-21.0%","0","－","26.59","－"
"146","↓19","0","127","4689","ラインヤフー","東Ｐ","500.5","+0.8","+0.16","0","7,751","-1,736","-18.3%","0","－","1.14","2.20"
"147","↑35","1","182","6227","ＡＩメカ","東Ｓ","6,300","-170","-2.63","0","7,735","+1,645","+27.0%","1","23.9","8.18","0.35"
"148","↓31","0","117","2503","キリンＨＤ","東Ｐ","3,043.0","-25.0","-0.81","0","7,567","-2,305","-23.3%","0","15.1","1.78","2.50"
"149","→","0","149","6324","ハーモニック","東Ｐ","6,750","+350","+5.47","2","7,517","-437","-5.5%","0","106","7.85","0.30"
"150","↓28","0","122","9147","ＮＸＨＤ","東Ｐ","5,610","-58","-1.02","0","7,505","-2,260","-23.1%","0","19.0","1.59","1.78"
"151","↓41","0","110","6590","芝浦","東Ｐ","4,360","+20","+0.46","0","7,501","-3,047","-28.9%","0","24.0","5.34","1.47"
"152","↓7","0","145","9766","コナミＧ","東Ｐ","21,270","-390","-1.80","0","7,405","-595","-7.4%","0","28.5","4.97","1.05"
"153","↑83","2","236","9024","西武ＨＤ","東Ｐ","3,273.0","-139.0","-4.07","0","7,057","+2,782","+65.1%","2","30.8","1.45","1.28"
"154","↑31","1","185","6856","堀場製","東Ｐ","24,960","+285","+1.16","3","6,922","+971","+16.3%","1","21.0","2.88","3.17"
"155","↑215","3","370","5253","カバー","東Ｇ","1,524","-106","-6.50","0","6,920","+4,549","+191.9%","3","19.8","5.59","－"
"156","↓60","0","96","4182","菱ガス化","東Ｐ","4,084","+34","+0.84","0","6,892","-4,542","-39.7%","0","14.5","1.20","2.69"
"157","↑15","2","172","7729","東京精","東Ｐ","18,630","+170","+0.92","0","6,866","+244","+3.7%","2","24.6","3.98","1.63"
"158","↓45","0","113","4971","メック","東Ｐ","7,860","+170","+2.21","1","6,846","-3,465","-33.6%","0","23.9","3.97","1.40"
"159","↓30","0","129","4503","アステラス","東Ｐ","2,327.5","-28.5","-1.21","0","6,843","-2,378","-25.8%","0","13.9","2.15","3.44"
"160","↓23","0","137","6613","ＱＤレーザ","東Ｇ","1,745","+10","+0.58","1","6,827","-1,752","-20.4%","0","166","14.97","－"
"161","↓30","0","131","3407","旭化成","東Ｐ","1,725.0","-9.0","-0.52","0","6,821","-2,311","-25.3%","0","14.4","1.09","2.55"
"162","↑27","3","189","6305","日立建機","東Ｐ","5,595","-89","-1.57","0","6,780","+1,111","+19.6%","3","14.2","1.29","3.40"
"163","↑30","2","193","8303","ＳＢＩ新生銀","東Ｐ","1,611.5","+32.0","+2.03","0","6,697","+1,148","+20.7%","2","－","1.17","－"
"164","↑3","1","167","7003","三井Ｅ＆Ｓ","東Ｐ","4,278","+15","+0.35","0","6,621","-188","-2.8%","0","13.9","1.93","1.40"
"165","↓29","0","136","5838","楽天銀","東Ｐ","5,904","+214","+3.76","2","6,543","-2,139","-24.6%","0","11.7","2.62","－"
"166","↑22","2","188","6988","日東電","東Ｐ","3,534.0","-41.0","-1.15","0","6,392","+695","+12.2%","2","16.5","2.04","1.81"
"167","↑39","3","206","9201","ＪＡＬ","東Ｐ","3,024.0","-12.0","-0.40","1","6,392","+1,363","+27.1%","3","11.8","0.90","3.17"
"168","↑7","3","175","6532","ベイカレント","東Ｐ","7,425","+46","+0.62","1","6,290","-134","-2.1%","0","22.7","9.93","1.75"
"169","↑26","1","195","6326","クボタ","東Ｐ","2,751.5","+47.5","+1.76","1","6,274","+779","+14.2%","1","10.7","1.11","1.89"
"170","↓94","0","76","9684","スクエニＨＤ","東Ｐ","2,864.0","-110.0","-3.70","0","6,239","-8,176","-56.7%","0","33.3","2.92","1.50"
"171","↑44","2","215","485A","ＰｏｗｅｒＸ","東Ｇ","1,865","-17","-0.90","0","6,238","+1,427","+29.7%","2","171","33.13","－"
"172","↓42","0","130","5344","ＭＡＲＵＷＡ","東Ｐ","61,880","+1,210","+1.99","0","6,208","-2,944","-32.2%","0","－","5.04","0.18"
"173","↓95","0","78","4631","ＤＩＣ","東Ｐ","5,675","+44","+0.78","0","6,133","-8,225","-57.3%","0","11.2","1.05","2.64"
"174","↓31","0","143","1540","純金信託","東Ｅ","20,945","-105","-0.50","0","6,131","-2,092","-25.4%","0","－","－","－"
"175","NEW","0","","6522","アスタリスク","東Ｇ","1,910","+116","+6.47","0","6,121","","","0","236","8.10","－"
"176","↓14","0","162","5805","ＳＷＣＣ","東Ｐ","13,830","+250","+1.84","1","6,099","-999","-14.1%","0","17.8","4.05","2.25"
"177","↓56","0","121","6479","ミネベア","東Ｐ","3,796","+43","+1.15","1","6,021","-3,762","-38.5%","0","17.5","1.64","1.58"
"178","↓15","0","163","8830","住友不","東Ｐ","3,420.0","+14.0","+0.41","2","5,873","-1,081","-15.5%","0","14.2","1.23","1.52"
"179","↑141","3","320","5844","京都ＦＧ","東Ｐ","4,995","+236","+4.96","2","5,825","+2,869","+97.1%","3","27.0","1.02","2.10"
"180","↑60","2","240","8331","千葉銀","東Ｐ","2,838.0","+91.0","+3.31","2","5,799","+1,590","+37.8%","2","18.3","1.52","2.26"
"181","↓118","0","63","5101","浜ゴム","東Ｐ","7,676","-17","-0.22","0","5,791","-12,610","-68.5%","0","10.3","1.08","2.91"
"182","↓3","0","179","4507","塩野義","東Ｐ","2,822.5","+1.5","+0.05","1","5,736","-433","-7.0%","0","11.4","1.36","2.69"
"183","↑11","3","194","9021","ＪＲ西日本","東Ｐ","2,876.5","+15.5","+0.54","2","5,582","+64","+1.2%","3","13.1","1.07","3.39"
"184","↑26","1","210","6178","日本郵政","東Ｐ","2,385.0","+23.0","+0.97","0","5,531","+591","+12.0%","1","17.2","0.66","2.52"
"185","↓8","0","177","3402","東レ","東Ｐ","1,353.0","-6.5","-0.48","1","5,514","-754","-12.0%","0","21.9","1.08","1.92"
"186","↓13","0","173","8473","ＳＢＩ","東Ｐ","3,097.0","+31.0","+1.01","0","5,484","-1,074","-16.4%","0","－","1.07","－"
"187","↓45","0","142","8729","ソニーＦＧ","東Ｐ","154.0","-0.4","-0.26","1","5,455","-2,784","-33.8%","0","44.9","1.18","5.19"
"188","↑12","1","200","6134","ＦＵＪＩ","東Ｐ","8,222","+115","+1.42","1","5,448","+172","+3.3%","1","16.4","2.98","2.31"
"189","↑2","2","191","9020","ＪＲ東日本","東Ｐ","3,468.0","+14.0","+0.41","0","5,422","-201","-3.6%","0","15.4","1.28","2.42"
"190","↓3","0","187","1925","大和ハウス","東Ｐ","4,613","+3","+0.07","0","5,406","-341","-5.9%","0","10.7","0.98","3.86"
