順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"17","↑2","1","19","7203","トヨタ","東Ｐ","2,824.0","-65.0","-2.25","0","70,593","-12,040","-14.6%","0","11.1","0.84","3.54"
"18","↓1","0","17","3436","ＳＵＭＣＯ","東Ｐ","4,544","+37","+0.82","2","66,022","-21,748","-24.8%","0","－","2.79","－"
"19","↑13","1","32","6098","リクルート","東Ｐ","12,505","+325","+2.67","1","63,322","+9,395","+17.4%","1","27.9","10.97","0.21"
"20","↓5","0","15","7011","三菱重","東Ｐ","3,805","-16","-0.42","1","61,672","-38,524","-38.4%","0","33.6","4.14","0.76"
"21","↑2","2","23","5801","古河電","東Ｐ","3,543.0","+2.0","+0.06","2","56,343","-13,207","-19.0%","0","30.4","5.98","0.62"
"22","↓4","0","18","8316","三井住友ＦＧ","東Ｐ","6,816","+5","+0.07","1","55,973","-28,493","-33.7%","0","15.2","1.64","2.64"
"23","↑3","2","26","7735","スクリン","東Ｐ","17,750","+860","+5.09","3","54,432","-4,966","-8.4%","0","30.5","6.90","0.99"
"24","→","0","24","8411","みずほＦＧ","東Ｐ","8,214","-36","-0.44","0","54,214","-11,222","-17.1%","0","15.4","1.77","1.83"
"25","↑3","1","28","6758","ソニーＧ","東Ｐ","3,409.0","-59.0","-1.70","0","52,716","-2,383","-4.3%","0","17.3","2.46","1.03"
"26","↑1","3","27","5706","三井金属","東Ｐ","35,090","+1,360","+4.03","1","49,785","-8,946","-15.2%","0","26.8","4.87","0.80"
"27","↓2","0","25","6752","パナＨＤ","東Ｐ","4,455","+122","+2.82","2","46,946","-12,833","-21.5%","0","24.8","2.00","1.21"
"28","↓6","0","22","1357","日経Ｄインバ","東Ｅ","2,704","-76","-2.73","0","46,634","-22,947","-33.0%","0","－","－","－"
"29","↑12","3","41","7741","ＨＯＹＡ","東Ｐ","24,780","+870","+3.64","1","45,349","+3,858","+9.3%","3","－","8.12","－"
"30","↓9","0","21","5802","住友電","東Ｐ","2,401.0","+39.5","+1.67","2","45,024","-24,914","-35.6%","0","23.4","2.73","1.62"
"31","↑2","2","33","8766","東京海上","東Ｐ","7,870","+170","+2.21","2","44,512","-8,396","-15.9%","0","18.0","1.88","3.11"
"32","↑3","1","35","4063","信越化","東Ｐ","7,010","+90","+1.30","2","42,368","-3,536","-7.7%","0","－","2.90","－"
"33","↑1","1","34","7974","任天堂","東Ｐ","7,120","+35","+0.49","1","39,048","-12,586","-24.4%","0","26.5","2.78","2.28"
"34","↑9","2","43","6506","安川電","東Ｐ","6,816","+180","+2.71","2","37,125","-1,332","-3.5%","0","37.6","3.66","1.06"
"35","↑17","2","52","6963","ローム","東Ｐ","5,556","+224","+4.20","2","37,024","+9,142","+32.8%","1","74.0","2.83","0.90"
"36","↓5","0","31","6762","ＴＤＫ","東Ｐ","3,382.0","+84.0","+2.55","3","36,290","-17,860","-33.0%","0","28.5","2.93","1.18"
"37","↓7","0","30","6501","日立","東Ｐ","4,758","-20","-0.42","1","34,455","-19,708","-36.4%","0","25.0","3.24","－"
"38","↓2","0","36","6861","キーエンス","東Ｐ","75,600","+900","+1.20","1","34,064","-11,383","-25.0%","0","－","5.28","0.73"
"39","↑3","2","42","6367","ダイキン","東Ｐ","25,175","-285","-1.12","1","32,292","-6,191","-16.1%","0","25.2","2.16","1.43"
"40","↑24","3","64","6871","日本マイクロ","東Ｐ","16,350","+1,390","+9.29","1","32,290","+8,724","+37.0%","3","－","8.57","－"
"41","↑3","1","44","4004","レゾナック","東Ｐ","15,750","+420","+2.74","2","31,693","-6,430","-16.9%","0","37.0","4.01","0.41"
"42","↓2","0","40","7013","ＩＨＩ","東Ｐ","2,813.0","-79.0","-2.73","1","31,367","-10,747","-25.5%","0","18.1","4.57","0.82"
"43","↓5","0","38","8058","三菱商","東Ｐ","4,411","-53","-1.19","0","31,349","-12,466","-28.5%","0","14.7","1.71","2.83"
"44","↓15","0","29","6954","ファナック","東Ｐ","6,851","+151","+2.25","2","30,675","-23,762","-43.7%","0","34.6","3.43","－"
"45","↑3","1","48","7012","川重","東Ｐ","2,746.5","-80.0","-2.83","1","30,314","-454","-1.5%","0","20.9","2.61","1.46"
"46","↓7","0","39","8031","三井物","東Ｐ","4,614","-43","-0.92","0","28,564","-14,520","-33.7%","0","14.2","1.49","3.03"
"47","↑10","1","57","1321","野村日経平均","東Ｅ","70,280","+640","+0.92","2","27,932","+2,607","+10.3%","1","－","－","－"
"48","↓11","0","37","9432","ＮＴＴ","東Ｐ","149.0","-0.5","-0.33","0","26,603","-17,452","-39.6%","0","12.4","1.25","3.62"
"49","↑14","1","63","8136","サンリオ","東Ｐ","1,130.5","-47.0","-3.99","0","26,365","+2,332","+9.7%","1","21.5","8.80","1.42"
"50","↑15","1","65","8308","りそなＨＤ","東Ｐ","2,364.5","+6.5","+0.28","0","23,592","+374","+1.6%","1","17.1","1.83","1.56"
"51","↑11","2","62","5713","住友鉱","東Ｐ","7,190","-115","-1.57","2","23,515","-730","-3.0%","0","13.9","0.93","2.88"
"52","↑9","1","61","8001","伊藤忠","東Ｐ","1,891.5","+13.5","+0.72","1","22,800","-2,116","-8.5%","0","13.9","2.01","2.33"
"53","↑46","1","99","6301","コマツ","東Ｐ","6,395","-130","-1.99","1","21,305","+6,622","+45.1%","1","17.9","1.62","2.97"
"54","↑18","1","72","6526","ソシオネクス","東Ｐ","2,663.5","+66.0","+2.54","3","21,069","+200","+1.0%","1","46.7","3.51","1.88"
"55","↑12","3","67","200A","野村日半導","東Ｅ","5,428","+309","+6.04","2","20,720","-1,994","-8.8%","0","－","－","－"
"56","↑17","1","73","8725","ＭＳ＆ＡＤ","東Ｐ","4,505","-15","-0.33","0","20,192","-369","-1.8%","0","15.3","1.01","3.77"
"57","↓1","0","56","2802","味の素","東Ｐ","5,721","+19","+0.33","2","20,184","-5,659","-21.9%","0","45.5","7.08","0.87"
"58","↑26","2","84","3382","セブン＆アイ","東Ｐ","2,029.0","-1.0","-0.05","1","19,517","+1,918","+10.9%","3","16.9","1.27","2.96"
"59","↓14","0","45","6503","三菱電","東Ｐ","5,783","+84","+1.47","1","19,426","-17,003","-46.7%","0","24.9","2.64","1.04"
"60","↓7","0","53","6971","京セラ","東Ｐ","3,726.0","+73.0","+2.00","2","19,386","-8,455","-30.4%","0","34.3","1.45","1.50"
"61","↓14","0","47","9433","ＫＤＤＩ","東Ｐ","2,805.0","-3.0","-0.11","0","19,259","-12,950","-40.2%","0","－","2.04","2.99"
"62","↓12","0","50","6701","ＮＥＣ","東Ｐ","4,386","+37","+0.85","1","19,116","-10,569","-35.6%","0","－","2.65","0.91"
"63","↓5","0","58","7267","ホンダ","東Ｐ","1,502.0","-23.0","-1.51","1","18,933","-6,241","-24.8%","0","22.5","0.49","4.66"
"64","↓18","0","46","2914","ＪＴ","東Ｐ","6,186","-16","-0.26","1","18,914","-16,210","-46.2%","0","19.3","2.69","3.91"
"65","↑13","3","78","7269","スズキ","東Ｐ","2,027.5","-32.5","-1.58","1","18,662","-1,018","-5.2%","0","10.3","1.16","2.52"
"66","↓6","0","60","6361","荏原","東Ｐ","5,859","+51","+0.88","2","18,134","-6,782","-27.2%","0","26.9","5.15","1.13"
"67","↓18","0","49","1458","楽天Ｗブル","東Ｅ","88,660","+2,270","+2.63","2","17,782","-12,054","-40.4%","0","－","－","－"
"68","↓17","0","51","1360","日経ベア２","東Ｅ","66.4","-1.8","-2.64","0","17,551","-11,869","-40.3%","0","－","－","－"
"69","↑24","1","93","9434","ＳＢ","東Ｐ","214.4","+1.3","+0.61","0","17,388","+1,582","+10.0%","1","18.6","3.89","4.10"
"70","↑4","2","74","6273","ＳＭＣ","東Ｐ","72,020","+1,520","+2.16","2","17,365","-2,986","-14.7%","0","26.6","2.14","1.39"
"71","↓1","0","70","1605","ＩＮＰＥＸ","東Ｐ","3,427.0","+39.0","+1.15","0","17,298","-3,846","-18.2%","0","10.0","0.81","3.15"
"72","↑168","1","240","3391","ツルハＨＤ","東Ｐ","2,360.5","+66.0","+2.88","1","17,197","+11,670","+211.1%","1","25.8","1.22","2.03"
"73","↓2","0","71","8591","オリックス","東Ｐ","6,449","+72","+1.13","1","17,020","-4,092","-19.4%","0","13.3","1.58","2.91"
"74","↓20","0","54","4519","中外薬","東Ｐ","7,359","+14","+0.19","1","16,328","-9,905","-37.8%","0","－","6.35","1.79"
"75","↑6","1","81","3110","日東紡","東Ｐ","3,480","-35","-1.00","1","16,213","-1,861","-10.3%","0","37.3","3.65","0.80"
"76","↑11","1","87","6702","富士通","東Ｐ","3,392.0","+38.0","+1.13","1","16,033","-1,244","-7.2%","0","19.0","2.91","1.62"
"77","↓8","0","69","7453","良品計画","東Ｐ","3,752","-60","-1.57","0","15,990","-5,687","-26.2%","0","32.1","5.28","0.85"
"78","↑2","2","80","9501","東電ＨＤ","東Ｐ","479.1","-0.8","-0.17","0","15,620","-3,210","-17.0%","0","－","0.32","－"
"79","↑9","1","88","8630","ＳＯＭＰＯ","東Ｐ","6,645","-69","-1.03","0","15,478","-1,601","-9.4%","0","12.1","1.15","3.01"
"80","↓1","0","79","1579","日経ブル２","東Ｅ","803.1","+20.4","+2.61","2","15,383","-3,953","-20.4%","0","－","－","－"
"81","↓4","0","77","8309","三井住友トラ","東Ｐ","6,577","-2","-0.03","0","15,368","-4,595","-23.0%","0","11.9","1.27","2.89"
"82","↑225","1","307","5711","三菱マ","東Ｐ","3,960","-294","-6.91","0","15,055","+11,234","+294.0%","1","10.6","0.70","2.93"
"83","↓7","0","76","4502","武田","東Ｐ","5,398","-53","-0.97","0","14,983","-5,115","-25.5%","0","51.9","1.16","3.78"
"84","↑27","1","111","9101","郵船","東Ｐ","5,421","+65","+1.21","0","14,556","+842","+6.1%","1","11.2","0.71","3.69"
"85","↓3","0","82","7182","ゆうちょ銀","東Ｐ","3,289.0","-16.0","-0.48","0","14,435","-3,396","-19.0%","0","17.8","1.27","2.83"
"86","↓1","0","85","8604","野村","東Ｐ","1,526.0","-17.0","-1.10","0","14,134","-3,285","-18.9%","0","－","1.19","－"
"87","↓28","0","59","2502","アサヒ","東Ｐ","1,626.5","-34.0","-2.05","0","13,883","-11,046","-44.3%","0","12.3","0.79","3.50"
"88","↑9","1","97","6178","日本郵政","東Ｐ","2,360.5","-9.5","-0.40","0","13,759","-1,077","-7.3%","0","17.0","0.66","2.54"
"89","↑84","2","173","6323","ローツェ","東Ｐ","4,586","+242","+5.57","2","13,733","+5,520","+67.2%","1","28.6","5.82","0.44"
"90","↓15","0","75","6479","ミネベア","東Ｐ","4,370","+49","+1.13","3","13,684","-6,519","-32.3%","0","21.1","1.95","1.37"
"91","↑19","2","110","8267","イオン","東Ｐ","1,414.5","-40.5","-2.78","0","13,273","-466","-3.4%","0","53.6","3.21","1.06"
"92","↓26","0","66","8002","丸紅","東Ｐ","4,924","-37","-0.75","1","13,139","-9,862","-42.9%","0","13.8","1.84","2.34"
"93","↑12","1","105","6787","メイコー","東Ｐ","25,800","+330","+1.30","1","12,677","-1,673","-11.7%","0","24.8","5.13","0.62"
"94","↓8","0","86","4755","楽天グループ","東Ｐ","806.7","+3.9","+0.49","0","12,592","-4,784","-27.5%","0","－","1.95","－"
"95","↑12","1","107","8750","第一ライフ","東Ｐ","1,877.0","+13.0","+0.70","2","12,447","-1,794","-12.6%","0","13.2","1.59","3.84"
"96","↑44","1","140","8830","住友不","東Ｐ","3,795","-53","-1.38","0","12,275","+2,276","+22.8%","1","15.7","1.42","1.37"
"97","↑3","2","100","5333","ＮＧＫ","東Ｐ","7,051","+195","+2.84","1","12,083","-2,560","-17.5%","0","24.2","2.45","1.50"
"98","↓9","0","89","4568","第一三共","東Ｐ","2,733.0","+16.0","+0.59","2","12,025","-4,766","-28.4%","0","19.1","2.99","3.66"
"99","↓31","0","68","8053","住友商","東Ｐ","1,565.5","+1.0","+0.06","1","11,990","-10,039","-45.6%","0","11.8","1.60","2.56"
"100","↑279","1","379","278A","テラドローン","東Ｇ","9,500","+750","+8.57","2","11,975","+9,227","+335.8%","1","－","20.73","－"
"101","→","0","101","4901","富士フイルム","東Ｐ","3,560.0","-14.0","-0.39","1","11,952","-2,600","-17.9%","0","15.2","1.11","2.11"
"102","↑22","1","124","8801","三井不","東Ｐ","1,522.0","-22.5","-1.46","1","11,772","-463","-3.8%","0","14.4","1.25","2.43"
"103","↑20","1","123","8802","菱地所","東Ｐ","4,197","-70","-1.64","1","11,436","-883","-7.2%","0","21.5","1.88","1.17"
"104","↓21","0","83","6324","ハーモニック","東Ｐ","7,510","-80","-1.05","2","11,410","-6,194","-35.2%","0","157","8.84","0.27"
"105","↓10","0","95","9104","商船三井","東Ｐ","5,478","+57","+1.05","0","11,402","-3,914","-25.6%","0","11.1","0.65","3.74"
"106","↓12","0","94","6590","芝浦","東Ｐ","5,300","-190","-3.46","0","11,392","-4,160","-26.7%","0","29.2","6.26","1.21"
"107","↓3","0","104","4661","ＯＬＣ","東Ｐ","2,603.0","+1.0","+0.04","0","11,379","-3,038","-21.1%","0","37.5","3.88","0.61"
"108","↑31","2","139","1801","大成建","東Ｐ","14,050","0","0.00%","1","11,365","+1,303","+12.9%","2","15.2","2.42","2.70"
"109","↑86","1","195","1306","野村東証指数","東Ｅ","419.1","-7.4","-1.74","0","11,359","+4,694","+70.4%","1","－","－","－"
"110","↑10","3","120","4452","花王","東Ｐ","3,280.0","-57.0","-1.71","0","11,347","-1,569","-12.1%","0","22.8","2.77","2.38"
"111","↑142","1","253","485A","ＰｏｗｅｒＸ","東Ｇ","2,000","+166","+9.05","1","10,991","+5,834","+113.1%","1","183","32.81","－"
"112","↓16","0","96","8015","豊田通商","東Ｐ","6,110","-32","-0.52","1","10,950","-4,008","-26.8%","0","14.3","1.81","2.05"
"113","→","0","113","9022","ＪＲ東海","東Ｐ","3,659.0","-5.0","-0.14","1","10,924","-2,691","-19.8%","0","7.8","0.69","0.87"
"114","↓12","0","102","4578","大塚ＨＤ","東Ｐ","11,070","-90","-0.81","1","10,887","-3,657","-25.1%","0","21.9","1.87","1.26"
"115","↓24","0","91","6315","ＴＯＷＡ","東Ｐ","2,993","+65","+2.22","2","10,875","-5,451","-33.4%","0","32.1","3.18","0.80"
"116","↓13","0","103","7751","キヤノン","東Ｐ","4,304","+16","+0.37","1","10,798","-3,635","-25.2%","0","11.0","1.06","3.72"
"117","↓25","0","92","9502","中部電","東Ｐ","3,250.0","+24.0","+0.74","1","10,715","-5,477","-33.8%","0","－","0.78","2.15"
"118","↑9","1","127","5108","ブリヂストン","東Ｐ","3,572.0","-44.0","-1.22","0","10,689","-1,202","-10.1%","0","13.1","1.21","3.50"
"119","↑91","1","210","2644","ＧＸ半導日株","東Ｅ","4,735","+217","+4.80","2","10,683","+4,432","+70.9%","1","－","－","－"
"120","↑2","2","122","4307","野村総研","東Ｐ","5,018","+18","+0.36","1","10,602","-2,053","-16.2%","0","23.6","6.47","1.67"
"121","↑13","1","134","8473","ＳＢＩ","東Ｐ","2,702.0","-20.0","-0.73","0","10,600","-344","-3.1%","0","－","0.97","－"
"122","↓6","0","116","5401","日本製鉄","東Ｐ","556.0","0.0","0.00%","1","10,533","-2,669","-20.2%","0","13.2","0.53","4.32"
"123","↑119","1","242","9024","西武ＨＤ","東Ｐ","3,473.0","-127.0","-3.53","0","10,481","+5,061","+93.4%","1","32.7","1.55","1.21"
"124","↑251","2","375","2670","ＡＢＣマート","東Ｐ","2,592.0","-332.5","-11.37","0","10,295","+7,474","+264.9%","2","13.8","1.60","3.09"
"125","↓11","0","114","4503","アステラス","東Ｐ","2,137.5","-9.0","-0.42","2","10,218","-3,169","-23.7%","0","12.8","2.09","3.74"
"126","↓9","0","117","6902","デンソー","東Ｐ","1,928.0","-17.0","-0.87","1","10,190","-2,816","-21.7%","0","12.7","0.88","3.84"
"127","↓2","0","125","2503","キリンＨＤ","東Ｐ","2,920.5","+15.5","+0.53","0","10,185","-1,970","-16.2%","0","14.9","1.77","2.60"
"128","↑2","1","130","9107","川崎汽","東Ｐ","2,581.0","+31.5","+1.24","2","10,015","-1,502","-13.0%","0","16.5","0.87","4.65"
"129","↑49","1","178","9021","ＪＲ西日本","東Ｐ","2,906.0","-18.0","-0.62","0","9,879","+1,892","+23.7%","1","13.2","1.10","3.36"
"130","↑40","1","170","7186","横浜ＦＧ","東Ｐ","1,885.5","-34.0","-1.77","0","9,852","+1,486","+17.8%","1","16.2","1.49","2.49"
"131","↓19","0","112","7003","三井Ｅ＆Ｓ","東Ｐ","4,477","-139","-3.01","1","9,732","-3,890","-28.6%","0","15.1","1.97","1.34"
"132","↑6","2","138","4385","メルカリ","東Ｐ","4,617","-48","-1.03","0","9,724","-426","-4.2%","0","－","6.35","－"
"133","↑42","1","175","7201","日産自","東Ｐ","304.5","-8.6","-2.75","0","9,704","+1,651","+20.5%","1","53.2","0.22","－"
"134","↑3","1","137","6532","ベイカレント","東Ｐ","6,670","-60","-0.89","1","9,469","-1,000","-9.6%","0","20.5","8.42","1.95"
"135","↓2","0","133","9735","セコム","東Ｐ","6,700","+32","+0.48","1","9,446","-1,533","-14.0%","0","25.4","2.04","1.79"
"136","↓17","0","119","6504","富士電機","東Ｐ","12,975","+55","+0.43","1","9,408","-3,579","-27.6%","0","18.0","2.37","－"
"137","↓39","0","98","7936","アシックス","東Ｐ","4,608","+8","+0.17","1","9,347","-5,396","-36.6%","0","29.7","10.33","0.82"
"138","↓17","0","121","7532","パンパシＨＤ","東Ｐ","870.9","-2.3","-0.26","0","9,227","-3,647","-28.3%","0","24.6","3.84","0.98"
"139","↑26","1","165","9020","ＪＲ東日本","東Ｐ","3,517.0","-24.0","-0.68","0","9,167","+670","+7.9%","1","15.6","1.30","2.39"
"140","↑4","1","144","7832","バンナムＨＤ","東Ｐ","4,043","-10","-0.25","1","9,068","-707","-7.2%","0","19.9","3.01","－"
"141","↑5","2","146","3407","旭化成","東Ｐ","1,851.0","-16.0","-0.86","0","8,955","-587","-6.2%","0","15.6","1.19","2.38"
"142","↓34","0","108","6594","ニデック","東Ｐ","2,613","+30","+1.16","1","8,863","-5,128","-36.7%","0","－","1.70","－"
"143","↑14","1","157","1928","積水ハウス","東Ｐ","3,475.0","-30.0","-0.86","0","8,841","+200","+2.3%","1","10.3","1.04","4.17"
"144","↑5","1","149","8601","大和","東Ｐ","1,739.5","-38.0","-2.14","0","8,791","-423","-4.6%","0","－","1.37","－"
"145","↓55","0","90","3563","Ｆ＆ＬＣ","東Ｐ","4,850","-81","-1.64","0","8,745","-7,665","-46.7%","0","36.7","9.61","0.41"
"146","↓20","0","126","9766","コナミＧ","東Ｐ","18,520","-135","-0.72","0","8,577","-3,355","-28.1%","0","24.9","4.45","1.21"
"147","↑15","2","162","6113","アマダ","東Ｐ","2,980.0","+30.5","+1.03","2","8,421","-116","-1.4%","0","27.2","1.73","2.15"
"148","↑10","1","158","6326","クボタ","東Ｐ","2,724.5","+20.5","+0.76","1","8,411","-188","-2.2%","0","14.6","1.14","1.91"
"149","↑166","1","315","1540","純金信託","東Ｅ","19,965","-90","-0.45","0","8,366","+4,736","+130.5%","1","－","－","－"
"150","↓95","0","55","6522","アスタリスク","東Ｇ","1,900","-500","-20.83","0","8,205","-17,855","-68.5%","0","235","8.95","－"
"151","↓19","0","132","5332","ＴＯＴＯ","東Ｐ","8,119","+43","+0.53","1","8,159","-2,864","-26.0%","0","29.0","2.53","1.48"
"152","↑25","1","177","9201","ＪＡＬ","東Ｐ","2,983.5","-60.5","-1.99","0","7,968","-20","-0.3%","0","11.7","0.99","3.22"
"153","↑43","1","196","8697","日本取引所","東Ｐ","2,122.0","-31.0","-1.44","0","7,966","+1,332","+20.1%","1","27.9","6.26","2.87"
"154","↓48","0","106","5344","ＭＡＲＵＷＡ","東Ｐ","60,020","+900","+1.52","2","7,864","-6,424","-45.0%","0","－","5.03","0.18"
"155","↓5","0","150","5201","ＡＧＣ","東Ｐ","6,479","+61","+0.95","1","7,835","-1,345","-14.7%","0","17.9","0.92","3.24"
"156","↑8","2","164","5020","ＥＮＥＯＳ","東Ｐ","1,256.0","+12.5","+1.01","2","7,743","-771","-9.1%","0","8.1","0.99","2.71"
"157","↑33","1","190","8331","千葉銀","東Ｐ","2,729.5","-31.5","-1.14","0","7,709","+678","+9.6%","1","17.6","1.50","2.34"
"158","↑83","1","241","7911","ＴＯＰＰＡＮ","東Ｐ","5,247","+16","+0.31","1","7,607","+2,178","+40.1%","1","26.8","1.10","1.11"
"159","↓31","0","128","4543","テルモ","東Ｐ","2,227.5","-49.0","-2.15","0","7,579","-4,303","-36.2%","0","19.9","2.07","1.62"
"160","↑27","1","187","1329","ｉＳ日経","東Ｅ","7,077","+89","+1.27","2","7,525","+281","+3.9%","1","－","－","－"
"161","↓20","0","141","4186","東応化","東Ｐ","10,125","+303","+3.08","2","7,456","-2,535","-25.4%","0","34.7","5.17","0.79"
"162","↓10","0","152","4911","資生堂","東Ｐ","2,749.5","-37.5","-1.35","1","7,439","-1,678","-18.4%","0","26.2","1.81","2.18"
"163","↓21","0","142","6988","日東電","東Ｐ","3,130.0","-6.0","-0.19","1","7,392","-2,580","-25.9%","0","14.8","1.82","2.04"
"164","↑35","1","199","7261","マツダ","東Ｐ","1,106.0","-18.0","-1.60","1","7,361","+845","+13.0%","1","7.8","0.37","4.97"
"165","↑19","1","184","6645","オムロン","東Ｐ","5,866","+147","+2.57","2","7,348","-75","-1.0%","0","41.9","1.38","1.88"
"166","↓13","0","153","5334","特殊陶","東Ｐ","10,485","+220","+2.14","1","7,299","-1,777","-19.6%","0","19.5","2.66","2.00"
"167","↑110","2","277","1911","住友林","東Ｐ","1,321.0","-39.0","-2.87","0","7,291","+2,866","+64.8%","1","8.5","0.78","3.79"
"168","↓59","0","109","5631","日製鋼","東Ｐ","7,940","-313","-3.79","0","7,273","-6,498","-47.2%","0","30.8","2.75","1.16"
"169","↓2","0","167","7270","ＳＵＢＡＲＵ","東Ｐ","2,488.5","-36.5","-1.45","1","7,155","-1,265","-15.0%","0","13.5","0.63","4.66"
"170","↑50","1","220","4523","エーザイ","東Ｐ","4,286","-32","-0.74","0","7,036","+1,002","+16.6%","1","23.1","1.34","3.73"
"171","↓35","0","136","1812","鹿島","東Ｐ","5,815","-25","-0.43","1","6,993","-3,621","-34.1%","0","15.7","1.89","2.51"
"172","↑11","1","183","5411","ＪＦＥ","東Ｐ","1,620.0","-27.5","-1.67","0","6,979","-608","-8.0%","0","6.9","0.39","4.94"
"173","↓55","0","118","6383","ダイフク","東Ｐ","6,766","+93","+1.39","2","6,962","-6,028","-46.4%","0","31.1","5.43","1.21"
"174","↓27","0","147","4507","塩野義","東Ｐ","2,834.5","-39.0","-1.36","0","6,877","-2,660","-27.9%","0","11.5","1.43","2.68"
"175","↓32","0","143","7729","東京精","東Ｐ","18,105","+775","+4.47","2","6,864","-2,976","-30.2%","0","26.2","3.85","1.52"
"176","↑25","1","201","5101","浜ゴム","東Ｐ","7,505","-271","-3.49","0","6,825","+350","+5.4%","1","10.9","1.13","2.29"
"177","↓11","0","166","9843","ニトリＨＤ","東Ｐ","2,426.0","-16.5","-0.68","1","6,796","-1,666","-19.7%","0","15.1","1.39","1.32"
"178","↑34","1","212","6481","ＴＨＫ","東Ｐ","7,404","+341","+4.83","2","6,774","+575","+9.3%","1","36.6","3.28","2.49"
"179","↓20","0","159","9202","ＡＮＡＨＤ","東Ｐ","3,053.0","-76.0","-2.43","0","6,731","-1,849","-21.6%","0","14.2","1.03","1.97"
"180","↓26","0","154","8795","Ｔ＆Ｄ","東Ｐ","4,947","+13","+0.26","2","6,698","-2,294","-25.5%","0","17.5","1.47","3.32"
"181","↓33","0","148","9503","関西電","東Ｐ","2,290.0","-2.5","-0.11","1","6,638","-2,658","-28.6%","0","8.2","0.74","3.49"
"182","↑3","2","185","4684","オービック","東Ｐ","4,116","-5","-0.12","0","6,606","-712","-9.7%","0","21.6","3.44","2.28"
"183","↑53","2","236","3064","モノタロウ","東Ｐ","1,975.0","-3.0","-0.15","0","6,601","+994","+17.7%","2","26.8","8.43","1.87"
"184","↓12","0","172","7202","いすゞ","東Ｐ","2,336.5","-43.5","-1.83","0","6,581","-1,675","-20.3%","0","10.0","1.09","4.02"
"185","↑9","1","194","8729","ソニーＦＧ","東Ｐ","147.8","-1.9","-1.27","0","6,492","-186","-2.8%","0","－","1.58","5.41"
"186","↓25","0","161","9697","カプコン","東Ｐ","3,331.0","-8.0","-0.24","0","6,466","-2,095","-24.5%","0","24.0","5.21","1.38"
"187","↓19","0","168","4021","日産化","東Ｐ","8,158","-29","-0.35","2","6,428","-1,984","-23.6%","0","21.1","4.27","2.60"
"188","↓59","0","129","5838","楽天銀","東Ｐ","5,712","-75","-1.30","0","6,416","-5,191","-44.7%","0","12.3","2.68","－"
"189","↑19","2","208","5076","インフロニア","東Ｐ","2,907.5","+33.5","+1.17","0","6,413","+102","+1.6%","2","12.7","1.44","3.44"
"190","NEW","0","","1308","上場東証指数","東Ｅ","4,135","-1","-0.02","0","6,406","","","0","－","－","－"
