順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"18","↑4","1","22","8316","三井住友ＦＧ","東Ｐ","6,901","+100","+1.47","1","51,142","-214","-0.4%","0","15.4","1.62","2.61"
"19","↓1","0","18","6098","リクルート","東Ｐ","15,720","+415","+2.71","2","50,460","-6,549","-11.5%","0","28.8","12.27","0.17"
"20","↓1","0","19","6203","豊和工","東Ｓ","2,339","+199","+9.30","1","50,308","-6,605","-11.6%","0","26.0","1.26","0.86"
"21","→","0","21","8411","みずほＦＧ","東Ｐ","8,623","+147","+1.73","1","49,768","-2,358","-4.5%","0","14.9","1.81","1.74"
"22","↑5","2","27","5706","三井金属","東Ｐ","24,685","-1,515","-5.78","0","45,805","+3,595","+8.5%","2","17.7","3.35","1.13"
"23","→","0","23","7011","三菱重","東Ｐ","3,719","-94","-2.47","0","42,583","-3,344","-7.3%","0","32.9","3.94","0.78"
"24","↓4","0","20","7203","トヨタ","東Ｐ","2,981.0","+10.0","+0.34","0","37,346","-15,269","-29.0%","0","10.8","0.94","3.35"
"25","↓1","0","24","7013","ＩＨＩ","東Ｐ","2,675.0","-125.5","-4.48","0","35,876","-7,318","-16.9%","0","16.5","4.07","0.86"
"26","↑50","1","76","6752","パナＨＤ","東Ｐ","4,299","+120","+2.87","2","35,046","+22,371","+176.5%","1","22.3","1.86","1.26"
"27","↑1","4","28","5802","住友電","東Ｐ","2,121.5","-68.0","-3.11","0","32,803","-8,970","-21.5%","0","19.5","2.33","1.84"
"28","↑9","2","37","9432","ＮＴＴ","東Ｐ","175.0","+2.8","+1.63","1","29,730","+2,749","+10.2%","2","14.5","1.44","3.09"
"29","↑7","1","36","3436","ＳＵＭＣＯ","東Ｐ","3,048.0","-74.0","-2.37","0","29,622","+840","+2.9%","1","－","1.88","－"
"30","↑13","2","43","6861","キーエンス","東Ｐ","76,600","+320","+0.42","2","29,179","+6,115","+26.5%","2","－","5.23","0.72"
"31","↑11","1","42","7012","川重","東Ｐ","2,342.0","-76.0","-3.14","0","28,010","+4,686","+20.1%","1","17.8","2.31","1.71"
"32","↓3","0","29","593A","ティアフォー","東Ｇ","2,229","-46","-2.02","4","26,703","-12,453","-31.8%","0","－","14.46","－"
"33","↑1","3","34","8766","東京海上","東Ｐ","7,788","+87","+1.13","1","24,904","-4,973","-16.6%","0","17.7","1.79","3.15"
"34","↓4","0","30","6758","ソニーＧ","東Ｐ","3,629.0","+4.0","+0.11","2","24,767","-13,035","-34.5%","0","17.5","2.53","0.96"
"35","↑6","1","41","8058","三菱商","東Ｐ","4,972","-66","-1.31","0","23,592","-910","-3.7%","0","16.6","1.89","2.51"
"36","↓10","0","26","7936","アシックス","東Ｐ","4,042","-58","-1.41","0","22,788","-20,172","-47.0%","0","23.9","7.99","1.09"
"37","↓4","0","33","4063","信越化","東Ｐ","5,755","+36","+0.63","2","22,606","-10,693","-32.1%","0","19.9","2.29","2.02"
"38","↓6","0","32","8001","伊藤忠","東Ｐ","2,273.5","-25.5","-1.11","0","22,265","-12,734","-36.4%","0","16.7","2.35","1.94"
"39","↑12","2","51","9501","東電ＨＤ","東Ｐ","549.3","-25.8","-4.49","0","22,232","+875","+4.1%","2","－","0.37","－"
"40","↑15","4","55","1605","ＩＮＰＥＸ","東Ｐ","3,887","-25","-0.64","0","21,790","+2,334","+12.0%","2","8.8","0.88","2.88"
"41","↓3","0","38","6501","日立","東Ｐ","5,167","-6","-0.12","0","20,942","-5,530","-20.9%","0","25.6","3.50","－"
"42","↓17","0","25","485A","ＰｏｗｅｒＸ","東Ｇ","2,082","-61","-2.85","0","20,433","-22,559","-52.5%","0","193","37.42","－"
"43","↓12","0","31","6330","東洋エンジ","東Ｐ","2,832","-59","-2.04","0","19,765","-15,359","-43.7%","0","27.7","4.27","0.88"
"44","↑5","1","49","6762","ＴＤＫ","東Ｐ","2,833.0","+20.5","+0.73","0","19,456","-2,503","-11.4%","0","23.9","2.34","1.41"
"45","↑13","1","58","8308","りそなＨＤ","東Ｐ","2,480.5","+68.5","+2.84","1","19,256","+1,838","+10.6%","1","16.8","1.84","1.49"
"46","↑15","1","61","6954","ファナック","東Ｐ","5,765","-83","-1.42","0","19,066","+2,514","+15.2%","1","27.1","2.83","－"
"47","↓7","0","40","278A","テラドローン","東Ｇ","19,120","+320","+1.70","1","18,683","-6,760","-26.6%","0","－","44.38","－"
"48","↑8","1","56","5401","日本製鉄","東Ｐ","689.1","+13.2","+1.95","2","18,599","-96","-0.5%","0","12.4","0.64","3.48"
"49","↓10","0","39","8136","サンリオ","東Ｐ","1,173.0","-19.5","-1.64","1","18,566","-6,905","-27.1%","0","22.3","8.72","1.36"
"50","↑276","2","326","6966","三井ハイテク","東Ｐ","936","+37","+4.12","2","18,555","+16,078","+649.1%","2","11.8","1.37","2.03"
"51","↑23","2","74","6871","日本マイクロ","東Ｐ","13,680","+920","+7.21","2","18,530","+5,352","+40.6%","2","23.1","5.81","1.30"
"52","↑5","1","57","8031","三井物","東Ｐ","5,085","-71","-1.38","0","18,279","+772","+4.4%","1","15.7","1.60","2.75"
"53","↑9","1","62","1357","日経Ｄインバ","東Ｅ","2,823","+1","+0.04","0","17,550","+1,085","+6.6%","1","－","－","－"
"54","↓4","0","50","6723","ルネサス","東Ｐ","3,303.0","-12.0","-0.36","0","17,512","-4,273","-19.6%","0","－","2.12","－"
"55","↑22","1","77","8002","丸紅","東Ｐ","5,017","-128","-2.49","0","17,384","+4,729","+37.4%","1","14.0","1.83","2.29"
"56","↓21","0","35","5713","住友鉱","東Ｐ","10,165","-205","-1.98","0","16,112","-13,577","-45.7%","0","12.6","1.28","2.04"
"57","↓13","0","44","6701","ＮＥＣ","東Ｐ","4,573","+70","+1.55","1","15,916","-6,892","-30.2%","0","－","2.71","0.87"
"58","↓11","0","47","4004","レゾナック","東Ｐ","16,040","-30","-0.19","0","15,744","-6,585","-29.5%","0","27.0","3.86","0.41"
"59","→","0","59","6702","富士通","東Ｐ","3,788","+43","+1.15","3","15,588","-1,737","-10.0%","0","21.1","3.22","1.45"
"60","↓6","0","54","4502","武田","東Ｐ","5,649","+34","+0.61","1","15,449","-4,900","-24.1%","0","54.4","1.19","3.61"
"61","↑3","2","64","6367","ダイキン","東Ｐ","20,810","-25","-0.12","0","14,932","-929","-5.9%","0","20.8","1.94","1.73"
"62","↓14","0","48","7735","スクリン","東Ｐ","13,025","+5","+0.04","1","14,763","-7,466","-33.6%","0","21.4","4.95","1.40"
"63","↓18","0","45","6503","三菱電","東Ｐ","5,088","-80","-1.55","0","14,708","-8,050","-35.4%","0","21.0","2.28","1.18"
"64","↑48","1","112","6506","安川電","東Ｐ","4,433","-70","-1.55","0","14,450","+4,576","+46.3%","1","24.5","2.37","1.62"
"65","↑55","1","120","336A","ダイナマップ","東Ｇ","1,557","+159","+11.37","2","14,068","+4,718","+50.5%","1","－","5.82","－"
"66","↑26","2","92","9433","ＫＤＤＩ","東Ｐ","2,993.5","+17.0","+0.57","1","14,051","+3,206","+29.6%","2","15.6","2.22","2.81"
"67","↓15","0","52","7741","ＨＯＹＡ","東Ｐ","23,060","-150","-0.65","0","14,025","-6,618","-32.1%","0","－","7.57","－"
"68","↑23","5","91","9434","ＳＢ","東Ｐ","244.2","+5.0","+2.09","1","13,894","+3,036","+28.0%","3","21.2","4.44","3.60"
"69","↑52","1","121","3563","Ｆ＆ＬＣ","東Ｐ","5,316","-201","-3.64","0","13,768","+4,544","+49.3%","2","38.3","9.70","0.38"
"70","↑16","1","86","9104","商船三井","東Ｐ","6,980","-59","-0.84","1","13,624","+2,196","+19.2%","1","10.0","0.81","2.94"
"71","↑4","2","75","1321","野村日経平均","東Ｅ","67,390","+40","+0.06","2","13,279","+354","+2.7%","2","－","－","－"
"72","↓1","0","71","2914","ＪＴ","東Ｐ","6,597","-13","-0.20","2","12,980","-1,452","-10.1%","0","18.2","2.67","4.12"
"73","↓6","0","67","9101","郵船","東Ｐ","7,191","-10","-0.14","2","12,949","-2,202","-14.5%","0","12.1","0.93","3.34"
"74","↑10","1","84","4588","オンコリス","東Ｇ","5,790","+160","+2.84","0","12,785","+1,308","+11.4%","1","－","52.46","－"
"75","↓5","0","70","5020","ＥＮＥＯＳ","東Ｐ","1,473.5","+14.5","+0.99","0","12,465","-2,069","-14.2%","0","9.4","1.04","2.31"
"76","↑11","2","87","4519","中外薬","東Ｐ","6,385","-91","-1.41","0","12,454","+1,196","+10.6%","2","－","5.18","2.07"
"77","↑19","1","96","1360","日経ベア２","東Ｅ","69.2","-0.1","-0.14","0","12,372","+1,787","+16.9%","1","－","－","－"
"78","↑21","2","99","9107","川崎汽","東Ｐ","3,307.0","-41.0","-1.22","1","12,216","+1,819","+17.5%","2","14.5","1.13","3.63"
"79","↑1","1","80","3110","日東紡","東Ｐ","2,963","-102","-3.33","0","12,182","+136","+1.1%","2","27.0","3.04","0.94"
"80","↓12","0","68","4661","ＯＬＣ","東Ｐ","3,182.0","+39.0","+1.24","1","12,093","-2,549","-17.4%","0","45.9","4.63","0.50"
"81","↓12","0","69","8015","豊田通商","東Ｐ","7,390","-127","-1.69","0","12,068","-2,497","-17.1%","0","16.1","2.68","1.69"
"82","↑85","1","167","4052","フィーチャ","東Ｇ","1,340","+300","+28.85","2","11,989","+5,780","+93.1%","3","178","10.78","－"
"83","↓11","0","72","8591","オリックス","東Ｐ","6,060","+39","+0.65","2","11,662","-2,305","-16.5%","0","12.4","1.39","3.09"
"84","↑40","1","124","6594","ニデック","東Ｐ","2,737","+146","+5.63","1","11,616","+2,528","+27.8%","1","－","1.78","－"
"85","↑5","3","90","1812","鹿島","東Ｐ","4,985","-202","-3.89","0","11,356","+429","+3.9%","3","13.5","1.68","2.93"
"86","↓33","0","53","8725","ＭＳ＆ＡＤ","東Ｐ","4,963","+16","+0.32","1","11,239","-9,261","-45.2%","0","16.7","1.06","3.43"
"87","↓8","0","79","6301","コマツ","東Ｐ","7,357","-61","-0.82","0","10,916","-1,164","-9.6%","0","18.7","1.86","2.58"
"88","↓22","0","66","7832","バンナムＨＤ","東Ｐ","5,210","-172","-3.20","0","10,842","-4,490","-29.3%","0","25.7","3.77","－"
"89","↓29","0","60","7267","ホンダ","東Ｐ","1,630.0","+10.0","+0.62","0","10,835","-5,822","-35.0%","0","15.9","0.51","4.29"
"90","↓12","0","78","5334","特殊陶","東Ｐ","7,263","-183","-2.46","0","10,700","-1,666","-13.5%","0","13.5","1.67","2.89"
"91","↑90","1","181","5105","ＴＯＹＯ","東Ｐ","3,695.0","+111.0","+3.10","2","10,612","+5,030","+90.1%","1","7.3","0.83","3.65"
"92","↑59","1","151","1803","清水建","東Ｐ","2,401.5","-132.0","-5.21","0","10,576","+3,757","+55.1%","1","9.8","1.61","3.21"
"93","↑10","1","103","6963","ローム","東Ｐ","4,824","-72","-1.47","0","10,367","+215","+2.1%","1","64.2","2.41","1.04"
"94","↓11","0","83","3103","ユニチカ","東Ｓ","1,499","+43","+2.95","0","10,264","-1,347","-11.6%","0","18.2","2.58","－"
"95","↑10","1","105","7182","ゆうちょ銀","東Ｐ","3,291.0","+81.0","+2.52","1","10,241","+158","+1.6%","1","17.8","1.27","2.83"
"96","↑11","2","107","6526","ソシオネクス","東Ｐ","1,878.0","+11.0","+0.59","2","10,238","+231","+2.3%","2","32.9","2.56","2.66"
"97","↑29","3","126","7453","良品計画","東Ｐ","3,953","-132","-3.23","0","10,231","+1,506","+17.3%","3","31.3","5.29","0.81"
"98","↓9","0","89","8053","住友商","東Ｐ","1,814.0","-26.0","-1.41","0","10,066","-897","-8.2%","0","13.6","1.81","2.21"
"99","↑28","1","127","3653","モルフォ","東Ｇ","1,495","+108","+7.79","1","9,971","+1,346","+15.6%","1","－","2.62","－"
"100","↓19","0","81","8309","三井住友トラ","東Ｐ","1,748.0","+18.0","+1.04","2","9,957","-2,073","-17.2%","0","12.7","1.31","2.72"
"101","↓13","0","88","6971","京セラ","東Ｐ","3,452.0","+46.0","+1.35","2","9,722","-1,411","-12.7%","0","27.6","1.33","1.62"
"102","↑315","1","417","5032","エニーカラー","東Ｐ","3,225","+370","+12.96","1","9,701","+7,967","+459.5%","1","14.9","6.68","1.92"
"103","↑6","1","109","8267","イオン","東Ｐ","1,364.0","-19.5","-1.41","1","9,654","-317","-3.2%","0","51.7","3.12","1.10"
"104","↑19","1","123","9697","カプコン","東Ｐ","4,176","-107","-2.50","0","9,621","+496","+5.4%","1","30.1","6.10","1.10"
"105","↓32","0","73","8473","ＳＢＩ","東Ｐ","3,288.0","+71.0","+2.21","1","9,522","-3,807","-28.6%","0","－","1.14","－"
"106","↓9","0","97","5108","ブリヂストン","東Ｐ","3,767","+8","+0.21","2","9,493","-1,038","-9.9%","0","13.7","1.23","3.32"
"107","↑53","1","160","1579","日経ブル２","東Ｅ","722.8","+1.4","+0.19","2","9,490","+2,999","+46.2%","1","－","－","－"
"108","↑32","3","140","1928","積水ハウス","東Ｐ","3,355.0","+34.0","+1.02","2","9,111","+1,734","+23.5%","3","9.7","0.97","4.32"
"109","↑100","2","209","5631","日製鋼","東Ｐ","6,866","-446","-6.10","0","8,906","+4,534","+103.7%","2","26.6","2.36","1.34"
"110","↓12","0","98","9503","関西電","東Ｐ","2,956.5","-42.5","-1.42","0","8,861","-1,627","-15.5%","0","10.6","0.92","2.71"
"111","↓1","0","110","5019","出光興産","東Ｐ","1,646.5","-13.5","-0.81","0","8,831","-1,082","-10.9%","0","26.3","1.20","2.19"
"112","↓4","0","108","8604","野村","東Ｐ","1,660.5","+44.5","+2.75","1","8,727","-1,245","-12.5%","0","－","1.27","－"
"113","↓48","0","65","6273","ＳＭＣ","東Ｐ","68,020","+130","+0.19","0","8,663","-7,155","-45.2%","0","25.0","1.97","1.47"
"114","↓14","0","100","8630","ＳＯＭＰＯ","東Ｐ","6,625","+47","+0.71","2","8,640","-1,669","-16.2%","0","12.0","1.11","3.02"
"115","↓14","0","101","8750","第一ライフ","東Ｐ","1,827.0","+23.0","+1.27","2","8,434","-1,847","-18.0%","0","12.8","1.44","3.94"
"116","↓3","0","113","3382","セブン＆アイ","東Ｐ","2,017.0","-11.5","-0.57","1","8,368","-1,438","-14.7%","0","16.4","1.24","2.97"
"117","↓15","0","102","1458","楽天Ｗブル","東Ｅ","79,870","+70","+0.09","2","8,360","-1,825","-17.9%","0","－","－","－"
"118","↑18","2","136","8801","三井不","東Ｐ","1,485.5","-20.0","-1.33","0","8,346","+806","+10.7%","2","14.0","1.23","2.49"
"119","↑16","1","135","6361","荏原","東Ｐ","4,295","-97","-2.21","0","8,330","+709","+9.3%","1","19.7","3.68","1.54"
"120","↑54","1","174","6326","クボタ","東Ｐ","2,793.0","-44.5","-1.57","0","8,149","+2,306","+39.5%","1","10.9","1.13","1.86"
"121","↑32","1","153","8802","菱地所","東Ｐ","3,646.0","-36.0","-0.98","0","8,128","+1,361","+20.1%","1","18.6","1.61","1.34"
"122","↓29","0","93","2802","味の素","東Ｐ","5,028","-56","-1.10","0","8,042","-2,718","-25.3%","0","38.8","6.18","0.99"
"123","↓41","0","82","7532","パンパシＨＤ","東Ｐ","746.2","-9.4","-1.24","1","7,893","-3,783","-32.4%","0","20.4","3.19","1.34"
"124","↑17","1","141","6890","フェローテク","東Ｓ","9,180","-190","-2.03","0","7,877","+547","+7.5%","1","10.3","1.53","2.90"
"125","↓3","0","122","7003","三井Ｅ＆Ｓ","東Ｐ","4,240","-244","-5.44","0","7,829","-1,357","-14.8%","0","13.8","1.91","1.42"
"126","↑24","2","150","4578","大塚ＨＤ","東Ｐ","11,445","-230","-1.97","0","7,710","+889","+13.0%","2","16.9","1.85","1.75"
"127","↑51","2","178","8331","千葉銀","東Ｐ","2,720.0","+38.5","+1.44","1","7,709","+2,076","+36.9%","3","17.6","1.46","2.35"
"128","↓9","0","119","6902","デンソー","東Ｐ","1,884.5","-4.0","-0.21","0","7,665","-1,789","-18.9%","0","12.4","0.92","3.93"
"129","↓13","0","116","4755","楽天グループ","東Ｐ","724.4","+6.4","+0.89","1","7,636","-2,052","-21.2%","0","－","1.73","－"
"130","↓36","0","94","4568","第一三共","東Ｐ","2,703.5","-7.0","-0.26","1","7,459","-3,292","-30.6%","0","19.6","2.89","3.70"
"131","↑24","1","155","1801","大成建","東Ｐ","12,615","-725","-5.43","0","7,442","+812","+12.2%","1","13.6","2.20","3.01"
"132","→","0","132","7269","スズキ","東Ｐ","2,015.5","+26.0","+1.31","2","7,411","-233","-3.0%","0","9.3","1.10","2.53"
"133","↓19","0","114","8830","住友不","東Ｐ","3,211.0","-96.0","-2.90","0","7,402","-2,369","-24.2%","0","13.3","1.16","1.62"
"134","↓16","0","118","581A","ＧＯ","東Ｇ","3,335","-95","-2.77","0","7,310","-2,240","-23.5%","0","24.3","10.93","－"
"135","↑8","3","143","7259","アイシン","東Ｐ","2,179.0","-7.5","-0.34","0","7,276","+103","+1.4%","3","10.1","0.71","3.44"
"136","↑11","1","147","7014","名村造","東Ｓ","4,655","-240","-4.90","0","7,240","+307","+4.4%","1","14.7","2.35","1.29"
"137","↑17","2","154","4543","テルモ","東Ｐ","2,218.5","-49.5","-2.18","1","7,205","+508","+7.6%","2","16.9","1.97","1.62"
"138","↑10","2","148","4503","アステラス","東Ｐ","2,216.5","-20.5","-0.92","1","7,183","+326","+4.8%","3","13.2","2.05","3.61"
"139","↓5","0","134","7272","ヤマハ発","東Ｐ","1,759.0","+16.5","+0.95","2","7,077","-556","-7.3%","0","10.0","1.36","2.84"
"140","↑30","1","170","1802","大林組","東Ｐ","3,028.0","-80.0","-2.57","0","6,985","+1,074","+18.2%","1","13.3","1.67","3.10"
"141","↑41","2","182","2768","双日","東Ｐ","5,748","-116","-1.98","0","6,866","+1,301","+23.4%","2","9.2","1.04","3.13"
"142","↓25","0","117","5711","三菱マ","東Ｐ","5,251","-135","-2.51","0","6,821","-2,764","-28.8%","0","4.9","0.89","2.21"
"143","↓37","0","106","7826","フルヤ金属","東Ｐ","11,200","-50","-0.44","0","6,766","-3,283","-32.7%","0","15.6","3.52","1.61"
"144","↓6","0","138","3038","神戸物産","東Ｐ","3,055.0","-53.0","-1.71","0","6,722","-719","-9.7%","0","23.0","4.04","1.05"
"145","↓50","0","95","9843","ニトリＨＤ","東Ｐ","3,271.0","-16.0","-0.49","1","6,680","-3,933","-37.1%","0","20.3","1.83","0.98"
"146","↑26","2","172","2502","アサヒ","東Ｐ","1,592.0","-13.0","-0.81","1","6,640","+791","+13.5%","2","12.0","0.73","3.58"
"147","↓17","0","130","7270","ＳＵＢＡＲＵ","東Ｐ","2,560.5","+5.0","+0.20","0","6,605","-1,648","-20.0%","0","13.7","0.64","4.53"
"148","↑51","2","199","5838","楽天銀","東Ｐ","6,571","+235","+3.71","1","6,516","+1,899","+41.1%","2","13.0","2.92","－"
"149","↓4","0","145","4684","オービック","東Ｐ","4,883","+61","+1.27","1","6,452","-607","-8.6%","0","25.6","4.25","1.93"
"150","↓13","0","137","4901","富士フイルム","東Ｐ","3,231.0","+32.0","+1.00","3","6,419","-1,085","-14.5%","0","13.8","0.99","2.32"
"151","↓26","0","125","6504","富士電機","東Ｐ","12,830","-280","-2.14","0","6,301","-2,457","-28.1%","0","16.8","2.37","－"
"152","↓67","0","85","7751","キヤノン","東Ｐ","4,340","+23","+0.53","2","6,268","-5,171","-45.2%","0","10.6","1.04","3.69"
"153","↓22","0","131","8729","ソニーＦＧ","東Ｐ","158.9","+0.1","+0.06","1","6,243","-1,548","-19.9%","0","46.3","1.22","5.03"
"154","↓50","0","104","4307","野村総研","東Ｐ","4,895","+77","+1.60","1","6,233","-3,882","-38.4%","0","23.0","7.34","1.72"
"155","↑40","2","195","6532","ベイカレント","東Ｐ","7,405","+190","+2.63","1","6,066","+1,109","+22.4%","2","22.6","9.90","1.76"
"156","↑33","1","189","4689","ラインヤフー","東Ｐ","524.9","+8.5","+1.65","1","6,046","+764","+14.5%","3","－","1.20","2.10"
"157","↑28","2","185","9202","ＡＮＡＨＤ","東Ｐ","2,956.0","+5.0","+0.17","1","5,970","+505","+9.2%","2","13.5","1.06","2.03"
"158","↑48","2","206","9506","東北電","東Ｐ","1,421.5","+26.0","+1.86","2","5,968","+1,555","+35.2%","2","－","0.63","2.81"
"159","↑94","1","253","6383","ダイフク","東Ｐ","5,539","-92","-1.63","0","5,842","+2,264","+63.3%","1","23.8","4.11","1.62"
"160","↑42","2","202","4911","資生堂","東Ｐ","3,340.0","-11.0","-0.33","1","5,838","+1,376","+30.8%","2","31.8","2.10","1.80"
"161","↑12","3","173","5831","しずおかＦＧ","東Ｐ","3,528.0","+88.0","+2.56","1","5,760","-84","-1.4%","0","16.0","1.44","3.06"
"162","↑61","1","223","8795","Ｔ＆Ｄ","東Ｐ","4,864","+164","+3.49","1","5,724","+1,604","+38.9%","2","17.1","1.38","3.37"
"163","NEW","0","","3989","シェアテク","東Ｇ","1,545","+80","+5.46","0","5,701","","","0","14.8","6.55","1.78"
"164","↑65","1","229","6481","ＴＨＫ","東Ｐ","5,990","-159","-2.59","0","5,680","+1,638","+40.5%","1","12.3","2.43","3.26"
"165","↑96","2","261","5844","京都ＦＧ","東Ｐ","4,881","+128","+2.69","2","5,633","+2,215","+64.8%","2","26.3","0.99","2.15"
"166","↑96","1","262","6113","アマダ","東Ｐ","2,371.0","-62.0","-2.55","0","5,571","+2,168","+63.7%","1","21.3","1.36","2.70"
"167","↑4","1","171","5411","ＪＦＥ","東Ｐ","1,828.0","-2.0","-0.11","0","5,523","-338","-5.8%","0","7.8","0.44","4.38"
"168","↓57","0","111","4203","住友ベ","東Ｐ","7,528","-132","-1.72","0","5,499","-4,409","-44.5%","0","23.2","1.84","1.59"
"169","↓5","0","164","4452","花王","東Ｐ","3,425.0","+12.0","+0.35","1","5,499","-886","-13.9%","0","23.0","2.77","2.28"
"170","↓55","0","115","7201","日産自","東Ｐ","308.4","+1.1","+0.36","0","5,494","-4,253","-43.6%","0","53.9","0.22","－"
"171","↑62","3","233","9201","ＪＡＬ","東Ｐ","2,986.5","-4.0","-0.13","1","5,455","+1,479","+37.2%","3","11.7","0.89","3.21"
"172","↓23","0","149","6779","日電波","東Ｐ","2,930","+193","+7.05","0","5,353","-1,504","-21.9%","0","21.0","2.04","1.02"
"173","↓44","0","129","6988","日東電","東Ｐ","3,181.0","+6.0","+0.19","2","5,307","-2,965","-35.8%","0","14.7","1.83","2.01"
"174","↓9","0","165","8050","セイコーＧ","東Ｐ","9,460","+20","+0.21","0","5,295","-1,062","-16.7%","0","27.6","4.07","1.11"
"175","↓23","0","152","9766","コナミＧ","東Ｐ","20,300","-390","-1.88","1","5,228","-1,560","-23.0%","0","27.2","4.75","1.10"
"176","↑8","1","184","7261","マツダ","東Ｐ","1,125.0","+7.0","+0.63","0","5,156","-368","-6.7%","0","7.9","0.37","4.89"
"177","↑10","3","187","8601","大和","東Ｐ","1,839.5","+42.5","+2.37","1","5,155","-172","-3.2%","0","－","1.42","2.39"
"178","↑29","1","207","8963","ＩＮＶ","東Ｒ","61,500","-200","-0.32","0","5,142","+735","+16.7%","1","15.7","1.33","7.11"
"179","↓133","0","46","9706","日本空港ビル","東Ｐ","5,557","-33","-0.59","0","5,122","-17,490","-77.3%","0","21.3","2.41","1.71"
"180","↓41","0","139","200A","野村日半導","東Ｅ","4,395","+41","+0.94","2","5,113","-2,281","-30.8%","0","－","－","－"
"181","↓20","0","161","7186","横浜ＦＧ","東Ｐ","1,894.5","+41.5","+2.24","1","5,096","-1,324","-20.6%","0","16.3","1.44","2.48"
"182","↑58","2","240","9735","セコム","東Ｐ","6,299","+17","+0.27","1","5,063","+1,273","+33.6%","2","23.6","1.91","1.91"
"183","↑177","2","360","9412","スカＪＳＡＴ","東Ｐ","1,944","-74","-3.67","0","5,019","+2,863","+132.8%","2","20.4","1.80","2.47"
"184","↓15","0","169","6479","ミネベア","東Ｐ","3,380.0","+3.0","+0.09","0","5,015","-1,044","-17.2%","0","15.6","1.46","1.78"
"185","↓52","0","133","6315","ＴＯＷＡ","東Ｐ","2,226","+37","+1.69","2","4,992","-2,643","-34.6%","0","23.9","2.21","1.08"
"186","↑17","2","203","8354","ふくおかＦＧ","東Ｐ","7,729","+137","+1.80","1","4,973","+547","+12.4%","2","14.6","1.30","2.72"
"187","↑110","1","297","2737","トーメンデバ","東Ｐ","35,750","+2,250","+6.72","2","4,932","+2,206","+80.9%","1","8.1","3.45","4.59"
"188","↓44","0","144","2503","キリンＨＤ","東Ｐ","2,787.5","-16.5","-0.59","1","4,825","-2,293","-32.2%","0","13.8","1.62","2.73"
"189","↓23","0","166","6787","メイコー","東Ｐ","19,410","+260","+1.36","0","4,774","-1,441","-23.2%","0","18.7","3.86","0.82"
"190","↓13","0","177","5333","ＮＧＫ","東Ｐ","5,054","-84","-1.63","0","4,734","-930","-16.4%","0","17.4","1.76","2.10"
"191","↓5","0","186","4506","住友ファーマ","東Ｐ","1,532.5","-12.5","-0.81","1","4,733","-690","-12.7%","0","8.9","1.68","－"
