順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"14","↑4","1","18","6525","コクサイエレ","東Ｐ","9,834","-406","-3.96","1","104,878","+3,394","+3.3%","1","59.2","10.47","0.48"
"15","↑5","1","20","7011","三菱重","東Ｐ","3,821","-188","-4.69","0","100,196","+306","+0.3%","1","33.8","4.16","0.76"
"16","↑3","2","19","5016","ＪＸ金属","東Ｐ","3,681","-174","-4.51","0","91,612","-8,414","-8.4%","0","30.7","4.82","0.54"
"17","↓2","0","15","3436","ＳＵＭＣＯ","東Ｐ","4,507","-63","-1.38","1","87,770","-22,078","-20.1%","0","－","2.77","－"
"18","↓1","0","17","8316","三井住友ＦＧ","東Ｐ","6,811","-1","-0.01","0","84,466","-22,265","-20.9%","0","15.2","1.64","2.64"
"19","↓3","0","16","7203","トヨタ","東Ｐ","2,889.0","-57.0","-1.93","0","82,633","-24,765","-23.1%","0","11.4","0.86","3.46"
"20","↓7","0","13","6723","ルネサス","東Ｐ","4,662","-82","-1.73","0","79,015","-39,828","-33.5%","0","－","3.33","－"
"21","↑3","2","24","5802","住友電","東Ｐ","2,361.5","-81.5","-3.34","1","69,938","+2,810","+4.2%","2","23.0","2.69","1.65"
"22","↑19","1","41","1357","日経Ｄインバ","東Ｅ","2,780","+101","+3.77","0","69,581","+29,411","+73.2%","1","－","－","－"
"23","↑4","1","27","5801","古河電","東Ｐ","3,541.0","-133.0","-3.62","1","69,550","+9,910","+16.6%","1","30.4","5.97","0.62"
"24","↓2","0","22","8411","みずほＦＧ","東Ｐ","8,250","+23","+0.28","0","65,436","-30,034","-31.5%","0","15.4","1.77","1.82"
"25","→","0","25","6752","パナＨＤ","東Ｐ","4,333","-67","-1.52","1","59,779","-3,536","-5.6%","0","24.1","1.94","1.25"
"26","↑3","1","29","7735","スクリン","東Ｐ","16,890","-200","-1.17","2","59,398","+1,729","+3.0%","1","29.0","6.56","1.04"
"27","↑10","2","37","5706","三井金属","東Ｐ","33,730","-2,200","-6.12","0","58,731","+15,254","+35.1%","2","25.7","4.68","0.83"
"28","↓5","0","23","6758","ソニーＧ","東Ｐ","3,468.0","-34.0","-0.97","0","55,099","-18,254","-24.9%","0","17.6","2.51","1.01"
"29","↑6","2","35","6954","ファナック","東Ｐ","6,700","-372","-5.26","1","54,437","+8,825","+19.3%","2","33.8","3.35","－"
"30","↓9","0","21","6501","日立","東Ｐ","4,778","-164","-3.32","0","54,163","-44,550","-45.1%","0","25.1","3.25","－"
"31","↑1","1","32","6762","ＴＤＫ","東Ｐ","3,298.0","-59.0","-1.76","2","54,150","+295","+0.5%","2","27.8","2.86","1.21"
"32","↓6","0","26","6098","リクルート","東Ｐ","12,180","-120","-0.98","0","53,927","-6,654","-11.0%","0","27.2","10.69","0.21"
"33","↑7","1","40","8766","東京海上","東Ｐ","7,700","-16","-0.21","1","52,908","+11,114","+26.6%","2","17.6","1.84","3.18"
"34","↓6","0","28","7974","任天堂","東Ｐ","7,085","-63","-0.88","0","51,634","-6,096","-10.6%","0","26.3","2.76","2.29"
"35","↓4","0","31","4063","信越化","東Ｐ","6,920","-238","-3.32","1","45,904","-9,606","-17.3%","0","－","2.88","－"
"36","→","0","36","6861","キーエンス","東Ｐ","74,700","-3,480","-4.45","0","45,447","+1,093","+2.5%","2","－","5.22","0.74"
"37","↑12","2","49","9432","ＮＴＴ","東Ｐ","149.5","+1.5","+1.01","2","44,055","+10,880","+32.8%","2","12.4","1.25","3.61"
"38","↓5","0","33","8058","三菱商","東Ｐ","4,464","-36","-0.80","0","43,815","-6,528","-13.0%","0","14.9","1.73","2.80"
"39","↑3","2","42","8031","三井物","東Ｐ","4,657","-20","-0.43","0","43,084","+4,614","+12.0%","2","14.3","1.51","3.01"
"40","↓10","0","30","7013","ＩＨＩ","東Ｐ","2,892.0","-90.0","-3.02","0","42,114","-14,923","-26.2%","0","18.6","4.70","0.80"
"41","↑7","2","48","7741","ＨＯＹＡ","東Ｐ","23,910","-1,735","-6.77","0","41,491","+8,115","+24.3%","2","－","7.84","－"
"42","↑1","1","43","6367","ダイキン","東Ｐ","25,460","-520","-2.00","0","38,483","+1,571","+4.3%","2","25.5","2.18","1.41"
"43","↑3","1","46","6506","安川電","東Ｐ","6,636","-264","-3.83","1","38,457","+3,049","+8.6%","1","36.6","3.56","1.08"
"44","↓10","0","34","4004","レゾナック","東Ｐ","15,330","-345","-2.20","1","38,123","-10,999","-22.4%","0","36.0","3.91","0.42"
"45","↑5","2","50","6503","三菱電","東Ｐ","5,699","-248","-4.17","0","36,429","+3,713","+11.3%","2","24.6","2.60","1.05"
"46","↑1","2","47","2914","ＪＴ","東Ｐ","6,202","-17","-0.27","0","35,124","+226","+0.6%","2","19.3","2.70","3.90"
"47","↑9","2","56","9433","ＫＤＤＩ","東Ｐ","2,808.0","+29.0","+1.04","0","32,209","+3,324","+11.5%","2","－","2.05","2.99"
"48","↓9","0","39","7012","川重","東Ｐ","2,826.5","-111.5","-3.80","0","30,768","-11,544","-27.3%","0","21.5","2.69","1.42"
"49","↑19","1","68","1458","楽天Ｗブル","東Ｅ","86,390","-3,550","-3.95","1","29,836","+6,525","+28.0%","2","－","－","－"
"50","↓6","0","44","6701","ＮＥＣ","東Ｐ","4,349","+1","+0.02","0","29,685","-6,680","-18.4%","0","－","2.63","0.92"
"51","↑32","1","83","1360","日経ベア２","東Ｅ","68.2","+2.5","+3.81","0","29,420","+9,154","+45.2%","1","－","－","－"
"52","↑2","1","54","6963","ローム","東Ｐ","5,332","-29","-0.54","1","27,882","-2,533","-8.3%","0","71.0","2.72","0.94"
"53","↑2","2","55","6971","京セラ","東Ｐ","3,653","-88","-2.35","1","27,841","-1,889","-6.4%","0","33.6","1.42","1.53"
"54","↑37","2","91","4519","中外薬","東Ｐ","7,345","-275","-3.61","0","26,233","+7,582","+40.7%","2","－","6.34","1.80"
"55","NEW","0","","6522","アスタリスク","東Ｇ","2,400","+304","+14.50","0","26,060","","","0","297","11.30","－"
"56","↑9","1","65","2802","味の素","東Ｐ","5,702","-129","-2.21","1","25,843","+1,866","+7.8%","2","45.4","7.06","0.88"
"57","↓12","0","45","1321","野村日経平均","東Ｅ","69,640","-1,420","-2.00","1","25,325","-10,118","-28.5%","0","－","－","－"
"58","↓20","0","38","7267","ホンダ","東Ｐ","1,525.0","-45.5","-2.90","0","25,174","-17,570","-41.1%","0","22.8","0.50","4.59"
"59","↑101","1","160","2502","アサヒ","東Ｐ","1,660.5","+50.0","+3.10","1","24,929","+15,572","+166.4%","2","12.5","0.81","3.43"
"60","↑34","1","94","6361","荏原","東Ｐ","5,808","-115","-1.94","1","24,916","+7,255","+41.1%","1","26.6","5.11","1.14"
"61","↓8","0","53","8001","伊藤忠","東Ｐ","1,878.0","-26.0","-1.37","0","24,916","-6,382","-20.4%","0","13.8","1.99","2.34"
"62","↑15","1","77","5713","住友鉱","東Ｐ","7,305","-157","-2.10","1","24,245","+3,092","+14.6%","2","14.1","0.95","2.83"
"63","↓2","0","61","8136","サンリオ","東Ｐ","1,177.5","+26.5","+2.30","1","24,033","-1,619","-6.3%","0","22.4","9.16","1.36"
"64","↑7","2","71","6871","日本マイクロ","東Ｐ","14,960","-200","-1.32","0","23,566","+884","+3.9%","2","－","7.84","－"
"65","↓14","0","51","8308","りそなＨＤ","東Ｐ","2,358.0","+32.0","+1.38","0","23,218","-8,485","-26.8%","0","17.1","1.82","1.57"
"66","↓14","0","52","8002","丸紅","東Ｐ","4,961","-87","-1.72","0","23,001","-8,461","-26.9%","0","13.9","1.85","2.32"
"67","↑5","2","72","200A","野村日半導","東Ｅ","5,119","-139","-2.64","1","22,714","+155","+0.7%","2","－","－","－"
"68","↓2","0","66","8053","住友商","東Ｐ","1,564.5","-45.0","-2.80","0","22,029","-1,847","-7.7%","0","11.8","1.60","2.56"
"69","↓10","0","59","7453","良品計画","東Ｐ","3,812","+1","+0.03","0","21,677","-4,779","-18.1%","0","32.6","5.37","0.84"
"70","↑42","2","112","1605","ＩＮＰＥＸ","東Ｐ","3,388.0","+107.0","+3.26","1","21,144","+6,795","+47.4%","2","9.8","0.81","3.19"
"71","↑5","2","76","8591","オリックス","東Ｐ","6,377","-41","-0.64","0","21,112","-761","-3.5%","0","13.2","1.56","2.94"
"72","↓8","0","64","6526","ソシオネクス","東Ｐ","2,597.5","-45.5","-1.72","2","20,869","-4,196","-16.7%","0","45.5","3.42","1.92"
"73","↓6","0","67","8725","ＭＳ＆ＡＤ","東Ｐ","4,520","-14","-0.31","1","20,561","-2,910","-12.4%","0","15.3","1.01","3.76"
"74","↑1","1","75","6273","ＳＭＣ","東Ｐ","70,500","-2,040","-2.81","1","20,351","-1,634","-7.4%","0","26.1","2.10","1.42"
"75","↓6","0","69","6479","ミネベア","東Ｐ","4,321","-51","-1.17","2","20,203","-2,890","-12.5%","0","20.9","1.93","1.39"
"76","↑13","1","89","4502","武田","東Ｐ","5,451","+3","+0.06","1","20,098","+1,108","+5.8%","1","51.9","1.16","3.74"
"77","↓19","0","58","8309","三井住友トラ","東Ｐ","6,579","+24","+0.37","1","19,963","-6,835","-25.5%","0","11.9","1.27","2.89"
"78","↑1","2","79","7269","スズキ","東Ｐ","2,060.0","-69.5","-3.26","0","19,680","-871","-4.2%","0","10.5","1.18","2.48"
"79","↑2","1","81","1579","日経ブル２","東Ｅ","782.7","-32.1","-3.94","1","19,336","-958","-4.7%","0","－","－","－"
"80","↑36","1","116","9501","東電ＨＤ","東Ｐ","479.9","+17.6","+3.81","1","18,830","+5,535","+41.6%","2","－","0.32","－"
"81","↓19","0","62","3110","日東紡","東Ｐ","3,515","-55","-1.54","0","18,074","-7,286","-28.7%","0","37.6","3.69","0.80"
"82","↓25","0","57","7182","ゆうちょ銀","東Ｐ","3,305.0","-2.0","-0.06","0","17,831","-10,301","-36.6%","0","17.8","1.28","2.81"
"83","↓1","0","82","6324","ハーモニック","東Ｐ","7,590","-350","-4.41","1","17,604","-2,690","-13.3%","0","159","8.94","0.26"
"84","↑20","1","104","3382","セブン＆アイ","東Ｐ","2,030.0","-27.0","-1.31","0","17,599","+1,648","+10.3%","2","17.4","1.30","2.96"
"85","↓25","0","60","8604","野村","東Ｐ","1,543.0","+8.0","+0.52","0","17,419","-8,860","-33.7%","0","－","1.20","－"
"86","↑28","2","114","4755","楽天グループ","東Ｐ","802.8","+10.7","+1.35","0","17,376","+3,256","+23.1%","2","－","1.94","－"
"87","↓14","0","73","6702","富士通","東Ｐ","3,354.0","-38.0","-1.12","0","17,277","-5,193","-23.1%","0","18.8","2.87","1.64"
"88","↓14","0","74","8630","ＳＯＭＰＯ","東Ｐ","6,714","+72","+1.08","1","17,079","-5,142","-23.1%","0","12.2","1.16","2.98"
"89","↓11","0","78","4568","第一三共","東Ｐ","2,717.0","-2.0","-0.07","1","16,791","-4,321","-20.5%","0","19.0","2.97","3.68"
"90","↑34","2","124","3563","Ｆ＆ＬＣ","東Ｐ","4,931","+152","+3.18","0","16,410","+4,104","+33.3%","2","37.3","9.77","0.41"
"91","↑32","2","123","6315","ＴＯＷＡ","東Ｐ","2,928","-177","-5.70","1","16,326","+3,802","+30.4%","2","31.4","3.11","0.82"
"92","↑5","2","97","9502","中部電","東Ｐ","3,226.0","-8.0","-0.25","0","16,192","-1,247","-7.2%","0","－","0.78","2.17"
"93","↓8","0","85","9434","ＳＢ","東Ｐ","213.1","+1.5","+0.71","1","15,806","-3,967","-20.1%","0","18.5","3.87","4.13"
"94","↑23","1","117","6590","芝浦","東Ｐ","5,490","-140","-2.49","1","15,552","+2,325","+17.6%","1","30.3","6.48","1.17"
"95","↓8","0","87","9104","商船三井","東Ｐ","5,421","+99","+1.86","1","15,316","-4,274","-21.8%","0","11.0","0.65","3.78"
"96","↑6","2","102","8015","豊田通商","東Ｐ","6,142","-134","-2.14","0","14,958","-1,494","-9.1%","0","14.4","1.82","2.04"
"97","↓5","0","92","6178","日本郵政","東Ｐ","2,370.0","+14.5","+0.62","0","14,836","-3,418","-18.7%","0","17.1","0.67","2.53"
"98","↑2","1","100","7936","アシックス","東Ｐ","4,600","-79","-1.69","0","14,743","-2,243","-13.2%","0","29.6","10.32","0.83"
"99","↓19","0","80","6301","コマツ","東Ｐ","6,525","-185","-2.76","0","14,683","-5,726","-28.1%","0","18.3","1.66","2.91"
"100","↑18","1","118","5333","ＮＧＫ","東Ｐ","6,856","-269","-3.78","0","14,643","+1,459","+11.1%","2","23.5","2.39","1.55"
"101","↓3","0","98","4901","富士フイルム","東Ｐ","3,574.0","-72.0","-1.97","0","14,552","-2,835","-16.3%","0","15.3","1.11","2.10"
"102","↓14","0","88","4578","大塚ＨＤ","東Ｐ","11,160","-355","-3.08","0","14,544","-4,448","-23.4%","0","22.1","1.89","1.25"
"103","↓2","0","101","7751","キヤノン","東Ｐ","4,288","-28","-0.65","0","14,433","-2,267","-13.6%","0","10.9","1.06","3.73"
"104","↑1","2","105","4661","ＯＬＣ","東Ｐ","2,602.0","+17.5","+0.68","0","14,417","-1,321","-8.4%","0","37.5","3.88","0.61"
"105","↓2","0","103","6787","メイコー","東Ｐ","25,470","-1,100","-4.14","0","14,350","-2,042","-12.5%","0","24.5","5.06","0.63"
"106","→","0","106","5344","ＭＡＲＵＷＡ","東Ｐ","59,120","-460","-0.77","1","14,288","-1,197","-7.7%","0","－","4.95","0.19"
"107","↓8","0","99","8750","第一ライフ","東Ｐ","1,864.0","+4.5","+0.24","1","14,241","-2,980","-17.3%","0","13.1","1.58","3.86"
"108","↑30","1","138","6594","ニデック","東Ｐ","2,583","-73","-2.75","0","13,991","+3,245","+30.2%","1","－","1.68","－"
"109","↑82","1","191","5631","日製鋼","東Ｐ","8,253","-19","-0.23","1","13,771","+5,718","+71.0%","1","32.0","2.86","1.11"
"110","↑3","1","113","8267","イオン","東Ｐ","1,455.0","-7.0","-0.48","0","13,739","-468","-3.3%","0","55.1","3.30","1.03"
"111","↓27","0","84","9101","郵船","東Ｐ","5,356","+103","+1.96","1","13,714","-6,240","-31.3%","0","11.1","0.70","3.73"
"112","↓42","0","70","7003","三井Ｅ＆Ｓ","東Ｐ","4,616","-180","-3.75","0","13,622","-9,365","-40.7%","0","15.5","2.03","1.30"
"113","↓20","0","93","9022","ＪＲ東海","東Ｐ","3,664.0","-36.0","-0.97","0","13,615","-4,592","-25.2%","0","7.8","0.69","0.87"
"114","↓5","0","109","4503","アステラス","東Ｐ","2,146.5","-28.0","-1.29","1","13,387","-1,589","-10.6%","0","12.8","2.10","3.73"
"115","↑7","1","122","584A","ＬｉＮＫＸ","東Ｇ","3,390","-335","-8.99","0","13,302","+550","+4.3%","1","100","15.10","－"
"116","↓9","0","107","5401","日本製鉄","東Ｐ","556.0","-4.3","-0.77","0","13,202","-2,169","-14.1%","0","13.2","0.53","4.32"
"117","↓21","0","96","6902","デンソー","東Ｐ","1,945.0","-40.0","-2.02","0","13,006","-4,539","-25.9%","0","12.8","0.89","3.80"
"118","↑19","2","137","6383","ダイフク","東Ｐ","6,673","-191","-2.78","1","12,990","+2,208","+20.5%","2","30.7","5.35","1.23"
"119","↑16","1","135","6504","富士電機","東Ｐ","12,920","-295","-2.23","0","12,987","+2,093","+19.2%","2","18.0","2.36","－"
"120","↑30","2","150","4452","花王","東Ｐ","3,337.0","+36.0","+1.09","1","12,916","+2,906","+29.0%","2","23.2","2.81","2.34"
"121","↑6","2","127","7532","パンパシＨＤ","東Ｐ","873.2","+6.5","+0.75","0","12,874","+923","+7.7%","2","24.6","3.85","0.97"
"122","↑9","1","131","4307","野村総研","東Ｐ","5,000","-119","-2.32","0","12,655","+1,316","+11.6%","1","23.5","6.45","1.68"
"123","↓28","0","95","8802","菱地所","東Ｐ","4,267","-91","-2.09","0","12,319","-5,267","-29.9%","0","21.8","1.91","1.15"
"124","↓13","0","111","8801","三井不","東Ｐ","1,544.5","-27.0","-1.72","0","12,235","-2,581","-17.4%","0","14.6","1.27","2.40"
"125","↑45","1","170","2503","キリンＨＤ","東Ｐ","2,905.0","+28.5","+0.99","1","12,155","+3,239","+36.3%","1","14.8","1.76","2.62"
"126","↑32","2","158","9766","コナミＧ","東Ｐ","18,655","-70","-0.37","0","11,932","+2,503","+26.5%","2","25.0","4.48","1.20"
"127","↓19","0","108","5108","ブリヂストン","東Ｐ","3,616.0","-22.0","-0.60","0","11,891","-3,306","-21.8%","0","13.2","1.22","3.46"
"128","↑6","2","134","4543","テルモ","東Ｐ","2,276.5","-47.5","-2.04","0","11,882","+965","+8.8%","2","20.3","2.12","1.58"
"129","↓14","0","115","5838","楽天銀","東Ｐ","5,787","+141","+2.50","0","11,607","-2,373","-17.0%","0","12.4","2.72","－"
"130","↓67","0","63","9107","川崎汽","東Ｐ","2,549.5","+30.0","+1.19","1","11,517","-13,760","-54.4%","0","16.3","0.86","4.71"
"131","↓1","0","130","9412","スカＪＳＡＴ","東Ｐ","2,556","-104","-3.91","0","11,274","-154","-1.3%","0","26.8","2.39","1.88"
"132","↑41","2","173","5332","ＴＯＴＯ","東Ｐ","8,076","-359","-4.26","0","11,023","+2,323","+26.7%","2","28.9","2.51","1.49"
"133","↑12","2","145","9735","セコム","東Ｐ","6,668","+1","+0.01","0","10,979","+605","+5.8%","2","25.3","2.03","1.80"
"134","↓48","0","86","8473","ＳＢＩ","東Ｐ","2,722.0","-16.0","-0.58","0","10,944","-8,781","-44.5%","0","－","0.98","－"
"135","↑54","1","189","1803","清水建","東Ｐ","2,501.0","-138.0","-5.23","0","10,787","+2,661","+32.7%","2","13.1","1.74","3.08"
"136","↓16","0","120","1812","鹿島","東Ｐ","5,840","-249","-4.09","0","10,614","-2,444","-18.7%","0","15.8","1.90","2.50"
"137","↓12","0","125","6532","ベイカレント","東Ｐ","6,730","-170","-2.46","0","10,469","-1,702","-14.0%","0","20.7","8.49","1.93"
"138","↑57","1","195","4385","メルカリ","東Ｐ","4,665","+153","+3.39","1","10,150","+2,259","+28.6%","1","－","6.41","－"
"139","↑17","1","156","1801","大成建","東Ｐ","14,050","-820","-5.51","0","10,062","+480","+5.0%","1","15.2","2.42","2.70"
"140","↓7","0","133","8830","住友不","東Ｐ","3,848","-46","-1.18","0","9,999","-1,017","-9.2%","0","15.9","1.44","1.35"
"141","↑69","1","210","4186","東応化","東Ｐ","9,822","-238","-2.37","1","9,991","+2,795","+38.8%","1","33.6","5.01","0.81"
"142","↑7","2","149","6988","日東電","東Ｐ","3,136.0","-77.0","-2.40","0","9,972","-188","-1.9%","0","14.9","1.82","2.04"
"143","↓4","0","139","7729","東京精","東Ｐ","17,330","-410","-2.31","1","9,840","-846","-7.9%","0","25.1","3.68","1.59"
"144","↓15","0","129","7832","バンナムＨＤ","東Ｐ","4,053","-25","-0.61","0","9,775","-1,748","-15.2%","0","20.0","3.02","－"
"145","↑27","1","172","3099","三越伊勢丹","東Ｐ","3,807","+57","+1.52","2","9,651","+927","+10.6%","1","21.6","2.14","2.10"
"146","↑46","1","192","3407","旭化成","東Ｐ","1,867.0","-14.5","-0.77","1","9,542","+1,536","+19.2%","1","15.7","1.20","2.36"
"147","↑32","1","179","4507","塩野義","東Ｐ","2,873.5","-35.5","-1.22","0","9,537","+1,041","+12.3%","1","11.6","1.45","2.64"
"148","↑63","1","211","9503","関西電","東Ｐ","2,292.5","-6.0","-0.26","0","9,296","+2,135","+29.8%","1","8.2","0.74","3.49"
"149","↓9","0","140","8601","大和","東Ｐ","1,777.5","+15.0","+0.85","0","9,214","-1,378","-13.0%","0","－","1.40","－"
"150","↓8","0","142","5201","ＡＧＣ","東Ｐ","6,418","-160","-2.43","0","9,180","-1,302","-12.4%","0","17.7","0.91","3.27"
"151","↓7","0","144","5831","しずおかＦＧ","東Ｐ","3,363.0","+6.0","+0.18","0","9,133","-1,247","-12.0%","0","17.0","1.45","2.91"
"152","↑7","2","159","4911","資生堂","東Ｐ","2,787.0","-54.0","-1.90","0","9,117","-251","-2.7%","0","26.5","1.84","2.15"
"153","↑55","1","208","5334","特殊陶","東Ｐ","10,265","-310","-2.93","0","9,076","+1,866","+25.9%","2","19.1","2.61","2.05"
"154","↓44","0","110","8795","Ｔ＆Ｄ","東Ｐ","4,934","-19","-0.38","1","8,992","-5,832","-39.3%","0","17.5","1.46","3.32"
"155","↑20","1","175","6997","日ケミコン","東Ｐ","3,920","-330","-7.76","1","8,732","+70","+0.8%","2","26.3","2.16","0.64"
"156","↓30","0","126","1925","大和ハウス","東Ｐ","4,545","-31","-0.68","0","8,680","-3,287","-27.5%","0","12.4","0.97","3.87"
"157","↓21","0","136","1928","積水ハウス","東Ｐ","3,505.0","-15.0","-0.43","0","8,641","-2,228","-20.5%","0","10.4","1.05","4.14"
"158","↓17","0","141","6326","クボタ","東Ｐ","2,704.0","-74.5","-2.68","0","8,599","-1,966","-18.6%","0","14.5","1.13","1.92"
"159","↑48","1","207","9202","ＡＮＡＨＤ","東Ｐ","3,129.0","-35.0","-1.11","0","8,580","+1,314","+18.1%","1","14.5","1.05","1.92"
"160","↑302","1","462","5243","ノート","東Ｇ","2,289","+70","+3.15","1","8,574","+6,470","+307.5%","1","36.9","5.79","－"
"161","↑22","1","183","9697","カプコン","東Ｐ","3,339.0","+14.0","+0.42","0","8,561","+246","+3.0%","1","24.1","5.23","1.38"
"162","↑23","1","185","6113","アマダ","東Ｐ","2,949.5","-115.5","-3.77","1","8,537","+288","+3.5%","2","26.9","1.71","2.17"
"163","↑27","1","190","4188","三菱ケミＧ","東Ｐ","1,176.0","-17.5","-1.47","0","8,518","+436","+5.4%","2","12.6","0.91","2.72"
"164","↑29","1","193","5020","ＥＮＥＯＳ","東Ｐ","1,243.5","-5.0","-0.40","1","8,514","+520","+6.5%","2","8.0","0.98","2.73"
"165","↓8","0","157","9020","ＪＲ東日本","東Ｐ","3,541.0","-13.0","-0.37","0","8,497","-1,023","-10.7%","0","15.7","1.31","2.37"
"166","↑34","1","200","9843","ニトリＨＤ","東Ｐ","2,442.5","-22.0","-0.89","0","8,462","+704","+9.1%","1","15.2","1.40","1.31"
"167","↓2","0","165","7270","ＳＵＢＡＲＵ","東Ｐ","2,525.0","-48.5","-1.88","0","8,420","-756","-8.2%","0","13.7","0.64","4.59"
"168","↑49","1","217","4021","日産化","東Ｐ","8,187","-178","-2.13","1","8,412","+1,438","+20.6%","1","21.2","4.28","2.59"
"169","↓21","0","148","6965","ホトニクス","東Ｐ","2,424.0","-53.5","-2.16","1","8,395","-1,831","-17.9%","0","42.7","2.18","1.57"
"170","↓7","0","163","7186","横浜ＦＧ","東Ｐ","1,919.5","+14.5","+0.76","0","8,366","-911","-9.8%","0","16.5","1.52","2.45"
"171","↑177","1","348","6856","堀場製","東Ｐ","25,575","-785","-2.98","1","8,286","+5,005","+152.5%","1","22.2","3.12","1.92"
"172","↓21","0","151","7202","いすゞ","東Ｐ","2,380.0","-9.5","-0.40","0","8,256","-1,741","-17.4%","0","10.2","1.11","3.95"
"173","↑3","1","176","6323","ローツェ","東Ｐ","4,344","-66","-1.50","1","8,213","-416","-4.8%","0","27.1","5.79","0.46"
"174","↓19","0","155","7733","オリンパス","東Ｐ","1,770.0","-20.0","-1.12","0","8,117","-1,533","-15.9%","0","18.4","2.32","1.69"
"175","↓43","0","132","7201","日産自","東Ｐ","313.1","-8.7","-2.70","0","8,053","-3,077","-27.6%","0","54.7","0.23","－"
"176","↑11","1","187","1802","大林組","東Ｐ","3,255.0","-114.0","-3.38","0","8,005","-171","-2.1%","0","14.3","1.78","2.89"
"177","↓10","0","167","9201","ＪＡＬ","東Ｐ","3,044.0","-53.0","-1.71","0","7,988","-1,112","-12.2%","0","11.9","1.01","3.15"
"178","↓24","0","154","9021","ＪＲ西日本","東Ｐ","2,924.0","+12.0","+0.41","0","7,987","-1,846","-18.8%","0","13.3","1.10","3.33"
"179","↑22","1","201","581A","ＧＯ","東Ｇ","2,611","+111","+4.44","1","7,943","+259","+3.4%","1","31.7","9.25","－"
"180","↑35","1","215","9042","阪急阪神","東Ｐ","4,734","+72","+1.54","0","7,889","+906","+13.0%","1","13.9","1.00","2.11"
"181","↑47","1","228","9531","東ガス","東Ｐ","6,143","+23","+0.38","1","7,860","+1,788","+29.4%","1","14.8","1.18","1.95"
"182","↑16","1","198","6996","ニチコン","東Ｐ","3,500","-125","-3.45","1","7,640","-185","-2.4%","0","35.1","1.97","1.11"
"183","↓21","0","162","5411","ＪＦＥ","東Ｐ","1,647.5","-6.5","-0.39","0","7,587","-1,739","-18.6%","0","7.0","0.40","4.86"
"184","↓32","0","152","6645","オムロン","東Ｐ","5,719","-91","-1.57","1","7,423","-2,538","-25.5%","0","40.9","1.35","1.92"
"185","↑35","1","220","4684","オービック","東Ｐ","4,121","+11","+0.27","0","7,318","+482","+7.1%","1","21.7","3.44","2.28"
"186","↑50","1","236","6754","アンリツ","東Ｐ","4,011","-45","-1.11","2","7,255","+1,562","+27.4%","1","34.2","3.87","1.25"
"187","↓1","0","186","1329","ｉＳ日経","東Ｅ","6,988","-132","-1.85","1","7,244","-970","-11.8%","0","－","－","－"
"188","↑103","1","291","6622","ダイヘン","東Ｐ","14,790","-1,210","-7.56","0","7,227","+2,836","+64.6%","1","21.2","2.27","1.42"
"189","↑145","1","334","9962","ミスミＧ","東Ｐ","3,899","-100","-2.50","1","7,121","+3,610","+102.8%","1","27.5","2.71","1.36"
"190","↓24","0","166","8331","千葉銀","東Ｐ","2,761.0","+4.5","+0.16","0","7,031","-2,094","-22.9%","0","17.8","1.52","2.32"
