順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"18","↓5","0","13","8411","みずほＦＧ","東Ｐ","8,786","+55","+0.63","0","66,925","-27,008","-28.8%","0","15.2","1.85","1.71"
"19","↓3","0","16","9983","ファストリ","東Ｐ","69,370","+1,370","+2.01","1","63,497","-8,308","-11.6%","0","42.6","7.80","0.92"
"20","↓5","0","15","6146","ディスコ","東Ｐ","54,940","+900","+1.67","2","59,551","-17,785","-23.0%","0","－","10.26","－"
"21","↓3","0","18","8058","三菱商","東Ｐ","4,900","-159","-3.14","0","48,945","-7,534","-13.3%","0","16.3","1.86","2.55"
"22","↑4","1","26","7011","三菱重","東Ｐ","3,754","-41","-1.08","0","47,239","+7,648","+19.3%","1","33.2","3.98","0.77"
"23","↓2","0","21","7203","トヨタ","東Ｐ","3,092.0","-25.0","-0.80","0","46,680","-5,928","-11.3%","0","11.2","0.98","3.23"
"24","↑3","2","27","8031","三井物","東Ｐ","5,031","-222","-4.23","0","44,376","+5,217","+13.3%","5","15.5","1.59","2.78"
"25","↓2","0","23","6525","コクサイエレ","東Ｐ","8,302","-23","-0.28","0","42,676","-2,472","-5.5%","0","34.9","8.61","0.78"
"26","↓2","0","24","7974","任天堂","東Ｐ","8,856","+1","+0.01","0","41,252","-3,781","-8.4%","0","32.9","3.50","1.83"
"27","↓8","0","19","5016","ＪＸ金属","東Ｐ","3,634.0","+100.0","+2.83","2","40,989","-12,786","-23.8%","0","23.0","5.06","0.55"
"28","↑4","1","32","6861","キーエンス","東Ｐ","77,340","-640","-0.82","0","37,685","+4,467","+13.4%","1","－","5.29","0.71"
"29","↓1","0","28","8766","東京海上","東Ｐ","7,996","+38","+0.48","0","35,492","-3,144","-8.1%","0","18.2","1.84","3.06"
"30","↓1","0","29","5706","三井金属","東Ｐ","25,635","+130","+0.51","2","34,018","-3,013","-8.1%","0","18.3","3.47","1.09"
"31","↓1","0","30","6758","ソニーＧ","東Ｐ","3,896","+1","+0.03","2","31,854","-4,777","-13.0%","0","18.8","2.72","0.90"
"32","↓1","0","31","3436","ＳＵＭＣＯ","東Ｐ","3,231.0","+81.0","+2.57","2","31,400","-2,551","-7.5%","0","－","1.99","－"
"33","↑30","1","63","9104","商船三井","東Ｐ","6,954","-236","-3.28","0","30,355","+12,399","+69.1%","1","10.0","0.80","2.95"
"34","↑63","1","97","6367","ダイキン","東Ｐ","20,510","-310","-1.49","0","30,088","+19,544","+185.4%","1","20.5","1.91","1.76"
"35","↑53","1","88","2914","ＪＴ","東Ｐ","6,811","-137","-1.97","0","30,079","+17,352","+136.3%","1","18.8","2.75","3.99"
"36","→","0","36","8001","伊藤忠","東Ｐ","2,210.0","-2.0","-0.09","0","29,874","+286","+1.0%","1","16.3","2.28","1.99"
"37","↑1","1","38","6501","日立","東Ｐ","5,380","+28","+0.52","2","29,790","+2,431","+8.9%","1","26.6","3.64","－"
"38","↑15","1","53","6503","三菱電","東Ｐ","5,245","-65","-1.22","0","28,327","+7,677","+37.2%","1","21.7","2.35","1.14"
"39","↑7","1","46","6701","ＮＥＣ","東Ｐ","4,798","+69","+1.46","2","28,061","+6,024","+27.3%","1","－","2.85","0.83"
"40","↑17","1","57","4063","信越化","東Ｐ","5,800","-59","-1.01","0","27,997","+8,252","+41.8%","1","20.1","2.31","2.00"
"41","↑11","1","52","7013","ＩＨＩ","東Ｐ","2,612.0","-27.5","-1.04","0","27,728","+7,051","+34.1%","1","16.1","3.98","0.88"
"42","↑216","1","258","6594","ニデック","東Ｐ","2,624","+154","+6.23","2","27,713","+24,183","+685.1%","1","－","1.71","－"
"43","↓10","0","33","6723","ルネサス","東Ｐ","3,313.0","+22.0","+0.67","0","27,449","-5,102","-15.7%","0","－","2.12","－"
"44","↓19","0","25","5401","日本製鉄","東Ｐ","691.4","-13.2","-1.87","0","26,816","-16,565","-38.2%","0","12.5","0.64","3.47"
"45","↓10","0","35","9432","ＮＴＴ","東Ｐ","172.5","-0.7","-0.40","1","24,712","-6,005","-19.5%","0","14.3","1.42","3.13"
"46","↓2","0","44","6954","ファナック","東Ｐ","5,947","+186","+3.23","2","24,123","+755","+3.2%","1","27.9","2.92","－"
"47","↓4","0","43","5713","住友鉱","東Ｐ","10,080","-80","-0.79","0","23,650","-679","-2.8%","0","12.5","1.27","2.05"
"48","↑36","1","84","4502","武田","東Ｐ","5,749","-159","-2.69","0","23,615","+10,671","+82.4%","1","55.3","1.21","3.55"
"49","↑18","1","67","1357","日経Ｄインバ","東Ｅ","2,830","-82","-2.82","0","23,587","+6,560","+38.5%","1","－","－","－"
"50","↑42","1","92","6702","富士通","東Ｐ","3,895","+100","+2.64","2","23,561","+11,785","+100.1%","1","21.7","3.31","1.41"
"51","↑19","3","70","9843","ニトリＨＤ","東Ｐ","3,239.0","-36.0","-1.10","0","22,230","+6,433","+40.7%","3","20.1","1.81","0.99"
"52","↓12","0","40","9501","東電ＨＤ","東Ｐ","556.8","-12.7","-2.23","0","22,164","-3,890","-14.9%","0","－","0.37","－"
"53","↓4","0","49","6330","東洋エンジ","東Ｐ","2,474","-135","-5.17","0","21,554","+294","+1.4%","2","24.2","3.73","1.01"
"54","↓6","0","48","9101","郵船","東Ｐ","7,134","-154","-2.11","0","21,416","-22","-0.1%","0","12.0","0.92","3.36"
"55","↑21","2","76","7182","ゆうちょ銀","東Ｐ","3,379.0","-38.0","-1.11","0","21,268","+6,603","+45.0%","1","18.2","1.30","2.75"
"56","↑4","1","60","7267","ホンダ","東Ｐ","1,699.0","-19.0","-1.11","0","20,522","+1,639","+8.7%","1","16.5","0.54","4.12"
"57","↑7","1","64","8053","住友商","東Ｐ","1,824.5","-17.5","-0.95","0","20,239","+2,357","+13.2%","1","13.7","1.82","2.19"
"58","↓16","0","42","8136","サンリオ","東Ｐ","1,272.0","-16.5","-1.28","0","19,716","-5,619","-22.2%","0","24.2","9.45","1.26"
"59","↓9","0","50","4004","レゾナック","東Ｐ","15,585","+135","+0.87","2","19,306","-1,837","-8.7%","0","26.3","3.75","0.42"
"60","↓21","0","39","5802","住友電","東Ｐ","2,138.0","+35.0","+1.66","2","18,855","-8,096","-30.0%","0","19.6","2.35","1.82"
"61","↑58","1","119","8473","ＳＢＩ","東Ｐ","3,385.0","+121.0","+3.71","2","18,712","+9,415","+101.3%","1","－","1.17","－"
"62","↑372","1","434","603A","アイグリッド","東Ｇ","1,143","-6","-0.52","0","18,454","+16,892","+1081.4%","1","19.4","4.87","－"
"63","↓8","0","55","6752","パナＨＤ","東Ｐ","4,160","-37","-0.88","2","18,195","-2,191","-10.7%","0","21.6","1.80","1.30"
"64","↑4","2","68","8002","丸紅","東Ｐ","5,081","-120","-2.31","0","18,034","+1,050","+6.2%","1","14.2","1.85","2.26"
"65","↑45","2","110","8267","イオン","東Ｐ","1,409.5","+19.0","+1.37","0","17,799","+8,133","+84.1%","1","53.5","3.23","1.06"
"66","↓29","0","37","8308","りそなＨＤ","東Ｐ","2,555.5","+5.5","+0.22","0","17,647","-9,922","-36.0%","0","17.3","1.90","1.45"
"67","↓13","0","54","7735","スクリン","東Ｐ","13,010","+55","+0.42","2","17,578","-2,846","-13.9%","0","21.4","4.95","1.41"
"68","↑89","3","157","3038","神戸物産","東Ｐ","3,024.0","+124.0","+4.28","2","17,547","+10,844","+161.8%","3","22.7","4.00","1.06"
"69","↓7","0","62","1321","野村日経平均","東Ｅ","67,350","+870","+1.31","2","17,464","-612","-3.4%","0","－","－","－"
"70","↓36","0","34","8591","オリックス","東Ｐ","6,222","-129","-2.03","0","17,447","-13,370","-43.4%","0","12.7","1.43","3.01"
"71","↓10","0","61","6762","ＴＤＫ","東Ｐ","2,911.5","+79.0","+2.79","2","17,158","-1,635","-8.7%","0","24.6","2.40","1.37"
"72","↑61","1","133","3350","メタプラ","東Ｓ","293","+14","+5.02","2","17,067","+8,741","+105.0%","1","－","1.10","－"
"73","↓7","0","66","7936","アシックス","東Ｐ","4,276","+81","+1.93","2","16,885","-605","-3.5%","0","25.3","8.45","1.03"
"74","↓27","0","47","1605","ＩＮＰＥＸ","東Ｐ","3,785","-104","-2.67","1","16,630","-4,936","-22.9%","0","8.6","0.86","2.96"
"75","↑39","1","114","3382","セブン＆アイ","東Ｐ","2,057.0","-3.0","-0.15","0","16,384","+6,804","+71.0%","1","16.8","1.26","2.92"
"76","↓18","0","58","7012","川重","東Ｐ","2,437.5","-13.0","-0.53","0","16,213","-3,505","-17.8%","0","18.5","2.40","1.64"
"77","↑18","3","95","581A","ＧＯ","東Ｇ","3,920","+130","+3.43","2","16,044","+4,898","+43.9%","1","28.6","12.85","－"
"78","↑20","3","98","9107","川崎汽","東Ｐ","3,326.0","-93.0","-2.72","0","15,605","+5,069","+48.1%","1","14.6","1.13","3.61"
"79","↓8","0","71","8725","ＭＳ＆ＡＤ","東Ｐ","5,239","+28","+0.54","0","15,522","-255","-1.6%","0","17.6","1.12","3.24"
"80","↓39","0","41","7741","ＨＯＹＡ","東Ｐ","24,125","-335","-1.37","0","15,312","-10,705","-41.1%","0","－","7.92","－"
"81","→","0","81","5711","三菱マ","東Ｐ","5,204","-193","-3.58","0","15,279","+1,956","+14.7%","1","4.9","0.88","2.23"
"82","↓3","0","79","9433","ＫＤＤＩ","東Ｐ","2,984.0","+2.5","+0.08","2","14,318","+788","+5.8%","1","15.5","2.21","2.82"
"83","↓11","0","72","6326","クボタ","東Ｐ","3,023.0","-5.0","-0.17","0","13,605","-1,981","-12.7%","0","11.8","1.22","1.72"
"84","↑47","1","131","2802","味の素","東Ｐ","5,156","-24","-0.46","2","13,515","+5,149","+61.5%","1","39.7","6.34","0.97"
"85","↑2","1","87","6301","コマツ","東Ｐ","7,482","-31","-0.41","0","13,515","+687","+5.4%","1","19.0","1.89","2.54"
"86","↑19","2","105","6963","ローム","東Ｐ","4,871","+136","+2.87","2","13,282","+3,103","+30.5%","1","64.8","2.43","1.03"
"87","↓22","0","65","4661","ＯＬＣ","東Ｐ","3,132.0","+31.0","+1.00","0","13,141","-4,419","-25.2%","0","45.1","4.55","0.51"
"88","↑35","1","123","8750","第一ライフ","東Ｐ","1,882.5","-1.0","-0.05","0","12,977","+4,232","+48.4%","1","13.2","1.48","3.82"
"89","↑31","1","120","4755","楽天グループ","東Ｐ","755.1","+20.2","+2.75","2","12,824","+3,754","+41.4%","1","－","1.80","－"
"90","↑44","1","134","6178","日本郵政","東Ｐ","2,510.0","-42.0","-1.65","0","12,475","+4,360","+53.7%","1","18.1","0.69","2.39"
"91","↓18","0","73","8309","三井住友トラ","東Ｐ","1,808.0","+21.0","+1.18","2","12,171","-3,328","-21.5%","0","13.1","1.36","2.63"
"92","↑35","1","127","8630","ＳＯＭＰＯ","東Ｐ","6,868","-17","-0.25","0","11,886","+3,272","+38.0%","1","12.4","1.15","2.91"
"93","↑25","1","118","7532","パンパシＨＤ","東Ｐ","778.4","+18.4","+2.42","1","11,479","+2,177","+23.4%","1","21.3","3.33","1.28"
"94","↓14","0","80","8604","野村","東Ｐ","1,663.5","+31.5","+1.93","2","11,448","-2,078","-15.4%","0","－","1.27","－"
"95","↓2","0","93","4568","第一三共","東Ｐ","2,794.0","-60.5","-2.12","0","11,382","+12","+0.1%","1","20.3","2.99","3.58"
"96","↑21","1","117","5411","ＪＦＥ","東Ｐ","1,836.0","-52.5","-2.78","0","11,322","+2,008","+21.6%","1","7.8","0.44","4.36"
"97","↓8","0","89","6506","安川電","東Ｐ","4,572","+72","+1.60","2","11,222","-1,343","-10.7%","0","25.2","2.44","1.57"
"98","↑5","1","103","7201","日産自","東Ｐ","315.9","-1.0","-0.32","0","10,678","+463","+4.5%","1","55.2","0.23","－"
"99","↓22","0","77","3563","Ｆ＆ＬＣ","東Ｐ","6,008","+95","+1.61","1","10,491","-4,013","-27.7%","0","43.3","10.96","0.33"
"100","↑47","2","147","2768","双日","東Ｐ","5,756","-22","-0.38","0","10,111","+2,913","+40.5%","1","9.2","1.05","3.13"
"101","↑23","1","124","4578","大塚ＨＤ","東Ｐ","12,080","-160","-1.31","0","10,092","+1,396","+16.1%","1","17.9","1.96","1.66"
"102","↓12","0","90","6361","荏原","東Ｐ","4,432","+42","+0.96","0","10,084","-2,080","-17.1%","0","20.3","3.79","1.49"
"103","↑9","1","112","1579","日経ブル２","東Ｅ","723.7","+18.7","+2.65","2","10,076","+441","+4.6%","1","－","－","－"
"104","↑9","1","113","8015","豊田通商","東Ｐ","7,593","-80","-1.04","0","10,023","+421","+4.4%","1","16.6","2.75","1.65"
"105","↓54","0","51","3103","ユニチカ","東Ｓ","1,427","-30","-2.06","0","10,001","-10,973","-52.3%","0","17.4","2.45","－"
"106","↓31","0","75","7966","リンテック","東Ｐ","5,370","+30","+0.56","2","9,667","-5,058","-34.3%","0","16.5","1.24","2.23"
"107","↑69","2","176","485A","ＰｏｗｅｒＸ","東Ｇ","1,816","+125","+7.39","2","9,556","+3,893","+68.7%","1","168","32.64","－"
"108","↓49","0","59","9503","関西電","東Ｐ","2,949.0","-77.0","-2.54","0","9,529","-9,522","-50.0%","0","10.6","0.92","2.71"
"109","↓2","0","107","8801","三井不","東Ｐ","1,516.0","+1.0","+0.07","0","9,495","-433","-4.4%","0","14.3","1.26","2.44"
"110","↑25","1","135","7751","キヤノン","東Ｐ","4,628","-32","-0.69","0","9,452","+1,351","+16.7%","1","11.4","1.11","3.46"
"111","↓9","0","102","4005","住友化","東Ｐ","596.4","-30.3","-4.83","0","9,440","-848","-8.2%","0","14.2","0.90","2.68"
"112","↑14","1","126","6971","京セラ","東Ｐ","3,493.0","-13.0","-0.37","2","9,347","+687","+7.9%","1","28.1","1.35","1.60"
"113","↓30","0","83","7453","良品計画","東Ｐ","4,243","+78","+1.87","2","9,261","-3,792","-29.1%","0","33.6","5.68","0.75"
"114","↑2","1","116","9434","ＳＢ","東Ｐ","238.5","+0.9","+0.38","1","9,070","-368","-3.9%","0","20.7","4.33","3.69"
"115","↑24","1","139","5108","ブリヂストン","東Ｐ","3,952","-115","-2.83","0","9,051","+1,298","+16.7%","1","14.3","1.29","3.16"
"116","↓20","0","96","3110","日東紡","東Ｐ","3,060","+99","+3.34","1","8,901","-2,167","-19.6%","0","27.9","3.14","0.92"
"117","↓6","0","111","8729","ソニーＦＧ","東Ｐ","164.6","+1.0","+0.61","0","8,869","-776","-8.0%","0","48.0","1.26","4.86"
"118","↑68","1","186","6504","富士電機","東Ｐ","13,120","+285","+2.22","2","8,788","+3,553","+67.9%","1","17.2","2.42","－"
"119","↑27","2","146","5838","楽天銀","東Ｐ","6,640","+182","+2.82","0","8,771","+1,558","+21.6%","4","13.1","2.95","－"
"120","↑24","1","144","6902","デンソー","東Ｐ","1,919.0","-18.0","-0.93","0","8,637","+1,094","+14.5%","1","12.6","0.94","3.86"
"121","↑1","1","122","7832","バンナムＨＤ","東Ｐ","5,561","-44","-0.79","0","8,589","-163","-1.9%","0","27.4","4.03","－"
"122","↑373","1","495","3994","マネフォ","東Ｐ","6,681","+509","+8.25","4","8,526","+7,287","+588.1%","1","－","8.99","－"
"123","↑52","2","175","1360","日経ベア２","東Ｅ","69.5","-1.8","-2.52","0","8,514","+2,756","+47.9%","1","－","－","－"
"124","↓24","0","100","8802","菱地所","東Ｐ","3,700","-3","-0.08","2","8,509","-1,857","-17.9%","0","18.9","1.63","1.32"
"125","↑127","2","252","4088","エアウォータ","東Ｐ","2,989","+148","+5.21","0","8,314","+4,646","+126.7%","2","24.5","1.76","－"
"126","↑22","1","148","7261","マツダ","東Ｐ","1,176.5","-29.0","-2.41","0","8,289","+1,100","+15.3%","1","8.2","0.39","4.67"
"127","↓41","0","86","6273","ＳＭＣ","東Ｐ","66,870","-150","-0.22","0","8,273","-4,587","-35.7%","0","24.6","1.94","1.50"
"128","↑25","1","153","5334","特殊陶","東Ｐ","7,849","-55","-0.70","2","8,250","+1,441","+21.2%","1","14.6","1.80","2.68"
"129","↑31","2","160","7014","名村造","東Ｓ","4,795","+195","+4.24","3","8,223","+1,700","+26.1%","1","15.2","2.42","1.25"
"130","↓24","0","106","7269","スズキ","東Ｐ","2,066.0","-42.5","-2.02","0","8,129","-1,921","-19.1%","0","9.5","1.13","2.47"
"131","↑6","1","137","4689","ラインヤフー","東Ｐ","529.6","-4.3","-0.81","0","8,121","+161","+2.0%","1","－","1.21","2.08"
"132","↑22","1","154","4503","アステラス","東Ｐ","2,362.0","-55.0","-2.28","0","8,110","+1,345","+19.9%","1","14.1","2.18","3.39"
"133","↓29","0","104","4519","中外薬","東Ｐ","6,808","-70","-1.02","0","8,049","-2,158","-21.1%","0","－","5.52","1.94"
"134","↑81","1","215","8697","日本取引所","東Ｐ","2,235.0","+91.0","+4.24","2","7,970","+3,580","+81.5%","1","23.1","7.09","3.45"
"135","↑20","1","155","7270","ＳＵＢＡＲＵ","東Ｐ","2,641.5","-13.5","-0.51","0","7,886","+1,131","+16.7%","1","14.1","0.66","4.39"
"136","↑165","1","301","9602","東宝","東Ｐ","1,608.5","+48.5","+3.11","2","7,882","+5,063","+179.6%","1","32.6","2.67","1.37"
"137","↓7","0","130","3099","三越伊勢丹","東Ｐ","3,210.0","-1.0","-0.03","2","7,580","-890","-10.5%","0","17.7","1.86","2.49"
"138","↓56","0","82","7003","三井Ｅ＆Ｓ","東Ｐ","4,276","+77","+1.83","3","7,561","-5,643","-42.7%","0","13.9","1.93","1.40"
"139","↓40","0","99","5020","ＥＮＥＯＳ","東Ｐ","1,342.0","-30.0","-2.19","0","7,517","-2,867","-27.6%","0","8.6","0.95","2.53"
"140","↓15","0","125","6890","フェローテク","東Ｓ","8,970","+80","+0.90","2","7,516","-1,158","-13.4%","0","10.1","1.50","2.97"
"141","↓72","0","69","4684","オービック","東Ｐ","5,106","+38","+0.75","0","7,435","-9,437","-55.9%","0","26.7","4.45","1.84"
"142","↓14","0","128","6871","日本マイクロ","東Ｐ","11,920","+100","+0.85","2","7,433","-1,178","-13.7%","0","20.1","5.06","1.49"
"143","↑45","2","188","6613","ＱＤレーザ","東Ｇ","1,970","+190","+10.67","1","7,390","+2,234","+43.3%","2","187","16.91","－"
"144","↓70","0","74","9706","日本空港ビル","東Ｐ","5,711","+80","+1.42","2","7,343","-7,674","-51.1%","0","21.9","2.47","1.66"
"145","↑80","1","225","6479","ミネベア","東Ｐ","3,328.0","+94.0","+2.91","2","7,298","+3,155","+76.2%","1","15.4","1.44","1.80"
"146","↑51","1","197","5201","ＡＧＣ","東Ｐ","5,582","-106","-1.86","0","7,147","+2,288","+47.1%","1","15.4","0.78","3.76"
"147","↓56","0","91","5333","ＮＧＫ","東Ｐ","5,232","+111","+2.17","2","7,141","-4,993","-41.1%","0","18.0","1.82","2.03"
"148","↓27","0","121","6526","ソシオネクス","東Ｐ","1,947.5","+15.5","+0.80","2","7,106","-1,651","-18.9%","0","34.2","2.66","2.57"
"149","↓55","0","94","7826","フルヤ金属","東Ｐ","10,390","+30","+0.29","0","7,015","-4,173","-37.3%","0","14.4","3.26","1.73"
"150","↓12","0","138","4901","富士フイルム","東Ｐ","3,314.0","-10.0","-0.30","2","7,005","-871","-11.1%","0","14.2","1.02","2.26"
"151","↑28","3","179","5101","浜ゴム","東Ｐ","7,065","+37","+0.53","2","6,877","+1,323","+23.8%","1","9.5","0.99","3.16"
"152","↑130","1","282","4812","電通総研","東Ｐ","2,852","-1","-0.04","0","6,873","+3,752","+120.2%","1","30.9","5.28","0.79"
"153","↓10","0","143","1458","楽天Ｗブル","東Ｅ","80,020","+2,080","+2.67","2","6,818","-818","-10.7%","0","－","－","－"
"154","↑19","2","173","6787","メイコー","東Ｐ","18,740","+1,320","+7.58","1","6,754","+966","+16.7%","1","18.0","3.73","0.85"
"155","↑9","1","164","4307","野村総研","東Ｐ","5,248","+79","+1.53","2","6,702","+379","+6.0%","1","24.7","7.87","1.60"
"156","↑31","1","187","1925","大和ハウス","東Ｐ","4,710","-56","-1.17","0","6,621","+1,419","+27.3%","1","11.0","1.00","3.78"
"157","↑129","2","286","5344","ＭＡＲＵＷＡ","東Ｐ","53,460","+2,940","+5.82","2","6,590","+3,559","+117.4%","1","－","4.36","0.21"
"158","↑27","3","185","5831","しずおかＦＧ","東Ｐ","3,680.0","+22.0","+0.60","2","6,552","+1,142","+21.1%","1","16.7","1.50","2.93"
"159","↑42","3","201","7747","朝日インテク","東Ｐ","3,523.0","-85.0","-2.36","0","6,365","+1,594","+33.4%","1","24.7","5.39","1.42"
"160","↑9","1","169","8601","大和","東Ｐ","1,859.0","+3.0","+0.16","0","6,364","+179","+2.9%","1","－","1.44","2.37"
"161","↑55","1","216","1928","積水ハウス","東Ｐ","3,378.0","-24.0","-0.71","0","6,312","+1,979","+45.7%","1","10.0","1.01","4.29"
"162","↑43","1","205","4507","塩野義","東Ｐ","2,906.0","-86.0","-2.87","0","6,290","+1,650","+35.6%","1","11.8","1.40","2.62"
"163","↑37","2","200","200A","野村日半導","東Ｅ","4,310","+82","+1.94","2","6,235","+1,429","+29.7%","1","－","－","－"
"164","↓49","0","115","4506","住友ファーマ","東Ｐ","1,651.5","-22.0","-1.31","0","6,216","-3,325","-34.8%","0","9.6","1.81","－"
"165","↓29","0","136","7272","ヤマハ発","東Ｐ","1,883.5","-14.0","-0.74","0","6,206","-1,833","-22.8%","0","10.8","1.46","2.65"
"166","↑51","3","217","2587","サントリＢＦ","東Ｐ","4,515","-16","-0.35","1","6,171","+1,877","+43.7%","1","15.7","1.03","2.66"
"167","NEW","0","","3653","モルフォ","東Ｇ","1,432","+117","+8.90","0","6,168","","","0","－","2.51","－"
"168","↓18","0","150","4385","メルカリ","東Ｐ","4,456","+116","+2.67","2","6,126","-877","-12.5%","0","－","5.30","－"
"169","↓60","0","109","6383","ダイフク","東Ｐ","5,663","+53","+0.94","0","6,095","-3,620","-37.3%","0","24.4","4.20","1.59"
"170","↑7","2","177","6315","ＴＯＷＡ","東Ｐ","2,208","0","0.00%","0","6,086","+476","+8.5%","1","23.7","2.19","1.09"
"171","↓10","0","161","2502","アサヒ","東Ｐ","1,644.0","-5.5","-0.33","2","6,032","-432","-6.7%","0","12.4","0.75","3.47"
"172","↑71","2","243","4588","オンコリス","東Ｇ","4,610","+540","+13.27","3","6,000","+2,184","+57.2%","1","－","41.77","－"
"173","↓3","0","170","6834","精工技研","東Ｓ","5,170","+540","+11.66","2","5,939","-214","-3.5%","0","25.1","6.49","0.58"
"174","↓6","0","168","7733","オリンパス","東Ｐ","2,051.0","-17.0","-0.82","2","5,911","-298","-4.8%","0","21.3","2.91","1.46"
"175","↑24","2","199","6324","ハーモニック","東Ｐ","5,730","+300","+5.52","2","5,893","+1,080","+22.4%","1","90.4","6.67","0.35"
"176","↓120","0","56","4440","ヴィッツ","東Ｓ","1,648","-385","-18.94","0","5,866","-14,197","-70.8%","0","14.6","2.07","1.09"
"177","↑58","2","235","338A","ゼンムテック","東Ｇ","2,715","+198","+7.87","0","5,778","+1,856","+47.3%","2","24.5","9.70","－"
"178","↑121","1","299","5110","住友ゴ","東Ｐ","2,099.0","-69.0","-3.18","0","5,759","+2,923","+103.1%","1","10.0","0.73","4.00"
"179","↓13","0","166","4052","フィーチャ","東Ｇ","733","-132","-15.26","0","5,689","-604","-9.6%","0","97.5","5.90","－"
"180","↑43","1","223","9697","カプコン","東Ｐ","4,235","+49","+1.17","2","5,660","+1,503","+36.2%","1","30.5","6.19","1.09"
"181","↓14","0","167","9502","中部電","東Ｐ","2,938.5","-40.0","-1.34","0","5,651","-609","-9.7%","0","13.9","0.70","2.38"
"182","↑16","1","198","3659","ネクソン","東Ｐ","3,123.0","+3.0","+0.10","2","5,615","+776","+16.0%","1","－","2.26","15.21"
"183","↑95","1","278","1515","日鉄鉱","東Ｐ","3,360","-180","-5.08","0","5,608","+2,413","+75.5%","1","21.5","1.63","1.85"
"184","↓44","0","140","6590","芝浦","東Ｐ","3,970","+155","+4.06","2","5,548","-2,205","-28.4%","0","21.9","4.86","1.61"
"185","↓44","0","141","4911","資生堂","東Ｐ","3,447.0","+23.0","+0.67","2","5,497","-2,236","-28.9%","0","32.8","2.16","1.74"
"186","↓85","0","101","6305","日立建機","東Ｐ","5,971","-59","-0.98","0","5,490","-4,825","-46.8%","0","15.1","1.38","3.18"
"187","↓5","0","182","6269","三井海洋","東Ｐ","9,417","+85","+0.91","0","5,473","-5","-0.1%","0","11.1","2.41","2.12"
"188","↓56","0","132","8830","住友不","東Ｐ","3,246.0","-10.0","-0.31","2","5,444","-2,907","-34.8%","0","13.4","1.17","1.60"
"189","↑13","2","202","7186","横浜ＦＧ","東Ｐ","1,959.0","+8.0","+0.41","0","5,401","+638","+13.4%","1","16.8","1.49","2.40"
"190","↑51","1","241","1803","清水建","東Ｐ","2,378.5","-8.0","-0.34","0","5,369","+1,521","+39.5%","1","9.8","1.59","3.24"
"191","↓8","0","183","4188","三菱ケミＧ","東Ｐ","1,240.0","-43.0","-3.35","0","5,366","-93","-1.7%","0","13.3","0.92","2.58"
