順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"35","↑4","1","39","4004","レゾナック","東Ｐ","15,865","-35","-0.22","1","26,573","-6,637","-20.0%","0","26.7","3.82","0.41"
"36","↓5","0","31","7735","スクリン","東Ｐ","13,030","-150","-1.14","2","26,002","-14,539","-35.9%","0","21.4","4.96","1.40"
"37","↑8","2","45","6701","ＮＥＣ","東Ｐ","4,810","+148","+3.17","3","24,936","-3,258","-11.6%","0","－","2.86","0.83"
"38","↑29","1","67","6871","日本マイクロ","東Ｐ","13,740","-140","-1.01","1","23,672","+4,317","+22.3%","1","23.2","5.83","1.30"
"39","↓6","0","33","1357","日経Ｄインバ","東Ｅ","2,747","-65","-2.31","0","23,472","-14,957","-38.9%","0","－","－","－"
"40","↑3","3","43","4502","武田","東Ｐ","5,812","+43","+0.75","0","22,911","-7,123","-23.7%","0","55.9","1.23","3.51"
"41","→","0","41","4063","信越化","東Ｐ","6,121","+31","+0.51","1","22,715","-9,841","-30.2%","0","21.2","2.44","1.90"
"42","↓12","0","30","7013","ＩＨＩ","東Ｐ","2,776.0","+3.0","+0.11","1","22,701","-19,130","-45.7%","0","17.1","4.22","0.83"
"43","↓16","0","27","3103","ユニチカ","東Ｓ","1,525","+6","+0.39","2","21,656","-21,596","-49.9%","0","18.6","2.62","－"
"44","↑66","2","110","4568","第一三共","東Ｐ","2,852.0","+123.0","+4.51","1","21,260","+10,170","+91.7%","2","20.7","3.05","3.51"
"45","↓8","0","37","6752","パナＨＤ","東Ｐ","4,297","-45","-1.04","2","21,022","-13,371","-38.9%","0","22.3","1.86","1.26"
"46","↓2","0","44","9104","商船三井","東Ｐ","6,956","-10","-0.14","0","20,852","-7,960","-27.6%","0","10.0","0.80","2.95"
"47","↓1","0","46","6503","三菱電","東Ｐ","5,662","+21","+0.37","1","20,848","-6,107","-22.7%","0","23.4","2.54","1.06"
"48","↑9","1","57","8136","サンリオ","東Ｐ","1,204.0","+41.0","+3.53","1","20,636","-1,285","-5.9%","0","22.9","8.95","1.33"
"49","↑7","3","56","6273","ＳＭＣ","東Ｐ","70,420","-490","-0.69","1","20,347","-1,692","-7.7%","0","26.0","2.05","1.42"
"50","↓8","0","42","8766","東京海上","東Ｐ","7,228","-13","-0.18","1","20,260","-11,205","-35.6%","0","16.4","1.66","3.39"
"51","↑14","1","65","2914","ＪＴ","東Ｐ","6,873","-41","-0.59","0","20,112","+339","+1.7%","1","18.9","2.78","3.96"
"52","↓12","0","40","1321","野村日経平均","東Ｅ","68,470","+790","+1.17","1","20,090","-12,792","-38.9%","0","－","－","－"
"53","↓3","0","50","3110","日東紡","東Ｐ","3,170","+174","+5.81","1","19,342","-6,043","-23.8%","0","28.9","3.26","0.88"
"54","↑20","1","74","9501","東電ＨＤ","東Ｐ","524.6","+22.6","+4.50","1","19,208","+959","+5.3%","3","－","0.35","－"
"55","↓27","0","28","7012","川重","東Ｐ","2,669.0","-6.5","-0.24","1","19,176","-23,490","-55.1%","0","20.3","2.63","1.50"
"56","↑52","2","108","7201","日産自","東Ｐ","337.3","+21.3","+6.74","1","19,115","+7,755","+68.3%","2","59.0","0.24","－"
"57","↓21","0","36","8058","三菱商","東Ｐ","4,689","+41","+0.88","1","19,003","-17,390","-47.8%","0","15.6","1.78","2.67"
"58","↓20","0","38","6954","ファナック","東Ｐ","6,115","+52","+0.86","2","18,565","-15,573","-45.6%","0","28.8","3.02","－"
"59","↑17","1","76","8591","オリックス","東Ｐ","6,010","-14","-0.23","1","18,320","+504","+2.8%","3","12.4","1.39","3.12"
"60","↑44","1","104","278A","テラドローン","東Ｇ","14,090","+910","+6.90","2","18,173","+6,301","+53.1%","1","－","30.92","－"
"61","↑7","2","68","6702","富士通","東Ｐ","3,744.0","+137.0","+3.80","3","18,115","-546","-2.9%","0","20.9","3.18","1.47"
"62","↑103","1","165","5711","三菱マ","東Ｐ","5,316","+266","+5.27","1","17,739","+10,662","+150.7%","1","5.0","0.90","2.18"
"63","↑114","1","177","3563","Ｆ＆ＬＣ","東Ｐ","5,565","-95","-1.68","1","17,642","+11,185","+173.2%","1","40.1","10.15","0.36"
"64","↓9","0","55","9101","郵船","東Ｐ","6,788","+55","+0.82","1","16,476","-6,270","-27.6%","0","11.4","0.88","3.54"
"65","↑95","2","160","9503","関西電","東Ｐ","2,550.0","+190.0","+8.05","1","16,402","+8,904","+118.8%","2","9.2","0.80","3.14"
"66","↓12","0","54","6762","ＴＤＫ","東Ｐ","3,007.0","+1.0","+0.03","1","16,044","-6,745","-29.6%","0","25.4","2.48","1.33"
"67","↑39","1","106","9434","ＳＢ","東Ｐ","233.0","+0.6","+0.26","1","15,928","+4,556","+40.1%","1","20.2","4.23","3.78"
"68","↑119","1","187","7014","名村造","東Ｓ","4,575","+285","+6.64","1","15,766","+9,934","+170.3%","1","14.5","2.31","1.31"
"69","↓18","0","51","8308","りそなＨＤ","東Ｐ","2,351.0","-5.5","-0.23","1","15,687","-8,819","-36.0%","0","15.9","1.75","1.57"
"70","↓18","0","52","7532","パンパシＨＤ","東Ｐ","809.5","-4.6","-0.57","1","15,232","-8,934","-37.0%","0","22.1","3.46","1.24"
"71","↓7","0","64","6506","安川電","東Ｐ","5,030","+101","+2.05","2","15,003","-5,184","-25.7%","0","27.8","2.69","1.43"
"72","↓13","0","59","8031","三井物","東Ｐ","4,764","-15","-0.31","1","14,878","-6,229","-29.5%","0","14.7","1.50","2.94"
"73","↓11","0","62","8725","ＭＳ＆ＡＤ","東Ｐ","4,771","-89","-1.83","1","14,823","-5,935","-28.6%","0","16.1","1.02","3.56"
"74","↑11","1","85","7936","アシックス","東Ｐ","4,912","+59","+1.22","2","14,703","-1,036","-6.6%","0","29.0","9.71","0.90"
"75","↑55","2","130","4578","大塚ＨＤ","東Ｐ","12,600","+545","+4.52","4","14,668","+5,040","+52.3%","2","18.6","2.04","1.59"
"76","↑64","2","140","7832","バンナムＨＤ","東Ｐ","5,569","+210","+3.92","3","14,416","+5,593","+63.4%","2","27.5","4.03","－"
"77","↓19","0","58","7182","ゆうちょ銀","東Ｐ","3,123.0","-50.0","-1.58","1","13,845","-7,446","-35.0%","0","16.9","1.20","2.98"
"78","↓15","0","63","7741","ＨＯＹＡ","東Ｐ","25,135","-280","-1.10","1","13,763","-6,760","-32.9%","0","－","8.28","－"
"79","→","0","79","6971","京セラ","東Ｐ","3,555.0","-86.0","-2.36","1","13,668","-3,182","-18.9%","0","28.6","1.38","1.58"
"80","↑193","1","273","3350","メタプラ","東Ｓ","253","+35","+16.06","1","13,592","+9,620","+242.2%","5","－","0.95","－"
"81","↑38","1","119","3382","セブン＆アイ","東Ｐ","2,042.5","+12.5","+0.62","3","13,481","+3,320","+32.7%","1","16.7","1.26","2.94"
"82","↑4","1","86","6963","ローム","東Ｐ","4,722","-121","-2.50","1","13,208","-2,471","-15.8%","0","62.9","2.35","1.06"
"83","↑1","3","84","4543","テルモ","東Ｐ","2,585.5","+113.5","+4.59","1","12,958","-3,109","-19.4%","0","19.8","2.29","1.39"
"84","↓6","0","78","9433","ＫＤＤＩ","東Ｐ","2,862.0","+21.5","+0.76","1","12,954","-3,956","-23.4%","0","14.9","2.12","2.94"
"85","↓10","0","75","6301","コマツ","東Ｐ","7,037","+230","+3.38","1","12,938","-5,284","-29.0%","0","17.9","1.78","2.70"
"86","↑4","2","90","4519","中外薬","東Ｐ","7,074","+189","+2.75","4","12,900","-1,940","-13.1%","0","－","5.74","1.87"
"87","↑38","4","125","7003","三井Ｅ＆Ｓ","東Ｐ","4,210","+110","+2.68","1","12,845","+2,995","+30.4%","3","13.7","1.90","1.43"
"88","↑23","2","111","6383","ダイフク","東Ｐ","5,841","0","0.00%","1","12,576","+1,554","+14.1%","2","25.1","4.33","1.54"
"89","→","0","89","8750","第一ライフ","東Ｐ","1,765.0","-11.0","-0.62","1","12,325","-2,600","-17.4%","0","12.4","1.39","4.08"
"90","↓20","0","70","6367","ダイキン","東Ｐ","20,785","+80","+0.39","1","12,285","-6,216","-33.6%","0","20.8","1.94","1.73"
"91","↑23","3","114","7270","ＳＵＢＡＲＵ","東Ｐ","2,630.0","+111.5","+4.43","1","11,995","+1,442","+13.7%","3","14.3","0.67","4.41"
"92","↓9","0","83","4392","ＦＩＧ","東Ｐ","1,295","-108","-7.70","0","11,825","-4,295","-26.6%","0","67.0","4.03","0.77"
"93","↑2","3","95","4503","アステラス","東Ｐ","2,412.0","+75.0","+3.21","3","11,800","-1,688","-12.5%","0","14.4","2.23","3.32"
"94","↓1","0","93","4901","富士フイルム","東Ｐ","3,210.0","+72.0","+2.29","3","11,753","-2,231","-16.0%","0","13.7","0.98","2.34"
"95","↑44","3","139","8473","ＳＢＩ","東Ｐ","3,125.0","+160.0","+5.40","1","11,658","+2,812","+31.8%","3","－","1.08","－"
"96","↑13","1","109","4661","ＯＬＣ","東Ｐ","2,981.5","+84.0","+2.90","3","11,628","+407","+3.6%","1","43.0","4.33","0.54"
"97","↓10","0","87","8604","野村","東Ｐ","1,524.0","+14.5","+0.96","1","11,492","-3,875","-25.2%","0","－","1.16","－"
"98","↑78","1","176","7272","ヤマハ発","東Ｐ","1,927.5","+53.5","+2.85","1","11,412","+4,895","+75.1%","1","11.0","1.50","2.59"
"99","↓28","0","71","9107","川崎汽","東Ｐ","3,185.0","+28.0","+0.89","0","11,299","-7,044","-38.4%","0","14.1","1.10","3.77"
"100","↓31","0","69","6361","荏原","東Ｐ","5,047","+49","+0.98","1","11,128","-7,375","-39.9%","0","23.1","4.32","1.31"
"101","↑34","3","135","5411","ＪＦＥ","東Ｐ","1,843.5","+49.0","+2.73","1","11,036","+1,766","+19.1%","3","7.8","0.44","4.34"
"102","↓21","0","81","8001","伊藤忠","東Ｐ","1,996.0","+19.0","+0.96","1","10,992","-5,321","-32.6%","0","14.7","2.06","2.20"
"103","↓23","0","80","200A","野村日半導","東Ｅ","4,375","+73","+1.70","1","10,919","-5,447","-33.3%","0","－","－","－"
"104","↓1","0","103","4755","楽天グループ","東Ｐ","782.7","+25.3","+3.34","1","10,828","-1,131","-9.5%","0","－","1.87","－"
"105","↓39","0","66","1605","ＩＮＰＥＸ","東Ｐ","3,872","+12","+0.31","1","10,582","-9,095","-46.2%","0","8.8","0.88","2.89"
"106","↑7","1","113","8801","三井不","東Ｐ","1,485.0","+38.0","+2.63","3","10,504","-211","-2.0%","0","14.0","1.23","2.49"
"107","↑9","3","116","4452","花王","東Ｐ","3,549.0","+66.0","+1.89","1","10,480","+163","+1.6%","3","23.8","2.87","2.20"
"108","↑26","1","134","6787","メイコー","東Ｐ","17,490","+260","+1.51","1","10,385","+1,093","+11.8%","1","16.8","3.48","0.91"
"109","↑52","1","161","3778","さくらネット","東Ｐ","3,555","-360","-9.20","0","10,383","+2,987","+40.4%","1","94.9","4.63","0.15"
"110","↓13","0","97","7733","オリンパス","東Ｐ","2,183.0","+51.5","+2.42","1","10,375","-2,640","-20.3%","0","22.7","3.10","1.37"
"111","↑101","1","212","9843","ニトリＨＤ","東Ｐ","3,060.0","+153.0","+5.26","3","10,300","+5,082","+97.4%","1","19.0","1.71","1.05"
"112","↑39","1","151","4911","資生堂","東Ｐ","3,652.0","+149.0","+4.25","2","10,074","+2,092","+26.2%","3","34.7","2.29","1.64"
"113","↓17","0","96","1579","日経ブル２","東Ｅ","749.5","+16.4","+2.24","1","10,073","-3,293","-24.6%","0","－","－","－"
"114","↓32","0","82","8630","ＳＯＭＰＯ","東Ｐ","6,607","+19","+0.29","1","9,863","-6,381","-39.3%","0","12.0","1.11","3.03"
"115","↓38","0","77","8053","住友商","東Ｐ","1,696.0","+18.0","+1.07","1","9,800","-7,675","-43.9%","0","12.7","1.69","2.36"
"116","↓9","0","107","3659","ネクソン","東Ｐ","3,066.0","+73.5","+2.46","1","9,740","-1,630","-14.3%","0","－","2.22","15.49"
"117","↑42","4","159","7261","マツダ","東Ｐ","1,199.5","+65.0","+5.73","1","9,732","+2,225","+29.6%","3","8.4","0.39","4.59"
"118","↓26","0","92","2802","味の素","東Ｐ","5,351","+71","+1.34","1","9,508","-4,737","-33.3%","0","41.3","6.58","0.93"
"119","NEW","0","","593A","ティアフォー","東Ｇ","1,033","+150","+16.99","0","9,490","","","0","－","6.70","－"
"120","↓19","0","101","6315","ＴＯＷＡ","東Ｐ","2,307","+49","+2.17","1","9,454","-2,750","-22.5%","0","24.7","2.29","1.04"
"121","↓9","0","112","8015","豊田通商","東Ｐ","7,160","+191","+2.74","1","9,323","-1,512","-14.0%","0","15.6","2.59","1.75"
"122","↑6","1","128","4751","サイバー","東Ｐ","1,339.0","+66.5","+5.23","3","9,256","-420","-4.3%","0","16.6","3.31","1.49"
"123","↓24","0","99","6902","デンソー","東Ｐ","1,940.0","+52.5","+2.78","1","9,253","-3,447","-27.1%","0","12.7","0.95","3.81"
"124","↓26","0","98","6526","ソシオネクス","東Ｐ","1,940.0","+45.0","+2.37","1","9,226","-3,758","-28.9%","0","34.0","2.65","2.58"
"125","↓34","0","91","8802","菱地所","東Ｐ","3,664.0","+50.0","+1.38","2","9,174","-5,418","-37.1%","0","18.7","1.62","1.34"
"126","↓38","0","88","8002","丸紅","東Ｐ","4,850","+54","+1.13","1","8,999","-6,058","-40.2%","0","13.6","1.77","2.37"
"127","↑6","2","133","4307","野村総研","東Ｐ","5,061","+201","+4.14","3","8,947","-351","-3.8%","0","23.8","7.59","1.66"
"128","↑39","2","167","9697","カプコン","東Ｐ","4,179","+47","+1.14","3","8,674","+1,717","+24.7%","3","30.1","6.10","1.10"
"129","↓69","0","60","3905","データセク","東Ｇ","1,720","+63","+3.80","2","8,662","-12,192","-58.5%","0","6.3","2.18","－"
"130","↑153","1","283","7747","朝日インテク","東Ｐ","4,162","+190","+4.78","1","8,626","+4,851","+128.5%","1","29.2","6.37","1.20"
"131","↓7","0","124","8267","イオン","東Ｐ","1,383.5","+22.5","+1.65","2","8,599","-1,304","-13.2%","0","52.5","3.17","1.08"
"132","↓32","0","100","1458","楽天Ｗブル","東Ｅ","82,850","+1,950","+2.41","1","8,559","-4,000","-31.8%","0","－","－","－"
"133","↑38","1","171","7269","スズキ","東Ｐ","2,084.0","+62.0","+3.07","1","8,518","+1,736","+25.6%","1","9.6","1.14","2.45"
"134","↓16","0","118","8830","住友不","東Ｐ","3,376.0","+102.0","+3.12","2","8,456","-1,754","-17.2%","0","14.0","1.22","1.54"
"135","↓8","0","127","7751","キヤノン","東Ｐ","4,528","+53","+1.18","3","8,393","-1,292","-13.3%","0","11.2","1.10","3.53"
"136","↓16","0","120","9020","ＪＲ東日本","東Ｐ","3,489.0","+89.0","+2.62","1","8,352","-1,808","-17.8%","0","15.4","1.29","2.41"
"137","↑56","1","193","1911","住友林","東Ｐ","1,345.0","+42.5","+3.26","3","8,317","+2,620","+46.0%","1","13.7","0.75","3.72"
"138","↑12","1","150","8729","ソニーＦＧ","東Ｐ","156.9","+2.1","+1.36","1","8,258","+174","+2.2%","5","45.7","1.20","5.10"
"139","↓37","0","102","6326","クボタ","東Ｐ","2,638.0","+140.0","+5.60","1","8,184","-3,877","-32.1%","0","10.3","1.06","1.97"
"140","↓67","0","73","6890","フェローテク","東Ｓ","8,710","+150","+1.75","1","8,173","-10,093","-55.3%","0","－","1.45","3.06"
"141","↓47","0","94","8309","三井住友トラ","東Ｐ","1,692.0","+3.5","+0.21","1","8,080","-5,874","-42.1%","0","12.3","1.27","2.81"
"142","↓19","0","123","7453","良品計画","東Ｐ","4,397","+156","+3.68","1","7,939","-2,009","-20.2%","0","34.8","5.88","0.73"
"143","↓21","0","122","5108","ブリヂストン","東Ｐ","4,078","+67","+1.67","1","7,904","-2,156","-21.4%","0","14.9","1.34","3.07"
"144","↑52","1","196","4689","ラインヤフー","東Ｐ","515.8","+21.6","+4.37","1","7,795","+2,183","+38.9%","3","－","1.18","2.13"
"145","↑50","2","195","5105","ＴＯＹＯ","東Ｐ","3,804.0","+173.0","+4.76","1","7,730","+2,071","+36.6%","2","7.6","0.85","3.55"
"146","↓29","0","117","6479","ミネベア","東Ｐ","3,410.0","-2.0","-0.06","1","7,729","-2,550","-24.8%","0","15.7","1.48","1.76"
"147","↑55","2","202","5714","ＤＯＷＡ","東Ｐ","9,760","+494","+5.33","1","7,646","+2,167","+39.6%","2","10.1","1.25","3.46"
"148","↓10","0","138","4182","菱ガス化","東Ｐ","3,840","+8","+0.21","2","7,320","-1,579","-17.7%","0","13.6","1.12","2.86"
"149","↑80","4","229","4684","オービック","東Ｐ","4,724","+118","+2.56","3","7,288","+2,432","+50.1%","3","24.8","4.13","1.99"
"150","↓103","0","47","1360","日経ベア２","東Ｅ","67.4","-1.6","-2.32","0","7,240","-19,083","-72.5%","0","－","－","－"
"151","↓10","0","141","2502","アサヒ","東Ｐ","1,670.5","+15.5","+0.94","3","7,221","-1,484","-17.0%","0","12.6","0.77","3.41"
"152","↑6","3","158","7729","東京精","東Ｐ","17,210","-420","-2.38","1","7,198","-328","-4.4%","0","22.7","3.67","1.77"
"153","↑47","2","200","6988","日東電","東Ｐ","3,426.0","+67.0","+1.99","1","7,087","+1,524","+27.4%","2","16.0","1.98","1.87"
"154","↑34","1","188","6613","ＱＤレーザ","東Ｇ","2,164","+176","+8.85","1","6,869","+1,049","+18.0%","1","206","18.57","－"
"155","↑49","2","204","6532","ベイカレント","東Ｐ","7,735","+308","+4.15","3","6,853","+1,420","+26.1%","2","23.6","10.34","1.68"
"156","↑181","1","337","4506","住友ファーマ","東Ｐ","1,457.5","+107.0","+7.92","1","6,752","+3,994","+144.8%","1","8.5","1.60","－"
"157","↑124","2","281","4523","エーザイ","東Ｐ","4,971","+134","+2.77","1","6,717","+2,930","+77.4%","2","26.8","1.55","3.22"
"158","↓15","0","143","1812","鹿島","東Ｐ","4,833","+131","+2.79","1","6,570","-2,005","-23.4%","0","13.1","1.62","3.02"
"159","↓7","0","152","9766","コナミＧ","東Ｐ","22,175","+495","+2.28","3","6,558","-1,328","-16.8%","0","29.8","5.18","1.01"
"160","↑107","1","267","1540","純金信託","東Ｅ","21,430","+675","+3.25","1","6,417","+2,321","+56.7%","1","－","－","－"
"161","↓25","0","136","6178","日本郵政","東Ｐ","2,298.5","-8.5","-0.37","1","6,361","-2,789","-30.5%","0","16.5","0.63","2.61"
"162","↓8","0","154","5201","ＡＧＣ","東Ｐ","5,770","+144","+2.56","1","6,313","-1,333","-17.4%","0","15.9","0.80","3.64"
"163","↑11","2","174","6806","ヒロセ電","東Ｐ","25,555","+395","+1.57","2","6,304","-323","-4.9%","0","23.9","2.20","2.03"
"164","↓19","0","145","6330","東洋エンジ","東Ｐ","2,403","+138","+6.09","1","6,198","-2,202","-26.2%","0","23.5","3.62","1.04"
"165","↑7","3","172","4021","日産化","東Ｐ","8,143","+381","+4.91","1","6,111","-609","-9.1%","0","21.1","4.32","2.60"
"166","↓45","0","121","6269","三井海洋","東Ｐ","10,075","+258","+2.63","1","6,081","-4,035","-39.9%","0","11.9","2.57","1.99"
"167","↑1","1","168","6645","オムロン","東Ｐ","6,401","-35","-0.54","1","6,043","-897","-12.9%","0","31.1","1.51","1.72"
"168","↓15","0","153","5805","ＳＷＣＣ","東Ｐ","13,990","+350","+2.57","1","5,782","-1,866","-24.4%","0","18.0","4.10","2.22"
"169","↑6","3","175","7186","横浜ＦＧ","東Ｐ","1,856.0","+3.0","+0.16","1","5,765","-782","-11.9%","0","16.0","1.42","2.53"
"170","↑62","1","232","8601","大和","東Ｐ","1,757.0","+22.0","+1.27","1","5,762","+988","+20.7%","3","－","1.36","2.50"
"171","↑13","6","184","4980","デクセリ","東Ｐ","2,986.5","+133.0","+4.66","1","5,756","-222","-3.7%","0","18.2","4.49","2.14"
"172","↑147","2","319","7309","シマノ","東Ｐ","20,385","+950","+4.89","3","5,752","+2,739","+90.9%","2","40.1","1.97","1.78"
"173","↑63","3","236","2801","キッコマン","東Ｐ","1,845.0","+51.0","+2.84","2","5,585","+892","+19.0%","3","27.9","2.98","1.36"
"174","↑95","1","269","3038","神戸物産","東Ｐ","2,808.5","+21.0","+0.75","0","5,583","+1,518","+37.3%","4","21.1","3.71","1.14"
"175","↓18","0","157","6834","精工技研","東Ｓ","24,840","+970","+4.06","1","5,574","-1,968","-26.1%","0","24.1","6.24","0.60"
"176","↓104","0","72","4385","メルカリ","東Ｐ","4,782","+32","+0.67","0","5,553","-12,764","-69.7%","0","－","5.77","－"
"177","↓33","0","144","7911","ＴＯＰＰＡＮ","東Ｐ","5,087","-3","-0.06","2","5,544","-2,867","-34.1%","0","25.8","1.03","1.14"
"178","↑19","3","197","9502","中部電","東Ｐ","2,865.5","+68.0","+2.43","1","5,529","-68","-1.2%","0","13.5","0.68","2.44"
"179","↓50","0","129","6594","ニデック","東Ｐ","2,606","-27","-1.03","1","5,488","-4,181","-43.2%","0","－","1.70","－"
"180","↓49","0","131","2413","エムスリー","東Ｐ","1,748.0","+15.5","+0.89","0","5,458","-4,043","-42.6%","0","22.0","2.87","－"
"181","↑30","1","211","6590","芝浦","東Ｐ","4,035","-75","-1.82","1","5,433","+207","+4.0%","1","22.3","4.94","1.59"
"182","↑122","1","304","4588","オンコリス","東Ｇ","3,715","+295","+8.63","1","5,428","+2,105","+63.3%","1","－","33.50","－"
"183","↑44","1","227","5332","ＴＯＴＯ","東Ｐ","6,355","+179","+2.90","2","5,378","+472","+9.6%","2","22.7","1.95","1.89"
"184","↓58","0","126","5334","特殊陶","東Ｐ","8,893","+2","+0.02","1","5,288","-4,411","-45.5%","0","16.5","2.04","2.36"
"185","↓3","0","182","268A","リガクＨＤ","東Ｐ","1,780","+17","+0.96","2","5,287","-755","-12.5%","0","32.3","4.52","1.07"
"186","↓44","0","142","6504","富士電機","東Ｐ","13,570","+65","+0.48","1","5,263","-3,430","-39.5%","0","17.8","2.51","－"
"187","↑114","1","301","6302","住友重","東Ｐ","5,673","+226","+4.15","1","5,252","+1,876","+55.6%","1","19.2","0.96","2.56"
"188","↓51","0","137","1306","野村東証指数","東Ｅ","422.3","+4.9","+1.17","1","5,104","-3,937","-43.5%","0","－","－","－"
"189","↑1","1","190","5333","ＮＧＫ","東Ｐ","5,558","+48","+0.87","1","5,074","-641","-11.2%","0","19.1","1.93","1.91"
"190","↓5","0","185","7202","いすゞ","東Ｐ","2,230.5","+63.5","+2.93","1","5,038","-867","-14.7%","0","9.6","1.02","4.21"
"191","↓44","0","147","6728","アルバック","東Ｐ","7,534","+84","+1.13","1","5,024","-3,163","-38.6%","0","19.5","1.54","2.02"
