順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"16","↓1","0","15","6525","コクサイエレ","東Ｐ","8,629","-158","-1.80","0","66,374","-6,352","-8.7%","0","36.3","8.95","0.75"
"17","↓1","0","16","8316","三井住友ＦＧ","東Ｐ","7,041","+66","+0.95","0","61,024","-2,554","-4.0%","0","15.7","1.66","2.56"
"18","↓6","0","12","6146","ディスコ","東Ｐ","56,760","-1,360","-2.34","0","58,930","-17,020","-22.4%","0","－","10.60","－"
"19","→","0","19","8411","みずほＦＧ","東Ｐ","8,717","+94","+1.09","0","57,092","+2,147","+3.9%","3","15.1","1.84","1.72"
"20","↓3","0","17","7011","三菱重","東Ｐ","3,867","-22","-0.57","1","56,696","-5,342","-8.6%","0","34.2","4.10","0.75"
"21","↑2","1","23","7974","任天堂","東Ｐ","9,110","+66","+0.73","1","56,173","+7,645","+15.8%","1","33.9","3.60","1.78"
"22","→","0","22","5016","ＪＸ金属","東Ｐ","3,845","+73","+1.94","1","47,311","-3,593","-7.1%","0","24.4","5.35","0.52"
"23","↑37","3","60","5401","日本製鉄","東Ｐ","700.4","+30.6","+4.57","1","42,921","+28,511","+197.9%","2","12.6","0.65","3.43"
"24","↓4","0","20","6758","ソニーＧ","東Ｐ","4,052","+36","+0.90","0","42,199","-12,375","-22.7%","0","19.6","2.83","0.86"
"25","↓4","0","21","9983","ファストリ","東Ｐ","71,010","-1,440","-1.99","0","41,300","-10,719","-20.6%","0","43.6","7.99","0.90"
"26","→","0","26","9432","ＮＴＴ","東Ｐ","174.9","+2.4","+1.39","0","38,922","-761","-1.9%","0","14.5","1.44","3.09"
"27","↑5","1","32","3436","ＳＵＭＣＯ","東Ｐ","3,329.0","-71.0","-2.09","0","38,246","+12,435","+48.2%","1","－","2.05","－"
"28","↓4","0","24","6098","リクルート","東Ｐ","17,720","-495","-2.72","0","37,959","-7,155","-15.9%","0","32.5","13.84","0.15"
"29","↑4","2","33","7012","川重","東Ｐ","2,524.5","-56.5","-2.19","0","36,598","+13,309","+57.1%","2","19.2","2.49","1.58"
"30","↓2","0","28","6501","日立","東Ｐ","5,563","+125","+2.30","1","35,114","+4,668","+15.3%","1","27.6","3.78","－"
"31","↑25","1","56","8058","三菱商","東Ｐ","4,957","+153","+3.18","1","32,080","+16,383","+104.4%","1","16.5","1.88","2.52"
"32","↑4","2","36","7013","ＩＨＩ","東Ｐ","2,741.0","+59.0","+2.20","1","31,353","+10,604","+51.1%","1","16.9","4.17","0.84"
"33","↑34","2","67","9501","東電ＨＤ","東Ｐ","570.8","+32.7","+6.08","3","29,547","+15,602","+111.9%","2","－","0.38","－"
"34","↑13","2","47","8031","三井物","東Ｐ","5,212","+203","+4.05","1","29,342","+11,046","+60.4%","2","16.1","1.65","2.69"
"35","↓10","0","25","3103","ユニチカ","東Ｓ","1,502","-169","-10.11","0","29,004","-15,678","-35.1%","0","18.3","2.58","－"
"36","↑19","1","55","8136","サンリオ","東Ｐ","1,317.5","+31.0","+2.41","1","28,269","+11,935","+73.1%","1","25.0","9.79","1.21"
"37","↓6","0","31","5706","三井金属","東Ｐ","28,950","-395","-1.35","0","28,066","+944","+3.5%","2","20.7","3.92","0.97"
"38","↑2","1","40","6701","ＮＥＣ","東Ｐ","5,015","+107","+2.18","1","27,582","+7,558","+37.7%","1","－","2.98","0.80"
"39","↓10","0","29","8766","東京海上","東Ｐ","7,859","+152","+1.97","1","26,589","-2,749","-9.4%","0","17.9","1.81","3.12"
"40","↓13","0","27","5802","住友電","東Ｐ","2,214.5","-6.5","-0.29","0","25,548","-8,451","-24.9%","0","20.3","2.44","1.76"
"41","↓3","0","38","6723","ルネサス","東Ｐ","3,317.0","-75.0","-2.21","0","24,019","+3,504","+17.1%","1","－","2.13","－"
"42","↑2","2","44","4004","レゾナック","東Ｐ","15,990","+145","+0.92","1","23,885","+4,440","+22.8%","1","27.0","3.85","0.41"
"43","↑5","1","48","6752","パナＨＤ","東Ｐ","4,479","-19","-0.42","0","23,145","+4,885","+26.8%","1","23.2","1.93","1.21"
"44","↓9","0","35","4063","信越化","東Ｐ","6,001","-22","-0.37","0","22,811","+1,421","+6.6%","1","20.7","2.39","1.93"
"45","↓4","0","41","6330","東洋エンジ","東Ｐ","2,619","-46","-1.73","1","21,883","+2,053","+10.4%","1","25.6","3.95","0.95"
"46","↑32","2","78","8001","伊藤忠","東Ｐ","2,160.0","+52.0","+2.47","1","20,811","+8,491","+68.9%","2","15.9","2.23","2.04"
"47","↑114","1","161","7532","パンパシＨＤ","東Ｐ","773.9","-33.1","-4.10","0","20,756","+15,195","+273.2%","1","21.1","3.31","1.29"
"48","↓18","0","30","5713","住友鉱","東Ｐ","11,320","+205","+1.84","1","20,545","-6,663","-24.5%","0","14.1","1.43","1.83"
"49","↓7","0","42","6503","三菱電","東Ｐ","5,539","-46","-0.82","1","20,206","+425","+2.1%","2","22.9","2.48","1.08"
"50","↑30","1","80","2914","ＪＴ","東Ｐ","7,061","+126","+1.82","2","19,937","+7,939","+66.2%","1","19.5","2.85","3.85"
"51","↑21","2","72","8002","丸紅","東Ｐ","5,152","+224","+4.55","1","19,061","+5,482","+40.4%","2","14.4","1.88","2.23"
"52","↓18","0","34","6861","キーエンス","東Ｐ","82,690","-970","-1.16","0","18,947","-2,503","-11.7%","0","－","5.65","0.67"
"53","↑10","1","63","7741","ＨＯＹＡ","東Ｐ","25,105","+505","+2.05","3","18,788","+4,456","+31.1%","1","－","8.27","－"
"54","↑5","1","59","7267","ホンダ","東Ｐ","1,731.5","+21.5","+1.26","1","18,208","+2,938","+19.2%","1","16.9","0.55","4.04"
"55","↑20","1","75","8308","りそなＨＤ","東Ｐ","2,538.0","+8.0","+0.32","0","17,920","+4,921","+37.9%","1","17.2","1.89","1.46"
"56","↓19","0","37","9503","関西電","東Ｐ","2,943.5","+133.0","+4.73","0","17,435","-3,230","-15.6%","0","10.6","0.92","2.72"
"57","→","0","57","5411","ＪＦＥ","東Ｐ","1,931.0","+84.0","+4.55","1","17,381","+1,933","+12.5%","2","8.2","0.47","4.14"
"58","↑21","2","79","1605","ＩＮＰＥＸ","東Ｐ","4,107","+150","+3.79","2","17,289","+5,075","+41.6%","2","9.4","0.94","2.73"
"59","↓10","0","49","9104","商船三井","東Ｐ","7,031","+25","+0.36","1","17,173","-987","-5.4%","0","10.1","0.81","2.92"
"60","↓17","0","43","5711","三菱マ","東Ｐ","5,914","+254","+4.49","1","16,978","-2,800","-14.2%","0","5.5","1.00","1.96"
"61","↑26","2","87","8725","ＭＳ＆ＡＤ","東Ｐ","5,205","+98","+1.92","1","16,680","+5,688","+51.7%","2","17.6","1.12","3.27"
"62","↓1","0","61","6702","富士通","東Ｐ","3,974","+105","+2.71","1","16,468","+2,064","+14.3%","1","22.2","3.38","1.38"
"63","↑334","1","397","9684","スクエニＨＤ","東Ｐ","3,169.0","+214.0","+7.24","1","16,083","+14,316","+810.2%","1","36.9","3.23","1.36"
"64","↓14","0","50","6954","ファナック","東Ｐ","6,014","-41","-0.68","0","15,998","-1,886","-10.5%","0","28.3","2.97","－"
"65","↑21","1","86","6367","ダイキン","東Ｐ","20,980","-175","-0.83","0","15,824","+4,612","+41.1%","1","21.0","1.95","1.72"
"66","↓8","0","58","7936","アシックス","東Ｐ","4,380","-120","-2.67","0","15,323","+36","+0.2%","1","25.9","8.66","1.00"
"67","↑53","1","120","4755","楽天グループ","東Ｐ","758.3","-17.7","-2.28","0","14,905","+7,212","+93.7%","1","－","1.81","－"
"68","↓16","0","52","7735","スクリン","東Ｐ","13,545","-55","-0.40","1","14,887","-2,415","-14.0%","0","22.3","5.15","1.35"
"69","↓5","0","64","6506","安川電","東Ｐ","4,712","-68","-1.42","0","14,664","+339","+2.4%","1","26.0","2.52","1.53"
"70","↑83","3","153","4005","住友化","東Ｐ","618.0","+45.8","+8.00","2","14,246","+8,409","+144.1%","3","14.7","0.93","2.59"
"71","↑22","1","93","4502","武田","東Ｐ","5,875","+110","+1.91","1","14,155","+3,958","+38.8%","1","56.5","1.24","3.47"
"72","↑20","2","92","8053","住友商","東Ｐ","1,846.0","+54.5","+3.04","1","13,978","+3,688","+35.8%","2","13.8","1.84","2.17"
"73","↓34","0","39","7182","ゆうちょ銀","東Ｐ","3,415.0","+10.0","+0.29","0","13,935","-6,432","-31.6%","0","18.4","1.32","2.72"
"74","↑64","2","138","6326","クボタ","東Ｐ","2,991.5","+59.0","+2.01","0","13,840","+6,995","+102.2%","2","11.7","1.21","1.74"
"75","↓21","0","54","9101","郵船","東Ｐ","7,093","+53","+0.75","1","13,663","-3,300","-19.5%","0","11.9","0.92","3.38"
"76","↓31","0","45","1357","日経Ｄインバ","東Ｅ","2,731","+2","+0.07","0","13,585","-5,751","-29.7%","0","－","－","－"
"77","↑14","2","91","8750","第一ライフ","東Ｐ","1,877.5","+39.0","+2.12","1","13,576","+3,238","+31.3%","2","13.2","1.48","3.83"
"78","↓5","0","73","7201","日産自","東Ｐ","338.0","+9.5","+2.89","1","13,433","+237","+1.8%","3","59.1","0.24","－"
"79","↑51","3","130","7832","バンナムＨＤ","東Ｐ","5,784","+64","+1.12","1","13,202","+5,964","+82.4%","3","28.5","4.19","－"
"80","↓18","0","62","6871","日本マイクロ","東Ｐ","12,420","-420","-3.27","0","12,897","-1,483","-10.3%","0","20.9","5.27","1.43"
"81","↑9","4","90","6902","デンソー","東Ｐ","1,973.0","+38.0","+1.96","3","12,567","+2,059","+19.6%","4","12.9","0.97","3.75"
"82","↓14","0","68","8591","オリックス","東Ｐ","6,410","+126","+2.01","2","12,374","-1,557","-11.2%","0","13.2","1.48","2.92"
"83","↑11","2","94","6301","コマツ","東Ｐ","7,542","+104","+1.40","1","12,198","+2,652","+27.8%","1","19.2","1.91","2.52"
"84","↑4","2","88","6787","メイコー","東Ｐ","18,510","-1,340","-6.75","0","12,174","+1,416","+13.2%","2","17.8","3.68","0.86"
"85","↑18","1","103","7751","キヤノン","東Ｐ","4,737","+62","+1.33","2","11,985","+3,186","+36.2%","1","11.7","1.14","3.38"
"86","↓17","0","69","9433","ＫＤＤＩ","東Ｐ","2,993.0","+33.5","+1.13","0","11,946","-1,904","-13.7%","0","15.6","2.22","2.81"
"87","↓13","0","74","6762","ＴＤＫ","東Ｐ","3,098.0","+20.0","+0.65","1","11,922","-1,079","-8.3%","0","26.1","2.56","1.29"
"88","↓42","0","46","1321","野村日経平均","東Ｅ","68,640","+10","+0.01","1","11,601","-7,028","-37.7%","0","－","－","－"
"89","↓13","0","76","8473","ＳＢＩ","東Ｐ","3,300.0","-14.0","-0.42","1","11,435","-1,336","-10.5%","0","－","1.14","－"
"90","↑12","1","102","3382","セブン＆アイ","東Ｐ","2,029.0","+3.0","+0.15","0","11,244","+2,357","+26.5%","1","16.5","1.25","2.96"
"91","↑34","1","125","6178","日本郵政","東Ｐ","2,547.0","+60.5","+2.43","2","11,198","+3,680","+48.9%","1","18.3","0.70","2.36"
"92","↓7","0","85","3350","メタプラ","東Ｓ","330","+18","+5.77","1","11,180","-111","-1.0%","0","－","1.24","－"
"93","↑18","3","111","8801","三井不","東Ｐ","1,551.5","+29.0","+1.90","1","10,850","+2,631","+32.0%","3","14.7","1.29","2.38"
"94","↓13","0","81","6361","荏原","東Ｐ","4,585","-96","-2.05","0","10,793","-1,134","-9.5%","0","21.0","3.93","1.44"
"95","↑10","2","105","8015","豊田通商","東Ｐ","7,716","+238","+3.18","1","10,687","+1,941","+22.2%","2","16.8","2.80","1.62"
"96","↑1","2","97","8309","三井住友トラ","東Ｐ","1,818.5","+41.5","+2.34","1","10,578","+1,421","+15.5%","2","13.2","1.37","2.61"
"97","↑43","2","140","336A","ダイナマップ","東Ｇ","1,180","-171","-12.66","0","10,500","+3,671","+53.8%","2","－","4.41","－"
"98","↓45","0","53","6273","ＳＭＣ","東Ｐ","70,100","-610","-0.86","0","10,459","-6,733","-39.2%","0","25.8","2.04","1.43"
"99","↓17","0","82","7269","スズキ","東Ｐ","2,262.0","+35.0","+1.57","0","10,371","-1,184","-10.2%","0","10.4","1.23","2.25"
"100","↓49","0","51","581A","ＧＯ","東Ｇ","4,365","+30","+0.69","1","10,228","-7,121","-41.0%","0","31.8","14.31","－"
"101","↓17","0","84","6963","ローム","東Ｐ","4,932","+63","+1.29","2","10,223","-1,230","-10.7%","0","65.7","2.46","1.01"
"102","↓32","0","70","8729","ソニーＦＧ","東Ｐ","161.8","+3.5","+2.21","1","9,812","-3,773","-27.8%","0","47.2","1.24","4.94"
"103","↑25","1","128","5334","特殊陶","東Ｐ","8,382","+33","+0.40","0","9,769","+2,366","+32.0%","1","15.5","1.93","2.51"
"104","↓15","0","89","4901","富士フイルム","東Ｐ","3,459.0","+69.0","+2.04","0","9,750","-984","-9.2%","0","14.8","1.06","2.17"
"105","↓40","0","65","3110","日東紡","東Ｐ","3,180","-20","-0.63","0","9,733","-4,391","-31.1%","0","28.9","3.27","0.88"
"106","↑12","2","118","9434","ＳＢ","東Ｐ","240.4","+3.3","+1.39","1","9,682","+1,903","+24.5%","2","20.9","4.37","3.66"
"107","↑41","2","148","1812","鹿島","東Ｐ","5,034","+196","+4.05","1","9,627","+3,464","+56.2%","2","13.6","1.69","2.90"
"108","↑28","1","136","4689","ラインヤフー","東Ｐ","561.6","+5.6","+1.01","1","9,605","+2,704","+39.2%","1","－","1.28","1.96"
"109","↑12","1","121","6971","京セラ","東Ｐ","3,665.0","+8.0","+0.22","0","9,330","+1,720","+22.6%","1","29.5","1.42","1.53"
"110","↓44","0","66","4568","第一三共","東Ｐ","2,863.0","+15.0","+0.53","1","9,130","-4,884","-34.9%","0","20.8","3.06","3.49"
"111","↓15","0","96","9107","川崎汽","東Ｐ","3,377.0","+47.0","+1.41","1","8,812","-619","-6.6%","0","15.0","1.16","3.55"
"112","↓3","0","109","3563","Ｆ＆ＬＣ","東Ｐ","6,045","+160","+2.72","1","8,662","+319","+3.8%","1","43.6","11.03","0.33"
"113","↑4","1","117","4588","オンコリス","東Ｇ","4,140","-510","-10.97","0","8,656","+778","+9.9%","1","－","37.51","－"
"114","↓4","0","110","4503","アステラス","東Ｐ","2,422.0","+50.5","+2.13","3","8,645","+325","+3.9%","3","14.5","2.24","3.30"
"115","↓7","0","108","2802","味の素","東Ｐ","5,348","-54","-1.00","0","8,313","-187","-2.2%","0","41.3","6.58","0.93"
"116","↑13","1","129","7003","三井Ｅ＆Ｓ","東Ｐ","4,247","-153","-3.48","0","8,306","+942","+12.8%","1","13.8","1.91","1.41"
"117","↑79","1","196","9697","カプコン","東Ｐ","4,348","+78","+1.83","1","8,226","+3,954","+92.6%","1","31.4","6.35","1.06"
"118","↓14","0","104","8267","イオン","東Ｐ","1,359.0","+2.5","+0.18","1","8,198","-584","-6.6%","0","51.5","3.11","1.10"
"119","↑5","1","124","7014","名村造","東Ｓ","4,570","-270","-5.58","0","8,047","+485","+6.4%","1","14.4","2.31","1.31"
"120","↓21","0","99","7272","ヤマハ発","東Ｐ","1,953.0","+43.0","+2.25","1","8,034","-1,035","-11.4%","0","11.2","1.51","2.56"
"121","↑20","1","141","4684","オービック","東Ｐ","5,041","-44","-0.87","0","7,959","+1,225","+18.2%","1","26.5","4.40","1.86"
"122","↑27","1","149","4578","大塚ＨＤ","東Ｐ","12,395","+145","+1.18","2","7,938","+1,937","+32.3%","1","18.3","2.01","1.61"
"123","↑108","1","231","543A","ＡＲＣＨＩＯ","東Ｐ","288","+12","+4.35","1","7,885","+4,279","+118.7%","1","2.5","0.79","2.78"
"124","↓41","0","83","1360","日経ベア２","東Ｅ","67.1","0.0","0.00%","0","7,815","-3,670","-32.0%","0","－","－","－"
"125","↑56","2","181","9508","九州電","東Ｐ","2,186.0","+159.0","+7.84","2","7,812","+3,145","+67.4%","2","8.3","1.04","2.29"
"126","↑44","1","170","7733","オリンパス","東Ｐ","2,136.0","+30.5","+1.45","1","7,799","+2,541","+48.3%","1","22.2","3.04","1.40"
"127","↑24","1","151","4082","稀元素","東Ｐ","2,728","+70","+2.63","2","7,765","+1,878","+31.9%","1","43.9","1.69","1.10"
"128","↓27","0","101","8604","野村","東Ｐ","1,642.5","+7.0","+0.43","1","7,728","-1,247","-13.9%","0","－","1.25","－"
"129","↓31","0","98","4519","中外薬","東Ｐ","6,917","+4","+0.06","1","7,716","-1,425","-15.6%","0","－","5.61","1.91"
"130","↑25","1","155","8630","ＳＯＭＰＯ","東Ｐ","6,925","+75","+1.09","1","7,713","+1,905","+32.8%","1","12.5","1.16","2.89"
"131","↑130","1","261","4182","菱ガス化","東Ｐ","3,913","-61","-1.53","0","7,682","+4,554","+145.6%","2","13.9","1.15","2.81"
"132","↑63","2","195","2768","双日","東Ｐ","5,804","+200","+3.57","1","7,676","+3,383","+78.8%","2","9.3","1.05","3.10"
"133","↑35","2","168","8830","住友不","東Ｐ","3,404.0","+78.0","+2.35","1","7,661","+2,323","+43.5%","2","14.1","1.23","1.53"
"134","↑24","1","158","7261","マツダ","東Ｐ","1,270.5","+38.5","+3.13","1","7,606","+1,840","+31.9%","1","8.9","0.42","4.33"
"135","↓58","0","77","6890","フェローテク","東Ｓ","9,230","-80","-0.86","1","7,559","-4,811","-38.9%","0","10.4","1.54","2.89"
"136","↑3","1","139","7270","ＳＵＢＡＲＵ","東Ｐ","2,736.5","+68.5","+2.57","1","7,507","+665","+9.7%","1","14.8","0.70","4.24"
"137","↓30","0","107","1458","楽天Ｗブル","東Ｅ","83,210","+50","+0.06","1","7,450","-1,234","-14.2%","0","－","－","－"
"138","↑6","2","144","4661","ＯＬＣ","東Ｐ","3,029.0","+4.0","+0.13","1","7,396","+938","+14.5%","2","43.6","4.40","0.53"
"139","↓23","0","116","6315","ＴＯＷＡ","東Ｐ","2,280","-58","-2.48","0","7,353","-581","-7.3%","0","24.4","2.27","1.05"
"140","↑78","3","218","4183","三井化学","東Ｐ","2,311.0","+124.0","+5.67","2","7,338","+3,509","+91.6%","3","18.6","0.96","3.25"
"141","↑1","1","142","6305","日立建機","東Ｐ","5,905","+170","+2.96","1","7,323","+671","+10.1%","1","15.0","1.36","3.22"
"142","↓36","0","106","1579","日経ブル２","東Ｅ","753.1","-0.6","-0.08","1","7,316","-1,385","-15.9%","0","－","－","－"
"143","↓24","0","119","6532","ベイカレント","東Ｐ","8,134","-58","-0.71","0","7,230","-521","-6.7%","0","24.9","10.88","1.60"
"144","↑223","1","367","1942","関電工","東Ｐ","5,824","+333","+6.06","2","7,164","+5,168","+258.9%","1","17.8","3.01","2.23"
"145","↓2","0","143","8802","菱地所","東Ｐ","3,854","+59","+1.55","1","6,993","+510","+7.9%","1","19.7","1.70","1.27"
"146","↑25","2","171","1801","大成建","東Ｐ","12,945","+375","+2.98","2","6,956","+1,741","+33.4%","2","14.0","2.26","2.94"
"147","↑159","3","306","7966","リンテック","東Ｐ","5,480","-50","-0.90","0","6,873","+4,367","+174.3%","3","16.9","1.26","2.19"
"148","↑35","3","183","5020","ＥＮＥＯＳ","東Ｐ","1,387.5","+48.5","+3.62","2","6,858","+2,282","+49.9%","3","8.9","0.98","2.45"
"149","↓3","0","146","6383","ダイフク","東Ｐ","5,768","-36","-0.62","0","6,846","+634","+10.2%","1","24.8","4.28","1.56"
"150","↓37","0","113","3659","ネクソン","東Ｐ","3,198.0","+28.0","+0.88","1","6,691","-1,284","-16.1%","0","－","2.31","14.85"
"151","↓56","0","95","6526","ソシオネクス","東Ｐ","2,000.0","+2.0","+0.10","2","6,637","-2,846","-30.0%","0","35.1","2.73","2.50"
"152","↑2","1","154","7453","良品計画","東Ｐ","4,331","+3","+0.07","1","6,559","+739","+12.7%","1","34.3","5.79","0.74"
"153","↑314","1","467","9509","北海電","東Ｐ","1,169.0","+65.5","+5.94","2","6,529","+5,130","+366.7%","1","11.7","0.59","2.82"
"154","↓17","0","137","6834","精工技研","東Ｓ","5,630","-180","-3.10","0","6,464","-391","-5.7%","0","27.4","7.07","0.53"
"155","↑34","2","189","5332","ＴＯＴＯ","東Ｐ","6,259","-146","-2.28","0","6,311","+1,887","+42.7%","2","22.4","1.92","1.92"
"156","↑58","1","214","4911","資生堂","東Ｐ","3,654","-72","-1.93","0","6,283","+2,289","+57.3%","1","34.8","2.29","1.64"
"157","↑54","2","211","4188","三菱ケミＧ","東Ｐ","1,264.0","+58.0","+4.81","2","6,276","+2,274","+56.8%","2","13.5","0.94","2.53"
"158","↑146","1","304","9506","東北電","東Ｐ","1,380.0","+50.0","+3.76","2","6,256","+3,728","+147.5%","1","－","0.61","2.90"
"159","↑80","2","239","5019","出光興産","東Ｐ","1,480.5","+60.5","+4.26","2","6,239","+2,726","+77.6%","2","23.7","1.08","2.43"
"160","↓89","0","71","485A","ＰｏｗｅｒＸ","東Ｇ","1,784","-40","-2.19","1","6,171","-7,410","-54.6%","0","165","32.06","－"
"161","↓61","0","100","4307","野村総研","東Ｐ","5,320","+29","+0.55","1","6,117","-2,905","-32.2%","0","25.0","7.97","1.58"
"162","↑60","1","222","9022","ＪＲ東海","東Ｐ","3,989","+13","+0.33","0","6,099","+2,373","+63.7%","1","8.5","0.73","0.80"
"163","↑36","2","199","1802","大林組","東Ｐ","3,082.0","+89.5","+2.99","1","5,941","+1,691","+39.8%","2","13.5","1.70","3.05"
"164","↑12","2","176","9502","中部電","東Ｐ","2,999.0","+125.5","+4.37","2","5,931","+1,098","+22.7%","2","14.2","0.71","2.33"
"165","↑42","1","207","4385","メルカリ","東Ｐ","4,602","-31","-0.67","0","5,902","+1,821","+44.6%","1","－","5.48","－"
"166","↑186","2","352","7826","フルヤ金属","東Ｐ","9,800","+690","+7.57","2","5,889","+3,763","+177.0%","2","13.6","3.08","1.84"
"167","↑18","1","185","7911","ＴＯＰＰＡＮ","東Ｐ","4,955","-138","-2.71","0","5,757","+1,269","+28.3%","1","25.1","1.00","1.17"
"168","↑42","1","210","3697","ＳＨＩＦＴ","東Ｐ","943.4","-12.5","-1.31","0","5,675","+1,670","+41.7%","1","－","6.34","0.43"
"169","↑164","2","333","4369","トリケミカル","東Ｐ","3,075","-5","-0.16","2","5,614","+3,306","+143.2%","2","15.2","2.61","1.14"
"170","↓3","0","167","6479","ミネベア","東Ｐ","3,424.0","+44.0","+1.30","1","5,593","+233","+4.3%","1","15.8","1.48","1.75"
"171","↑32","1","203","6988","日東電","東Ｐ","3,589.0","+77.0","+2.19","1","5,495","+1,344","+32.4%","1","16.6","2.06","1.78"
"172","↑1","3","173","5201","ＡＧＣ","東Ｐ","5,874","+137","+2.39","2","5,470","+355","+6.9%","3","16.2","0.82","3.58"
"173","↓17","0","156","9766","コナミＧ","東Ｐ","22,030","-75","-0.34","1","5,384","-422","-7.3%","0","29.6","5.15","1.02"
"174","↑1","1","175","5108","ブリヂストン","東Ｐ","4,160","+15","+0.36","0","5,346","+501","+10.3%","1","15.2","1.36","3.00"
"175","NEW","0","","7630","壱番屋","東Ｐ","1,120","+29","+2.66","0","5,332","","","0","65.7","5.63","1.43"
"176","↓16","0","160","5714","ＤＯＷＡ","東Ｐ","10,190","+192","+1.92","1","5,319","-284","-5.1%","0","10.6","1.31","3.32"
"177","↓3","0","174","5105","ＴＯＹＯ","東Ｐ","3,820","+53","+1.41","2","5,317","+274","+5.4%","1","7.6","0.86","3.53"
"178","↓51","0","127","4392","ＦＩＧ","東Ｐ","1,150","-65","-5.35","0","5,299","-2,165","-29.0%","0","59.5","3.58","0.87"
"179","↓47","0","132","5631","日製鋼","東Ｐ","7,385","+5","+0.07","1","5,277","-1,764","-25.1%","0","28.6","2.54","1.25"
"180","↑41","1","221","8795","Ｔ＆Ｄ","東Ｐ","4,950","+70","+1.43","1","5,216","+1,454","+38.6%","1","17.4","1.41","3.31"
"181","↑70","1","251","4186","東応化","東Ｐ","8,562","-45","-0.52","0","5,191","+1,883","+56.9%","2","24.1","4.14","0.93"
"182","↑67","1","249","4751","サイバー","東Ｐ","1,333.5","-21.5","-1.59","0","5,150","+1,827","+55.0%","1","16.5","3.30","1.50"
"183","↑139","1","322","4666","パーク２４","東Ｐ","2,060.5","+53.5","+2.67","1","5,148","+2,771","+116.6%","1","8.0","2.99","3.15"
"184","↓27","0","157","8331","千葉銀","東Ｐ","2,860.5","+40.5","+1.44","1","5,139","-628","-10.9%","0","18.5","1.54","2.24"
"185","↓63","0","122","200A","野村日半導","東Ｅ","4,310","-11","-0.25","0","5,120","-2,473","-32.6%","0","－","－","－"
"186","↑20","1","206","7186","横浜ＦＧ","東Ｐ","1,952.0","+1.5","+0.08","0","5,118","+1,015","+24.7%","1","16.8","1.49","2.41"
"187","↑13","2","200","9020","ＪＲ東日本","東Ｐ","3,607.0","+26.0","+0.73","2","5,049","+838","+19.9%","2","16.0","1.33","2.33"
"188","↓65","0","123","3905","データセク","東Ｇ","1,630","-66","-3.89","0","5,047","-2,527","-33.4%","0","6.5","2.23","－"
"189","↓37","0","152","7202","いすゞ","東Ｐ","2,321.5","+34.5","+1.51","0","5,036","-831","-14.2%","0","10.0","1.06","4.05"
"190","↑39","1","229","6481","ＴＨＫ","東Ｐ","6,582","-52","-0.78","0","5,029","+1,386","+38.0%","1","13.5","2.67","2.96"
"191","↓25","0","166","6504","富士電機","東Ｐ","13,700","-150","-1.08","0","5,011","-353","-6.6%","0","17.9","2.53","－"
