順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"75","↑114","2","189","4684","オービック","東Ｐ","5,043","+225","+4.67","2","12,841","+8,270","+180.9%","2","26.5","4.41","1.86"
"76","↑134","1","210","4588","オンコリス","東Ｇ","4,810","+700","+17.03","2","12,826","+8,753","+214.9%","1","－","43.58","－"
"77","↓21","0","56","9501","東電ＨＤ","東Ｐ","528.4","-1.1","-0.21","1","12,712","-3,934","-23.6%","0","－","0.35","－"
"78","↓12","0","66","6871","日本マイクロ","東Ｐ","13,000","-280","-2.11","0","12,432","-2,506","-16.8%","0","21.9","5.52","1.37"
"79","→","0","79","9433","ＫＤＤＩ","東Ｐ","2,907.0","+26.5","+0.92","2","12,372","-348","-2.7%","0","15.1","2.16","2.89"
"80","↑2","1","82","8473","ＳＢＩ","東Ｐ","3,425.0","+20.0","+0.59","1","12,093","-101","-0.8%","0","－","1.19","－"
"81","↑6","1","87","7201","日産自","東Ｐ","321.1","+9.1","+2.92","1","11,723","+225","+2.0%","1","56.1","0.23","－"
"82","↓8","0","74","9107","川崎汽","東Ｐ","3,394.0","+106.0","+3.22","2","11,625","-1,791","-13.3%","0","15.1","1.17","3.54"
"83","↓5","0","78","8604","野村","東Ｐ","1,641.0","+29.5","+1.83","1","11,526","-1,365","-10.6%","0","－","1.25","－"
"84","↓31","0","53","8267","イオン","東Ｐ","1,358.0","+4.0","+0.30","1","11,479","-6,556","-36.4%","0","51.5","3.11","1.10"
"85","↓18","0","67","7182","ゆうちょ銀","東Ｐ","3,331.0","+30.0","+0.91","0","11,328","-2,890","-20.3%","0","18.0","1.28","2.79"
"86","↑24","2","110","7532","パンパシＨＤ","東Ｐ","809.5","-3.3","-0.41","1","11,282","+2,590","+29.8%","2","22.1","3.46","1.24"
"87","↑5","1","92","4502","武田","東Ｐ","5,785","-24","-0.41","1","11,139","+537","+5.1%","1","55.7","1.22","3.53"
"88","↓4","0","84","6963","ローム","東Ｐ","4,825","-5","-0.10","0","11,136","-667","-5.7%","0","64.2","2.41","1.04"
"89","↓30","0","59","7272","ヤマハ発","東Ｐ","1,913.0","+6.5","+0.34","1","11,017","-4,981","-31.1%","0","10.9","1.48","2.61"
"90","↑29","1","119","485A","ＰｏｗｅｒＸ","東Ｇ","2,007","+135","+7.21","2","10,985","+2,847","+35.0%","1","186","36.07","－"
"91","↓23","0","68","8001","伊藤忠","東Ｐ","2,126.0","+21.0","+1.00","1","10,818","-3,396","-23.9%","0","15.6","2.20","2.07"
"92","↑14","1","106","4755","楽天グループ","東Ｐ","794.2","+15.9","+2.04","4","10,802","+1,991","+22.6%","1","－","1.89","－"
"93","↓32","0","61","6526","ソシオネクス","東Ｐ","2,007.5","-52.0","-2.52","0","10,632","-5,140","-32.6%","0","35.2","2.74","2.49"
"94","↑27","2","121","7003","三井Ｅ＆Ｓ","東Ｐ","4,546","+150","+3.41","2","10,534","+2,571","+32.3%","2","14.8","2.05","1.32"
"95","↓33","0","62","6301","コマツ","東Ｐ","7,535","-26","-0.34","0","10,522","-5,239","-33.2%","0","19.2","1.90","2.52"
"96","↑3","3","99","4307","野村総研","東Ｐ","5,273","+227","+4.50","2","10,380","+683","+7.0%","3","24.8","7.90","1.59"
"97","↑18","1","115","6305","日立建機","東Ｐ","5,803","-16","-0.27","2","10,004","+1,476","+17.3%","2","14.7","1.34","3.27"
"98","↓8","0","90","8725","ＭＳ＆ＡＤ","東Ｐ","5,112","+60","+1.19","1","9,947","-1,091","-9.9%","0","17.2","1.10","3.33"
"99","↑70","1","169","6613","ＱＤレーザ","東Ｇ","2,206","-218","-8.99","0","9,869","+4,579","+86.6%","1","210","18.93","－"
"100","↓15","0","85","8002","丸紅","東Ｐ","4,917","+9","+0.18","2","9,528","-2,137","-18.3%","0","13.8","1.79","2.34"
"101","↓37","0","64","3110","日東紡","東Ｐ","3,025","+38","+1.27","0","9,433","-6,127","-39.4%","0","27.5","3.11","0.93"
"102","↓8","0","94","7751","キヤノン","東Ｐ","4,673","-16","-0.34","0","9,272","-961","-9.4%","0","11.5","1.13","3.42"
"103","↓31","0","72","4392","ＦＩＧ","東Ｐ","1,131","-24","-2.08","0","9,210","-4,490","-32.8%","0","58.5","3.52","0.88"
"104","↑10","1","114","6971","京セラ","東Ｐ","3,637.0","-12.0","-0.33","0","8,931","+331","+3.8%","3","29.3","1.41","1.54"
"105","↑37","2","142","7014","名村造","東Ｓ","4,870","+95","+1.99","0","8,915","+2,379","+36.4%","2","15.4","2.46","1.23"
"106","↑24","1","130","6273","ＳＭＣ","東Ｐ","70,250","-770","-1.08","1","8,890","+1,506","+20.4%","1","25.9","2.04","1.42"
"107","↓21","0","86","6522","アスタリスク","東Ｇ","2,310","-257","-10.01","0","8,858","-2,794","-24.0%","0","293","10.04","－"
"108","↓13","0","95","1605","ＩＮＰＥＸ","東Ｐ","3,882","+26","+0.67","0","8,844","-1,325","-13.0%","0","8.8","0.88","2.89"
"109","↓16","0","93","8750","第一ライフ","東Ｐ","1,843.5","+27.0","+1.49","1","8,723","-1,810","-17.2%","0","12.9","1.45","3.91"
"110","↑10","1","120","8729","ソニーＦＧ","東Ｐ","165.4","+2.9","+1.78","1","8,376","+297","+3.7%","1","48.2","1.27","4.84"
"111","↑15","1","126","4901","富士フイルム","東Ｐ","3,320.0","+24.0","+0.73","1","8,365","+715","+9.3%","1","14.2","1.02","2.26"
"112","↑19","2","131","6902","デンソー","東Ｐ","1,910.0","+6.5","+0.34","1","8,353","+1,188","+16.6%","2","12.5","0.94","3.87"
"113","↓17","0","96","5411","ＪＦＥ","東Ｐ","1,856.5","+17.5","+0.95","1","8,318","-1,768","-17.5%","0","7.9","0.45","4.31"
"114","↑52","1","166","1360","日経ベア２","東Ｅ","66.8","-0.6","-0.89","0","8,292","+2,721","+48.8%","2","－","－","－"
"115","↓14","0","101","7270","ＳＵＢＡＲＵ","東Ｐ","2,640.5","+55.5","+2.15","1","8,220","-1,085","-11.7%","0","14.3","0.67","4.39"
"116","↑46","1","162","4503","アステラス","東Ｐ","2,368.5","-22.5","-0.94","1","8,088","+2,083","+34.7%","1","14.2","2.19","3.38"
"117","↓9","0","108","8309","三井住友トラ","東Ｐ","1,786.5","+25.5","+1.45","2","8,064","-726","-8.3%","0","12.9","1.34","2.66"
"118","↑5","1","123","8802","菱地所","東Ｐ","3,834","+79","+2.10","1","8,050","+239","+3.1%","1","19.6","1.69","1.28"
"119","↑41","2","160","5334","特殊陶","東Ｐ","8,261","-213","-2.51","0","7,984","+1,903","+31.3%","2","15.3","1.90","2.54"
"120","↑24","3","144","6178","日本郵政","東Ｐ","2,424.0","-1.0","-0.04","0","7,904","+1,410","+21.7%","3","17.4","0.67","2.48"
"121","↓21","0","100","2802","味の素","東Ｐ","5,435","-6","-0.11","0","7,786","-1,613","-17.2%","0","41.9","6.69","0.92"
"122","↓19","0","103","8053","住友商","東Ｐ","1,774.0","+24.0","+1.37","2","7,693","-1,380","-15.2%","0","13.3","1.77","2.25"
"123","↓40","0","83","9434","ＳＢ","東Ｐ","237.9","+0.4","+0.17","1","7,641","-4,348","-36.3%","0","20.7","4.32","3.70"
"124","↑73","3","197","3994","マネフォ","東Ｐ","6,720","+292","+4.54","3","7,560","+3,196","+73.2%","3","－","9.04","－"
"125","↓9","0","116","4689","ラインヤフー","東Ｐ","554.0","+4.0","+0.73","1","7,558","-866","-10.3%","0","－","1.26","1.99"
"126","↑2","2","128","2413","エムスリー","東Ｐ","1,861.0","+82.5","+4.64","2","7,394","-45","-0.6%","0","23.4","3.06","－"
"127","↑115","3","242","3778","さくらネット","東Ｐ","3,870","+215","+5.88","4","7,321","+4,000","+120.4%","3","103","5.04","0.14"
"128","↑27","1","155","4578","大塚ＨＤ","東Ｐ","12,150","-30","-0.25","0","7,289","+1,146","+18.7%","1","18.0","1.97","1.65"
"129","↓20","0","109","4519","中外薬","東Ｐ","7,020","+73","+1.05","1","7,212","-1,531","-17.5%","0","－","5.70","1.88"
"130","↑28","1","158","6383","ダイフク","東Ｐ","5,729","-69","-1.19","1","7,109","+1,004","+16.4%","1","24.7","4.25","1.57"
"131","↑36","1","167","8801","三井不","東Ｐ","1,541.0","+22.5","+1.48","1","7,098","+1,734","+32.3%","1","14.6","1.28","2.40"
"132","↑22","2","154","6532","ベイカレント","東Ｐ","8,105","+145","+1.82","0","7,018","+858","+13.9%","2","24.8","10.84","1.60"
"133","↑10","1","143","7832","バンナムＨＤ","東Ｐ","5,672","+60","+1.07","1","7,016","+505","+7.8%","1","28.0","4.11","－"
"134","↓29","0","105","6315","ＴＯＷＡ","東Ｐ","2,322","-10","-0.43","0","6,973","-1,986","-22.2%","0","24.9","2.31","1.03"
"135","↑6","1","141","8630","ＳＯＭＰＯ","東Ｐ","6,882","+32","+0.47","1","6,962","+413","+6.3%","1","12.5","1.15","2.91"
"136","↓25","0","111","7733","オリンパス","東Ｐ","2,146.5","+5.0","+0.23","0","6,778","-1,891","-21.8%","0","22.3","3.05","1.40"
"137","↑36","2","173","8331","千葉銀","東Ｐ","2,821.0","+34.5","+1.24","1","6,739","+1,581","+30.7%","2","18.2","1.52","2.27"
"138","↑193","2","331","6268","ナブテスコ","東Ｐ","4,718","+137","+2.99","1","6,724","+4,442","+194.7%","2","22.9","1.94","1.74"
"139","↓17","0","122","5108","ブリヂストン","東Ｐ","4,104","-32","-0.77","0","6,721","-1,130","-14.4%","0","14.9","1.34","3.05"
"140","↓27","0","113","7269","スズキ","東Ｐ","2,167.5","+33.5","+1.57","1","6,666","-1,984","-22.9%","0","10.0","1.18","2.35"
"141","↓34","0","107","1579","日経ブル２","東Ｅ","754.8","+6.7","+0.90","1","6,588","-2,206","-25.1%","0","－","－","－"
"142","↓38","0","104","8601","大和","東Ｐ","1,869.5","+46.5","+2.55","2","6,477","-2,576","-28.5%","0","－","1.45","2.35"
"143","↓45","0","98","6787","メイコー","東Ｐ","18,690","-510","-2.66","0","6,292","-3,438","-35.3%","0","18.0","3.72","0.86"
"144","↓12","0","132","7453","良品計画","東Ｐ","4,371","+74","+1.72","2","6,228","-923","-12.9%","0","34.6","5.85","0.73"
"145","↑60","1","205","3407","旭化成","東Ｐ","1,611.5","-37.5","-2.27","0","6,107","+1,926","+46.1%","2","13.4","1.02","2.73"
"146","NEW","0","","5105","ＴＯＹＯ","東Ｐ","3,734","-77","-2.02","0","6,089","","","0","7.4","0.84","3.62"
"147","↓30","0","117","9861","吉野家ＨＤ","東Ｐ","3,830","+45","+1.19","1","5,891","-2,497","-29.8%","0","50.1","3.54","0.57"
"148","↓51","0","97","200A","野村日半導","東Ｅ","4,296","-90","-2.05","0","5,886","-3,863","-39.6%","0","－","－","－"
"149","↓15","0","134","6479","ミネベア","東Ｐ","3,416.0","+15.0","+0.44","0","5,883","-1,134","-16.2%","0","15.8","1.48","1.76"
"150","↓25","0","125","7261","マツダ","東Ｐ","1,216.0","+18.5","+1.54","1","5,873","-1,830","-23.8%","0","8.5","0.40","4.52"
"151","↓15","0","136","4661","ＯＬＣ","東Ｐ","3,034.0","+20.0","+0.66","1","5,840","-1,170","-16.7%","0","43.7","4.41","0.53"
"152","↓23","0","129","8015","豊田通商","東Ｐ","7,582","+32","+0.42","1","5,831","-1,593","-21.5%","0","16.5","2.75","1.65"
"153","↑21","2","174","6645","オムロン","東Ｐ","6,628","+101","+1.55","2","5,779","+623","+12.1%","2","32.2","1.57","1.66"
"154","↑2","1","156","6227","ＡＩメカ","東Ｓ","6,220","-80","-1.27","0","5,778","-362","-5.9%","0","23.6","8.08","0.35"
"155","↓16","0","139","1458","楽天Ｗブル","東Ｅ","83,410","+740","+0.90","1","5,745","-1,079","-15.8%","0","－","－","－"
"156","↑100","2","256","3697","ＳＨＩＦＴ","東Ｐ","963.7","-3.1","-0.32","0","5,724","+2,578","+81.9%","2","－","6.48","0.43"
"157","↑83","1","240","4704","トレンド","東Ｐ","6,034","+323","+5.66","3","5,680","+2,327","+69.4%","3","25.5","6.77","－"
"158","↓8","0","150","3659","ネクソン","東Ｐ","3,147.0","+55.0","+1.78","1","5,656","-549","-8.8%","0","－","2.28","15.09"
"159","↑98","2","257","6141","ＤＭＧ森精機","東Ｐ","3,040.0","+1.0","+0.03","3","5,607","+2,476","+79.1%","2","30.6","1.35","3.45"
"160","↓8","0","152","9766","コナミＧ","東Ｐ","22,190","+455","+2.09","1","5,435","-747","-12.1%","0","29.8","5.19","1.01"
"161","↑17","1","178","4385","メルカリ","東Ｐ","4,608","+15","+0.33","1","5,370","+301","+5.9%","1","－","5.49","－"
"162","↓24","0","138","6326","クボタ","東Ｐ","2,829.5","-9.5","-0.33","0","5,344","-1,532","-22.3%","0","11.0","1.14","1.84"
"163","↑24","2","187","543A","ＡＲＣＨＩＯ","東Ｐ","275","+1","+0.36","1","5,173","+449","+9.5%","2","2.3","0.75","2.91"
"164","↑6","1","170","4751","サイバー","東Ｐ","1,339.0","+11.5","+0.87","1","5,078","-211","-4.0%","0","16.6","3.31","1.49"
"165","↑88","1","253","9022","ＪＲ東海","東Ｐ","3,927","-28","-0.71","0","5,067","+1,900","+60.0%","1","8.3","0.72","0.81"
"166","↓39","0","127","6504","富士電機","東Ｐ","13,855","-375","-2.64","0","5,060","-2,522","-33.3%","0","18.1","2.56","－"
"167","↑42","2","209","9412","スカＪＳＡＴ","東Ｐ","2,192","+42","+1.95","2","5,058","+952","+23.2%","2","23.0","2.03","2.19"
"168","↑3","1","171","4543","テルモ","東Ｐ","2,539.5","-20.5","-0.80","0","5,049","-163","-3.1%","0","19.4","2.25","1.42"
"169","↓51","0","118","6085","アーキテクツ","東Ｇ","221","+20","+9.95","1","5,015","-3,259","-39.4%","0","669","－","－"
"170","↓9","0","161","1812","鹿島","東Ｐ","4,834","+8","+0.17","1","5,001","-1,021","-17.0%","0","13.1","1.62","3.02"
"171","↑58","2","229","186A","アストロＨＤ","東Ｇ","1,205","+75","+6.64","2","4,962","+1,397","+39.2%","2","－","22.36","－"
"172","↓15","0","157","2502","アサヒ","東Ｐ","1,662.0","-2.0","-0.12","1","4,932","-1,194","-19.5%","0","12.5","0.76","3.43"
"173","↓1","0","172","9697","カプコン","東Ｐ","4,304","+145","+3.49","1","4,924","-268","-5.2%","0","31.0","6.29","1.07"
"174","↑42","2","216","1928","積水ハウス","東Ｐ","3,416.0","-44.0","-1.27","0","4,907","+1,057","+27.5%","2","10.2","1.03","4.24"
"175","↑53","1","228","8795","Ｔ＆Ｄ","東Ｐ","4,899","+51","+1.05","1","4,900","+1,286","+35.6%","1","17.3","1.39","3.35"
"176","↓85","0","91","4452","花王","東Ｐ","3,641.0","+22.0","+0.61","0","4,856","-6,080","-55.6%","0","24.4","2.94","2.14"
"177","↑281","1","458","247A","Ａｉロボ","東Ｇ","1,075","+96","+9.81","1","4,813","+3,333","+225.2%","1","－","12.48","－"
"178","↓29","0","149","8963","ＩＮＶ","東Ｒ","62,900","-300","-0.47","1","4,791","-1,455","-23.3%","0","16.0","1.36","6.95"
"179","↑151","1","330","5857","ＡＲＥＨＤ","東Ｐ","4,150","+125","+3.11","1","4,772","+2,485","+108.7%","1","12.3","1.59","3.25"
"180","↑126","1","306","6448","ブラザー","東Ｐ","4,851","+127","+2.69","1","4,740","+2,238","+89.4%","2","15.4","1.48","2.06"
"181","↓48","0","133","4911","資生堂","東Ｐ","3,770.0","+71.0","+1.92","1","4,735","-2,338","-33.1%","0","35.9","2.37","1.59"
"182","↑114","1","296","5101","浜ゴム","東Ｐ","7,308","-140","-1.88","0","4,726","+2,132","+82.2%","1","9.9","1.03","3.05"
"183","↓38","0","145","4478","フリー","東Ｇ","4,445","+215","+5.08","0","4,685","-1,784","-27.6%","0","－","12.51","－"
"184","↑38","4","222","6988","日東電","東Ｐ","3,473.0","+52.0","+1.52","3","4,661","+944","+25.4%","4","16.1","1.99","1.84"
"185","↓6","0","179","7911","ＴＯＰＰＡＮ","東Ｐ","5,029","+28","+0.56","1","4,645","-391","-7.8%","0","25.5","1.02","1.15"
"186","↓1","0","185","5838","楽天銀","東Ｐ","6,486","-17","-0.26","0","4,609","-164","-3.4%","0","12.8","2.88","－"
"187","↓1","0","186","5831","しずおかＦＧ","東Ｐ","3,651.0","+33.0","+0.91","0","4,578","-170","-3.6%","0","16.6","1.50","2.96"
"188","↓42","0","146","9502","中部電","東Ｐ","2,835.5","-61.0","-2.11","0","4,572","-1,765","-27.9%","0","13.4","0.68","2.47"
"189","↓87","0","102","9602","東宝","東Ｐ","1,565.5","+8.5","+0.55","1","4,514","-4,667","-50.8%","0","31.8","2.60","1.41"
"190","↑24","2","214","3086","Ｊフロント","東Ｐ","3,033.0","-106.0","-3.38","0","4,491","+567","+14.4%","2","25.6","1.80","1.85"
"191","↑90","1","281","7550","ゼンショＨＤ","東Ｐ","11,975","+260","+2.22","1","4,466","+1,664","+59.4%","1","36.5","6.81","0.67"
