順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"20","↓1","0","19","5016","ＪＸ金属","東Ｐ","3,323.0","-107.0","-3.12","1","87,147","+26,655","+44.1%","2","26.0","4.09","0.60"
"21","↑11","1","32","7735","スクリン","東Ｐ","11,705","-2,470","-17.43","0","79,939","+38,375","+92.3%","2","19.3","4.45","1.56"
"22","↑4","1","26","6525","コクサイエレ","東Ｐ","6,048","-1,300","-17.69","0","78,721","+32,204","+69.2%","2","36.3","6.43","0.78"
"23","↑10","3","33","9432","ＮＴＴ","東Ｐ","160.2","+3.8","+2.43","1","68,648","+27,898","+68.5%","4","13.3","1.34","3.37"
"24","↑117","1","141","9697","カプコン","東Ｐ","4,211.0","+682.0","+19.33","1","64,859","+56,425","+669.0%","3","30.4","6.15","1.09"
"25","↑9","2","34","6723","ルネサス","東Ｐ","3,126.0","-336.0","-9.71","1","64,340","+24,857","+63.0%","2","－","2.23","－"
"26","↓5","0","21","3436","ＳＵＭＣＯ","東Ｐ","2,925.0","-215.0","-6.85","1","63,352","+7,274","+13.0%","1","－","1.80","－"
"27","↑1","1","28","6098","リクルート","東Ｐ","13,120","+525","+4.17","1","58,805","+13,709","+30.4%","2","29.3","11.51","0.20"
"28","↓6","0","22","5801","古河電","東Ｐ","2,748.0","-260.0","-8.64","0","57,181","+3,915","+7.3%","2","23.6","4.64","0.80"
"29","↓12","0","17","4063","信越化","東Ｐ","5,679","-193","-3.29","2","57,025","-19,987","-26.0%","0","20.0","2.31","2.04"
"30","↑42","1","72","6301","コマツ","東Ｐ","7,288","+538","+7.97","1","56,095","+39,452","+237.0%","3","18.6","1.85","2.61"
"31","↓7","0","24","7011","三菱重","東Ｐ","3,740","-65","-1.71","1","55,740","+8,529","+18.1%","2","33.1","4.07","0.78"
"32","↑3","1","35","5802","住友電","東Ｐ","2,056.0","-131.5","-6.01","1","54,886","+16,337","+42.4%","3","20.0","2.34","1.90"
"33","↓8","0","25","6702","富士通","東Ｐ","3,831.0","+131.0","+3.54","0","54,229","+7,172","+15.2%","3","21.4","3.28","1.44"
"34","↓11","0","23","5401","日本製鉄","東Ｐ","671.0","+17.0","+2.60","1","54,026","+2,229","+4.3%","2","15.9","0.63","3.58"
"35","↑4","1","39","6954","ファナック","東Ｐ","6,445","+72","+1.13","1","52,064","+18,196","+53.7%","4","32.5","3.22","－"
"36","↓6","0","30","6501","日立","東Ｐ","4,960","+70","+1.43","1","51,590","+8,075","+18.6%","1","24.6","3.37","－"
"37","↓1","0","36","1357","日経Ｄインバ","東Ｅ","3,238","+97","+3.09","0","51,478","+13,432","+35.3%","4","－","－","－"
"38","↑191","1","229","543A","ＡＲＣＨＩＯ","東Ｐ","279","-11","-3.79","0","50,872","+46,232","+996.4%","1","10.3","1.57","2.87"
"39","↓2","0","37","6762","ＴＤＫ","東Ｐ","2,728.0","-199.5","-6.81","0","49,328","+14,733","+42.6%","2","23.0","2.37","1.47"
"40","↓9","0","31","8136","サンリオ","東Ｐ","1,343.5","+53.0","+4.11","1","48,152","+5,193","+12.1%","4","25.5","10.46","1.19"
"41","↓3","0","38","4004","レゾナック","東Ｐ","12,240","-125","-1.01","1","47,618","+13,141","+38.1%","4","29.7","3.22","0.53"
"42","↑7","4","49","7267","ホンダ","東Ｐ","1,678.5","+66.5","+4.13","1","44,920","+20,831","+86.5%","4","25.1","0.55","4.17"
"43","↑4","3","47","6701","ＮＥＣ","東Ｐ","4,598","+108","+2.41","1","42,715","+17,767","+71.2%","3","－","2.73","0.87"
"44","↓3","0","41","8766","東京海上","東Ｐ","8,418","+184","+2.23","1","40,477","+11,230","+38.4%","1","19.3","2.01","2.91"
"45","↓16","0","29","6506","安川電","東Ｐ","4,614","-142","-2.99","1","38,626","-5,349","-12.2%","0","25.5","2.47","1.56"
"46","↓4","0","42","6752","パナＨＤ","東Ｐ","3,500.0","-104.0","-2.89","1","37,041","+8,401","+29.3%","2","19.5","1.57","1.54"
"47","↑4","1","51","2914","ＪＴ","東Ｐ","6,777","+129","+1.94","2","36,155","+12,672","+54.0%","2","21.1","2.95","3.57"
"48","↓5","0","43","5706","三井金属","東Ｐ","25,575","-2,435","-8.69","1","35,364","+6,847","+24.0%","3","19.5","3.55","1.09"
"49","↓3","0","46","6503","三菱電","東Ｐ","5,149","-170","-3.20","1","35,210","+9,777","+38.4%","3","22.2","2.35","1.17"
"50","↑6","2","56","6367","ダイキン","東Ｐ","23,745","0","0.00%","1","34,477","+12,388","+56.1%","2","23.8","2.03","1.52"
"51","↑65","3","116","9766","コナミＧ","東Ｐ","22,265","+2,125","+10.55","1","30,529","+20,271","+197.6%","3","29.9","5.35","1.01"
"52","↓4","0","48","8001","伊藤忠","東Ｐ","2,047.5","+49.0","+2.45","1","29,796","+5,131","+20.8%","2","15.1","2.17","2.15"
"53","↑7","1","60","4661","ＯＬＣ","東Ｐ","3,020.0","+116.0","+3.99","1","29,707","+9,944","+50.3%","4","43.5","4.50","0.53"
"54","↓9","0","45","8058","三菱商","東Ｐ","4,826","+50","+1.05","2","29,554","+3,622","+14.0%","2","16.1","1.87","2.59"
"55","→","0","55","7013","ＩＨＩ","東Ｐ","2,746.5","-28.0","-1.01","2","29,146","+7,034","+31.8%","1","17.6","4.46","0.84"
"56","↑13","2","69","7182","ゆうちょ銀","東Ｐ","3,218.0","-38.0","-1.17","1","26,936","+9,360","+53.3%","2","17.4","1.24","2.89"
"57","↑7","1","64","200A","野村日半導","東Ｅ","3,643","-299","-7.58","1","26,758","+8,077","+43.2%","1","－","－","－"
"58","↑16","1","74","8002","丸紅","東Ｐ","5,210","-62","-1.18","1","26,331","+9,951","+60.8%","1","14.6","1.94","2.21"
"59","↓15","0","44","1321","野村日経平均","東Ｅ","63,580","-990","-1.53","1","25,787","-451","-1.7%","0","－","－","－"
"60","↑1","3","61","9433","ＫＤＤＩ","東Ｐ","3,104.0","+111.0","+3.71","2","25,693","+6,385","+33.1%","2","－","2.26","2.71"
"61","↑45","1","106","6902","デンソー","東Ｐ","2,209.5","+130.0","+6.25","1","25,553","+14,205","+125.2%","1","14.5","1.01","3.35"
"62","↑45","1","107","5108","ブリヂストン","東Ｐ","4,116","+238","+6.14","1","25,328","+13,998","+123.5%","1","15.1","1.39","3.04"
"63","↑23","2","86","6594","ニデック","東Ｐ","2,566","+2","+0.08","0","25,173","+10,830","+75.5%","2","－","1.67","－"
"64","↓7","0","57","6963","ローム","東Ｐ","3,915","-202","-4.91","1","24,847","+3,671","+17.3%","2","52.1","1.99","1.28"
"65","→","0","65","7012","川重","東Ｐ","2,667.5","-7.0","-0.26","1","24,835","+6,183","+33.1%","2","21.2","2.65","1.50"
"66","↑28","2","94","8267","イオン","東Ｐ","1,439.5","+19.5","+1.37","0","24,140","+10,913","+82.5%","2","54.6","3.30","1.04"
"67","↓14","0","53","8308","りそなＨＤ","東Ｐ","2,245.0","-20.0","-0.88","1","23,989","+1,505","+6.7%","2","16.2","1.73","1.65"
"68","↑10","1","78","4502","武田","東Ｐ","5,863","+119","+2.07","1","23,647","+7,777","+49.0%","1","56.4","1.26","3.48"
"69","↑8","2","77","3110","日東紡","東Ｐ","2,590","-296","-10.26","0","23,432","+7,324","+45.5%","2","27.7","2.72","1.08"
"70","↓12","0","58","8591","オリックス","東Ｐ","6,487","+87","+1.36","1","22,491","+1,738","+8.4%","2","13.4","1.59","2.89"
"71","↑20","3","91","1360","日経ベア２","東Ｅ","79.4","+2.5","+3.25","0","22,349","+8,369","+59.9%","3","－","－","－"
"72","↓4","0","68","3382","セブン＆アイ","東Ｐ","2,255.5","+50.0","+2.27","0","22,169","+4,553","+25.8%","2","18.8","1.41","2.66"
"73","↓10","0","63","8031","三井物","東Ｐ","4,935","+45","+0.92","1","21,853","+3,033","+16.1%","1","15.2","1.60","2.84"
"74","↓3","0","71","8725","ＭＳ＆ＡＤ","東Ｐ","5,053","+14","+0.28","1","21,532","+4,566","+26.9%","2","17.1","1.13","3.36"
"75","↓5","0","70","6526","ソシオネクス","東Ｐ","2,016.5","-132.5","-6.17","1","20,697","+3,339","+19.2%","2","35.4","2.75","2.48"
"76","↓14","0","62","2802","味の素","東Ｐ","4,825","-63","-1.29","1","20,561","+1,435","+7.5%","2","38.4","5.98","1.04"
"77","↑11","1","88","5713","住友鉱","東Ｐ","7,309","-55","-0.75","1","20,366","+6,130","+43.1%","1","14.1","0.95","2.83"
"78","↓2","0","76","9434","ＳＢ","東Ｐ","235.2","+4.4","+1.91","1","20,125","+4,011","+24.9%","3","20.4","4.27","3.74"
"79","↓27","0","52","9501","東電ＨＤ","東Ｐ","533.3","+9.7","+1.85","1","19,794","-3,391","-14.6%","0","－","0.36","－"
"80","↑3","2","83","6361","荏原","東Ｐ","4,848","-303","-5.88","1","19,264","+4,713","+32.4%","2","22.2","4.27","1.36"
"81","↓6","0","75","6971","京セラ","東Ｐ","3,601.0","-16.0","-0.44","1","19,263","+3,056","+18.9%","3","33.2","1.40","1.56"
"82","↑56","3","138","5344","ＭＡＲＵＷＡ","東Ｐ","50,000","-2,900","-5.48","1","18,228","+9,568","+110.5%","3","－","4.08","0.22"
"83","↑42","2","125","5334","特殊陶","東Ｐ","9,144","+203","+2.27","1","18,073","+8,310","+85.1%","2","17.0","2.32","2.30"
"84","↓17","0","67","8309","三井住友トラ","東Ｐ","6,835","+66","+0.98","1","17,821","+203","+1.2%","3","12.4","1.32","2.78"
"85","↑8","2","93","2502","アサヒ","東Ｐ","1,780.0","+59.5","+3.46","5","17,670","+4,403","+33.2%","2","13.4","0.87","3.20"
"86","↑1","1","87","6871","日本マイクロ","東Ｐ","11,190","-1,770","-13.66","0","17,650","+3,322","+23.2%","2","－","5.86","－"
"87","↓28","0","59","8750","第一ライフ","東Ｐ","1,936.5","+34.0","+1.79","1","17,524","-2,766","-13.6%","0","13.6","1.64","3.72"
"88","↑30","2","118","7201","日産自","東Ｐ","357.8","+20.4","+6.05","1","17,364","+7,261","+71.9%","2","62.6","0.26","－"
"89","↑13","2","102","6323","ローツェ","東Ｐ","3,453","-375","-9.80","1","17,343","+5,545","+47.0%","2","21.5","4.38","0.58"
"90","→","0","90","7741","ＨＯＹＡ","東Ｐ","23,910","+225","+0.95","1","17,240","+3,150","+22.4%","2","－","7.84","－"
"91","↑21","4","112","7270","ＳＵＢＡＲＵ","東Ｐ","2,849.5","+169.5","+6.32","1","17,158","+6,478","+60.7%","2","15.4","0.72","4.07"
"92","↓52","0","40","7751","キヤノン","東Ｐ","4,638","+160","+3.57","1","17,150","-14,034","-45.0%","0","11.6","1.13","3.45"
"93","↑66","3","159","7309","シマノ","東Ｐ","21,130","+2,045","+10.72","1","17,052","+9,938","+139.7%","3","41.8","2.05","1.72"
"94","↓10","0","84","4307","野村総研","東Ｐ","5,505","+127","+2.36","0","16,892","+2,361","+16.2%","3","25.9","7.10","1.53"
"95","↓10","0","85","6273","ＳＭＣ","東Ｐ","64,980","-210","-0.32","1","16,847","+2,437","+16.9%","2","24.0","1.93","1.54"
"96","↑1","2","97","1579","日経ブル２","東Ｅ","650.3","-20.7","-3.08","1","16,671","+3,792","+29.4%","2","－","－","－"
"97","↑27","3","124","7832","バンナムＨＤ","東Ｐ","4,721","+199","+4.40","1","15,906","+6,135","+62.8%","3","23.3","3.52","－"
"98","↑15","1","113","8630","ＳＯＭＰＯ","東Ｐ","7,383","+119","+1.64","1","15,706","+5,170","+49.1%","2","13.4","1.27","2.71"
"99","↓18","0","81","8053","住友商","東Ｐ","1,598.0","+6.5","+0.41","1","15,595","+712","+4.8%","2","12.0","1.64","2.50"
"100","↑9","1","109","7453","良品計画","東Ｐ","4,419","+114","+2.65","1","15,446","+4,598","+42.4%","2","35.0","5.91","0.72"
"101","↓22","0","79","7003","三井Ｅ＆Ｓ","東Ｐ","4,605","-318","-6.46","0","15,432","-130","-0.8%","0","15.5","2.03","1.30"
"102","↑17","2","119","8801","三井不","東Ｐ","1,618.0","+22.5","+1.41","1","15,410","+5,322","+52.8%","2","15.3","1.33","2.29"
"103","↑5","1","108","8604","野村","東Ｐ","1,571.0","0.0","0.00%","1","15,402","+4,372","+39.6%","2","－","1.20","－"
"104","↓54","0","50","6890","フェローテク","東Ｓ","7,220","-330","-4.37","1","15,401","-8,096","-34.5%","0","－","1.50","3.69"
"105","↑32","1","137","5411","ＪＦＥ","東Ｐ","1,861.5","+66.5","+3.70","1","15,319","+6,583","+75.4%","1","7.9","0.45","4.30"
"106","↑22","2","128","4503","アステラス","東Ｐ","2,295.5","+62.0","+2.78","1","15,269","+5,810","+61.4%","2","13.7","2.25","3.49"
"107","↓6","0","101","6988","日東電","東Ｐ","3,539.0","+93.0","+2.70","1","15,026","+3,116","+26.2%","2","16.6","2.05","1.81"
"108","↓8","0","100","9101","郵船","東Ｐ","6,128","+108","+1.79","1","14,819","+2,764","+22.9%","1","12.7","0.81","3.26"
"109","↑47","2","156","7532","パンパシＨＤ","東Ｐ","961.1","+37.3","+4.04","5","14,673","+7,381","+101.2%","2","27.1","4.24","0.88"
"110","↑33","2","143","8697","日本取引所","東Ｐ","2,277.0","+36.0","+1.61","1","14,652","+6,261","+74.6%","2","23.5","7.22","3.38"
"111","↑4","2","115","1458","楽天Ｗブル","東Ｅ","71,810","-2,330","-3.14","1","14,450","+4,161","+40.4%","2","－","－","－"
"112","↑19","1","131","1928","積水ハウス","東Ｐ","3,740.0","+83.0","+2.27","1","14,372","+5,366","+59.6%","1","11.1","1.12","3.88"
"113","↑27","1","140","9104","商船三井","東Ｐ","5,949","+86","+1.47","1","14,355","+5,806","+67.9%","1","12.0","0.71","3.45"
"114","↑59","1","173","9022","ＪＲ東海","東Ｐ","4,238","+148","+3.62","1","14,201","+7,544","+113.3%","1","9.0","0.79","0.76"
"115","↓26","0","89","8015","豊田通商","東Ｐ","6,551","+86","+1.33","1","14,113","-43","-0.3%","0","15.4","1.95","1.91"
"116","↓62","0","54","4519","中外薬","東Ｐ","7,061","+62","+0.89","0","14,106","-8,137","-36.6%","0","－","5.73","1.87"
"117","↑3","2","120","7261","マツダ","東Ｐ","1,212.0","+29.5","+2.49","1","13,937","+3,850","+38.2%","2","8.5","0.40","4.54"
"118","↑61","1","179","7272","ヤマハ発","東Ｐ","1,409.5","+69.5","+5.19","1","13,719","+7,331","+114.8%","3","13.7","1.18","3.55"
"119","↑20","3","139","3563","Ｆ＆ＬＣ","東Ｐ","5,823","+87","+1.52","0","13,596","+5,016","+58.5%","3","44.1","11.54","0.34"
"120","↓6","0","114","4901","富士フイルム","東Ｐ","3,868","+113","+3.01","1","13,464","+3,162","+30.7%","1","16.5","1.20","1.94"
"121","↑44","1","165","7581","サイゼリヤ","東Ｐ","8,320","+490","+6.26","1","13,399","+6,495","+94.1%","3","34.7","3.13","0.42"
"122","↑90","1","212","2644","ＧＸ半導日株","東Ｅ","3,456","-329","-8.69","1","13,327","+8,164","+158.1%","2","－","－","－"
"123","↓1","0","122","9020","ＪＲ東日本","東Ｐ","3,930","+101","+2.64","1","13,263","+3,299","+33.1%","1","17.4","1.46","2.14"
"124","↑48","1","172","4523","エーザイ","東Ｐ","5,104","+313","+6.53","1","13,158","+6,431","+95.6%","1","27.5","1.60","3.13"
"125","NEW","0","","604A","ビーエイブル","東Ｓ","1,316","－","－%","0","13,061","","","0","18.4","2.31","1.52"
"126","↓9","0","117","6315","ＴＯＷＡ","東Ｐ","2,316","-222","-8.75","1","13,043","+2,877","+28.3%","2","24.8","2.46","1.04"
"127","↑20","1","147","6178","日本郵政","東Ｐ","2,475.5","+11.5","+0.47","1","12,945","+4,720","+57.4%","1","17.8","0.70","2.42"
"128","↓46","0","82","4568","第一三共","東Ｐ","2,888.0","-1.5","-0.05","0","12,888","-1,722","-11.8%","0","20.2","3.16","3.46"
"129","↑52","2","181","4452","花王","東Ｐ","3,419.0","+99.0","+2.98","1","12,613","+6,269","+98.8%","2","23.8","2.88","2.28"
"130","↓57","0","73","3697","ＳＨＩＦＴ","東Ｐ","948.3","-1.7","-0.18","0","12,569","-4,014","-24.2%","0","－","6.37","0.43"
"131","↑21","1","152","4911","資生堂","東Ｐ","3,482.0","+229.0","+7.04","1","12,453","+4,634","+59.3%","1","33.1","2.29","1.72"
"132","↑87","1","219","1942","関電工","東Ｐ","5,589","-316","-5.35","0","12,313","+7,332","+147.2%","2","17.1","2.85","2.33"
"133","↑3","2","136","6383","ダイフク","東Ｐ","5,729","-132","-2.25","1","11,989","+3,181","+36.1%","2","26.3","4.60","1.43"
"134","↓36","0","98","6504","富士電機","東Ｐ","11,915","-505","-4.07","1","11,881","-467","-3.8%","0","16.6","2.17","－"
"135","↓32","0","103","4578","大塚ＨＤ","東Ｐ","11,510","+125","+1.10","1","11,749","+215","+1.9%","2","22.8","1.95","1.22"
"136","↓41","0","95","6532","ベイカレント","東Ｐ","7,399","+213","+2.96","1","11,612","-1,598","-12.1%","0","22.8","9.96","1.76"
"137","↑114","1","251","6305","日立建機","東Ｐ","5,611","+173","+3.18","1","11,609","+7,507","+183.0%","1","14.9","1.33","3.39"
"138","↑8","1","146","4543","テルモ","東Ｐ","2,382.0","+93.0","+4.06","1","11,468","+3,223","+39.1%","3","21.3","2.22","1.51"
"139","↑44","1","183","6787","メイコー","東Ｐ","18,400","-2,450","-11.75","0","11,383","+5,048","+79.7%","2","17.7","3.66","0.87"
"140","↓36","0","104","1605","ＩＮＰＥＸ","東Ｐ","3,621.0","+55.0","+1.54","2","11,363","-145","-1.3%","0","10.5","0.86","2.98"
"141","↓12","0","129","5333","ＮＧＫ","東Ｐ","5,240","-298","-5.38","1","11,307","+1,973","+21.1%","3","18.0","1.82","2.02"
"142","NEW","0","","603A","アイグリッド","東Ｇ","815","－","－%","0","11,302","","","0","16.5","3.51","－"
"143","↑23","1","166","9202","ＡＮＡＨＤ","東Ｐ","3,194.0","+54.0","+1.72","1","11,236","+4,346","+63.1%","1","14.8","1.16","1.88"
"144","↓34","0","110","6324","ハーモニック","東Ｐ","5,400","-380","-6.57","1","11,232","+398","+3.7%","3","113","6.36","0.37"
"145","↑32","1","177","8802","菱地所","東Ｐ","4,082","+32","+0.79","1","11,157","+4,633","+71.0%","1","20.9","1.83","1.20"
"146","↓41","0","105","7936","アシックス","東Ｐ","4,795","-68","-1.40","1","10,908","-583","-5.1%","0","30.9","10.75","0.79"
"147","↑16","1","163","4684","オービック","東Ｐ","4,756","+189","+4.14","1","10,870","+3,921","+56.4%","1","25.0","4.16","1.98"
"148","↓52","0","96","9502","中部電","東Ｐ","2,803.0","-63.0","-2.20","1","10,711","-2,328","-17.9%","0","－","0.67","2.50"
"149","↓14","0","135","7269","スズキ","東Ｐ","2,133.0","+54.5","+2.62","1","10,629","+1,750","+19.7%","1","10.8","1.22","2.39"
"150","↑48","1","198","1925","大和ハウス","東Ｐ","4,889","+124","+2.60","1","10,401","+4,616","+79.8%","1","13.3","1.05","3.60"
"151","↑27","3","178","9843","ニトリＨＤ","東Ｐ","2,722.0","+101.5","+3.87","1","10,387","+3,976","+62.0%","2","16.9","1.56","1.18"
"152","↓7","0","145","8729","ソニーＦＧ","東Ｐ","159.9","+3.8","+2.43","1","10,377","+2,114","+25.6%","1","－","1.71","5.00"
"153","↑22","2","175","6326","クボタ","東Ｐ","2,811.5","+65.0","+2.37","1","10,288","+3,713","+56.5%","2","15.1","1.18","1.85"
"154","↓33","0","121","1944","きんでん","東Ｐ","7,209","-487","-6.33","0","10,226","+148","+1.5%","3","16.9","2.74","3.33"
"155","↓5","0","150","4186","東応化","東Ｐ","8,347","-642","-7.14","1","9,807","+1,877","+23.7%","2","28.6","4.26","0.96"
"156","↓26","0","130","6479","ミネベア","東Ｐ","3,535.0","-133.0","-3.63","1","9,661","+458","+5.0%","2","17.1","1.58","1.70"
"157","↑96","1","253","8593","三菱ＨＣキャ","東Ｐ","1,517.0","+50.0","+3.41","1","9,562","+5,461","+133.2%","1","13.6","1.10","3.36"
"158","↓16","0","142","9201","ＪＡＬ","東Ｐ","3,045.0","+56.5","+1.89","1","9,526","+1,108","+13.2%","1","11.9","1.01","3.15"
"159","↓32","0","127","9107","川崎汽","東Ｐ","2,851.5","+36.0","+1.28","1","9,513","-192","-2.0%","0","12.8","0.96","4.21"
"160","↓9","0","151","2503","キリンＨＤ","東Ｐ","3,141.0","+143.0","+4.77","1","9,415","+1,505","+19.0%","2","16.0","1.90","2.42"
"161","↓81","0","80","278A","テラドローン","東Ｇ","10,000","-380","-3.66","1","9,410","-5,565","-37.2%","0","－","21.94","－"
"162","↓51","0","111","7729","東京精","東Ｐ","14,755","-1,365","-8.47","1","9,342","-1,481","-13.7%","0","21.4","3.14","1.87"
"163","↓6","0","157","9735","セコム","東Ｐ","7,157","+233","+3.37","1","9,332","+2,075","+28.6%","2","27.1","2.18","1.68"
"164","↑12","2","176","4612","日本ペＨＤ","東Ｐ","1,224.0","+16.0","+1.32","0","9,307","+2,743","+41.8%","2","14.3","1.49","1.39"
"165","↑26","2","191","8601","大和","東Ｐ","1,836.5","+0.5","+0.03","1","9,238","+3,251","+54.3%","2","－","1.45","－"
"166","↓6","0","160","5332","ＴＯＴＯ","東Ｐ","6,693","-244","-3.52","1","9,109","+2,080","+29.6%","3","23.9","2.08","1.79"
"167","↑2","1","169","8473","ＳＢＩ","東Ｐ","2,842.5","+24.5","+0.87","1","9,093","+2,260","+33.1%","2","－","1.02","－"
"168","↓19","0","149","6590","芝浦","東Ｐ","4,125","-495","-10.71","0","9,085","+1,080","+13.5%","2","22.8","4.87","1.55"
"169","↓14","0","155","6965","ホトニクス","東Ｐ","2,157.5","-40.5","-1.84","1","9,083","+1,679","+22.7%","2","38.0","1.94","1.76"
"170","↓36","0","134","4755","楽天グループ","東Ｐ","837.7","+5.7","+0.69","0","8,941","+61","+0.7%","1","－","2.03","－"
"171","↓18","0","153","9602","東宝","東Ｐ","1,597.5","+63.5","+4.14","2","8,803","+1,110","+14.4%","1","32.4","2.65","1.38"
"172","↑20","2","192","1812","鹿島","東Ｐ","5,392","-93","-1.70","1","8,772","+2,807","+47.1%","2","14.6","1.75","2.71"
"173","↑84","2","257","1878","大東建","東Ｐ","3,580.0","+180.0","+5.29","2","8,611","+4,561","+112.6%","2","10.8","2.33","4.55"
"174","↓30","0","144","485A","ＰｏｗｅｒＸ","東Ｇ","1,380","-140","-9.21","1","8,446","+78","+0.9%","2","126","22.66","－"
"175","↑102","3","277","4043","トクヤマ","東Ｐ","3,893","-419","-9.72","0","8,434","+4,758","+129.4%","4","10.8","0.98","3.39"
"176","↑64","1","240","8830","住友不","東Ｐ","3,727","-4","-0.11","1","8,354","+4,058","+94.5%","1","15.4","1.39","1.40"
"177","↓111","0","66","3778","さくらネット","東Ｐ","3,155","+55","+1.77","0","8,218","-10,309","-55.6%","0","84.2","4.11","0.17"
"178","↑58","1","236","1803","清水建","東Ｐ","2,380.0","-96.5","-3.90","0","8,210","+3,811","+86.6%","1","12.4","1.65","3.24"
"179","↑8","3","187","6134","ＦＵＪＩ","東Ｐ","6,537","-269","-3.95","1","8,201","+1,976","+31.7%","2","17.4","2.47","2.91"
"180","↑64","1","244","7733","オリンパス","東Ｐ","1,867.5","+65.5","+3.63","1","8,096","+3,917","+93.7%","1","19.4","2.44","1.61"
"181","↓48","0","133","7911","ＴＯＰＰＡＮ","東Ｐ","4,291","-100","-2.28","1","7,901","-1,055","-11.8%","0","21.9","0.90","1.35"
"182","NEW","0","","2767","円谷フィＨＤ","東Ｐ","2,330","+400","+20.73","0","7,875","","","0","9.7","2.38","6.01"
"183","↓84","0","99","6481","ＴＨＫ","東Ｐ","6,058","-100","-1.62","1","7,875","-4,239","-35.0%","0","29.9","2.69","3.04"
"184","↑72","2","256","2801","キッコマン","東Ｐ","1,747.0","+75.0","+4.49","4","7,811","+3,757","+92.7%","2","26.4","2.89","1.43"
"185","↑32","1","217","7550","ゼンショＨＤ","東Ｐ","10,345","+491","+4.98","1","7,768","+2,711","+53.6%","1","34.2","6.21","0.77"
"186","↑85","1","271","8377","ほくほくＦＧ","東Ｐ","7,569","-127","-1.65","1","7,706","+3,894","+102.2%","3","14.6","1.20","1.98"
"187","↑94","3","281","2702","マクドナルド","東Ｓ","8,020","+110","+1.39","0","7,669","+4,093","+114.5%","2","30.9","3.75","0.80"
"188","↓34","0","154","5201","ＡＧＣ","東Ｐ","6,033","-135","-2.19","0","7,636","-51","-0.7%","0","16.6","0.86","3.48"
"189","↑83","1","272","1802","大林組","東Ｐ","3,267.0","-6.0","-0.18","1","7,635","+3,832","+100.8%","2","14.3","1.78","2.88"
"190","↑112","3","302","9684","スクエニＨＤ","東Ｐ","2,926.0","+225.0","+8.33","1","7,619","+4,329","+131.6%","2","34.0","3.03","1.47"
