順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"37","↓5","0","32","6506","安川電","東Ｐ","5,335","+122","+2.34","3","33,331","-16,705","-33.4%","0","29.4","2.85","1.35"
"38","↓5","0","33","6752","パナＨＤ","東Ｐ","4,016","-79","-1.93","0","33,085","-13,508","-29.0%","0","22.3","1.80","1.34"
"39","→","0","39","8031","三井物","東Ｐ","4,970","+59","+1.20","0","29,584","-6,653","-18.4%","0","15.3","1.61","2.82"
"40","↑3","1","43","1357","日経Ｄインバ","東Ｅ","2,792","-29","-1.03","0","28,003","-3,833","-12.0%","0","－","－","－"
"41","↓1","0","40","9432","ＮＴＴ","東Ｐ","149.7","-2.3","-1.51","0","27,050","-8,607","-24.1%","0","12.4","1.25","3.61"
"42","↓1","0","41","278A","テラドローン","東Ｇ","13,770","-1,780","-11.45","0","26,929","-6,887","-20.4%","0","－","30.21","－"
"43","↓16","0","27","5706","三井金属","東Ｐ","33,900","+300","+0.89","0","26,896","-30,320","-53.0%","0","25.9","4.71","0.83"
"44","↑15","1","59","5401","日本製鉄","東Ｐ","607.8","+8.8","+1.47","1","26,299","+3,173","+13.7%","2","14.4","0.57","3.95"
"45","↑3","2","48","5713","住友鉱","東Ｐ","7,902","+381","+5.07","1","25,494","-1,682","-6.2%","0","15.3","1.02","2.62"
"46","↓4","0","42","6367","ダイキン","東Ｐ","24,115","-125","-0.52","1","25,358","-7,330","-22.4%","0","24.1","2.07","1.49"
"47","↑26","1","73","6701","ＮＥＣ","東Ｐ","4,240","-112","-2.57","0","24,825","+5,720","+29.9%","2","－","2.56","0.94"
"48","↑29","1","77","8308","りそなＨＤ","東Ｐ","2,350.0","+28.0","+1.21","0","24,115","+5,857","+32.1%","2","17.0","1.81","1.57"
"49","↓19","0","30","6954","ファナック","東Ｐ","6,938","+65","+0.95","0","23,852","-28,097","-54.1%","0","35.0","3.47","－"
"50","↑18","2","68","8750","第一ライフ","東Ｐ","1,905.5","+8.5","+0.45","0","23,793","+3,081","+14.9%","2","13.4","1.61","3.78"
"51","↓5","0","46","6503","三菱電","東Ｐ","5,746","+117","+2.08","1","23,056","-6,895","-23.0%","0","24.8","2.62","1.04"
"52","↑5","1","57","8001","伊藤忠","東Ｐ","1,971.0","+7.0","+0.36","0","22,653","-1,665","-6.8%","0","14.5","2.09","2.23"
"53","↑17","1","70","8002","丸紅","東Ｐ","5,384","+124","+2.36","1","21,758","+2,058","+10.4%","2","15.1","2.01","2.14"
"54","↓5","0","49","7182","ゆうちょ銀","東Ｐ","3,447.0","+36.0","+1.06","0","21,751","-4,876","-18.3%","0","18.6","1.33","2.70"
"55","↓17","0","38","4004","レゾナック","東Ｐ","15,395","+145","+0.95","0","21,261","-17,802","-45.6%","0","37.4","4.06","0.42"
"56","↑44","1","100","8309","三井住友トラ","東Ｐ","6,845","+1","+0.01","0","21,067","+6,598","+45.6%","2","12.4","1.32","2.78"
"57","↓6","0","51","6702","富士通","東Ｐ","3,244.0","-67.0","-2.02","0","21,023","-5,088","-19.5%","0","18.2","2.78","1.70"
"58","↓4","0","54","8725","ＭＳ＆ＡＤ","東Ｐ","4,873","+72","+1.50","1","20,356","-5,297","-20.6%","0","16.5","1.09","3.49"
"59","↑23","2","82","3382","セブン＆アイ","東Ｐ","2,080.0","-12.0","-0.57","0","19,926","+2,811","+16.4%","2","17.3","1.30","2.88"
"60","↓16","0","44","6762","ＴＤＫ","東Ｐ","3,116.0","+9.0","+0.29","0","19,923","-10,857","-35.3%","0","26.3","2.70","1.28"
"61","↑23","3","84","6227","ＡＩメカ","東Ｓ","7,240","+610","+9.20","1","19,597","+3,131","+19.0%","2","44.2","10.05","0.23"
"62","↑30","1","92","4519","中外薬","東Ｐ","7,212","-94","-1.29","0","18,867","+3,732","+24.7%","2","－","6.22","1.83"
"63","↑2","1","65","7741","ＨＯＹＡ","東Ｐ","24,840","-205","-0.82","1","18,866","-2,093","-10.0%","0","－","8.14","－"
"64","↓9","0","55","9433","ＫＤＤＩ","東Ｐ","2,870.5","-5.0","-0.17","1","18,845","-6,763","-26.4%","0","－","2.09","2.93"
"65","↑1","2","66","2802","味の素","東Ｐ","5,102","-151","-2.87","0","18,800","-2,059","-9.9%","0","40.6","6.32","0.98"
"66","↓5","0","61","6871","日本マイクロ","東Ｐ","16,370","+740","+4.73","1","18,219","-4,697","-20.5%","0","－","8.58","－"
"67","↑2","2","69","8591","オリックス","東Ｐ","6,617","+35","+0.53","0","18,121","-2,536","-12.3%","0","13.7","1.62","2.83"
"68","↑31","1","99","1605","ＩＮＰＥＸ","東Ｐ","3,697.0","+82.0","+2.27","1","17,631","+3,162","+21.9%","2","10.7","0.88","2.92"
"69","↑56","1","125","8802","菱地所","東Ｐ","4,060","-144","-3.43","0","17,533","+7,289","+71.2%","2","20.8","1.82","1.21"
"70","↓17","0","53","6526","ソシオネクス","東Ｐ","2,473.5","-13.0","-0.52","0","17,484","-8,244","-32.0%","0","43.4","3.26","2.02"
"71","↓19","0","52","6963","ローム","東Ｐ","4,863","+78","+1.63","1","17,210","-8,711","-33.6%","0","64.7","2.48","1.03"
"72","↑21","1","93","9501","東電ＨＤ","東Ｐ","516.6","+11.3","+2.24","2","17,171","+2,195","+14.7%","2","－","0.35","－"
"73","↓6","0","67","8630","ＳＯＭＰＯ","東Ｐ","6,946","+40","+0.58","1","17,115","-3,697","-17.8%","0","12.6","1.20","2.88"
"74","↑12","2","86","6301","コマツ","東Ｐ","6,622","+175","+2.71","1","16,711","+397","+2.4%","2","18.6","1.68","2.87"
"75","↓30","0","45","6971","京セラ","東Ｐ","3,715","-65","-1.72","0","16,316","-14,134","-46.4%","0","34.2","1.44","1.51"
"76","↓13","0","63","6361","荏原","東Ｐ","5,752","+159","+2.84","1","16,146","-5,284","-24.7%","0","26.4","5.06","1.15"
"77","↓19","0","58","4502","武田","東Ｐ","5,505","-47","-0.85","0","16,075","-7,529","-31.9%","0","53.0","1.18","3.71"
"78","↑16","2","94","8604","野村","東Ｐ","1,624.5","+21.5","+1.34","1","16,044","+1,156","+7.8%","2","－","1.26","－"
"79","↓1","0","78","7453","良品計画","東Ｐ","4,224","+63","+1.51","1","16,024","-2,151","-11.8%","0","33.5","5.65","0.76"
"80","↓30","0","50","8136","サンリオ","東Ｐ","1,143.0","+11.5","+1.02","1","15,602","-10,845","-41.0%","0","21.7","8.90","1.40"
"81","↓6","0","75","581A","ＧＯ","東Ｇ","3,130","+100","+3.30","0","14,702","-3,865","-20.8%","0","22.8","10.22","－"
"82","↓6","0","76","7267","ホンダ","東Ｐ","1,566.5","+7.5","+0.48","1","14,624","-3,782","-20.5%","0","23.5","0.52","4.47"
"83","→","0","83","8053","住友商","東Ｐ","1,629.0","+25.0","+1.56","0","14,468","-2,191","-13.2%","0","12.3","1.67","2.46"
"84","↓5","0","79","6273","ＳＭＣ","東Ｐ","72,960","+1,110","+1.54","0","14,343","-3,147","-18.0%","0","27.0","2.17","1.37"
"85","↓21","0","64","200A","野村日半導","東Ｅ","4,888","+3","+0.06","0","14,105","-6,936","-33.0%","0","－","－","－"
"86","↓26","0","60","1321","野村日経平均","東Ｅ","68,700","+390","+0.57","1","13,809","-9,144","-39.8%","0","－","－","－"
"87","↑8","1","95","9434","ＳＢ","東Ｐ","219.5","-1.9","-0.86","0","13,592","-1,198","-8.1%","0","19.1","3.99","4.01"
"88","↑19","2","107","6178","日本郵政","東Ｐ","2,460.5","+7.0","+0.29","0","13,514","+1,453","+12.0%","2","17.7","0.69","2.44"
"89","↓15","0","74","6323","ローツェ","東Ｐ","4,628","+132","+2.94","0","13,183","-5,701","-30.2%","0","28.9","5.87","0.43"
"90","↑36","1","126","6594","ニデック","東Ｐ","2,556","+76","+3.06","3","13,111","+3,053","+30.4%","2","－","1.67","－"
"91","↑28","3","119","4684","オービック","東Ｐ","4,161","-15","-0.36","1","13,000","+2,202","+20.4%","2","21.9","3.64","2.26"
"92","↑6","1","98","8015","豊田通商","東Ｐ","6,594","+140","+2.17","1","12,971","-1,625","-11.1%","0","15.5","1.96","1.90"
"93","↓12","0","81","7751","キヤノン","東Ｐ","4,529","-7","-0.15","0","12,887","-4,418","-25.5%","0","11.6","1.12","3.53"
"94","↑22","2","116","7936","アシックス","東Ｐ","4,862","+109","+2.29","1","12,439","+1,452","+13.2%","2","31.3","10.90","0.78"
"95","↑41","1","136","8801","三井不","東Ｐ","1,550.0","-7.0","-0.45","1","12,426","+2,703","+27.8%","2","14.6","1.27","2.39"
"96","↓11","0","85","5108","ブリヂストン","東Ｐ","3,747","-22","-0.58","0","12,422","-3,934","-24.1%","0","13.7","1.27","3.34"
"97","↑5","1","102","9101","郵船","東Ｐ","5,817","-1","-0.02","0","12,387","-1,569","-11.2%","0","12.0","0.76","3.44"
"98","↓10","0","88","6315","ＴＯＷＡ","東Ｐ","3,005","+145","+5.07","1","12,182","-3,706","-23.3%","0","32.2","3.19","0.80"
"99","↑63","2","162","8830","住友不","東Ｐ","3,695","-98","-2.58","0","11,972","+3,668","+44.2%","2","15.3","1.38","1.41"
"100","↑14","3","114","2354","ＹＥデジタル","東Ｓ","1,440","+220","+18.03","1","11,949","+801","+7.2%","2","16.2","3.40","2.08"
"101","↑159","1","260","429A","テクセンド","東Ｐ","4,285","+525","+13.96","1","11,833","+7,503","+173.3%","2","18.0","2.44","1.63"
"102","↓40","0","62","4661","ＯＬＣ","東Ｐ","2,630.0","-43.5","-1.63","1","11,668","-10,581","-47.6%","0","37.9","3.92","0.61"
"103","↑20","2","123","3563","Ｆ＆ＬＣ","東Ｐ","5,433","+105","+1.97","2","11,579","+1,148","+11.0%","2","41.1","10.77","0.37"
"104","↑35","1","139","8473","ＳＢＩ","東Ｐ","2,895.0","+80.5","+2.86","1","11,372","+1,703","+17.6%","2","－","1.04","－"
"105","↑200","1","305","5253","カバー","東Ｇ","1,545","-147","-8.69","0","11,335","+7,917","+231.6%","2","20.1","4.94","－"
"106","↑38","1","144","1360","日経ベア２","東Ｅ","68.6","-0.7","-1.01","0","11,300","+1,832","+19.3%","1","－","－","－"
"107","↓17","0","90","3110","日東紡","東Ｐ","3,240","+60","+1.89","0","11,105","-4,641","-29.5%","0","34.7","3.40","0.86"
"108","↓11","0","97","2502","アサヒ","東Ｐ","1,631.5","+2.0","+0.12","1","10,951","-3,667","-25.1%","0","12.3","0.79","3.49"
"109","↓20","0","89","8267","イオン","東Ｐ","1,333.0","-24.5","-1.80","0","10,910","-4,906","-31.0%","0","50.5","3.05","1.13"
"110","↓14","0","96","4568","第一三共","東Ｐ","2,755.0","-6.5","-0.24","1","10,792","-3,871","-26.4%","0","19.3","3.01","3.63"
"111","↑16","1","127","4578","大塚ＨＤ","東Ｐ","10,915","-55","-0.50","1","10,782","+734","+7.3%","2","21.6","1.85","1.28"
"112","↓2","0","110","6902","デンソー","東Ｐ","1,993.0","+3.5","+0.18","1","10,459","-1,044","-9.1%","0","13.1","0.91","3.71"
"113","↓33","0","80","4503","アステラス","東Ｐ","2,161.0","-14.5","-0.67","1","10,267","-7,153","-41.1%","0","12.9","2.12","3.70"
"114","↓23","0","91","7269","スズキ","東Ｐ","2,044.0","-12.0","-0.58","0","10,193","-5,358","-34.5%","0","10.4","1.17","2.50"
"115","↓4","0","111","6504","富士電機","東Ｐ","13,180","+245","+1.89","0","9,981","-1,491","-13.0%","0","18.3","2.40","－"
"116","↑16","1","132","8729","ソニーＦＧ","東Ｐ","157.8","-2.0","-1.25","0","9,966","+60","+0.6%","2","－","1.68","5.07"
"117","↓11","0","106","1458","楽天Ｗブル","東Ｅ","84,160","+870","+1.04","1","9,821","-2,317","-19.1%","0","－","－","－"
"118","↑54","1","172","3099","三越伊勢丹","東Ｐ","3,668","-179","-4.65","0","9,808","+2,394","+32.3%","2","20.8","2.07","2.18"
"119","↑24","1","143","9022","ＪＲ東海","東Ｐ","3,830","+34","+0.90","1","9,780","+199","+2.1%","2","8.1","0.72","0.84"
"120","↑13","2","133","9766","コナミＧ","東Ｐ","18,245","-245","-1.33","0","9,531","-295","-3.0%","0","24.5","4.38","1.23"
"121","↓6","0","115","1579","日経ブル２","東Ｅ","761.1","+8.1","+1.08","1","9,468","-1,559","-14.1%","0","－","－","－"
"122","↓19","0","103","9104","商船三井","東Ｐ","5,795","+12","+0.21","0","9,357","-3,915","-29.5%","0","11.7","0.69","3.54"
"123","↑12","1","135","5020","ＥＮＥＯＳ","東Ｐ","1,337.0","+17.0","+1.29","0","9,259","-467","-4.8%","0","8.6","1.06","2.54"
"124","↑27","1","151","7581","サイゼリヤ","東Ｐ","7,420","+300","+4.21","2","9,208","+317","+3.6%","2","30.9","2.79","0.47"
"125","↓3","0","122","5334","特殊陶","東Ｐ","9,728","-22","-0.23","0","9,157","-1,302","-12.4%","0","18.1","2.47","2.16"
"126","↓54","0","72","4911","資生堂","東Ｐ","3,106.0","+66.0","+2.17","1","9,147","-10,351","-53.1%","0","29.6","2.05","1.93"
"127","↑19","1","146","485A","ＰｏｗｅｒＸ","東Ｇ","1,973","+108","+5.79","1","8,798","-470","-5.1%","0","181","32.40","－"
"128","↑361","1","489","543A","ＡＲＣＨＩＯ","東Ｐ","300","-4","-1.32","0","8,763","+7,079","+420.4%","2","11.1","1.68","2.67"
"129","↓5","0","124","6590","芝浦","東Ｐ","5,410","+90","+1.69","1","8,734","-1,515","-14.8%","0","29.8","6.39","1.18"
"130","↓26","0","104","4307","野村総研","東Ｐ","4,903","-78","-1.57","1","8,718","-4,273","-32.9%","0","23.1","6.32","1.71"
"131","↓10","0","121","9697","カプコン","東Ｐ","3,357.0","-5.0","-0.15","1","8,392","-2,102","-20.0%","0","24.2","5.25","1.37"
"132","↓15","0","117","9020","ＪＲ東日本","東Ｐ","3,566.0","-51.0","-1.41","0","8,342","-2,633","-24.0%","0","15.8","1.32","2.36"
"133","↓24","0","109","6479","ミネベア","東Ｐ","3,971","+21","+0.53","0","8,313","-3,203","-27.8%","0","19.2","1.77","1.51"
"134","↑19","2","153","1925","大和ハウス","東Ｐ","4,566","-39","-0.85","0","8,304","-540","-6.1%","0","12.5","0.98","3.85"
"135","↑23","1","158","9107","川崎汽","東Ｐ","2,790.0","+26.0","+0.94","2","8,297","-178","-2.1%","0","17.8","0.94","4.30"
"136","↓31","0","105","4901","富士フイルム","東Ｐ","3,658.0","-7.0","-0.19","0","8,274","-4,118","-33.2%","0","15.6","1.14","2.05"
"137","↓24","0","113","6383","ダイフク","東Ｐ","6,324","-55","-0.86","0","8,115","-3,249","-28.6%","0","29.1","5.07","1.30"
"138","↑39","2","177","4186","東応化","東Ｐ","10,580","+290","+2.82","3","7,914","+743","+10.4%","2","36.2","5.40","0.76"
"139","↑55","2","194","7186","横浜ＦＧ","東Ｐ","1,941.0","+42.0","+2.21","1","7,867","+1,645","+26.4%","2","16.7","1.54","2.42"
"140","↓2","0","138","5333","ＮＧＫ","東Ｐ","6,213","-6","-0.10","0","7,666","-2,030","-20.9%","0","21.3","2.16","1.71"
"141","↑1","3","142","6326","クボタ","東Ｐ","2,796.5","+33.0","+1.19","1","7,615","-1,976","-20.6%","0","15.0","1.17","1.86"
"142","↑119","1","261","5838","楽天銀","東Ｐ","5,714","+228","+4.16","3","7,559","+3,242","+75.1%","2","12.3","2.69","－"
"143","↑6","2","149","4543","テルモ","東Ｐ","2,158.0","-41.0","-1.86","0","7,542","-1,486","-16.5%","0","19.3","2.01","1.67"
"144","↑6","1","150","6988","日東電","東Ｐ","3,318.0","+24.0","+0.73","1","7,518","-1,509","-16.7%","0","15.6","1.92","1.93"
"145","↓37","0","108","6324","ハーモニック","東Ｐ","6,870","-10","-0.15","0","7,490","-4,240","-36.1%","0","144","8.09","0.29"
"146","↓12","0","134","1928","積水ハウス","東Ｐ","3,514.0","-13.0","-0.37","1","7,418","-2,359","-24.1%","0","10.5","1.06","4.13"
"147","↓7","0","140","7270","ＳＵＢＡＲＵ","東Ｐ","2,611.5","+28.5","+1.10","1","7,400","-2,267","-23.5%","0","14.2","0.66","4.44"
"148","↓7","0","141","9843","ニトリＨＤ","東Ｐ","2,390.0","+10.5","+0.44","1","7,316","-2,347","-24.3%","0","14.8","1.37","1.34"
"149","↓31","0","118","5411","ＪＦＥ","東Ｐ","1,729.0","+14.5","+0.85","1","7,252","-3,666","-33.6%","0","7.3","0.42","4.63"
"150","↑64","1","214","6613","ＱＤレーザ","東Ｇ","1,753","+98","+5.92","3","7,196","+1,850","+34.6%","2","166","15.05","－"
"151","↑17","2","168","7733","オリンパス","東Ｐ","1,723.0","-3.0","-0.17","1","7,130","-805","-10.1%","0","17.9","2.25","1.74"
"152","↓23","0","129","6532","ベイカレント","東Ｐ","6,230","+10","+0.16","1","7,124","-2,873","-28.7%","0","19.2","8.39","2.09"
"153","↑77","1","230","5631","日製鋼","東Ｐ","7,750","+243","+3.24","1","7,100","+2,040","+40.3%","2","30.0","2.69","1.19"
"154","↑13","1","167","7309","シマノ","東Ｐ","18,685","+155","+0.84","2","7,060","-877","-11.0%","0","37.8","1.83","1.94"
"155","↑11","1","166","4755","楽天グループ","東Ｐ","797.6","+7.3","+0.92","1","6,799","-1,194","-14.9%","0","－","1.93","－"
"156","↓19","0","137","9735","セコム","東Ｐ","6,682","-53","-0.79","0","6,602","-3,113","-32.0%","0","25.3","2.04","1.80"
"157","↓1","0","156","5332","ＴＯＴＯ","東Ｐ","7,561","-45","-0.59","0","6,588","-2,070","-23.9%","0","27.0","2.35","1.59"
"158","↓30","0","128","4452","花王","東Ｐ","3,224.0","-6.0","-0.19","1","6,573","-3,473","-34.6%","0","22.4","2.72","2.42"
"159","↑21","1","180","7272","ヤマハ発","東Ｐ","1,298.0","-11.5","-0.88","0","6,563","-470","-6.7%","0","12.6","1.08","3.85"
"160","↑30","1","190","9602","東宝","東Ｐ","1,358.5","-17.0","-1.24","1","6,490","+81","+1.3%","2","27.6","2.25","1.62"
"161","↓30","0","131","7201","日産自","東Ｐ","332.3","-2.0","-0.60","0","6,356","-3,593","-36.1%","0","58.1","0.24","－"
"162","↓32","0","130","7832","バンナムＨＤ","東Ｐ","4,093","-2","-0.05","1","6,356","-3,614","-36.2%","0","20.2","3.05","－"
"163","↑57","1","220","1801","大成建","東Ｐ","13,820","+190","+1.39","1","6,318","+1,065","+20.3%","2","14.9","2.38","2.75"
"164","↓52","0","112","9201","ＪＡＬ","東Ｐ","2,849.0","-14.0","-0.49","1","6,310","-5,142","-44.9%","0","11.1","0.95","3.37"
"165","↑44","1","209","8331","千葉銀","東Ｐ","2,749.0","+41.0","+1.51","0","6,305","+681","+12.1%","2","17.8","1.51","2.33"
"166","↑26","1","192","1802","大林組","東Ｐ","3,272.0","+11.0","+0.34","0","6,251","-77","-1.2%","0","14.3","1.79","2.87"
"167","↓2","0","165","9024","西武ＨＤ","東Ｐ","3,530.0","-10.0","-0.28","1","6,237","-1,803","-22.4%","0","33.2","1.58","1.19"
"168","↓9","0","159","8601","大和","東Ｐ","1,867.5","+15.0","+0.81","1","6,192","-2,268","-26.8%","0","－","1.47","－"
"169","↑1","1","170","4733","ＯＢＣ","東Ｐ","7,015","+175","+2.56","0","6,150","-1,640","-21.1%","0","27.3","3.13","1.85"
"170","↓6","0","164","7729","東京精","東Ｐ","18,445","+190","+1.04","1","6,125","-2,038","-25.0%","0","26.7","3.92","1.50"
"171","↓11","0","160","9021","ＪＲ西日本","東Ｐ","2,921.5","-17.5","-0.60","1","6,087","-2,357","-27.9%","0","13.3","1.10","3.34"
"172","↑65","2","237","8233","高島屋","東Ｐ","2,255.0","-147.5","-6.14","0","6,013","+1,137","+23.3%","2","17.4","1.45","1.77"
"173","↓12","0","161","8697","日本取引所","東Ｐ","2,257.0","+39.0","+1.76","1","5,988","-2,454","-29.1%","0","29.7","6.66","2.70"
"174","→","0","174","2768","双日","東Ｐ","5,470","+81","+1.50","0","5,951","-1,426","-19.3%","0","8.8","1.04","3.29"
"175","↑1","1","176","2503","キリンＨＤ","東Ｐ","2,894.0","-12.0","-0.41","1","5,899","-1,454","-19.8%","0","14.8","1.75","2.63"
"176","↑114","2","290","4612","日本ペＨＤ","東Ｐ","1,135.0","+37.0","+3.37","1","5,855","+2,160","+58.5%","2","13.3","1.38","1.50"
"177","↑142","1","319","7211","三菱自","東Ｐ","372.1","-11.6","-3.02","0","5,847","+2,660","+83.5%","2","19.9","0.54","2.69"
"178","↓91","0","87","4385","メルカリ","東Ｐ","4,444","+27","+0.61","1","5,799","-10,111","-63.6%","0","－","6.11","－"
"179","↓22","0","157","7911","ＴＯＰＰＡＮ","東Ｐ","4,930","+136","+2.84","1","5,741","-2,831","-33.0%","0","25.1","1.03","1.18"
"180","↓7","0","173","5201","ＡＧＣ","東Ｐ","6,315","-29","-0.46","0","5,739","-1,646","-22.3%","0","17.4","0.90","3.33"
"181","↓18","0","163","6806","ヒロセ電","東Ｐ","28,200","+50","+0.18","0","5,739","-2,439","-29.8%","0","27.1","2.44","1.84"
"182","↑17","2","199","4507","塩野義","東Ｐ","2,848.0","-28.0","-0.97","0","5,667","-514","-8.3%","0","11.5","1.44","2.67"
"183","↓1","0","182","3407","旭化成","東Ｐ","1,866.5","+9.5","+0.51","1","5,637","-1,309","-18.8%","0","15.7","1.20","2.36"
"184","↑19","1","203","9503","関西電","東Ｐ","2,362.0","+10.5","+0.45","1","5,604","-474","-7.8%","0","8.5","0.76","3.39"
"185","↑27","2","212","186A","アストロＨＤ","東Ｇ","1,041","+27","+2.66","3","5,599","+127","+2.3%","2","－","19.27","－"
"186","↑15","1","201","6754","アンリツ","東Ｐ","3,994","+60","+1.53","0","5,565","-598","-9.7%","0","34.1","3.85","1.25"
"187","↓35","0","152","4188","三菱ケミＧ","東Ｐ","1,216.0","+20.5","+1.71","1","5,514","-3,331","-37.7%","0","13.0","0.94","2.63"
"188","↓9","0","179","4523","エーザイ","東Ｐ","4,582","+32","+0.70","0","5,489","-1,632","-22.9%","0","24.7","1.44","3.49"
"189","↓35","0","154","6787","メイコー","東Ｐ","23,820","-570","-2.34","0","5,417","-3,307","-37.9%","0","22.9","4.74","0.67"
"190","↑1","1","191","6965","ホトニクス","東Ｐ","2,423.5","+21.5","+0.90","0","5,356","-1,046","-16.3%","0","42.7","2.18","1.57"
