順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"43","↑6","3","49","6762","ＴＤＫ","東Ｐ","3,204.0","-31.0","-0.96","0","30,434","+7,296","+31.5%","3","27.0","2.65","1.25"
"44","↓12","0","32","8766","東京海上","東Ｐ","7,548","-74","-0.97","1","30,011","-14,074","-31.9%","0","17.2","1.74","3.25"
"45","↓24","0","21","4004","レゾナック","東Ｐ","16,415","-585","-3.44","0","29,467","-33,861","-53.5%","0","27.7","3.95","0.40"
"46","↓4","0","42","6367","ダイキン","東Ｐ","21,290","-75","-0.35","2","26,265","-4,314","-14.1%","0","21.3","1.98","1.69"
"47","↑32","1","79","6702","富士通","東Ｐ","3,861","+111","+2.96","2","25,810","+11,805","+84.3%","1","21.6","3.28","1.42"
"48","↓2","0","46","1357","日経Ｄインバ","東Ｅ","2,561","-23","-0.89","1","25,808","-821","-3.1%","0","－","－","－"
"49","↓6","0","43","7012","川重","東Ｐ","2,851.5","+33.5","+1.19","0","24,224","-5,330","-18.0%","0","21.7","2.81","1.40"
"50","↑44","2","94","4519","中外薬","東Ｐ","6,945","-230","-3.21","0","23,979","+12,128","+102.3%","2","－","5.64","1.90"
"51","↓15","0","36","5713","住友鉱","東Ｐ","9,565","-258","-2.63","0","23,866","-13,726","-36.5%","0","11.9","1.21","2.16"
"52","↑44","1","96","6963","ローム","東Ｐ","5,014","+128","+2.62","2","23,189","+11,424","+97.1%","1","66.7","2.50","1.00"
"53","↑11","1","64","9433","ＫＤＤＩ","東Ｐ","2,869.5","+39.5","+1.40","1","21,530","+4,765","+28.4%","1","14.9","2.13","2.93"
"54","↓26","0","28","3099","三越伊勢丹","東Ｐ","3,540.0","-155.0","-4.19","0","21,152","-27,245","-56.3%","0","19.5","2.06","2.26"
"55","↑5","2","60","1321","野村日経平均","東Ｅ","71,080","+350","+0.49","0","21,065","+2,636","+14.3%","2","－","－","－"
"56","↑14","1","70","8031","三井物","東Ｐ","4,843","-51","-1.04","0","20,740","+5,189","+33.4%","1","14.9","1.53","2.89"
"57","↓7","0","50","8308","りそなＨＤ","東Ｐ","2,454.0","+7.5","+0.31","0","20,375","-1,853","-8.3%","0","16.6","1.82","1.51"
"58","↑62","3","120","2502","アサヒ","東Ｐ","1,745.5","+62.0","+3.68","3","20,276","+11,081","+120.5%","3","13.2","0.80","3.27"
"59","↓15","0","44","6273","ＳＭＣ","東Ｐ","76,180","-1,150","-1.49","1","20,244","-7,682","-27.5%","0","28.1","2.22","1.31"
"60","↑17","1","77","7267","ホンダ","東Ｐ","1,659.5","+12.0","+0.73","2","20,164","+5,933","+41.7%","1","16.2","0.52","4.22"
"61","↑50","4","111","9107","川崎汽","東Ｐ","3,033.0","+129.5","+4.46","2","19,967","+10,200","+104.4%","1","13.5","1.05","3.96"
"62","↓7","0","55","7182","ゆうちょ銀","東Ｐ","3,263.0","+40.0","+1.24","0","19,863","-1,527","-7.1%","0","17.6","1.26","2.85"
"63","↑23","1","86","9104","商船三井","東Ｐ","6,465","+186","+2.96","2","19,808","+6,685","+50.9%","2","9.3","0.75","3.17"
"64","↓17","0","47","5401","日本製鉄","東Ｐ","676.3","-1.4","-0.21","1","19,499","-6,160","-24.0%","0","12.2","0.63","3.55"
"65","↓13","0","52","3110","日東紡","東Ｐ","3,145","-90","-2.78","0","18,648","-3,118","-14.3%","0","28.6","3.23","0.89"
"66","↑31","2","97","9101","郵船","東Ｐ","6,387","+176","+2.83","2","18,534","+6,873","+58.9%","2","10.7","0.83","3.76"
"67","↑6","1","73","2914","ＪＴ","東Ｐ","7,158","+90","+1.27","2","17,997","+3,370","+23.0%","1","19.7","2.89","3.80"
"68","↓17","0","51","6506","安川電","東Ｐ","5,418","-62","-1.13","0","17,888","-3,980","-18.2%","0","29.9","2.90","1.33"
"69","↓13","0","56","4755","楽天グループ","東Ｐ","765.1","+3.7","+0.49","0","17,621","-3,763","-17.6%","0","－","1.82","－"
"70","↓12","0","58","6526","ソシオネクス","東Ｐ","2,127.0","+135.5","+6.80","5","17,494","-2,808","-13.8%","0","37.3","2.90","2.35"
"71","↓3","0","68","9501","東電ＨＤ","東Ｐ","515.9","-5.0","-0.96","0","17,473","+1,579","+9.9%","3","－","0.35","－"
"72","↑8","1","80","6361","荏原","東Ｐ","5,888","-18","-0.30","0","17,022","+3,092","+22.2%","1","26.9","5.04","1.12"
"73","↑27","1","100","4502","武田","東Ｐ","5,631","+72","+1.30","2","16,760","+5,799","+52.9%","1","54.2","1.19","3.62"
"74","↓12","0","62","2802","味の素","東Ｐ","5,575","-61","-1.08","0","16,578","-1,401","-7.8%","0","43.0","6.86","0.90"
"75","↑20","2","95","6330","東洋エンジ","東Ｐ","2,590","+90","+3.60","0","16,575","+4,738","+40.0%","2","25.3","3.90","0.97"
"76","↓7","0","69","8001","伊藤忠","東Ｐ","2,076.0","-2.0","-0.10","1","15,487","-243","-1.5%","0","15.3","2.14","2.12"
"77","↓11","0","66","7832","バンナムＨＤ","東Ｐ","5,421","+169","+3.22","1","15,466","-733","-4.5%","0","26.8","3.93","－"
"78","↑5","1","83","7741","ＨＯＹＡ","東Ｐ","26,605","+45","+0.17","0","15,206","+1,769","+13.2%","1","－","8.76","－"
"79","↓3","0","76","4751","サイバー","東Ｐ","1,262.0","+7.0","+0.56","0","15,020","+626","+4.3%","2","15.6","3.12","1.58"
"80","↓21","0","59","4901","富士フイルム","東Ｐ","3,317.0","+40.0","+1.22","0","14,789","-4,317","-22.6%","0","14.2","1.02","2.26"
"81","↓41","0","40","7911","ＴＯＰＰＡＮ","東Ｐ","5,248","-200","-3.67","0","14,640","-18,782","-56.2%","0","26.6","1.06","1.11"
"82","↑20","3","102","6971","京セラ","東Ｐ","3,920","+15","+0.38","0","14,391","+3,559","+32.9%","3","31.5","1.52","1.43"
"83","↑69","1","152","9766","コナミＧ","東Ｐ","21,990","+755","+3.56","1","14,079","+6,674","+90.1%","1","29.5","5.14","1.02"
"84","NEW","0","","6862","ミナトＨＤ","東Ｓ","3,800","+350","+10.14","0","13,566","","","0","4.7","2.40","1.11"
"85","↓18","0","67","8591","オリックス","東Ｐ","6,396","+24","+0.38","0","13,551","-2,566","-15.9%","0","13.1","1.48","2.93"
"86","↓5","0","81","1605","ＩＮＰＥＸ","東Ｐ","3,777.0","+77.0","+2.08","1","13,485","-361","-2.6%","0","8.6","0.86","2.97"
"87","↑6","2","93","8725","ＭＳ＆ＡＤ","東Ｐ","4,836","-9","-0.19","0","13,408","+1,289","+10.6%","2","16.3","1.04","3.52"
"88","↓3","0","85","6315","ＴＯＷＡ","東Ｐ","2,514","+19","+0.76","1","13,139","+10","+0.1%","2","26.9","2.50","0.95"
"89","↑30","1","119","7272","ヤマハ発","東Ｐ","1,955.0","+55.0","+2.89","2","12,955","+3,710","+40.1%","1","11.2","1.52","2.56"
"90","↑49","1","139","4568","第一三共","東Ｐ","2,738.0","-32.0","-1.16","0","12,830","+4,750","+58.8%","1","19.9","2.93","3.65"
"91","↓26","0","65","5108","ブリヂストン","東Ｐ","4,150","+21","+0.51","1","12,764","-3,824","-23.1%","0","15.1","1.36","3.01"
"92","↓20","0","72","8002","丸紅","東Ｐ","4,941","-31","-0.62","1","12,672","-2,267","-15.2%","0","13.9","1.80","2.33"
"93","↓15","0","78","8309","三井住友トラ","東Ｐ","1,730.5","-22.5","-1.28","0","12,666","-1,376","-9.8%","0","12.5","1.30","2.74"
"94","↓3","0","91","8015","豊田通商","東Ｐ","7,318","+120","+1.67","2","12,300","-79","-0.6%","0","16.0","2.65","1.71"
"95","↑22","1","117","8267","イオン","東Ｐ","1,378.0","-18.0","-1.29","0","12,176","+2,779","+29.6%","1","52.3","3.16","1.09"
"96","↑10","2","106","1579","日経ブル２","東Ｅ","810.2","+8.6","+1.07","0","12,131","+1,664","+15.9%","2","－","－","－"
"97","↑201","2","298","141A","トライアル","東Ｇ","3,660","+330","+9.91","1","12,087","+8,834","+271.6%","2","42.0","3.43","0.46"
"98","↑40","1","138","8802","菱地所","東Ｐ","3,672","-29","-0.78","0","11,884","+3,763","+46.3%","1","18.8","1.62","1.33"
"99","↑17","1","116","3382","セブン＆アイ","東Ｐ","2,081.5","+33.0","+1.61","2","11,766","+2,321","+24.6%","1","15.9","1.20","2.88"
"100","↓39","0","61","6902","デンソー","東Ｐ","1,952.0","+50.5","+2.66","1","11,353","-7,011","-38.2%","0","12.8","0.96","3.79"
"101","↓27","0","74","9434","ＳＢ","東Ｐ","235.2","+1.8","+0.77","0","11,325","-3,269","-22.4%","0","20.4","4.27","3.74"
"102","↓12","0","90","200A","野村日半導","東Ｅ","4,614","+48","+1.05","0","11,214","-1,296","-10.4%","0","－","－","－"
"103","↓14","0","89","4661","ＯＬＣ","東Ｐ","2,975.5","-25.5","-0.85","0","11,159","-1,517","-12.0%","0","42.9","4.33","0.54"
"104","↑71","1","175","6522","アスタリスク","東Ｇ","2,163","+262","+13.78","1","11,103","+4,982","+81.4%","1","267","9.17","－"
"105","↑38","1","143","7269","スズキ","東Ｐ","2,081.5","+81.0","+4.05","2","11,004","+3,115","+39.5%","1","9.6","1.13","2.45"
"106","↑65","3","171","485A","ＰｏｗｅｒＸ","東Ｇ","1,780","-85","-4.56","0","10,946","+4,708","+75.5%","3","163","31.62","－"
"107","→","0","107","4543","テルモ","東Ｐ","2,660.0","+39.5","+1.51","1","10,942","+583","+5.6%","1","20.3","2.36","1.35"
"108","↓10","0","98","1458","楽天Ｗブル","東Ｅ","89,520","+820","+0.92","0","10,922","-535","-4.7%","0","－","－","－"
"109","↑56","1","165","5838","楽天銀","東Ｐ","6,065","+149","+2.52","0","10,907","+4,364","+66.7%","1","12.0","2.69","－"
"110","↑12","3","122","4307","野村総研","東Ｐ","5,149","+172","+3.46","2","10,865","+1,909","+21.3%","1","24.2","7.72","1.63"
"111","↑19","1","130","8801","三井不","東Ｐ","1,454.5","-3.0","-0.21","0","10,800","+2,237","+26.1%","1","13.7","1.21","2.54"
"112","↑25","4","137","6890","フェローテク","東Ｓ","9,110","-120","-1.30","0","10,662","+2,535","+31.2%","1","－","1.52","2.93"
"113","↓10","0","103","6301","コマツ","東Ｐ","7,321","-41","-0.56","0","10,542","-235","-2.2%","0","18.6","1.85","2.60"
"114","↓1","0","113","9843","ニトリＨＤ","東Ｐ","2,990.5","+18.0","+0.61","0","10,524","+931","+9.7%","1","18.6","1.68","1.07"
"115","↑53","4","168","6532","ベイカレント","東Ｐ","7,636","+277","+3.76","2","10,485","+4,195","+66.7%","1","23.3","10.21","1.70"
"116","↑28","1","144","7453","良品計画","東Ｐ","4,481","+1","+0.02","2","10,448","+2,680","+34.5%","1","35.5","6.00","0.71"
"117","↑6","1","123","7751","キヤノン","東Ｐ","4,670","+95","+2.08","2","10,439","+1,536","+17.3%","1","11.6","1.13","3.43"
"118","↓10","0","108","8053","住友商","東Ｐ","1,788.5","+9.0","+0.51","2","10,287","+165","+1.6%","1","13.4","1.78","2.24"
"119","↓15","0","104","8630","ＳＯＭＰＯ","東Ｐ","7,030","+1","+0.01","0","10,197","-490","-4.6%","0","12.8","1.18","2.84"
"120","↓38","0","82","6645","オムロン","東Ｐ","7,050","+48","+0.69","0","10,113","-3,460","-25.5%","0","34.2","1.67","1.56"
"121","↑86","1","207","4385","メルカリ","東Ｐ","4,852","+112","+2.36","3","10,032","+5,203","+107.7%","1","－","5.85","－"
"122","↑47","2","169","6326","クボタ","東Ｐ","2,759.5","+9.5","+0.35","0","9,956","+3,682","+58.7%","2","10.8","1.11","1.88"
"123","↓13","0","110","3563","Ｆ＆ＬＣ","東Ｐ","5,858","+69","+1.19","2","9,947","+38","+0.4%","1","42.3","10.68","0.34"
"124","↑54","1","178","8830","住友不","東Ｐ","3,376.0","-36.0","-1.06","0","9,934","+4,061","+69.1%","1","14.0","1.22","1.54"
"125","↑1","3","126","4588","オンコリス","東Ｇ","3,245","-125","-3.71","0","9,828","+1,086","+12.4%","3","－","29.26","－"
"126","↓39","0","87","4186","東応化","東Ｐ","9,383","-305","-3.15","0","9,810","-3,114","-24.1%","0","26.4","4.54","0.85"
"127","↑21","1","148","2503","キリンＨＤ","東Ｐ","3,123.0","+82.0","+2.70","1","9,694","+2,127","+28.1%","1","15.5","1.82","2.43"
"128","↑8","1","136","1360","日経ベア２","東Ｅ","62.8","-0.8","-1.26","1","9,673","+1,502","+18.4%","1","－","－","－"
"129","↑6","1","135","4578","大塚ＨＤ","東Ｐ","12,055","-380","-3.06","0","9,612","+1,250","+14.9%","1","17.8","1.95","1.66"
"130","↓15","0","115","6383","ダイフク","東Ｐ","6,270","-52","-0.82","0","9,499","+49","+0.5%","2","27.0","4.65","1.44"
"131","↓78","0","53","6141","ＤＭＧ森精機","東Ｐ","3,289.0","+9.0","+0.27","1","9,457","-12,275","-56.5%","0","29.9","1.32","3.19"
"132","↑10","3","142","6504","富士電機","東Ｐ","14,785","-185","-1.24","0","9,453","+1,554","+19.7%","1","19.4","2.73","－"
"133","↓19","0","114","8750","第一ライフ","東Ｐ","1,863.5","-20.5","-1.09","0","9,354","-104","-1.1%","0","13.1","1.47","3.86"
"134","↑17","1","151","6590","芝浦","東Ｐ","4,465","+85","+1.94","1","9,339","+1,838","+24.5%","1","24.6","5.47","1.43"
"135","↑124","3","259","9435","光通信","東Ｐ","38,770","-1,660","-4.11","0","9,296","+5,271","+131.0%","3","14.2","1.36","2.06"
"136","↑56","1","192","9735","セコム","東Ｐ","6,520","+14","+0.22","1","9,295","+3,953","+74.0%","1","24.6","1.99","1.84"
"137","↓25","0","112","7270","ＳＵＢＡＲＵ","東Ｐ","2,575.5","+18.0","+0.70","2","9,274","-397","-4.1%","0","14.0","0.65","4.50"
"138","↑89","2","227","6594","ニデック","東Ｐ","2,795","+17","+0.61","0","9,219","+4,785","+107.9%","1","－","1.82","－"
"139","↓64","0","75","5411","ＪＦＥ","東Ｐ","1,797.0","-0.5","-0.03","1","9,165","-5,413","-37.1%","0","7.6","0.43","4.45"
"140","↑26","3","166","6988","日東電","東Ｐ","3,578.0","+27.0","+0.76","1","9,092","+2,700","+42.2%","3","16.7","2.06","1.79"
"141","↑5","1","146","4689","ラインヤフー","東Ｐ","505.9","+6.4","+1.28","1","9,035","+1,284","+16.6%","1","－","1.15","2.17"
"142","↓54","0","88","4452","花王","東Ｐ","3,544.0","-13.0","-0.37","1","8,888","-4,023","-31.2%","0","23.8","2.86","2.20"
"143","↓2","0","141","7733","オリンパス","東Ｐ","2,118.5","+51.0","+2.47","1","8,708","+783","+9.9%","2","22.0","3.01","1.42"
"144","↑15","1","159","4503","アステラス","東Ｐ","2,360.0","+32.5","+1.40","1","8,550","+1,707","+24.9%","1","14.1","2.18","3.39"
"145","→","0","145","278A","テラドローン","東Ｇ","12,010","-290","-2.36","1","8,393","+634","+8.2%","1","－","26.35","－"
"146","↓6","0","140","2413","エムスリー","東Ｐ","1,689.0","+74.0","+4.58","1","8,251","+295","+3.7%","1","21.3","2.78","－"
"147","↑44","1","191","3905","データセク","東Ｇ","1,879","+2","+0.11","0","8,145","+2,791","+52.1%","1","6.9","3.23","－"
"148","↑14","4","162","6305","日立建機","東Ｐ","5,554","-26","-0.47","1","7,939","+1,159","+17.1%","4","14.1","1.28","3.42"
"149","↓44","0","105","5711","三菱マ","東Ｐ","5,163","-147","-2.77","0","7,923","-2,705","-25.5%","0","4.8","0.87","2.25"
"150","↓51","0","99","1812","鹿島","東Ｐ","4,947","+79","+1.62","3","7,889","-3,174","-28.7%","0","13.4","1.66","2.95"
"151","↓2","0","149","6324","ハーモニック","東Ｐ","6,490","-260","-3.85","0","7,786","+269","+3.6%","1","102","7.55","0.31"
"152","↓19","0","133","6787","メイコー","東Ｐ","18,130","-660","-3.51","0","7,674","-798","-9.4%","0","17.4","3.60","0.88"
"153","↓29","0","124","8604","野村","東Ｐ","1,564.5","-17.0","-1.07","0","7,579","-1,268","-14.3%","0","－","1.19","－"
"154","↑50","2","204","5831","しずおかＦＧ","東Ｐ","3,525.0","+45.0","+1.29","0","7,536","+2,611","+53.0%","2","16.1","1.44","3.06"
"155","↑30","1","185","3402","東レ","東Ｐ","1,352.5","-2.5","-0.18","2","7,444","+1,930","+35.0%","1","21.9","1.08","1.92"
"156","↓28","0","128","7201","日産自","東Ｐ","330.9","+0.4","+0.12","2","7,379","-1,265","-14.6%","0","57.8","0.24","－"
"157","↓28","0","129","6481","ＴＨＫ","東Ｐ","7,392","-51","-0.69","0","7,274","-1,342","-15.6%","0","15.1","3.00","2.64"
"158","↓26","0","132","5333","ＮＧＫ","東Ｐ","5,926","-80","-1.33","0","7,099","-1,413","-16.6%","0","20.3","2.06","1.79"
"159","↓67","0","92","6323","ローツェ","東Ｐ","4,329","+76","+1.79","0","7,092","-5,115","-41.9%","0","27.0","5.49","0.46"
"160","↑16","1","176","5805","ＳＷＣＣ","東Ｐ","14,120","+190","+1.36","0","6,900","+801","+13.1%","1","18.2","4.14","2.20"
"161","↑11","1","172","5344","ＭＡＲＵＷＡ","東Ｐ","60,560","-1,610","-2.59","0","6,884","+676","+10.9%","1","－","4.94","0.18"
"162","↓5","0","157","7729","東京精","東Ｐ","19,135","+445","+2.38","1","6,871","+5","+0.1%","3","25.2","4.08","1.59"
"163","↓5","0","158","4971","メック","東Ｐ","7,550","-310","-3.94","0","6,870","+24","+0.4%","1","23.0","3.82","1.46"
"164","↓30","0","134","9697","カプコン","東Ｐ","4,188","+160","+3.97","1","6,862","-1,580","-18.7%","0","30.2","6.12","1.10"
"165","↑79","2","244","7762","シチズン","東Ｐ","2,763","+92","+3.44","2","6,860","+2,623","+61.9%","2","21.1","2.26","1.92"
"166","↑85","2","251","7014","名村造","東Ｓ","4,455","+35","+0.79","0","6,840","+2,702","+65.3%","2","14.1","2.25","1.35"
"167","↑291","1","458","3994","マネフォ","東Ｐ","6,466","+592","+10.08","1","6,836","+5,212","+320.9%","1","－","8.70","－"
"168","↓4","0","164","7003","三井Ｅ＆Ｓ","東Ｐ","4,338","+57","+1.33","1","6,814","+193","+2.9%","1","14.1","1.96","1.38"
"169","↓51","0","118","4911","資生堂","東Ｐ","3,574.0","+48.0","+1.36","0","6,809","-2,436","-26.3%","0","34.0","2.24","1.68"
"170","↑16","1","186","8473","ＳＢＩ","東Ｐ","3,069.0","-34.0","-1.10","0","6,763","+1,279","+23.3%","1","－","1.06","－"
"171","↓24","0","147","6227","ＡＩメカ","東Ｓ","6,470","+190","+3.03","1","6,759","-976","-12.6%","0","24.5","8.40","0.34"
"172","↓71","0","101","543A","ＡＲＣＨＩＯ","東Ｐ","277","+5","+1.84","2","6,753","-4,142","-38.0%","0","2.4","0.76","2.89"
"173","↓64","0","109","6965","ホトニクス","東Ｐ","2,559.0","+11.5","+0.45","0","6,663","-3,333","-33.3%","0","42.1","2.33","1.48"
"174","↓18","0","156","4182","菱ガス化","東Ｐ","4,008","-77","-1.88","0","6,631","-261","-3.8%","0","14.2","1.17","2.74"
"175","↑6","1","181","5101","浜ゴム","東Ｐ","7,830","+204","+2.68","1","6,468","+677","+11.7%","1","10.6","1.10","2.85"
"176","↑22","3","198","3778","さくらネット","東Ｐ","3,855","+170","+4.61","0","6,374","+1,303","+25.7%","3","102","5.02","0.14"
"177","→","0","177","6479","ミネベア","東Ｐ","3,776","-25","-0.66","0","6,333","+312","+5.2%","1","17.4","1.64","1.59"
"178","↓15","0","163","8303","ＳＢＩ新生銀","東Ｐ","1,596.0","-17.0","-1.05","0","6,320","-377","-5.6%","0","－","1.16","－"
"179","↓95","0","84","6834","精工技研","東Ｓ","24,420","-360","-1.45","0","6,315","-7,105","-52.9%","0","23.7","6.13","0.61"
"180","↑4","2","184","6178","日本郵政","東Ｐ","2,379.0","0.0","0.00%","0","6,207","+676","+12.2%","2","17.1","0.65","2.52"
"181","↓60","0","121","9502","中部電","東Ｐ","2,808.0","-13.0","-0.46","0","6,181","-2,993","-32.6%","0","13.3","0.67","2.49"
"182","NEW","0","","6376","日機装","東Ｐ","4,345","+470","+12.13","0","6,132","","","0","18.0","1.65","1.38"
"183","↑6","3","189","9020","ＪＲ東日本","東Ｐ","3,515.0","+45.0","+1.30","1","6,054","+632","+11.7%","1","15.6","1.30","2.39"
"184","↓5","0","179","5844","京都ＦＧ","東Ｐ","5,085","+85","+1.70","0","5,982","+157","+2.7%","4","27.5","1.03","2.06"
"185","↑36","1","221","2702","マクドナルド","東Ｓ","7,800","-110","-1.39","0","5,922","+1,442","+32.2%","1","29.6","3.54","0.82"
"186","↑39","2","225","1306","野村東証指数","東Ｅ","437.7","+2.3","+0.53","0","5,765","+1,307","+29.3%","2","－","－","－"
"187","↑90","1","277","1802","大林組","東Ｐ","3,036.0","-3.0","-0.10","0","5,735","+2,056","+55.9%","1","13.3","1.68","3.10"
"188","↑41","2","229","7186","横浜ＦＧ","東Ｐ","1,933.0","+6.0","+0.31","0","5,727","+1,316","+29.8%","2","16.7","1.48","2.43"
"189","↑13","1","202","5020","ＥＮＥＯＳ","東Ｐ","1,296.0","+13.5","+1.05","1","5,659","+692","+13.9%","1","8.3","0.92","2.62"
"190","↑123","2","313","3697","ＳＨＩＦＴ","東Ｐ","957.1","+68.3","+7.68","1","5,620","+2,658","+89.7%","2","－","6.43","0.43"
"191","↑17","1","208","5201","ＡＧＣ","東Ｐ","5,982","+14","+0.23","0","5,615","+830","+17.3%","1","16.5","0.83","3.51"
