順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"81","↑2","1","83","8001","伊藤忠","東Ｐ","1,978.0","-22.5","-1.12","0","16,313","+2,820","+20.9%","1","14.6","2.04","2.22"
"82","↓10","0","72","8630","ＳＯＭＰＯ","東Ｐ","6,577","-163","-2.42","0","16,244","+626","+4.0%","1","11.9","1.10","3.04"
"83","↓40","0","43","4392","ＦＩＧ","東Ｐ","1,402","+77","+5.81","0","16,120","-10,947","-40.4%","0","72.5","4.36","0.71"
"84","↑23","2","107","4543","テルモ","東Ｐ","2,467.0","-111.0","-4.31","0","16,067","+5,800","+56.5%","2","18.8","2.19","1.46"
"85","↓34","0","51","7936","アシックス","東Ｐ","4,856","-41","-0.84","1","15,739","-7,135","-31.2%","0","28.7","9.60","0.91"
"86","↓9","0","77","6963","ローム","東Ｐ","4,855","-185","-3.67","0","15,679","+1,159","+8.0%","2","64.6","2.42","1.03"
"87","↑46","3","133","8604","野村","東Ｐ","1,516.5","-37.5","-2.41","0","15,367","+7,682","+100.0%","2","－","1.16","－"
"88","↑16","1","104","8002","丸紅","東Ｐ","4,780","-158","-3.20","0","15,057","+4,502","+42.7%","1","13.4","1.74","2.41"
"89","↑13","1","102","8750","第一ライフ","東Ｐ","1,778.0","-63.5","-3.45","0","14,925","+3,995","+36.6%","1","12.5","1.40","4.05"
"90","↑10","1","100","4519","中外薬","東Ｐ","6,895","+48","+0.70","3","14,840","+3,862","+35.2%","2","－","5.59","1.91"
"91","↑21","2","112","8802","菱地所","東Ｐ","3,626.0","+25.0","+0.69","1","14,592","+4,947","+51.3%","2","18.5","1.60","1.35"
"92","↓21","0","71","2802","味の素","東Ｐ","5,280","-255","-4.61","0","14,245","-1,986","-12.2%","0","40.8","6.50","0.95"
"93","↓7","0","86","4901","富士フイルム","東Ｐ","3,144.0","-38.0","-1.19","2","13,984","+1,129","+8.8%","1","13.4","0.96","2.39"
"94","↓4","0","90","8309","三井住友トラ","東Ｐ","1,701.0","-33.0","-1.90","0","13,954","+1,725","+14.1%","2","12.3","1.28","2.79"
"95","↑47","2","142","4503","アステラス","東Ｐ","2,339.0","+28.5","+1.23","2","13,488","+6,245","+86.2%","2","14.0","2.16","3.42"
"96","↑5","2","101","1579","日経ブル２","東Ｅ","733.9","-46.6","-5.97","0","13,366","+2,395","+21.8%","2","－","－","－"
"97","↑65","1","162","7733","オリンパス","東Ｐ","2,132.5","+16.5","+0.78","0","13,015","+6,658","+104.7%","1","22.2","3.03","1.41"
"98","↑1","1","99","6526","ソシオネクス","東Ｐ","1,898.5","-120.5","-5.97","0","12,984","+1,923","+17.4%","1","33.3","2.59","2.63"
"99","↑21","1","120","6902","デンソー","東Ｐ","1,897.0","-36.5","-1.89","0","12,700","+3,514","+38.3%","2","12.4","0.93","3.90"
"100","↓4","0","96","1458","楽天Ｗブル","東Ｅ","81,040","-5,270","-6.11","0","12,559","+1,199","+10.6%","2","－","－","－"
"101","↓25","0","76","6315","ＴＯＷＡ","東Ｐ","2,268","-162","-6.67","0","12,204","-2,394","-16.4%","0","24.3","2.25","1.06"
"102","↑34","2","136","6326","クボタ","東Ｐ","2,513.5","-136.5","-5.15","0","12,061","+4,492","+59.3%","2","9.8","1.01","2.07"
"103","↓36","0","67","4755","楽天グループ","東Ｐ","755.2","-17.5","-2.26","0","11,959","-4,941","-29.2%","0","－","1.80","－"
"104","↓24","0","80","278A","テラドローン","東Ｇ","13,130","-180","-1.35","1","11,872","-1,953","-14.1%","0","－","28.81","－"
"105","↑257","1","362","4203","住友ベ","東Ｐ","7,240","-487","-6.30","0","11,833","+9,521","+411.8%","1","22.3","1.77","1.66"
"106","↓12","0","94","9434","ＳＢ","東Ｐ","232.3","-1.7","-0.73","0","11,372","-280","-2.4%","0","20.2","4.22","3.79"
"107","↓26","0","81","3659","ネクソン","東Ｐ","2,974.0","-28.0","-0.93","0","11,370","-2,437","-17.7%","0","－","2.15","15.97"
"108","↑63","1","171","7201","日産自","東Ｐ","317.8","-15.5","-4.65","0","11,360","+5,529","+94.8%","1","55.6","0.23","－"
"109","↓20","0","89","4661","ＯＬＣ","東Ｐ","2,894.0","+13.0","+0.45","2","11,221","-1,064","-8.7%","0","41.7","4.21","0.55"
"110","↑6","1","116","4568","第一三共","東Ｐ","2,728.5","+28.5","+1.06","0","11,090","+1,652","+17.5%","1","19.8","2.92","3.67"
"111","↑52","1","163","6383","ダイフク","東Ｐ","5,823","-341","-5.53","0","11,022","+4,729","+75.1%","1","25.1","4.32","1.55"
"112","↑16","1","128","8015","豊田通商","東Ｐ","6,959","-414","-5.62","0","10,835","+2,850","+35.7%","1","15.2","2.52","1.80"
"113","↓20","0","93","8801","三井不","東Ｐ","1,454.0","+9.5","+0.66","2","10,715","-1,118","-9.4%","0","13.7","1.21","2.54"
"114","↑31","2","145","7270","ＳＵＢＡＲＵ","東Ｐ","2,526.5","-62.0","-2.40","0","10,553","+3,414","+47.8%","2","13.7","0.64","4.59"
"115","↓20","0","95","6324","ハーモニック","東Ｐ","5,640","-320","-5.37","1","10,546","-942","-8.2%","0","89.0","6.56","0.35"
"116","↑13","2","129","4452","花王","東Ｐ","3,487.0","-18.0","-0.51","0","10,317","+2,369","+29.8%","2","23.4","2.82","2.24"
"117","↑4","3","121","6479","ミネベア","東Ｐ","3,414.0","-200.0","-5.53","0","10,279","+1,433","+16.2%","2","15.8","1.48","1.76"
"118","↑20","2","138","8830","住友不","東Ｐ","3,293.0","-21.0","-0.63","1","10,210","+2,703","+36.0%","2","13.6","1.19","1.58"
"119","↓11","0","108","3382","セブン＆アイ","東Ｐ","2,037.0","+5.5","+0.27","2","10,161","-89","-0.9%","0","16.6","1.25","2.95"
"120","↑11","2","131","9020","ＪＲ東日本","東Ｐ","3,418.0","-35.0","-1.01","0","10,160","+2,380","+30.6%","2","15.1","1.26","2.46"
"121","↑1","4","122","6269","三井海洋","東Ｐ","9,804","-911","-8.50","0","10,116","+1,276","+14.4%","2","11.6","2.51","2.04"
"122","↓16","0","106","5108","ブリヂストン","東Ｐ","4,007","-67","-1.64","0","10,060","-216","-2.1%","0","14.6","1.31","3.12"
"123","↑9","1","132","7453","良品計画","東Ｐ","4,246","-57","-1.32","0","9,948","+2,238","+29.0%","1","33.6","5.68","0.75"
"124","↓36","0","88","8267","イオン","東Ｐ","1,359.5","+8.0","+0.59","1","9,903","-2,470","-20.0%","0","51.6","3.11","1.10"
"125","↑14","3","139","7003","三井Ｅ＆Ｓ","東Ｐ","4,097","-299","-6.80","0","9,850","+2,400","+32.2%","2","13.3","1.85","1.46"
"126","↑35","2","161","5334","特殊陶","東Ｐ","8,934","-592","-6.21","0","9,699","+3,268","+50.8%","2","16.6","2.05","2.35"
"127","↓14","0","113","7751","キヤノン","東Ｐ","4,481","-19","-0.42","2","9,685","+58","+0.6%","2","11.1","1.08","3.57"
"128","↓1","0","127","4751","サイバー","東Ｐ","1,274.0","+17.5","+1.39","2","9,676","+1,619","+20.1%","1","15.8","3.15","1.57"
"129","↑19","2","148","6594","ニデック","東Ｐ","2,643","-167","-5.94","0","9,669","+2,678","+38.3%","2","－","1.72","－"
"130","↑40","1","170","4578","大塚ＨＤ","東Ｐ","12,115","+75","+0.62","3","9,628","+3,785","+64.8%","1","17.9","1.96","1.65"
"131","↓17","0","114","2413","エムスリー","東Ｐ","1,728.5","+33.0","+1.95","1","9,501","-54","-0.6%","0","21.8","2.84","－"
"132","↑12","1","144","5838","楽天銀","東Ｐ","6,015","-293","-4.64","0","9,380","+2,195","+30.5%","2","11.9","2.67","－"
"133","↑32","1","165","4307","野村総研","東Ｐ","4,869","+32","+0.66","2","9,298","+3,162","+51.5%","1","22.9","7.30","1.73"
"134","↓37","0","97","6787","メイコー","東Ｐ","17,250","-1,570","-8.34","0","9,292","-1,988","-17.6%","0","16.6","3.43","0.93"
"135","↑18","2","153","5411","ＪＦＥ","東Ｐ","1,795.0","-36.5","-1.99","0","9,270","+2,396","+34.9%","2","7.6","0.43","4.46"
"136","↑55","1","191","6178","日本郵政","東Ｐ","2,305.5","-97.5","-4.06","0","9,150","+4,009","+78.0%","2","16.6","0.63","2.60"
"137","↑38","2","175","1306","野村東証指数","東Ｅ","418.6","-12.4","-2.88","0","9,041","+3,282","+57.0%","2","－","－","－"
"138","↓1","0","137","4182","菱ガス化","東Ｐ","3,855","-138","-3.46","1","8,899","+1,337","+17.7%","2","13.7","1.13","2.85"
"139","↑53","2","192","8473","ＳＢＩ","東Ｐ","2,965.0","-110.0","-3.58","0","8,846","+3,763","+74.0%","2","－","1.03","－"
"140","↑11","1","151","7832","バンナムＨＤ","東Ｐ","5,376","+34","+0.64","2","8,823","+1,917","+27.8%","1","26.5","3.89","－"
"141","↓26","0","115","2502","アサヒ","東Ｐ","1,653.5","+4.5","+0.27","2","8,705","-838","-8.8%","0","12.5","0.76","3.45"
"142","↓18","0","124","6504","富士電機","東Ｐ","13,480","-930","-6.45","0","8,693","+394","+4.7%","2","17.6","2.49","－"
"143","↑3","2","146","1812","鹿島","東Ｐ","4,720","-171","-3.50","0","8,575","+1,443","+20.2%","2","12.7","1.58","3.09"
"144","↓14","0","130","7911","ＴＯＰＰＡＮ","東Ｐ","5,103","-98","-1.88","1","8,411","+548","+7.0%","2","25.9","1.03","1.14"
"145","↓58","0","87","6330","東洋エンジ","東Ｐ","2,265","-223","-8.96","0","8,400","-4,366","-34.2%","0","22.1","3.41","1.10"
"146","↑140","1","286","8050","セイコーＧ","東Ｐ","11,260","+500","+4.65","1","8,272","+5,136","+163.8%","1","32.9","4.84","0.93"
"147","↓68","0","79","6728","アルバック","東Ｐ","7,459","-358","-4.58","0","8,187","-5,699","-41.0%","0","19.3","1.52","2.04"
"148","↓39","0","109","5631","日製鋼","東Ｐ","7,868","-388","-4.70","0","8,095","-1,955","-19.5%","0","30.5","2.71","1.17"
"149","↑18","1","167","543A","ＡＲＣＨＩＯ","東Ｐ","276","-7","-2.47","0","8,090","+2,027","+33.4%","1","2.3","0.76","2.90"
"150","↓7","0","143","8729","ソニーＦＧ","東Ｐ","154.5","-0.5","-0.32","0","8,084","+894","+12.4%","4","45.0","1.18","5.18"
"151","↓4","0","147","4911","資生堂","東Ｐ","3,520.0","+84.0","+2.44","1","7,982","+933","+13.2%","2","33.5","2.21","1.70"
"152","↑26","1","178","9766","コナミＧ","東Ｐ","21,755","+215","+1.00","2","7,886","+2,298","+41.1%","1","29.2","5.09","1.03"
"153","↑1","1","154","5805","ＳＷＣＣ","東Ｐ","13,640","-1,060","-7.21","0","7,648","+860","+12.7%","2","17.6","4.00","2.28"
"154","↑26","2","180","5201","ＡＧＣ","東Ｐ","5,636","-298","-5.02","0","7,646","+2,129","+38.6%","2","15.5","0.78","3.73"
"155","↓5","0","150","6481","ＴＨＫ","東Ｐ","6,878","-387","-5.33","0","7,582","+644","+9.3%","2","14.1","2.79","2.84"
"156","↓4","0","152","8304","あおぞら銀","東Ｐ","3,347.0","-41.0","-1.21","0","7,550","+670","+9.7%","3","17.2","0.93","2.99"
"157","↓31","0","126","6834","精工技研","東Ｓ","23,730","-2,190","-8.45","0","7,542","-559","-6.9%","0","23.1","5.96","0.63"
"158","↑11","2","169","7729","東京精","東Ｐ","17,645","-935","-5.03","0","7,526","+1,630","+27.6%","2","23.3","3.77","1.72"
"159","↑47","3","206","7261","マツダ","東Ｐ","1,137.5","-46.5","-3.93","0","7,507","+2,893","+62.7%","2","8.0","0.37","4.84"
"160","↑90","1","250","9503","関西電","東Ｐ","2,371.5","-27.0","-1.13","0","7,498","+3,892","+107.9%","1","8.5","0.74","3.37"
"161","↓105","0","56","3778","さくらネット","東Ｐ","3,910","-390","-9.07","0","7,396","-12,777","-63.3%","0","104","5.09","0.14"
"162","↑33","2","195","5985","サンコール","東Ｓ","2,372","-62","-2.55","0","7,346","+2,440","+49.7%","2","11.4","2.03","1.48"
"163","↓53","0","110","6141","ＤＭＧ森精機","東Ｐ","3,021.0","-104.0","-3.33","1","7,163","-2,752","-27.8%","0","27.5","1.21","3.48"
"164","↓29","0","135","186A","アストロＨＤ","東Ｇ","1,228","-82","-6.26","0","7,081","-493","-6.5%","0","－","22.74","－"
"165","↓62","0","103","5711","三菱マ","東Ｐ","5,072","-174","-3.32","0","7,077","-3,824","-35.1%","0","4.7","0.86","2.29"
"166","↑2","2","168","6965","ホトニクス","東Ｐ","2,346.0","-197.0","-7.75","0","7,006","+1,018","+17.0%","2","38.6","2.13","1.62"
"167","↑9","1","176","9697","カプコン","東Ｐ","4,130","+25","+0.61","2","6,957","+1,198","+20.8%","2","29.8","6.03","1.11"
"168","↓43","0","125","6645","オムロン","東Ｐ","6,448","-402","-5.87","0","6,940","-1,201","-14.8%","0","31.3","1.52","1.71"
"169","↑58","1","227","1801","大成建","東Ｐ","12,235","-460","-3.62","0","6,817","+2,734","+67.0%","1","13.2","2.14","3.11"
"170","↑54","1","224","2768","双日","東Ｐ","5,423","-232","-4.10","0","6,817","+2,706","+65.8%","1","8.7","0.99","3.32"
"171","↓31","0","140","7269","スズキ","東Ｐ","2,016.5","-64.5","-3.10","0","6,782","-647","-8.7%","0","9.3","1.10","2.53"
"172","↑9","2","181","4021","日産化","東Ｐ","7,803","-256","-3.18","0","6,720","+1,229","+22.4%","2","20.2","4.14","2.72"
"173","↑14","2","187","5020","ＥＮＥＯＳ","東Ｐ","1,280.5","-38.0","-2.88","0","6,628","+1,401","+26.8%","2","8.2","0.91","2.66"
"174","↑47","1","221","6806","ヒロセ電","東Ｐ","25,215","-780","-3.00","1","6,627","+2,466","+59.3%","1","23.6","2.17","2.06"
"175","↑8","2","183","7186","横浜ＦＧ","東Ｐ","1,861.5","-74.0","-3.82","0","6,547","+1,269","+24.0%","2","16.0","1.42","2.52"
"176","↓42","0","134","7272","ヤマハ発","東Ｐ","1,866.0","-52.5","-2.74","0","6,517","-1,130","-14.8%","0","10.7","1.45","2.68"
"177","↓79","0","98","3563","Ｆ＆ＬＣ","東Ｐ","5,660","-146","-2.51","0","6,457","-4,769","-42.5%","0","40.8","10.32","0.35"
"178","↓21","0","157","2503","キリンＨＤ","東Ｐ","3,000.0","0.0","0.00%","0","6,247","-492","-7.3%","0","14.9","1.75","2.53"
"179","↑57","2","236","1925","大和ハウス","東Ｐ","4,574","-25","-0.54","0","6,218","+2,331","+60.0%","2","10.6","0.97","3.89"
"180","↑13","2","193","8697","日本取引所","東Ｐ","2,198.0","+6.5","+0.30","1","6,217","+1,174","+23.3%","2","22.7","6.97","3.50"
"181","↑48","3","229","8795","Ｔ＆Ｄ","東Ｐ","4,733","-196","-3.98","0","6,076","+2,043","+50.7%","3","16.7","1.35","3.47"
"182","↑34","2","216","268A","リガクＨＤ","東Ｐ","1,767","-144","-7.54","1","6,042","+1,814","+42.9%","2","32.0","4.49","1.08"
"183","↑1","1","184","3099","三越伊勢丹","東Ｐ","3,454.0","-40.0","-1.14","0","5,999","+727","+13.8%","1","19.1","2.01","2.32"
"184","↑5","5","189","4980","デクセリ","東Ｐ","2,848.5","-204.5","-6.70","0","5,978","+767","+14.7%","5","17.4","4.28","2.25"
"185","↑144","1","329","7202","いすゞ","東Ｐ","2,171.0","-70.5","-3.15","0","5,905","+3,293","+126.1%","2","9.3","0.99","4.33"
"186","↓13","0","173","6323","ローツェ","東Ｐ","3,917","-267","-6.38","0","5,883","+108","+1.9%","2","24.4","4.97","0.51"
"187","↓28","0","159","7014","名村造","東Ｓ","4,285","-335","-7.25","0","5,832","-693","-10.6%","0","13.5","2.16","1.40"
"188","↓104","0","84","6613","ＱＤレーザ","東Ｇ","2,002","-89","-4.26","0","5,820","-7,444","-56.1%","0","190","17.18","－"
"189","↑112","1","301","1802","大林組","東Ｐ","2,898.0","-114.0","-3.78","0","5,809","+2,850","+96.3%","1","12.7","1.60","3.24"
"190","↓11","0","179","5333","ＮＧＫ","東Ｐ","5,504","-346","-5.91","0","5,715","+181","+3.3%","1","18.9","1.92","1.93"
