順位,順位変動,順位連騰日数,前日順位,コード,銘柄名,市場,株価,前日比,前日比%,前日比%連騰日数,売買代金(百万円),売買代金前日比(百万円),売買代金変動%,売買代金連騰日数,PER,PBR,利回り
"30","↓2","0","28","6501","日立","東Ｐ","4,716","+16","+0.34","1","44,125","-10,624","-19.4%","0","24.8","3.21","－"
"31","↓13","0","18","5802","住友電","東Ｐ","2,486.0","-96.0","-3.72","0","42,290","-31,165","-42.4%","0","24.2","2.83","1.57"
"32","↑4","1","36","6752","パナＨＤ","東Ｐ","4,419","-61","-1.36","0","42,283","+88","+0.2%","1","24.6","1.98","1.22"
"33","↑2","1","35","1357","日経Ｄインバ","東Ｅ","2,756","+115","+4.35","1","37,068","-5,554","-13.0%","0","－","－","－"
"34","↑17","1","51","7013","ＩＨＩ","東Ｐ","2,812.5","+2.0","+0.07","1","36,524","+11,693","+47.1%","1","18.1","4.57","0.82"
"35","↓9","0","26","6758","ソニーＧ","東Ｐ","3,341.0","-18.0","-0.54","1","36,239","-21,005","-36.7%","0","16.9","2.42","1.05"
"36","↓2","0","34","6954","ファナック","東Ｐ","6,957","-199","-2.78","0","35,245","-8,069","-18.6%","0","35.1","3.48","－"
"37","↑8","1","45","4004","レゾナック","東Ｐ","15,330","-820","-5.08","0","34,388","+5,056","+17.2%","1","36.0","3.91","0.42"
"38","↑2","1","40","7012","川重","東Ｐ","2,716.5","-63.0","-2.27","0","34,301","-12","-0.0%","0","20.6","2.59","1.47"
"39","NEW","0","","6227","ＡＩメカ","東Ｓ","7,790","+1,000","+14.73","0","32,141","","","0","47.6","10.81","0.22"
"40","↓20","0","20","6098","リクルート","東Ｐ","12,350","+110","+0.90","1","30,481","-34,493","-53.1%","0","27.5","10.84","0.21"
"41","↑23","1","64","8136","サンリオ","東Ｐ","1,161.0","+18.5","+1.62","1","29,356","+8,089","+38.0%","1","22.1","9.04","1.38"
"42","↓12","0","30","8766","東京海上","東Ｐ","7,613","+4","+0.05","1","29,313","-23,235","-44.2%","0","17.4","1.82","3.22"
"43","↓4","0","39","6526","ソシオネクス","東Ｐ","2,677.0","-173.0","-6.07","0","28,596","-7,894","-21.6%","0","46.9","3.53","1.87"
"44","↑12","1","56","6503","三菱電","東Ｐ","5,647","-180","-3.09","0","27,984","+4,913","+21.3%","1","24.3","2.58","1.06"
"45","↓13","0","32","5706","三井金属","東Ｐ","35,280","-1,180","-3.24","0","27,628","-20,046","-42.0%","0","26.9","4.90","0.79"
"46","↓2","0","44","8058","三菱商","東Ｐ","4,440","+31","+0.70","1","27,599","-3,436","-11.1%","0","14.8","1.72","2.82"
"47","↑3","1","50","1321","野村日経平均","東Ｅ","69,510","-1,610","-2.26","0","26,258","+642","+2.5%","1","－","－","－"
"48","↑1","1","49","6367","ダイキン","東Ｐ","24,990","-120","-0.48","0","25,886","-1,406","-5.2%","0","25.0","2.14","1.44"
"49","↓2","0","47","6963","ローム","東Ｐ","5,243","-357","-6.38","0","25,881","-2,014","-7.2%","0","69.8","2.67","0.95"
"50","↑15","1","65","6871","日本マイクロ","東Ｐ","16,550","-150","-0.90","0","25,241","+4,567","+22.1%","1","－","8.67","－"
"51","↓10","0","41","3382","セブン＆アイ","東Ｐ","2,013.0","-8.5","-0.42","0","25,083","-8,948","-26.3%","0","16.7","1.26","2.98"
"52","↑52","1","104","7936","アシックス","東Ｐ","4,886","+307","+6.70","1","24,762","+11,783","+90.8%","1","31.5","10.96","0.78"
"53","↓7","0","46","9432","ＮＴＴ","東Ｐ","149.1","+1.5","+1.02","1","24,416","-4,878","-16.7%","0","12.4","1.25","3.62"
"54","↓6","0","48","6273","ＳＭＣ","東Ｐ","73,820","-1,750","-2.32","0","22,183","-5,365","-19.5%","0","27.3","2.19","1.35"
"55","↓12","0","43","8001","伊藤忠","東Ｐ","1,877.5","-6.5","-0.35","1","21,804","-11,432","-34.4%","0","13.8","1.99","2.34"
"56","↑13","1","69","278A","テラドローン","東Ｇ","11,400","+540","+4.97","0","20,261","+1,023","+5.3%","1","－","24.88","－"
"57","↑4","1","61","2914","ＪＴ","東Ｐ","6,101","-16","-0.26","1","19,662","-2,430","-11.0%","0","19.0","2.65","3.97"
"58","↓6","0","52","7741","ＨＯＹＡ","東Ｐ","25,480","+505","+2.02","1","19,586","-5,236","-21.1%","0","－","8.35","－"
"59","↑1","1","60","200A","野村日半導","東Ｅ","5,125","-365","-6.65","0","19,523","-2,755","-12.4%","0","－","－","－"
"60","↓27","0","33","6323","ローツェ","東Ｐ","4,684","+29","+0.62","0","19,343","-24,176","-55.6%","0","29.2","5.95","0.43"
"61","↑13","1","74","8267","イオン","東Ｐ","1,403.5","+26.5","+1.92","1","18,335","+1,089","+6.3%","1","53.2","3.21","1.07"
"62","↑1","1","63","2802","味の素","東Ｐ","5,615","-116","-2.02","0","18,281","-3,475","-16.0%","0","44.7","6.95","0.89"
"63","↑94","1","157","6315","ＴＯＷＡ","東Ｐ","3,155","+25","+0.80","0","17,981","+9,873","+121.8%","1","33.8","3.35","0.76"
"64","↓11","0","53","6590","芝浦","東Ｐ","5,630","-160","-2.76","0","17,744","-6,820","-27.8%","0","31.1","6.65","1.14"
"65","↓23","0","42","8031","三井物","東Ｐ","4,580","+24","+0.53","1","17,643","-16,223","-47.9%","0","14.1","1.48","3.06"
"66","↑9","1","75","8308","りそなＨＤ","東Ｐ","2,362.5","+27.0","+1.16","1","17,566","+346","+2.0%","1","17.1","1.82","1.57"
"67","↓9","0","58","6971","京セラ","東Ｐ","3,637","-83","-2.23","0","17,340","-5,557","-24.3%","0","33.5","1.41","1.54"
"68","↑5","1","73","8053","住友商","東Ｐ","1,555.5","0.0","0.00%","1","17,319","-102","-0.6%","0","11.7","1.59","2.57"
"69","↓3","0","66","8630","ＳＯＭＰＯ","東Ｐ","6,478","-35","-0.54","1","16,995","-3,516","-17.1%","0","11.8","1.12","3.09"
"70","↑22","1","92","6702","富士通","東Ｐ","3,308.0","-39.0","-1.17","1","16,591","+1,911","+13.0%","1","18.5","2.83","1.66"
"71","↓12","0","59","6301","コマツ","東Ｐ","6,403","+8","+0.13","1","15,960","-6,466","-28.8%","0","18.0","1.63","2.97"
"72","↑13","1","85","8750","第一ライフ","東Ｐ","1,828.0","-33.0","-1.77","0","15,723","-416","-2.6%","0","12.8","1.55","3.94"
"73","↑28","1","101","6479","ミネベア","東Ｐ","4,166","-215","-4.91","0","15,661","+2,504","+19.0%","1","20.2","1.86","1.44"
"74","↑12","1","86","7182","ゆうちょ銀","東Ｐ","3,299.0","+38.0","+1.17","1","15,596","-469","-2.9%","0","17.8","1.28","2.82"
"75","↓4","0","71","8591","オリックス","東Ｐ","6,391","-78","-1.21","0","15,403","-2,927","-16.0%","0","13.2","1.56","2.93"
"76","↑35","1","111","9502","中部電","東Ｐ","2,991.5","-216.5","-6.75","0","15,097","+2,677","+21.6%","1","－","0.72","2.34"
"77","↓10","0","67","4519","中外薬","東Ｐ","7,230","-159","-2.15","0","14,837","-4,806","-24.5%","0","－","6.24","1.83"
"78","↓1","0","77","1579","日経ブル２","東Ｅ","785.0","-33.8","-4.13","0","14,780","-1,954","-11.7%","0","－","－","－"
"79","↓24","0","55","9433","ＫＤＤＩ","東Ｐ","2,809.5","+19.0","+0.68","1","14,703","-8,397","-36.4%","0","－","2.05","2.99"
"80","↑17","1","97","5401","日本製鉄","東Ｐ","560.0","+9.8","+1.78","1","14,647","+750","+5.4%","1","13.3","0.53","4.29"
"81","↓27","0","54","6701","ＮＥＣ","東Ｐ","4,339","+6","+0.14","1","14,640","-8,699","-37.3%","0","－","2.62","0.92"
"82","↑21","1","103","6324","ハーモニック","東Ｐ","7,240","-640","-8.12","0","14,532","+1,464","+11.2%","1","152","8.53","0.28"
"83","↓11","0","72","8002","丸紅","東Ｐ","4,862","-17","-0.35","1","14,385","-3,175","-18.1%","0","13.6","1.81","2.37"
"84","↑249","1","333","6613","ＱＤレーザ","東Ｇ","2,545","+40","+1.60","1","13,881","+10,736","+341.4%","1","242","21.86","－"
"85","↑27","1","112","3110","日東紡","東Ｐ","3,400","-45","-1.31","0","13,860","+1,699","+14.0%","1","36.4","3.57","0.82"
"86","↓4","0","82","1458","楽天Ｗブル","東Ｅ","86,790","-3,830","-4.23","0","13,755","-2,601","-15.9%","0","－","－","－"
"87","↓11","0","76","7269","スズキ","東Ｐ","2,029.5","-6.5","-0.32","0","13,528","-3,255","-19.4%","0","10.3","1.16","2.51"
"88","↑12","1","100","8604","野村","東Ｐ","1,542.5","-0.5","-0.03","0","13,282","-202","-1.5%","0","－","1.20","－"
"89","↑95","1","184","3563","Ｆ＆ＬＣ","東Ｐ","5,078","+272","+5.66","1","13,193","+6,388","+93.9%","1","38.5","10.06","0.39"
"90","↓12","0","78","4502","武田","東Ｐ","5,318","-41","-0.77","0","13,050","-3,665","-21.9%","0","51.2","1.14","3.84"
"91","↓7","0","84","9501","東電ＨＤ","東Ｐ","485.3","+4.9","+1.02","1","13,026","-3,286","-20.1%","0","－","0.33","－"
"92","↓4","0","88","7751","キヤノン","東Ｐ","4,312","-28","-0.65","0","12,988","-2,132","-14.1%","0","11.0","1.07","3.71"
"93","↓23","0","70","7267","ホンダ","東Ｐ","1,495.0","-0.5","-0.03","1","12,908","-5,878","-31.3%","0","22.4","0.49","4.68"
"94","↓26","0","68","8725","ＭＳ＆ＡＤ","東Ｐ","4,431","+3","+0.07","1","12,658","-6,772","-34.9%","0","15.0","0.99","3.84"
"95","↓4","0","91","9434","ＳＢ","東Ｐ","214.6","+3.2","+1.51","1","12,497","-2,362","-15.9%","0","18.6","3.89","4.10"
"96","↓16","0","80","6361","荏原","東Ｐ","5,908","-219","-3.57","0","12,436","-4,108","-24.8%","0","27.1","5.20","1.12"
"97","↓16","0","81","4568","第一三共","東Ｐ","2,691.5","-39.0","-1.43","0","12,140","-4,339","-26.3%","0","18.8","2.94","3.72"
"98","↑4","1","102","5333","ＮＧＫ","東Ｐ","6,664","-397","-5.62","0","11,734","-1,387","-10.6%","0","22.9","2.32","1.59"
"99","↓6","0","93","9021","ＪＲ西日本","東Ｐ","2,962.0","+75.5","+2.62","1","11,695","-2,794","-19.3%","0","13.5","1.12","3.29"
"100","↑46","1","146","485A","ＰｏｗｅｒＸ","東Ｇ","1,807","-50","-2.69","1","11,673","+2,525","+27.6%","1","165","29.64","－"
"101","↓14","0","87","5713","住友鉱","東Ｐ","7,156","-119","-1.64","0","11,578","-4,047","-25.9%","0","13.8","0.93","2.89"
"102","↓45","0","57","7211","三菱自","東Ｐ","368.8","+7.0","+1.93","0","11,387","-11,672","-50.6%","0","19.7","0.54","2.71"
"103","↑5","1","108","6178","日本郵政","東Ｐ","2,333.0","+13.5","+0.58","1","11,176","-1,449","-11.5%","0","16.8","0.66","2.57"
"104","↑18","1","122","6787","メイコー","東Ｐ","25,880","-280","-1.07","0","10,877","-368","-3.3%","0","24.9","5.14","0.62"
"105","↓16","0","89","8309","三井住友トラ","東Ｐ","6,632","+74","+1.13","1","10,852","-4,240","-28.1%","0","12.0","1.28","2.86"
"106","↓27","0","79","1360","日経ベア２","東Ｅ","67.7","+2.8","+4.31","1","10,742","-5,964","-35.7%","0","－","－","－"
"107","↓8","0","99","1605","ＩＮＰＥＸ","東Ｐ","3,391.0","+30.0","+0.89","1","10,577","-2,952","-21.8%","0","9.9","0.81","3.18"
"108","↑18","1","126","6902","デンソー","東Ｐ","1,925.5","-8.0","-0.41","0","10,392","-445","-4.1%","0","12.6","0.88","3.84"
"109","↓15","0","94","4578","大塚ＨＤ","東Ｐ","10,960","-225","-2.01","0","10,213","-4,211","-29.2%","0","21.7","1.85","1.28"
"110","↑15","1","125","4661","ＯＬＣ","東Ｐ","2,650.0","+35.0","+1.34","1","10,104","-885","-8.1%","0","38.2","3.95","0.60"
"111","↑13","1","124","6532","ベイカレント","東Ｐ","6,711","+19","+0.28","0","9,995","-998","-9.1%","0","20.6","8.47","1.94"
"112","↑29","1","141","6988","日東電","東Ｐ","3,221.0","+28.0","+0.88","0","9,899","+160","+1.6%","1","15.2","1.86","1.99"
"113","↑7","1","120","4755","楽天グループ","東Ｐ","798.1","-5.1","-0.63","0","9,750","-1,575","-13.9%","0","－","1.93","－"
"114","↓31","0","83","8015","豊田通商","東Ｐ","6,054","+20","+0.33","1","9,739","-6,583","-40.3%","0","14.2","1.80","2.06"
"115","↓25","0","90","2644","ＧＸ半導日株","東Ｅ","4,728","-123","-2.54","0","9,497","-5,488","-36.6%","0","－","－","－"
"116","↑3","1","119","8802","菱地所","東Ｐ","4,141","-38","-0.91","0","9,430","-2,001","-17.5%","0","21.2","1.85","1.18"
"117","↑36","1","153","6504","富士電機","東Ｐ","12,820","-210","-1.61","0","9,352","+1,112","+13.5%","1","17.8","2.34","－"
"118","↓3","0","115","9107","川崎汽","東Ｐ","2,537.0","+10.5","+0.42","1","9,305","-2,456","-20.9%","0","16.2","0.85","4.73"
"119","↓9","0","110","8473","ＳＢＩ","東Ｐ","2,790.0","-10.0","-0.36","0","9,287","-3,141","-25.3%","0","－","1.00","－"
"120","↑42","1","162","6594","ニデック","東Ｐ","2,645","-15","-0.56","0","9,262","+1,329","+16.8%","1","－","1.72","－"
"121","↓15","0","106","4503","アステラス","東Ｐ","2,121.0","-21.0","-0.98","0","9,127","-3,696","-28.8%","0","12.7","2.08","3.77"
"122","↓5","0","117","2503","キリンＨＤ","東Ｐ","2,832.0","-5.0","-0.18","1","9,104","-2,415","-21.0%","0","14.5","1.71","2.68"
"123","↓28","0","95","2502","アサヒ","東Ｐ","1,601.5","+20.5","+1.30","1","9,101","-5,282","-36.7%","0","12.1","0.78","3.56"
"124","↑3","1","127","9020","ＪＲ東日本","東Ｐ","3,531.0","+53.0","+1.52","1","8,914","-1,919","-17.7%","0","15.6","1.31","2.38"
"125","↑88","1","213","2768","双日","東Ｐ","5,054","-46","-0.90","1","8,912","+3,120","+53.9%","1","8.1","0.96","3.56"
"126","↑22","1","148","8331","千葉銀","東Ｐ","2,753.0","-0.5","-0.02","0","8,903","+390","+4.6%","1","17.8","1.51","2.32"
"127","↓4","0","123","7201","日産自","東Ｐ","305.1","-5.4","-1.74","0","8,870","-2,278","-20.4%","0","53.3","0.22","－"
"128","↑24","1","152","5332","ＴＯＴＯ","東Ｐ","7,888","-171","-2.12","0","8,823","+571","+6.9%","1","28.2","2.46","1.52"
"129","↓13","0","116","4186","東応化","東Ｐ","10,350","-15","-0.14","0","8,725","-2,969","-25.4%","0","35.5","5.28","0.77"
"130","↓34","0","96","9104","商船三井","東Ｐ","5,340","+16","+0.30","1","8,590","-5,596","-39.4%","0","10.8","0.64","3.84"
"131","↓18","0","113","7729","東京精","東Ｐ","18,815","-90","-0.48","0","8,573","-3,371","-28.2%","0","27.3","4.00","1.47"
"132","↑75","1","207","5344","ＭＡＲＵＷＡ","東Ｐ","60,210","-1,340","-2.18","0","8,563","+2,525","+41.8%","1","－","5.05","0.18"
"133","↓1","0","132","4307","野村総研","東Ｐ","5,037","+58","+1.16","1","8,504","-1,867","-18.0%","0","23.7","6.50","1.67"
"134","↑40","1","174","1925","大和ハウス","東Ｐ","4,541","+35","+0.78","1","8,437","+1,267","+17.7%","1","12.4","0.97","3.88"
"135","↓6","0","129","1801","大成建","東Ｐ","13,600","-350","-2.51","0","8,317","-2,288","-21.6%","0","14.7","2.34","2.79"
"136","↑20","1","156","4684","オービック","東Ｐ","4,187","+26","+0.62","0","8,284","+153","+1.9%","1","22.0","3.50","2.25"
"137","↑29","1","166","8729","ソニーＦＧ","東Ｐ","150.9","+1.6","+1.07","1","8,267","+826","+11.1%","1","－","1.61","5.30"
"138","↓1","0","137","8801","三井不","東Ｐ","1,517.0","+6.0","+0.40","1","8,257","-1,615","-16.4%","0","14.3","1.25","2.44"
"139","↑32","1","171","6856","堀場製","東Ｐ","27,475","-325","-1.17","0","8,218","+1,012","+14.0%","1","23.8","3.36","1.78"
"140","↓33","0","107","6890","フェローテク","東Ｓ","8,430","-660","-7.26","0","8,186","-4,637","-36.2%","0","－","1.71","3.16"
"141","↑24","1","165","6383","ダイフク","東Ｐ","6,672","-195","-2.84","0","8,167","+685","+9.2%","1","30.7","5.35","1.23"
"142","↓24","0","118","5108","ブリヂストン","東Ｐ","3,579.0","+10.0","+0.28","1","8,117","-3,335","-29.1%","0","13.1","1.21","3.49"
"143","↓45","0","98","9101","郵船","東Ｐ","5,319","+33","+0.62","1","8,009","-5,792","-42.0%","0","11.0","0.70","3.76"
"144","↑179","1","323","6814","古野電","東Ｐ","7,390","+1,000","+15.65","1","7,920","+4,656","+142.6%","1","18.0","2.54","2.17"
"145","↓40","0","105","4901","富士フイルム","東Ｐ","3,566.0","-20.0","-0.56","0","7,824","-5,128","-39.6%","0","15.2","1.11","2.10"
"146","↑26","1","172","6965","ホトニクス","東Ｐ","2,453.0","-55.5","-2.21","0","7,780","+590","+8.2%","1","43.2","2.21","1.55"
"147","↓26","0","121","8830","住友不","東Ｐ","3,767","+5","+0.13","1","7,726","-3,530","-31.4%","0","15.6","1.41","1.38"
"148","↑209","1","357","1615","野村東証銀行","東Ｅ","762.9","+8.9","+1.18","1","7,713","+4,944","+178.5%","1","－","－","－"
"149","↓11","0","138","1928","積水ハウス","東Ｐ","3,472.0","+17.0","+0.49","1","7,665","-2,177","-22.1%","0","10.3","1.04","4.18"
"150","↓14","0","136","1812","鹿島","東Ｐ","5,627","-133","-2.31","0","7,618","-2,265","-22.9%","0","15.2","1.83","2.59"
"151","↓21","0","130","4452","花王","東Ｐ","3,223.0","+4.0","+0.12","1","7,563","-2,989","-28.3%","0","22.4","2.72","2.42"
"152","↓21","0","131","5334","特殊陶","東Ｐ","10,245","-180","-1.73","0","7,422","-2,993","-28.7%","0","19.0","2.60","2.05"
"153","↓14","0","139","6645","オムロン","東Ｐ","5,623","-387","-6.44","0","7,369","-2,461","-25.0%","0","40.2","1.32","1.96"
"154","↓10","0","144","6481","ＴＨＫ","東Ｐ","7,290","-398","-5.18","0","7,315","-1,989","-21.4%","0","36.0","3.23","2.52"
"155","↓13","0","142","9735","セコム","東Ｐ","6,622","0","0.00%","1","7,225","-2,221","-23.5%","0","25.1","2.02","1.81"
"156","↑40","1","196","4506","住友ファーマ","東Ｐ","1,342.0","-58.0","-4.14","0","7,193","+842","+13.3%","1","7.8","2.06","－"
"157","↓2","0","155","9022","ＪＲ東海","東Ｐ","3,657.0","+36.0","+0.99","1","7,160","-1,037","-12.7%","0","7.8","0.69","0.88"
"158","↑1","1","159","7003","三井Ｅ＆Ｓ","東Ｐ","4,533","-46","-1.00","0","7,143","-887","-11.0%","0","15.2","2.00","1.32"
"159","↑27","1","186","9201","ＪＡＬ","東Ｐ","2,917.5","-27.0","-0.92","1","7,028","+352","+5.3%","1","11.4","0.97","3.29"
"160","↑4","1","164","3099","三越伊勢丹","東Ｐ","3,984","+143","+3.72","1","7,009","-512","-6.8%","0","22.6","2.24","2.01"
"161","↓7","0","154","5201","ＡＧＣ","東Ｐ","6,339","-87","-1.35","0","6,952","-1,250","-15.2%","0","17.5","0.90","3.31"
"162","↓53","0","109","268A","リガクＨＤ","東Ｐ","2,420","-36","-1.47","0","6,934","-5,602","-44.7%","0","43.8","6.27","0.79"
"163","↓2","0","161","7532","パンパシＨＤ","東Ｐ","872.7","+22.3","+2.62","1","6,899","-1,054","-13.3%","0","24.6","3.85","0.97"
"164","↑94","1","258","7309","シマノ","東Ｐ","17,530","+555","+3.27","1","6,883","+2,417","+54.1%","1","35.5","1.72","2.07"
"165","↑14","1","179","3407","旭化成","東Ｐ","1,815.5","-26.5","-1.44","0","6,874","-67","-1.0%","0","15.3","1.17","2.42"
"166","↑34","1","200","9503","関西電","東Ｐ","2,252.5","-15.5","-0.68","1","6,812","+598","+9.6%","1","8.1","0.73","3.55"
"167","↓34","0","133","4543","テルモ","東Ｐ","2,213.5","+24.5","+1.12","1","6,629","-3,541","-34.8%","0","19.8","2.06","1.63"
"168","↑34","1","202","6327","北川精機","東Ｓ","5,290","-840","-13.70","0","6,609","+461","+7.5%","1","70.8","7.64","0.38"
"169","↑13","1","182","6134","ＦＵＪＩ","東Ｐ","7,838","-410","-4.97","0","6,584","-272","-4.0%","0","20.9","2.97","2.42"
"170","↑11","1","181","7733","オリンパス","東Ｐ","1,775.5","+22.0","+1.25","1","6,447","-472","-6.8%","0","18.4","2.32","1.69"
"171","↓13","0","158","8697","日本取引所","東Ｐ","2,196.5","+20.0","+0.92","0","6,415","-1,671","-20.7%","0","28.9","6.48","2.78"
"172","↑42","1","214","6728","アルバック","東Ｐ","9,972","-22","-0.22","0","6,373","+611","+10.6%","1","26.5","2.14","1.52"
"173","↑24","1","197","7912","大日印","東Ｐ","3,101.0","-67.0","-2.11","0","6,372","+113","+1.8%","1","14.0","1.12","1.32"
"174","↑100","1","274","186A","アストロＨＤ","東Ｇ","1,096","+1","+0.09","1","6,340","+2,318","+57.6%","1","－","19.87","－"
"175","↓30","0","145","9766","コナミＧ","東Ｐ","18,535","+5","+0.03","0","6,280","-3,008","-32.4%","0","24.9","4.45","1.21"
"176","↓16","0","160","8601","大和","東Ｐ","1,777.0","+8.5","+0.48","0","6,278","-1,751","-21.8%","0","－","1.40","－"
"177","↑24","1","201","5838","楽天銀","東Ｐ","5,809","+74","+1.29","1","6,221","+38","+0.6%","1","12.5","2.73","－"
"178","↓11","0","167","1802","大林組","東Ｐ","3,182.0","-43.0","-1.33","0","6,218","-1,205","-16.2%","0","13.9","1.74","2.95"
"179","↑64","1","243","4005","住友化","東Ｐ","519.0","-18.2","-3.39","0","6,197","+1,462","+30.9%","1","12.2","0.85","3.08"
"180","↓3","0","177","5411","ＪＦＥ","東Ｐ","1,626.5","+3.5","+0.22","1","6,015","-952","-13.7%","0","6.9","0.39","4.92"
"181","↑38","1","219","1803","清水建","東Ｐ","2,454.0","-38.5","-1.54","0","5,939","+310","+5.5%","1","12.8","1.70","3.14"
"182","↑48","1","230","7261","マツダ","東Ｐ","1,101.0","-16.5","-1.48","0","5,885","+770","+15.1%","1","7.7","0.36","5.00"
"183","↑5","1","188","5631","日製鋼","東Ｐ","7,827","+12","+0.15","1","5,881","-735","-11.1%","0","30.3","2.71","1.18"
"184","↑14","1","198","4507","塩野義","東Ｐ","2,818.0","-14.5","-0.51","0","5,841","-386","-6.2%","0","11.4","1.42","2.70"
"185","↓35","0","150","1306","野村東証指数","東Ｅ","417.8","-4.3","-1.02","0","5,825","-2,455","-29.6%","0","－","－","－"
"186","↓46","0","140","6278","ユニオンツル","東Ｐ","20,710","-260","-1.24","0","5,805","-4,014","-40.9%","0","42.5","4.90","0.63"
"187","↑8","1","195","9531","東ガス","東Ｐ","5,905","-61","-1.02","1","5,769","-633","-9.9%","0","14.2","1.14","2.03"
"188","↓60","0","128","3350","メタプラ","東Ｓ","234","-14","-5.65","0","5,720","-4,991","-46.6%","0","－","0.75","－"
"189","↓54","0","135","5711","三菱マ","東Ｐ","4,047","-40","-0.98","0","5,689","-4,266","-42.9%","0","10.8","0.72","2.87"
"190","↓41","0","149","3905","データセク","東Ｇ","2,840","-31","-1.08","1","5,677","-2,606","-31.5%","0","10.4","4.89","－"
"191","↑50","1","241","9412","スカＪＳＡＴ","東Ｐ","2,487","-43","-1.70","1","5,657","+884","+18.5%","1","26.1","2.32","1.93"
